Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0004C-12X-8, 64.0 cm",NULL,97.181,97.315,97.181,97.315,"C0004C-12X-8, 65.5 cm",NULL,97.196,97.33,97.196,97.33,"C0004C-12X-8 WR, 64.0--65.5 cm",CKY000000000000795200,PP,NULL,8,arito316,NULL,CKY,2007-12-22T02:12:43Z,116,glass beaker,6.065,2.703,15.352,7.853444,9.287,116,glass beaker,6.065,2.703,12.699,5.212,6.634,2.749223,2.684788,2.465656,5.150444,2.509,0.09622287,0.04334364,6.537777,0.2960292,0.4205134,1.803145,1.269362,2.651536,0.5212731,1.088873,david_goldsby316,2007-12-25T12:34:40Z
"C0004C-12X-8, 100.0 cm",NULL,97.535,97.675,97.535,97.675,"C0004C-12X-8, 102.0 cm",NULL,97.555,97.695,97.555,97.695,"C0004C-12X-8 W, 100.0--102.0 cm",CKY000000000000806600,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-22T09:00:01Z,161,glass beaker,6.097,2.722,13.865,7.014173,7.768,161,glass beaker,6.097,2.722,11.609,4.768,5.512,2.337824,2.283031,2.009142,4.292173,2.046,0.0818239,0.03685761,5.430176,0.3009557,0.4305245,1.809806,1.265134,2.702733,0.5319056,1.136321,david_goldsby316,2007-12-25T13:23:15Z
"C0004C-12X-9, 20.0 cm",NULL,98.135,98.285,98.135,98.285,"C0004C-12X-9, 22.0 cm",NULL,98.155,98.305,98.155,98.305,"C0004C-12X-9 W, 20.0--22.0 cm",CKY000000000000806700,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-22T09:00:01Z,202,glass beaker,6.017,2.685,14.325,7.218632,8.308,202,glass beaker,6.017,2.685,12.266,5.1686,6.249,2.133679,2.083671,2.449961,4.533632,2.4836,0.07467881,0.03363911,6.174321,0.2568222,0.345573,1.832526,1.361893,2.520171,0.459603,0.8504913,david_goldsby316,2007-12-25T13:23:16Z
"C0004C-13X-2, 102.0 cm",NULL,101.1,101.15,101.1,101.15,"C0004C-13X-2, 104.0 cm",NULL,101.12,101.17,101.12,101.17,"C0004C-13X-2 W, 102.0--104.0 cm",CKY000000000000810600,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-22T11:24:41Z,119,glass beaker,6.098,2.792,12.691,6.409885,6.593,119,glass beaker,6.098,2.792,10.828,4.555,4.73,1.93057,1.885322,1.732563,3.617885,1.763,0.06757,0.03043694,4.66243,0.2928212,0.4140695,1.822335,1.288717,2.691059,0.5211117,1.088169,david_goldsby316,2007-12-25T13:26:00Z
"C0004C-13X-3, 0.0 cm",NULL,101.217,101.27,101.217,101.27,"C0004C-13X-3, 1.5 cm",NULL,101.232,101.285,101.232,101.285,"C0004C-13X-3 WR, 0.0--1.5 cm",CKY000000000000750100,PP,NULL,8,chesterf316,NULL,CKY,2007-12-20T15:56:44Z,202,glass beaker,6.017,2.685,13.868,7.319283,7.851,202,glass beaker,6.017,2.685,11.178,4.641,5.161,2.787565,2.722231,1.912052,4.634283,1.956,0.09756484,0.04394813,5.063435,0.3550586,0.5505284,1.694113,1.092604,2.648168,0.5874115,1.423722,tsutsumi316,2007-12-23T15:43:51Z
"C0004C-13X-4, 113.0 cm",NULL,102.584,102.665,102.584,102.665,"C0004C-13X-4, 115.0 cm",NULL,102.603,102.685,102.603,102.685,"C0004C-13X-4 W, 113.0--115.0 cm",CKY000000000000811200,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-22T11:25:32Z,37,glass cell,4.613,2.084,10.919,5.567859,6.306,37,glass cell,4.613,2.084,9.05,3.707,4.437,1.936788,1.891394,1.592465,3.483859,1.623,0.06778762,0.03053496,4.369212,0.3071341,0.4432807,1.810062,1.25413,2.743679,0.542902,1.187715,david_goldsby316,2007-12-25T13:26:01Z
"C0004C-13X-8, 10.0 cm",NULL,107.104,107.28,107.104,107.28,"C0004C-13X-8, 11.5 cm",NULL,107.118,107.295,107.118,107.295,"C0004C-13X-8 WR, 10.0--11.5 cm",CKY000000000000796000,PP,NULL,8,chesterf316,NULL,CKY,2007-12-22T03:46:15Z,155,glass beaker,6.039,2.701,14.607,7.572549,8.568,155,glass beaker,6.039,2.701,11.978,4.955,5.939,2.724352,2.6605,2.211048,4.871549,2.254,0.09535241,0.04295153,5.843648,0.3179683,0.4662075,1.758784,1.199546,2.642931,0.5461303,1.203275,david_goldsby316,2007-12-25T12:34:40Z
"C0004C-14X-1, 99.0 cm",NULL,109.164,109.21,109.164,109.21,"C0004C-14X-1, 101.0 cm",NULL,109.183,109.23,109.183,109.23,"C0004C-14X-1 W, 99.0--101.0 cm",CKY000000000000825000,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:35Z,148,glass beaker,6.08,2.753,15.11,7.81693,9.03,148,glass beaker,6.08,2.753,12.339,5.058,6.259,2.871503,2.804202,2.259729,5.06393,2.305,0.1005027,0.04527147,6.158497,0.3179959,0.4662668,1.7832,1.21615,2.725326,0.5537599,1.240946,tsutsumi316,2007-12-24T19:45:56Z
"C0004C-14X-2, 23.0 cm",NULL,109.779,109.855,109.779,109.855,"C0004C-14X-2, 25.0 cm",NULL,109.798,109.875,109.798,109.875,"C0004C-14X-2 W, 23.0--25.0 cm",CKY000000000000825100,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:35Z,163,glass beaker,6.086,2.738,12.585,6.355768,6.499,163,glass beaker,6.086,2.738,10.695,4.474,4.609,1.958549,1.912646,1.705122,3.617768,1.736,0.06854928,0.03087805,4.540451,0.3013616,0.4313557,1.796412,1.255042,2.662831,0.5286812,1.121706,tsutsumi316,2007-12-24T19:45:56Z
"C0004C-14X-2, 103.0 cm",NULL,110.541,110.655,110.541,110.655,"C0004C-14X-2, 105.0 cm",NULL,110.56,110.675,110.56,110.675,"C0004C-14X-2 W, 103.0--105.0 cm",CKY000000000000814700,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-22T14:33:24Z,193,glass beaker,6.048,2.69,12.053,6.038899,6.005,193,glass beaker,6.048,2.69,10.262,4.2557,4.214,1.855959,1.812459,1.536439,3.348899,1.5657,0.0649586,0.02926063,4.149042,0.3090689,0.4473223,1.793127,1.238927,2.700426,0.5412106,1.179649,david_goldsby316,2007-12-25T13:26:01Z
"C0004C-14X-3, 23.0 cm",NULL,111.118,111.26,111.118,111.26,"C0004C-14X-3, 25.0 cm",NULL,111.137,111.28,111.137,111.28,"C0004C-14X-3 W, 23.0--25.0 cm",CKY000000000000825200,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:35Z,128,glass beaker,6.025,2.648,11.87,5.926752,5.845,128,glass beaker,6.025,2.648,10.206,4.27,4.181,1.724352,1.683938,1.594814,3.278752,1.622,0.06035238,0.02718576,4.120648,0.2950132,0.4184664,1.78269,1.256773,2.583779,0.5135911,1.055883,tsutsumi316,2007-12-24T19:45:56Z
"C0004C-14X-3, 98.5 cm",NULL,111.838,112.015,111.838,112.015,"C0004C-14X-3, 100.5 cm",NULL,111.857,112.035,111.857,112.035,"C0004C-14X-3 W, 98.5--100.5 cm",CKY000000000000825300,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:36Z,23,glass cell,4.622,2.06,12.301,6.507128,7.679,23,glass cell,4.622,2.06,9.805,4.022,5.183,2.586529,2.525907,1.921221,4.447128,1.962,0.09052857,0.04077863,5.092471,0.3368314,0.5079123,1.726732,1.145115,2.650643,0.567986,1.31474,tsutsumi316,2007-12-24T19:45:57Z
"C0004C-14X-4, 22.0 cm",NULL,112.448,112.655,112.448,112.655,"C0004C-14X-4, 23.0 cm",NULL,112.458,112.665,112.458,112.665,"C0004C-14X-4 W, 22.0--23.0 cm",CKY000000000000825400,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:36Z,197,glass beaker,6.036,2.69,12.891,6.404519,6.855,197,glass beaker,6.036,2.69,10.944,4.466,4.908,2.017617,1.970329,1.744191,3.714519,1.776,0.07061664,0.03180929,4.837384,0.2943277,0.4170884,1.845461,1.302291,2.773426,0.5304397,1.129652,tsutsumi316,2007-12-24T19:45:57Z
"C0004C-14X-4, 99.0 cm",NULL,113.182,113.425,113.182,113.425,"C0004C-14X-4, 101.0 cm",NULL,113.201,113.445,113.201,113.445,"C0004C-14X-4 W, 99.0--101.0 cm",CKY000000000000825500,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:37Z,165,glass beaker,5.978,2.651,13.334,6.757522,7.356,165,glass beaker,5.978,2.651,11.158,4.591,5.18,2.254922,2.202072,1.904449,4.106522,1.94,0.07892234,0.0355506,5.101077,0.3065419,0.4420482,1.791297,1.242189,2.678505,0.5362379,1.156278,tsutsumi316,2007-12-24T19:45:57Z
"C0004C-14X-5, 0.0 cm",NULL,113.325,113.575,113.325,113.575,"C0004C-14X-5, 1.5 cm",NULL,113.339,113.59,113.339,113.59,"C0004C-14X-5 WR, 0.0--1.5 cm",CKY000000000000752100,PP,NULL,8,Arito316,NULL,CKY,2007-12-20T18:02:46Z,168,glass beaker,6.088,2.784,12.126,6.054634,6.038,168,glass beaker,6.088,2.784,10.435,4.371,4.347,1.752332,1.711261,1.559373,3.270634,1.587,0.06133165,0.02762687,4.285669,0.2902172,0.4088818,1.846125,1.310348,2.748328,0.52322,1.097403,tsutsumi316,2007-12-23T15:43:51Z
"C0004C-14X-6, 22.0 cm",NULL,113.807,114.08,113.807,114.08,"C0004C-14X-6, 24.0 cm",NULL,113.826,114.1,113.826,114.1,"C0004C-14X-6 W, 22.0--24.0 cm",CKY000000000000825600,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:37Z,133,glass beaker,6.022,2.692,13.233,6.675001,7.211,133,glass beaker,6.022,2.692,11.167,4.618,5.145,2.140933,2.090754,1.892247,3.983001,1.926,0.0749327,0.03375347,5.070067,0.2968982,0.4222691,1.810444,1.272926,2.679391,0.5249194,1.104906,tsutsumi316,2007-12-24T19:45:58Z
"C0004C-14X-6, 99.0 cm",NULL,114.541,114.85,114.541,114.85,"C0004C-14X-6, 101.0 cm",NULL,114.56,114.87,114.56,114.87,"C0004C-14X-6 W, 99.0--101.0 cm",CKY000000000000825700,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:37Z,181,glass beaker,6.057,2.713,13.586,6.898091,7.529,181,glass beaker,6.057,2.713,11.311,4.633,5.254,2.357513,2.302259,1.882832,4.185091,1.92,0.08251302,0.03716803,5.171487,0.3131243,0.4558675,1.799005,1.235693,2.746653,0.5501096,1.222764,tsutsumi316,2007-12-24T19:45:58Z
"C0004C-14X-7, 24.0 cm",NULL,115.165,115.505,115.165,115.505,"C0004C-14X-7, 26.0 cm",NULL,115.184,115.525,115.184,115.525,"C0004C-14X-7 W, 24.0--26.0 cm",CKY000000000000825800,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:38Z,130,glass beaker,6.116,2.721,12.184,6.071604,6.068,130,glass beaker,6.116,2.721,10.486,4.381,4.37,1.759586,1.718345,1.632259,3.350604,1.66,0.06158554,0.02774123,4.308414,0.2899778,0.4084068,1.811017,1.285862,2.639541,0.5128464,1.052741,tsutsumi316,2007-12-24T19:45:58Z
"C0004C-14X-7, 99.0 cm",NULL,115.88,116.255,115.88,116.255,"C0004C-14X-7, 101.0 cm",NULL,115.899,116.275,115.899,116.275,"C0004C-14X-7 W, 99.0--101.0 cm",CKY000000000000825900,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:38Z,158,glass beaker,6.019,2.709,13.828,7.091008,7.809,158,glass beaker,6.019,2.709,11.534,4.807,5.515,2.377202,2.321486,2.060522,4.382008,2.098,0.08320214,0.03747844,5.431798,0.3044183,0.4376455,1.78206,1.239568,2.636128,0.5297769,1.12665,tsutsumi316,2007-12-24T19:45:58Z
"C0004C-14X-8, 15.0 cm",NULL,116.419,116.82,116.419,116.82,"C0004C-14X-8, 16.5 cm",NULL,116.433,116.835,116.433,116.835,"C0004C-14X-8 WR, 15.0--16.5 cm",CKY000000000000797700,PP,NULL,8,chesterf316,NULL,CKY,2007-12-22T04:40:35Z,134,glass beaker,6.038,2.73,13.734,7.010678,7.696,134,glass beaker,6.038,2.73,11.456,4.7426,5.418,2.360622,2.305295,1.975383,4.280678,2.0126,0.08262183,0.03721704,5.335378,0.3067336,0.442447,1.797846,1.246386,2.700934,0.538535,1.167012,david_goldsby316,2007-12-25T13:13:00Z
"C0004C-14X-8, 99.0 cm",NULL,117.22,117.66,117.22,117.66,"C0004C-14X-8, 101.0 cm",NULL,117.239,117.68,117.239,117.68,"C0004C-14X-8 W, 99.0--101.0 cm",CKY000000000000826000,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:38Z,173,glass beaker,5.972,2.711,10.408,5.050061,4.436,173,glass beaker,5.972,2.711,9.274,3.921,3.302,1.17513,1.147587,1.191473,2.339061,1.21,0.04112957,0.01852683,3.26087,0.2649075,0.360373,1.896488,1.394094,2.736839,0.4906189,0.9631668,tsutsumi316,2007-12-24T19:45:59Z
"C0004C-15X-1, 23.0 cm",NULL,117.939,117.95,117.939,117.95,"C0004C-15X-1, 25.0 cm",NULL,117.958,117.97,117.958,117.97,"C0004C-15X-1 W, 23.0--25.0 cm",CKY000000000000826100,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:39Z,170,glass beaker,6.055,2.712,14.752,7.62137,8.697,170,glass beaker,6.055,2.712,12.082,4.963,6.027,2.766839,2.701992,2.207379,4.90937,2.251,0.09683945,0.04362137,5.930161,0.3181372,0.4665707,1.77151,1.207927,2.686517,0.5503744,1.224073,tsutsumi316,2007-12-24T19:45:59Z
"C0004C-15X-1, 99.0 cm",NULL,118.662,118.71,118.662,118.71,"C0004C-15X-1, 101.0 cm",NULL,118.681,118.73,118.681,118.73,"C0004C-15X-1 W, 99.0--101.0 cm",CKY000000000000826200,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:39Z,191,glass beaker,6.066,2.767,13.529,6.970315,7.463,191,glass beaker,6.066,2.767,11.076,4.528,5.01,2.541969,2.482391,1.720924,4.203315,1.761,0.08896898,0.04007612,4.921031,0.3406095,0.5165521,1.775503,1.17075,2.859529,0.5905794,1.442476,tsutsumi316,2007-12-24T19:45:59Z
"C0004C-15X-2, 0.0 cm",NULL,119.061,119.13,119.061,119.13,"C0004C-15X-2, 1.5 cm",NULL,119.075,119.145,119.075,119.145,"C0004C-15X-2 WR, 0.0--1.5 cm",CKY000000000000799600,PP,NULL,8,chesterf316,NULL,CKY,2007-12-22T05:37:21Z,125,glass beaker,6.079,2.718,14.047,7.278154,7.968,125,glass beaker,6.079,2.718,11.557,4.799,5.478,2.580311,2.519835,2.040319,4.560154,2.081,0.09031095,0.04068061,5.387689,0.3238342,0.4789272,1.747309,1.181471,2.640611,0.5525767,1.23502,david_goldsby316,2007-12-25T13:13:00Z
"C0004C-15X-2, 21.0 cm",NULL,119.261,119.34,119.261,119.34,"C0004C-15X-2, 23.0 cm",NULL,119.28,119.36,119.28,119.36,"C0004C-15X-2 W, 21.0--23.0 cm",CKY000000000000826300,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:40Z,145,glass beaker,5.966,2.637,13.593,6.934481,7.627,145,glass beaker,5.966,2.637,11.178,4.53,5.212,2.502591,2.443936,1.853545,4.297481,1.893,0.08759074,0.03945529,5.124409,0.3281226,0.4883667,1.774761,1.192422,2.764654,0.5686904,1.31852,tsutsumi316,2007-12-24T19:45:59Z
"C0004C-15X-2, 92.9 cm",NULL,119.944,120.059,119.944,120.059,"C0004C-15X-2, 94.9 cm",NULL,119.963,120.079,119.963,120.079,"C0004C-15X-2 W, 92.9--94.9 cm",CKY000000000000826400,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:40Z,190,glass beaker,6.064,2.72,12.389,6.284336,6.325,190,glass beaker,6.064,2.72,10.4,4.304,4.336,2.06114,2.012832,1.551505,3.564336,1.584,0.07213995,0.03249547,4.26386,0.3258719,0.4833977,1.774524,1.196256,2.74821,0.5647143,1.297342,tsutsumi316,2007-12-24T19:46:00Z
"C0004C-15X-3, 22.5 cm",NULL,120.616,120.765,120.616,120.765,"C0004C-15X-3, 24.5 cm",NULL,120.635,120.785,120.635,120.785,"C0004C-15X-3 W, 22.5--24.5 cm",CKY000000000000826500,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:40Z,26,glass cell,4.589,2.068,10.854,5.540402,6.265,26,glass cell,4.589,2.068,8.88,3.575,4.291,2.045596,1.997652,1.47475,3.472402,1.507,0.07159591,0.03225041,4.219404,0.3265117,0.4848069,1.804227,1.215125,2.861099,0.5752941,1.35457,tsutsumi316,2007-12-24T19:46:00Z
"C0004C-15X-3, 94.0 cm",NULL,121.296,121.48,121.296,121.48,"C0004C-15X-3, 96.0 cm",NULL,121.315,121.5,121.315,121.5,"C0004C-15X-3 W, 94.0--96.0 cm",CKY000000000000826600,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:41Z,16,glass cell,4.613,2.072,12.508,6.574193,7.895,16,glass cell,4.613,2.072,10.027,4.104,5.414,2.570985,2.510727,1.991466,4.502193,2.032,0.08998453,0.04053357,5.324016,0.3256472,0.4829033,1.75359,1.182538,2.673415,0.5576675,1.260743,tsutsumi316,2007-12-24T19:46:00Z
"C0004C-15X-4, 21.5 cm",NULL,121.947,122.165,121.947,122.165,"C0004C-15X-4, 23.5 cm",NULL,121.966,122.185,121.966,122.185,"C0004C-15X-4 W, 21.5--23.5 cm",CKY000000000000826700,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:41Z,172,glass beaker,6.038,2.688,14.29,7.388019,8.252,172,glass beaker,6.038,2.688,11.769,4.878,5.731,2.612435,2.551206,2.148813,4.700019,2.19,0.0914353,0.04118707,5.639565,0.3165821,0.4632335,1.755738,1.199902,2.624502,0.5428076,1.187263,tsutsumi316,2007-12-24T19:46:01Z
"C0004C-15X-4, 98.0 cm",NULL,122.675,122.93,122.675,122.93,"C0004C-15X-4, 100.0 cm",NULL,122.694,122.95,122.694,122.95,"C0004C-15X-4 W, 98.0--100.0 cm",CKY000000000000826800,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:42Z,186,glass beaker,5.941,2.659,10.292,5.072468,4.351,186,glass beaker,5.941,2.659,9.022,3.808,3.081,1.316062,1.285217,1.128251,2.413468,1.149,0.04606221,0.02074874,3.034938,0.3024735,0.4336373,1.8028,1.257501,2.689949,0.5325187,1.139123,tsutsumi316,2007-12-24T19:46:01Z
"C0004C-15X-5, 23.0 cm",NULL,123.297,123.585,123.297,123.585,"C0004C-15X-5, 25.0 cm",NULL,123.316,123.605,123.316,123.605,"C0004C-15X-5 W, 23.0--25.0 cm",CKY000000000000826900,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:42Z,204,glass beaker,6.059,2.716,13.981,7.018631,7.922,204,glass beaker,6.059,2.716,11.83,4.877,5.771,2.229016,2.176773,2.125858,4.302631,2.161,0.0780156,0.03514216,5.692984,0.2813703,0.3915373,1.841199,1.32314,2.67797,0.5059167,1.02395,tsutsumi316,2007-12-24T19:46:01Z
"C0004C-15X-5, 101.0 cm",NULL,124.039,124.365,124.039,124.365,"C0004C-15X-5, 103.0 cm",NULL,124.058,124.385,124.058,124.385,"C0004C-15X-5 W, 101.0--103.0 cm",CKY000000000000827000,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:42Z,124,glass beaker,5.982,2.656,13.223,6.512064,7.241,124,glass beaker,5.982,2.656,11.401,4.698,5.419,1.888083,1.843831,2.012233,3.856064,2.042,0.06608295,0.0297671,5.352917,0.2607489,0.3527204,1.877822,1.388182,2.660188,0.478164,0.9163109,tsutsumi316,2007-12-24T19:46:01Z
"C0004C-15X-6, 23.0 cm",NULL,124.638,124.995,124.638,124.995,"C0004C-15X-6, 25.0 cm",NULL,124.657,125.015,124.657,125.015,"C0004C-15X-6 W, 23.0--25.0 cm",CKY000000000000827100,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:43Z,153,glass beaker,6.069,2.733,14.343,7.792079,8.274,153,glass beaker,6.069,2.733,11.147,4.61,5.078,3.311917,3.234294,1.824785,5.059079,1.877,0.1159172,0.05221495,4.962083,0.40028,0.6674449,1.635476,0.9808273,2.71927,0.6393049,1.772425,tsutsumi316,2007-12-24T19:46:02Z
"C0004C-15X-6, 99.5 cm",NULL,125.366,125.76,125.366,125.76,"C0004C-15X-6, 101.5 cm",NULL,125.385,125.78,125.385,125.78,"C0004C-15X-6 W, 99.5--101.5 cm",CKY000000000000827200,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:43Z,107,glass beaker,6.084,2.677,11.428,5.316723,5.344,107,glass beaker,6.084,2.677,10.446,4.339,4.362,1.017617,0.9937662,1.645956,2.639723,1.662,0.03561661,0.01604352,4.326383,0.1904223,0.2352118,2.024455,1.638954,2.628492,0.3764661,0.6037621,tsutsumi316,2007-12-24T19:46:02Z
"C0004C-15X-7, 0.0 cm",NULL,125.504,125.905,125.504,125.905,"C0004C-15X-7, 1.5 cm",NULL,125.518,125.92,125.518,125.92,"C0004C-15X-7 WR, 0.0--1.5 cm",CKY000000000000753100,PP,NULL,8,Arito316,NULL,CKY,2007-12-20T19:37:27Z,126,glass beaker,6.042,2.703,13.626,7.030882,7.584,126,glass beaker,6.042,2.703,11.303,4.718,5.261,2.407254,2.350834,1.977048,4.327882,2.015,0.08425395,0.03795223,5.176746,0.3174122,0.4650129,1.752359,1.196139,2.618422,0.5431835,1.189063,tsutsumi316,2007-12-23T16:37:15Z
"C0004C-15X-8, 23.5 cm",NULL,125.993,126.42,125.993,126.42,"C0004C-15X-8, 25.5 cm",NULL,126.012,126.44,126.012,126.44,"C0004C-15X-8 W, 23.5--25.5 cm",CKY000000000000827300,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:43Z,115,glass beaker,6.019,2.682,11.419,5.417353,5.4,115,glass beaker,6.019,2.682,9.893,3.898,3.874,1.581347,1.544284,1.191069,2.735353,1.216,0.05534719,0.02493117,3.818653,0.2928421,0.4141113,1.974151,1.396036,3.206072,0.5645649,1.296553,tsutsumi316,2008-01-26T18:45:38Z
"C0004C-15X-8, 100.5 cm",NULL,126.726,127.19,126.726,127.19,"C0004C-15X-8, 102.5 cm",NULL,126.745,127.21,126.745,127.21,"C0004C-15X-8 W, 100.5--102.5 cm",CKY000000000000827400,PP,NULL,8,tsutsumi316,NULL,CKY,2007-12-22T20:05:44Z,200,glass beaker,6.013,2.72,11.126,5.507893,5.113,200,glass beaker,6.013,2.72,9.724,4.112,3.711,1.45285,1.418799,1.369095,2.787893,1.392,0.05084978,0.02290531,3.66015,0.2841482,0.3969372,1.834001,1.312873,2.673409,0.5089142,1.036304,tsutsumi316,2007-12-24T19:46:02Z
"C0004C-16H-1, 23.5 cm",NULL,127.453,127.455,127.453,127.455,"C0004C-16H-1, 25.5 cm",NULL,127.473,127.475,127.473,127.475,"C0004C-16H-1 W, 23.5--25.5 cm",CKY000000000000856700,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-24T19:54:48Z,9,glass cell,4.585,2.063,12.334,6.479389,7.749,9,glass cell,4.585,2.063,9.898,4.054,5.313,2.524352,2.465188,1.951202,4.416389,1.991,0.0883524,0.03979838,5.224648,0.3257649,0.4831622,1.754601,1.183013,2.677656,0.5581908,1.26342,tsutsumi316,2007-12-24T20:15:08Z
"C0004C-16H-1, 100.5 cm",NULL,128.216,128.225,128.216,128.225,"C0004C-16H-1, 102.5 cm",NULL,128.236,128.245,128.236,128.245,"C0004C-16H-1 W, 100.5--102.5 cm",CKY000000000000856800,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-24T19:54:48Z,5,glass cell,4.594,2.062,13.166,7.015948,8.572,5,glass cell,4.594,2.062,10.399,4.261,5.805,2.867358,2.800154,2.153794,4.953948,2.199,0.1003576,0.04520612,5.704643,0.3345027,0.5026358,1.730337,1.151535,2.648648,0.5652369,1.300103,tsutsumi316,2007-12-24T20:15:08Z
"C0004C-16H-2, 22.5 cm",NULL,128.638,128.65,128.638,128.65,"C0004C-16H-2, 24.5 cm",NULL,128.658,128.67,128.658,128.67,"C0004C-16H-2 W, 22.5--24.5 cm",CKY000000000000856900,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-24T19:54:49Z,129,glass beaker,6.074,2.747,14.161,7.296119,8.087,129,glass beaker,6.074,2.747,11.663,4.809,5.589,2.588601,2.527931,2.021189,4.549119,2.062,0.09060111,0.04081131,5.498399,0.3200941,0.4707918,1.777707,1.208673,2.720379,0.5556967,1.250715,tsutsumi316,2007-12-24T20:15:08Z
"C0004C-17H-1, 22.0 cm",NULL,132.855,132.9,132.855,132.9,"C0004C-17H-1, 24.0 cm",NULL,132.871,132.92,132.871,132.92,"C0004C-17H-1 W, 22.0--24.0 cm",CKY000000000000857000,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-24T19:54:49Z,139,glass beaker,6.097,2.688,14.966,7.715908,8.869,139,glass beaker,6.097,2.688,12.19,4.952,6.093,2.876684,2.809262,2.218647,5.027908,2.264,0.100684,0.04535316,5.992316,0.3243527,0.4800621,1.763954,1.191811,2.700888,0.5587336,1.266205,tsutsumi316,2007-12-24T20:15:08Z
