Top Mud depth below sea floor [m MSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]","Top Depth DSF, MSF, WSF and CSF-A [m]",Top Core depth (below sea floor) [m CSF-B],Bottom Mud depth below sea floor [m MSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]","Bottom Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core depth (below sea floor) [m CSF-B],Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::beaker mass [g]::number,moisture and density::beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
C0002N;1600.500,1600.5,1600.5,1600.5,C0002N;1605.500,1605.5,1605.5,1605.5,C0002N-162SMW W,CKY000000000005883600,PP,NULL,30,sawadar,"1-4mm, bulk",CKY,2013-11-08T01:06:07Z,18.1537,8.1751,49.8397,31.686,44.2029,17.9534,26.0492,5.8412,5.7043,9.6854,15.3897,9.7783,0.2044,0.0929,25.8448,0.1843,0.226,2.0589,1.6794,2.6684,0.3707,0.589,fuway,2013-12-06T14:10:37Z
C0002N;1600.500,1600.5,1600.5,1600.5,C0002N;1605.500,1605.5,1605.5,1605.5,C0002N-162SMW W,CKY000000000005883700,PP,NULL,30,sawadar,">4mm, bulk",CKY,2013-11-08T01:06:07Z,18.7022,8.4494,51.5703,32.8681,45.2486,18.4427,26.5464,6.551,6.3975,9.8891,16.2866,9.9933,0.2293,0.1042,26.3171,0.1993,0.2489,2.0181,1.6159,2.6612,0.3928,0.6469,fuway,2013-12-06T14:10:37Z
C0002N;1605.500,1605.5,1605.5,1605.5,C0002N;1610.500,1610.5,1610.5,1610.5,C0002N-163SMW W,CKY000000000006066400,PP,NULL,30,henry348,">4mm, hand pick, shared with 348PHCT",CKY,2013-12-06T02:29:06Z,18.6809,8.4544,31.0793,12.3984,29.3397,12.4304,10.6588,1.8027,1.7604,3.9473,5.7077,3.976,0.0631,0.0287,10.5957,0.1454,0.1701,2.1722,1.8564,2.6843,0.3084,0.446,fuway,2013-12-06T14:10:37Z
C0002N;1610.500,1610.5,1610.5,1610.5,C0002N;1615.500,1615.5,1615.5,1615.5,C0002N-164SMW W,CKY000000000005884300,PP,NULL,30,sawadar,"1-4mm, bulk",CKY,2013-11-08T01:21:57Z,18.6809,8.4544,54.2499,35.569,47.3219,19.0761,28.641,7.1793,7.011,10.5075,17.5185,10.6217,0.2513,0.1142,28.3897,0.2018,0.2529,2.0304,1.6206,2.7019,0.4002,0.6672,fuway,2013-12-06T14:10:37Z
C0002N;1610.500,1610.5,1610.5,1610.5,C0002N;1615.500,1615.5,1615.5,1615.5,C0002N-164SMW W,CKY000000000005884400,PP,NULL,30,sawadar,">4mm, bulk",CKY,2013-11-08T01:21:57Z,18.6826,8.4185,54.3229,35.6403,47.7475,19.2422,29.0649,6.8139,6.6542,10.7153,17.3695,10.8237,0.2385,0.1084,28.8264,0.1912,0.2364,2.0519,1.6596,2.6902,0.3831,0.621,fuway,2013-12-06T14:10:37Z
C0002N;1620.500,1620.5,1620.5,1620.5,C0002N;1625.500,1625.5,1625.5,1625.5,C0002N-166SMW W,CKY000000000005884900,PP,NULL,30,sawadar,"1-4mm, bulk",CKY,2013-11-08T01:44:30Z,18.971,8.5529,49.1949,30.2239,43.398,17.6835,24.427,6.0072,5.8664,9.035,14.9014,9.1306,0.2103,0.0956,24.2167,0.1988,0.2481,2.0283,1.6251,2.6803,0.3937,0.6493,fuway,2013-12-06T14:10:37Z
C0002N;1620.500,1620.5,1620.5,1620.5,C0002N;1625.500,1625.5,1625.5,1625.5,C0002N-166SMW W,CKY000000000005885000,PP,NULL,30,sawadar,">4mm, bulk",CKY,2013-11-08T01:44:30Z,18.2837,8.246,49.8578,31.5741,43.8584,17.7719,25.5747,6.217,6.0713,9.427,15.4983,9.5259,0.2176,0.0989,25.3571,0.1969,0.2452,2.0373,1.6361,2.6898,0.3917,0.644,fuway,2013-12-06T14:10:37Z
C0002N;1630.500,1630.5,1630.5,1630.5,C0002N;1635.500,1635.5,1635.5,1635.5,C0002N-169SMW W,CKY000000000005885500,PP,NULL,30,sawadar,"1-4mm, bulk",CKY,2013-11-08T02:13:20Z,18.3104,8.2805,48.6109,30.3005,42.6158,17.3235,24.3054,6.2125,6.0669,8.9442,15.0111,9.043,0.2174,0.0988,24.088,0.205,0.2579,2.0185,1.6047,2.6931,0.4042,0.6783,fuway,2013-12-06T14:10:37Z
C0002N;1630.500,1630.5,1630.5,1630.5,C0002N;1635.500,1635.5,1635.5,1635.5,C0002N-169SMW W,CKY000000000005885600,PP,NULL,30,sawadar,">4mm, bulk",CKY,2013-11-08T02:13:20Z,18.1856,8.1867,47.6616,29.476,42.0178,17.0853,23.8322,5.8485,5.7114,8.8056,14.517,8.8986,0.2047,0.093,23.6275,0.1984,0.2475,2.0304,1.6276,2.6832,0.3934,0.6486,fuway,2013-12-06T14:10:37Z
C0002N;1640.500,1640.5,1640.5,1640.5,C0002N;1645.500,1645.5,1645.5,1645.5,C0002N-171SMW W,CKY000000000005890600,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-08T03:30:44Z,18.6041,8.3936,45.3667,26.7626,40.9463,16.817,22.3422,4.5807,4.4733,8.3505,12.8238,8.4234,0.1603,0.0729,22.1819,0.1712,0.2065,2.0869,1.7297,2.6564,0.3488,0.5357,fuway,2013-12-06T14:10:37Z
C0002N;1640.500,1640.5,1640.5,1640.5,C0002N;1645.500,1645.5,1645.5,1645.5,C0002N-171SMW W,CKY000000000005890800,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-08T03:30:44Z,18.9695,8.5261,47.231,28.2615,42.4981,17.398,23.5286,4.9046,4.7896,8.7939,13.5835,8.8719,0.1717,0.078,23.3569,0.1735,0.21,2.0806,1.7195,2.656,0.3526,0.5447,fuway,2013-12-06T14:10:37Z
C0002N;1650.500,1650.5,1650.5,1650.5,C0002N;1655.500,1655.5,1655.5,1655.5,C0002N-173SMW W,CKY000000000005891300,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-08T04:33:47Z,19.0235,8.5086,50.0368,31.0133,44.6566,18.1966,25.6331,5.5753,5.4446,9.5993,15.0439,9.688,0.1951,0.0887,25.438,0.1798,0.2192,2.0615,1.6909,2.65,0.3619,0.5672,fuway,2013-12-06T14:10:37Z
C0002N;1650.500,1650.5,1650.5,1650.5,C0002N;1655.500,1655.5,1655.5,1655.5,C0002N-173SMW W,CKY000000000005891500,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-08T04:33:47Z,18.8472,8.4649,49.7711,30.9239,44.1673,17.9462,25.3201,5.807,5.6709,9.3889,15.0598,9.4813,0.2032,0.0924,25.1169,0.1878,0.2312,2.0534,1.6678,2.6752,0.3766,0.604,fuway,2013-12-06T14:10:37Z
C0002N;1660.500,1660.5,1660.5,1660.5,C0002N;1665.500,1665.5,1665.5,1665.5,C0002N-175SMW W,CKY000000000005892000,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-08T06:34:46Z,18.8189,8.467,47.6349,28.816,41.8659,17.0968,23.047,5.9782,5.8381,8.5347,14.3728,8.6298,0.2092,0.0951,22.8378,0.2075,0.2618,2.0049,1.589,2.6759,0.4062,0.684,fuway,2013-12-06T14:10:37Z
C0002N;1660.500,1660.5,1660.5,1660.5,C0002N;1665.500,1665.5,1665.5,1665.5,C0002N-175SMW W,CKY000000000005892200,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-08T06:34:46Z,18.8083,8.4341,48.5549,29.7466,42.8948,17.4651,24.0865,5.8654,5.7279,8.9377,14.6656,9.031,0.2053,0.0933,23.8812,0.1972,0.2456,2.0283,1.6284,2.672,0.3906,0.6409,fuway,2013-12-06T14:10:37Z
C0002N;1665.500,1665.5,1665.5,1665.5,C0002N;1670.500,1670.5,1670.5,1670.5,C0002N-176SMW W,CKY000000000006066500,PP,NULL,30,soejimah,">4mm, hand pick",CKY,2013-11-29T12:00:29Z,18.8729,8.4882,28.5433,9.6704,27.2224,11.6663,8.3495,1.3688,1.3367,3.1563,4.493,3.1781,0.0479,0.0218,8.3016,0.1415,0.1649,2.1523,1.8477,2.6302,0.2975,0.4235,fuway,2013-12-06T14:10:37Z
C0002N;1670.500,1670.5,1670.5,1670.5,C0002N;1677.500,1677.5,1677.5,1677.5,C0002N-177SMW W,CKY000000000005892700,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-08T07:05:36Z,18.8796,8.491,48.4569,29.5773,42.3367,17.2577,23.4571,6.3422,6.1936,8.6658,14.8594,8.7667,0.222,0.1009,23.2351,0.2144,0.273,1.9905,1.5637,2.6812,0.4168,0.7147,fuway,2013-12-06T14:10:37Z
C0002N;1670.500,1670.5,1670.5,1670.5,C0002N;1677.500,1677.5,1677.5,1677.5,C0002N-177SMW W,CKY000000000005892900,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-08T07:05:36Z,17.9307,8.0802,48.0993,30.1686,42.4635,17.2409,24.5328,5.8402,5.7033,9.0678,14.7711,9.1607,0.2044,0.0929,24.3284,0.1936,0.2401,2.0424,1.647,2.6829,0.3861,0.629,fuway,2013-12-06T14:10:37Z
C0002N;1680.500,1680.5,1680.5,1680.5,C0002N;1685.500,1685.5,1685.5,1685.5,C0002N-182SMW W,CKY000000000005900000,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-08T20:19:23Z,18.8013,8.5245,54.5553,35.754,47.339,19.143,28.5377,7.478,7.3027,10.4995,17.8022,10.6185,0.2617,0.119,28.276,0.2092,0.2645,2.0084,1.5883,2.6931,0.4102,0.6955,fuway,2013-12-06T14:10:37Z
C0002N;1680.500,1680.5,1680.5,1680.5,C0002N;1685.500,1685.5,1685.5,1685.5,C0002N-182SMW W,CKY000000000005900100,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2013-11-08T20:19:23Z,18.215,8.2629,55.1255,36.9105,49.6825,20.0263,31.4675,5.6404,5.5082,11.6737,17.1819,11.7634,0.1974,0.0897,31.2701,0.1528,0.1804,2.1482,1.8199,2.6787,0.3206,0.4718,fuway,2013-12-06T14:10:37Z
C0002N;1690.500,1690.5,1690.5,1690.5,C0002N;1695.500,1695.5,1695.5,1695.5,C0002N-184SMW W,CKY000000000005902400,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-08T22:01:14Z,19.3436,8.7168,56.3291,36.9855,49.255,19.9123,29.9114,7.3307,7.1589,11.0789,18.2378,11.1955,0.2566,0.1166,29.6548,0.1982,0.2472,2.028,1.626,2.6767,0.3925,0.6462,fuway,2013-12-06T14:10:37Z
C0002N;1690.500,1690.5,1690.5,1690.5,C0002N;1695.500,1695.5,1695.5,1695.5,C0002N-184SMW W,CKY000000000005902500,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2013-11-08T22:01:14Z,18.1376,8.2145,54.7043,36.5667,48.6869,19.9001,30.5493,6.2356,6.0895,11.5864,17.6759,11.6856,0.2182,0.0992,30.3311,0.1705,0.2056,2.0687,1.716,2.6178,0.3445,0.5256,fuway,2013-12-06T14:10:37Z
C0002N;1690.500,1690.5,1690.5,1690.5,C0002N;1695.500,1695.5,1695.5,1695.5,C0002N-184SMW W,CKY000000000006084300,PP,NULL,30,yabukit,">4mm hand pick, shared w/ 348MJCT",CKY,2014-01-21T03:54:34Z,18.9194,8.5715,42.4714,23.552,39.2197,16.0516,20.3003,3.3696,3.2906,7.4265,10.7171,7.4801,0.1179,0.0536,20.1824,0.1431,0.167,2.1976,1.8832,2.7176,0.307,0.4431,fuway,2013-12-06T14:10:37Z
C0002N;1695.500,1695.5,1695.5,1695.5,C0002N;1700.500,1700.5,1700.5,1700.5,C0002N-185SMW W,CKY000000000006077300,PP,NULL,30,henry348,">4mm, PPwashed&hand pick, shared w MJ PH",CKY,2013-12-07T09:11:20Z,18.9695,8.5261,48.0071,29.0376,44.4207,18.1825,25.4512,3.7165,3.6294,9.5973,13.2267,9.6564,0.1301,0.0591,25.3211,0.128,0.1468,2.1954,1.9144,2.6384,0.2744,0.3782,fuway,2013-12-06T14:10:37Z
C0002N;1700.500,1700.5,1700.5,1700.5,C0002N;1705.500,1705.5,1705.5,1705.5,C0002N-186SMW W,CKY000000000005902900,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-08T22:43:09Z,18.8658,8.4878,53.4102,34.5444,46.6243,18.8917,27.7585,7.032,6.8672,10.292,17.1592,10.4039,0.2461,0.1119,27.5124,0.2036,0.2556,2.0132,1.6034,2.6732,0.4002,0.6672,fuway,2013-12-06T14:10:37Z
C0002N;1700.500,1700.5,1700.5,1700.5,C0002N;1705.500,1705.5,1705.5,1705.5,C0002N-186SMW W,CKY000000000005903000,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2013-11-08T22:40:40Z,18.9134,8.532,49.1432,30.2298,43.7317,17.8185,24.8183,5.6078,5.4764,9.1973,14.6737,9.2865,0.1963,0.0892,24.622,0.1855,0.2278,2.0601,1.678,2.6771,0.3732,0.5954,fuway,2013-12-06T14:10:37Z
C0002N;1710.500,1710.5,1710.5,1710.5,C0002N;1715.500,1715.5,1715.5,1715.5,C0002N-188SMW W,CKY000000000005905300,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-09T00:41:46Z,19.1293,8.6558,48.9516,29.8223,43.3084,17.6881,24.1791,5.8479,5.7108,8.9393,14.6501,9.0323,0.2047,0.093,23.9744,0.1961,0.2439,2.0356,1.6365,2.6819,0.3898,0.6388,fuway,2013-12-06T14:10:37Z
C0002N;1710.500,1710.5,1710.5,1710.5,C0002N;1715.500,1715.5,1715.5,1715.5,C0002N-188SMW W,CKY000000000005905400,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2013-11-09T00:41:46Z,19.0833,8.7067,51.6825,32.5992,46.3847,18.7702,27.3014,5.4899,5.3612,9.9762,15.3374,10.0635,0.1921,0.0873,27.1093,0.1684,0.2025,2.1255,1.7675,2.7174,0.3496,0.5374,fuway,2013-12-06T14:10:37Z
C0002N;1720.500,1720.5,1720.5,1720.5,C0002N;1725.500,1725.5,1725.5,1725.5,C0002N-190SMW W,CKY000000000005906800,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-09T01:53:20Z,18.9194,8.5715,50.8319,31.9125,44.5068,18.0847,25.5874,6.5545,6.4009,9.4089,15.8098,9.5132,0.2294,0.1043,25.358,0.2054,0.2585,2.0185,1.6039,2.6951,0.4049,0.6803,fuway,2013-12-06T14:10:37Z
C0002N;1720.500,1720.5,1720.5,1720.5,C0002N;1725.500,1725.5,1725.5,1725.5,C0002N-190SMW W,CKY000000000005906900,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2013-11-09T01:53:20Z,18.1351,8.1963,50.9836,32.8485,45.021,18.3047,26.8859,6.1789,6.0341,10.0101,16.0442,10.1084,0.2163,0.0983,26.6696,0.1881,0.2317,2.0474,1.6623,2.6643,0.3761,0.6028,fuway,2013-12-06T14:10:37Z
C0002N;1730.500,1730.5,1730.5,1730.5,C0002N;1735.500,1735.5,1735.5,1735.5,C0002N-192SMW W,CKY000000000005908300,PP,NULL,30,sawadar,"1-4mm, bulk",CKY,2013-11-09T02:26:33Z,18.1926,8.1918,43.5864,25.3938,38.5097,15.7693,20.3171,5.2608,5.1375,7.4938,12.6313,7.5775,0.1841,0.0837,20.133,0.2072,0.2613,2.0104,1.5939,2.6866,0.4067,0.6856,fuway,2013-12-06T14:10:37Z
C0002N;1730.500,1730.5,1730.5,1730.5,C0002N;1735.500,1735.5,1735.5,1735.5,C0002N-192SMW W,CKY000000000005908400,PP,NULL,30,sawadar,">4mm, bulk",CKY,2013-11-09T02:26:33Z,18.7054,8.4181,52.9119,34.2065,47.1458,19.0713,28.4404,5.9752,5.8352,10.5582,16.3934,10.6532,0.2091,0.095,28.2313,0.1747,0.2117,2.0866,1.7221,2.6739,0.3559,0.5527,fuway,2013-12-06T14:10:37Z
C0002N;1740.500,1740.5,1740.5,1740.5,C0002N;1745.500,1745.5,1745.5,1745.5,C0002N-195SMW W,CKY000000000005908900,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-09T04:50:44Z,19.0355,8.5682,49.0795,30.044,43.172,17.585,24.1365,6.1218,5.9783,8.9194,14.8977,9.0168,0.2143,0.0974,23.9222,0.2038,0.2559,2.0167,1.6058,2.682,0.4013,0.6703,fuway,2013-12-06T14:10:37Z
C0002N;1740.500,1740.5,1740.5,1740.5,C0002N;1745.500,1745.5,1745.5,1745.5,C0002N-195SMW W,CKY000000000005909100,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-09T04:50:44Z,18.7918,8.5026,50.5407,31.7489,44.5259,18.0746,25.7341,6.233,6.0869,9.4728,15.5597,9.572,0.2182,0.0992,25.5159,0.1963,0.2443,2.0405,1.6399,2.6936,0.3912,0.6426,fuway,2013-12-06T14:10:37Z
C0002N;1745.500,1745.5,1745.5,1745.5,C0002N;1750.500,1750.5,1750.5,1750.5,C0002N-196SMW W,CKY000000000006077500,PP,NULL,30,kitamura348,">4mm, PPwashed&hand pick, shared w/ 348PHCT",CKY,2013-12-04T06:42:58Z,18.7918,8.5026,49.7665,30.9747,45.8024,18.6229,27.0106,4.1079,4.0116,10.0549,14.0665,10.1203,0.1438,0.0654,26.8668,0.1326,0.1529,2.202,1.91,2.672,0.2852,0.399,fuway,2013-12-06T14:10:37Z
C0002N;1750.500,1750.5,1750.5,1750.5,C0002N;1755.500,1755.5,1755.5,1755.5,C0002N-197SMW W,CKY000000000005909400,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-09T05:22:39Z,18.5848,8.3402,50.1558,31.571,43.9734,17.8329,25.3886,6.4066,6.2564,9.3908,15.6472,9.4927,0.2242,0.1019,25.1644,0.2029,0.2546,2.0177,1.6082,2.6797,0.3998,0.6662,fuway,2013-12-06T14:10:37Z
C0002N;1750.500,1750.5,1750.5,1750.5,C0002N;1755.500,1755.5,1755.5,1755.5,C0002N-197SMW W,CKY000000000005909600,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-09T05:22:40Z,18.6182,8.399,51.7247,33.1065,45.9884,18.6687,27.3702,5.9444,5.8051,10.1751,15.9802,10.2697,0.2081,0.0946,27.1621,0.1796,0.2188,2.0717,1.6997,2.6695,0.3633,0.5705,fuway,2013-12-06T14:10:37Z
C0002N;1760.500,1760.5,1760.5,1760.5,C0002N;1765.500,1765.5,1765.5,1765.5,C0002N-199SMW W,CKY000000000005910900,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-09T05:48:57Z,18.8115,8.4707,48.2134,29.4019,42.3408,17.2449,23.5293,6.0856,5.943,8.6774,14.6204,8.7742,0.213,0.0968,23.3163,0.207,0.261,2.011,1.5948,2.687,0.4065,0.6849,fuway,2013-12-06T14:10:37Z
C0002N;1760.500,1760.5,1760.5,1760.5,C0002N;1765.500,1765.5,1765.5,1765.5,C0002N-199SMW W,CKY000000000005911100,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-09T05:48:57Z,18.7333,8.4844,49.7781,31.0448,43.9739,17.9185,25.2406,6.0147,5.8737,9.3384,15.2121,9.4341,0.2105,0.0957,25.0301,0.1937,0.2403,2.0408,1.6454,2.6803,0.3861,0.629,fuway,2013-12-06T14:10:37Z
C0002N;1770.500,1770.5,1770.5,1770.5,C0002N;1775.500,1775.5,1775.5,1775.5,C0002N-201SMW W,CKY000000000005912300,PP,NULL,30,higashit348,"1-4mm, bulk",CKY,2013-11-09T06:47:11Z,19.3622,8.7481,48.6578,29.2956,42.7335,17.464,23.3713,6.1392,5.9953,8.6182,14.6135,8.7159,0.2149,0.0977,23.1564,0.2096,0.2651,2.0047,1.5846,2.6869,0.4103,0.6957,fuway,2013-12-06T14:10:37Z
C0002N;1770.500,1770.5,1770.5,1770.5,C0002N;1775.500,1775.5,1775.5,1775.5,C0002N-201SMW W,CKY000000000005912500,PP,NULL,30,higashit348,">4mm, bulk",CKY,2013-11-09T06:47:11Z,18.8976,8.5384,50.8289,31.9313,45.0471,18.3082,26.1495,5.9915,5.8511,9.6745,15.5256,9.7698,0.2097,0.0953,25.9398,0.1876,0.231,2.0567,1.6708,2.6813,0.3769,0.6048,fuway,2013-12-06T14:10:37Z
C0002N;1780.500,1780.5,1780.5,1780.5,C0002N;1785.500,1785.5,1785.5,1785.5,C0002N-203SMW W,CKY000000000005912900,PP,NULL,30,higashit348,"1-4mm, bulk",CKY,2013-11-09T07:38:42Z,18.6027,8.3673,49.3721,30.7694,43.2611,17.6318,24.6584,6.3326,6.1842,9.1638,15.348,9.2645,0.2216,0.1007,24.4368,0.2058,0.2591,2.0048,1.5922,2.6667,0.4029,0.6749,fuway,2013-12-06T14:10:37Z
C0002N;1780.500,1780.5,1780.5,1780.5,C0002N;1785.500,1785.5,1785.5,1785.5,C0002N-203SMW W,CKY000000000005913100,PP,NULL,30,higashit348,">4mm, bulk",CKY,2013-11-09T07:38:42Z,18.7398,8.4241,51.4766,32.7368,45.292,18.3668,26.5522,6.4089,6.2587,9.8407,16.0994,9.9427,0.2243,0.102,26.3279,0.1958,0.2434,2.0334,1.6353,2.6754,0.3888,0.636,fuway,2013-12-06T14:10:37Z
C0002N;1790.500,1790.5,1790.5,1790.5,C0002N;1795.500,1795.5,1795.5,1795.5,C0002N-205SMW W,CKY000000000005915400,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-09T10:24:51Z,18.8241,8.493,49.262,30.4379,43.171,17.6308,24.3469,6.3119,6.164,9.0374,15.2014,9.1378,0.2209,0.1004,24.126,0.2074,0.2616,2.0023,1.5871,2.6696,0.4055,0.6821,fuway,2013-12-06T14:10:37Z
C0002N;1790.500,1790.5,1790.5,1790.5,C0002N;1795.500,1795.5,1795.5,1795.5,C0002N-205SMW W,CKY000000000005915600,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-09T10:24:51Z,18.1475,8.2007,48.8,30.6525,43.0627,17.501,24.9152,5.9454,5.8061,9.2057,15.0118,9.3003,0.2081,0.0946,24.7071,0.194,0.2406,2.0419,1.6458,2.6839,0.3868,0.6307,fuway,2013-12-06T14:10:37Z
C0002N;1795.500,1795.5,1795.5,1795.5,C0002N;1800.500,1800.5,1800.5,1800.5,C0002N-206SMW W,CKY000000000006077600,PP,NULL,30,kitamura348,">4mm, PPwashed&hand pick, shared w/ 348PHCT",CKY,2013-12-04T07:44:46Z,18.6809,8.4544,41.3825,22.7016,38.6764,15.9459,19.9955,2.8042,2.7385,7.4469,10.1854,7.4915,0.0981,0.0446,19.8974,0.1235,0.1409,2.2288,1.9535,2.6719,0.2689,0.3677,fuway,2013-12-06T14:10:37Z
C0002N;1800.500,1800.5,1800.5,1800.5,C0002N;1805.500,1805.5,1805.5,1805.5,C0002N-207SMW W,CKY000000000005916900,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-09T11:20:07Z,18.1338,8.1425,52.9398,34.806,45.7031,18.4439,27.5693,7.4992,7.3234,10.1821,17.5055,10.3014,0.2625,0.1193,27.3068,0.2155,0.2746,1.9883,1.5599,2.6818,0.4183,0.7192,fuway,2013-12-06T14:10:37Z
C0002N;1800.500,1800.5,1800.5,1800.5,C0002N;1805.500,1805.5,1805.5,1805.5,C0002N-207SMW W,CKY000000000005917100,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-09T11:20:07Z,18.7316,8.4453,51.5964,32.8648,45.314,18.2634,26.5824,6.5103,6.3577,9.7145,16.0722,9.8181,0.2279,0.1036,26.3545,0.1981,0.247,2.0448,1.6398,2.7129,0.3956,0.6545,fuway,2013-12-06T14:10:37Z
C0002N;1810.500,1810.5,1810.5,1810.5,C0002N;1815.500,1815.5,1815.5,1815.5,C0002N-209SMW W,CKY000000000005918400,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-09T12:25:15Z,18.7243,8.4472,48.2174,29.4931,42.2186,17.1684,23.4943,6.2164,6.0707,8.6223,14.693,8.7212,0.2176,0.0989,23.2767,0.2108,0.2671,2.0073,1.5842,2.6996,0.4132,0.7041,fuway,2013-12-06T14:10:37Z
C0002N;1810.500,1810.5,1810.5,1810.5,C0002N;1815.500,1815.5,1815.5,1815.5,C0002N-209SMW W,CKY000000000005918600,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-09T12:25:15Z,18.6809,8.4544,51.7885,33.1076,45.2203,18.2714,26.5394,6.8064,6.6469,9.7087,16.3556,9.817,0.2382,0.1083,26.3012,0.2056,0.2588,2.0242,1.6081,2.709,0.4064,0.6846,fuway,2013-12-06T14:10:37Z
C0002N;1820.500,1820.5,1820.5,1820.5,C0002N;1825.500,1825.5,1825.5,1825.5,C0002N-211SMW W,CKY000000000005919900,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-09T12:56:13Z,18.7052,8.4847,48.708,30.0028,42.5796,17.2981,23.8744,6.3507,6.2019,8.7124,14.9143,8.8134,0.2223,0.101,23.6521,0.2117,0.2685,2.0117,1.5859,2.7148,0.4158,0.7118,fuway,2013-12-06T14:10:37Z
C0002N;1820.500,1820.5,1820.5,1820.5,C0002N;1825.500,1825.5,1825.5,1825.5,C0002N-211SMW W,CKY000000000005920100,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-09T12:56:13Z,18.1856,8.1867,46.8719,28.6863,42.5796,16.8605,24.394,4.448,4.3438,8.603,12.9468,8.6738,0.1557,0.0708,24.2383,0.1551,0.1835,2.2157,1.8721,2.8174,0.3355,0.5049,fuway,2013-12-06T14:10:37Z
C0002N;1830.500,1830.5,1830.5,1830.5,C0002N;1835.500,1835.5,1835.5,1835.5,C0002N-213SMW W,CKY000000000005920500,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-09T13:30:50Z,18.6826,8.4185,48.924,30.2414,42.8766,17.4415,24.194,6.2667,6.1198,8.9233,15.0431,9.023,0.2193,0.0997,23.9747,0.2072,0.2614,2.0103,1.5937,2.6868,0.4068,0.6858,fuway,2013-12-06T14:10:37Z
C0002N;1830.500,1830.5,1830.5,1830.5,C0002N;1835.500,1835.5,1835.5,1835.5,C0002N-213SMW W,CKY000000000005920700,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-09T13:30:50Z,18.6214,8.3738,46.8109,28.1895,41.4509,16.9168,22.8295,5.5544,5.4242,8.4546,13.8788,8.543,0.1944,0.0884,22.6351,0.197,0.2454,2.0311,1.6309,2.6773,0.3908,0.6416,fuway,2013-12-06T14:10:37Z
