Top Core Depth [],Top Drilling depth below sea floor [m DSF],Top Mud depth below sea floor [m MSF],Top Wireline log depth below sea floor [m WSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],Bottom Mud depth below sea floor [m MSF],Bottom Wireline log depth below sea floor [m WSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::beaker mass [g]::number,moisture and density::beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0020A-26R-1, 84.0 cm",NULL,NULL,NULL,2110.826,2110.84,2110.826,2110.84,"C0020A-26R-1, 86.0 cm",NULL,NULL,NULL,2110.845,2110.86,2110.845,2110.86,"C0020A-26R-1 W, 84.0--86.0 cm",CKY000000000005606300,PP,NULL,10,tanikawa337,NULL,CKY,2012-09-07T04:48:47Z,NULL,18.9957,8.5339,38.2862,19.2905,35.8084,14.685,16.8127,2.5677,2.5075,6.1102,8.6177,6.1511,0.0899,0.0409,16.7228,0.1331,0.1535,2.2385,1.9405,2.7369,0.291,0.4104,nishimuram,2012-09-17T18:06:31Z
"C0020A-26R-5, 0.0 cm",NULL,NULL,NULL,2114.836,2114.92,2114.836,2114.92,"C0020A-26R-5, 76.0 cm",NULL,NULL,NULL,2115.583,2115.68,2115.583,2115.68,"C0020A-26R-5 WR, 0.0--76.0 cm",CKY000000000005585800,PP,NULL,10,moritas337,From IW,CKY,2012-09-06T20:41:53Z,NULL,18.5832,8.3902,39.5752,20.992,36.7848,14.9988,18.2016,2.8916,2.8238,6.5626,9.3864,6.6086,0.1012,0.046,18.1004,0.1377,0.1598,2.2364,1.9284,2.7581,0.3008,0.4303,nishimuram,2012-09-17T18:06:31Z
"C0020A-26R-6, 12.5 cm",NULL,NULL,NULL,2115.706,2115.805,2115.706,2115.805,"C0020A-26R-6, 15.0 cm",NULL,NULL,NULL,2115.731,2115.83,2115.731,2115.83,"C0020A-26R-6 WR, 12.5--15.0 cm",CKY000000000005539500,PP,NULL,10,thori337,taken from MBIO,CKY,2012-09-05T21:07:39Z,NULL,18.6849,8.4258,27.8317,9.1468,26.5955,11.2876,7.9106,1.281,1.251,2.8414,4.0924,2.8618,0.0448,0.0204,7.8658,0.14,0.1629,2.2351,1.9221,2.7683,0.3057,0.4403,nishimuram,2012-09-17T18:06:31Z
"C0020A-26R-6, 45.0 cm",NULL,NULL,NULL,2116.026,2116.13,2116.026,2116.13,"C0020A-26R-6, 47.0 cm",NULL,NULL,NULL,2116.045,2116.15,2116.045,2116.15,"C0020A-26R-6 WR, 45.0--47.0 cm",CKY000000000005579600,PP,NULL,10,moritas337,From FIWR2,CKY,2012-09-06T17:01:44Z,NULL,18.7247,8.4121,37.1697,18.445,34.651,14.2151,15.9263,2.6101,2.5489,5.7615,8.3104,5.803,0.0914,0.0415,15.8349,0.1415,0.1648,2.2195,1.9054,2.7484,0.3067,0.4424,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2116.500,NULL,2116.5,NULL,NULL,2116.5,NULL,NULL,C0020A;2126.500,NULL,2126.5,NULL,NULL,2126.5,C0020A-271SMW WR,CKY000000000005543000,PP,NULL,35,moriyas,NULL,CKY,2012-09-05T23:40:30Z,NULL,18.7931,8.4575,34.5529,15.7598,30.7944,13.1358,12.0013,3.8948,3.8035,4.6163,8.4198,4.6783,0.1363,0.062,11.865,0.2471,0.3283,1.8718,1.4092,2.5702,0.4517,0.8239,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2116.500,NULL,2116.5,NULL,NULL,2116.5,NULL,NULL,C0020A;2126.500,NULL,2126.5,NULL,NULL,2126.5,C0020A-271SMW WR,CKY000000000005667000,PP,NULL,10,tanikawa337,>4,CKY,2012-09-08T05:02:02Z,NULL,18.8244,8.4645,32.6802,13.8558,29.3521,12.5165,10.5277,3.4488,3.368,3.9971,7.3651,4.052,0.1207,0.0549,10.407,0.2489,0.3314,1.8813,1.413,2.6036,0.4573,0.8426,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2116.500,NULL,2116.5,NULL,NULL,2116.5,NULL,NULL,C0020A;2126.500,NULL,2126.5,NULL,NULL,2126.5,C0020A-271SMW WR,CKY000000000005685000,PP,NULL,10,tanikawa337,4-Jan,CKY,2012-09-08T16:38:01Z,NULL,18.7506,8.3721,33.0243,14.2737,28.6943,12.2592,9.9437,4.487,4.3818,3.8157,8.1975,3.8871,0.157,0.0714,9.7867,0.3144,0.4585,1.7412,1.1939,2.5649,0.5345,1.1484,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2116.500,NULL,2116.5,NULL,NULL,2116.5,NULL,NULL,C0020A;2126.500,NULL,2126.5,NULL,NULL,2126.5,C0020A-271SMW WR,CKY000000000005685100,PP,NULL,10,tanikawa337,<1,CKY,2012-09-08T16:38:01Z,NULL,18.8736,8.5168,20.3219,1.4483,19.6462,8.6872,0.7726,0.7002,0.6838,0.1593,0.8431,0.1704,0.0245,0.0111,0.7481,0.4835,0.936,1.7178,0.8873,4.6962,0.8111,4.2925,nishimuram,2012-09-17T18:06:31Z
"C0020A-26R-6, 131.0 cm",NULL,NULL,NULL,2116.871,2116.99,2116.871,2116.99,"C0020A-26R-6, 133.0 cm",NULL,NULL,NULL,2116.891,2117.01,2116.891,2117.01,"C0020A-26R-6 W, 131.0--133.0 cm",CKY000000000005606000,PP,NULL,20,tanikawa337,NULL,CKY,2012-09-07T04:47:16Z,NULL,18.7676,8.414,34.809469,16.041869,32.5798,13.5238,13.8122,2.3105,2.2563,5.0731,7.3294,5.1098,0.080831,0.0367,13.7314,0.144,0.1683,2.1887,1.8735,2.7067,0.3078,0.4448,nishimuram,2012-09-17T18:06:31Z
"C0020A-26R-7, 66.0 cm",NULL,NULL,NULL,2117.618,2117.75,2117.618,2117.75,"C0020A-26R-7, 68.0 cm",NULL,NULL,NULL,2117.638,2117.77,2117.638,2117.77,"C0020A-26R-7 W, 66.0--68.0 cm",CKY000000000005605500,PP,NULL,10,tanikawa337,NULL,CKY,2012-09-07T04:45:48Z,NULL,18.9838,8.5637,32.6843,13.7005,30.7461,12.8423,11.7623,2.0085,1.9614,4.2466,6.208,4.2786,0.0703,0.032,11.692,0.1466,0.1718,2.2069,1.8834,2.7533,0.3159,0.4619,nishimuram,2012-09-17T18:06:31Z
"C0020A-26R-7, 84.0 cm",NULL,NULL,NULL,2117.795,2117.93,2117.795,2117.93,"C0020A-26R-7, 86.5 cm",NULL,NULL,NULL,2117.819,2117.955,2117.819,2117.955,"C0020A-26R-7 WR, 84.0--86.5 cm",CKY000000000005539800,PP,NULL,10,thori337,taken from MBIO,CKY,2012-09-05T21:17:48Z,NULL,18.7678,8.4522,30.8983,12.1305,29.2512,12.3094,10.4834,1.7068,1.6668,3.8301,5.4969,3.8572,0.0597,0.0271,10.4237,0.1407,0.1637,2.2068,1.8963,2.7215,0.3032,0.4352,nishimuram,2012-09-17T18:06:31Z
"C0020A-26R-8, 0.0 cm",NULL,NULL,NULL,2117.962,2118.1,2117.962,2118.1,"C0020A-26R-8, 75.5 cm",NULL,NULL,NULL,2118.704,2118.855,2118.704,2118.855,"C0020A-26R-8 WR, 0.0--75.5 cm",CKY000000000005585900,PP,NULL,10,moriyas,From IW,CKY,2012-09-21T00:11:19Z,NULL,19.0786,8.585,34.1144,15.0358,32.1247,13.335,13.0461,2.0619,2.0136,4.7172,6.7308,4.75,0.0722,0.0328,12.9739,0.1371,0.1589,2.2339,1.9275,2.7503,0.2992,0.4269,nishimuram,2012-09-17T18:06:31Z
"C0020A-26R-CC, 11.0 cm",NULL,NULL,NULL,2119.471,2119.635,2119.471,2119.635,"C0020A-26R-CC, 14.0 cm",NULL,NULL,NULL,2119.5,2119.665,2119.5,2119.665,"C0020A-26R-CC W, 11.0--14.0 cm",CKY000000000005605900,PP,NULL,10,tanikawa337,NULL,CKY,2012-09-07T04:46:22Z,NULL,18.6202,8.3671,30.6548,12.0346,28.9073,12.1496,10.2871,1.8109,1.7685,3.7537,5.5222,3.7825,0.0634,0.0288,10.2237,0.1505,0.1771,2.1793,1.8514,2.7236,0.3203,0.4711,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2126.500,NULL,2126.5,NULL,NULL,2126.5,NULL,NULL,C0020A;2136.500,NULL,2136.5,NULL,NULL,2136.5,C0020A-272SMW WR,CKY000000000005543700,PP,NULL,35,moriyas,NULL,CKY,2012-09-05T23:42:08Z,NULL,18.2268,8.2093,33.0836,14.8568,29.5256,12.5706,11.2988,3.687,3.6006,4.3027,7.9033,4.3613,0.129,0.0586,11.1698,0.2482,0.3301,1.8798,1.4133,2.596,0.4556,0.8368,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2126.500,NULL,2126.5,NULL,NULL,2126.5,NULL,NULL,C0020A;2136.500,NULL,2136.5,NULL,NULL,2136.5,C0020A-272SMW WR,CKY000000000005667100,PP,NULL,10,tanikawa337,>4,CKY,2012-09-08T05:02:02Z,NULL,18.6923,8.399,34.232,15.5397,30.1886,12.7993,11.4963,4.1901,4.0919,4.3336,8.4255,4.4003,0.1467,0.0667,11.3496,0.2696,0.3692,1.8444,1.3471,2.619,0.4857,0.9442,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2126.500,NULL,2126.5,NULL,NULL,2126.5,NULL,NULL,C0020A;2136.500,NULL,2136.5,NULL,NULL,2136.5,C0020A-272SMW WR,CKY000000000005685200,PP,NULL,10,tanikawa337,4-Jan,CKY,2012-09-08T16:38:01Z,NULL,17.9245,8.0469,35.2481,17.3236,29.0378,12.4006,11.1133,6.4355,6.2847,4.2513,10.536,4.3537,0.2252,0.1024,10.8881,0.3715,0.5911,1.6442,1.0334,2.5611,0.5965,1.4783,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2126.500,NULL,2126.5,NULL,NULL,2126.5,NULL,NULL,C0020A;2136.500,NULL,2136.5,NULL,NULL,2136.5,C0020A-272SMW WR,CKY000000000005685300,PP,NULL,10,tanikawa337,<1,CKY,2012-09-08T16:38:01Z,NULL,18.8036,8.4725,20.4301,1.6265,19.6895,8.7178,0.8859,0.7675,0.7495,0.2331,0.9826,0.2453,0.0269,0.0122,0.859,0.4719,0.8935,1.6553,0.8742,3.6851,0.7628,3.2154,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2136.500,NULL,2136.5,NULL,NULL,2136.5,NULL,NULL,C0020A;2146.500,NULL,2146.5,NULL,NULL,2146.5,C0020A-273SMW WR,CKY000000000005549800,PP,NULL,35,moriyas,NULL,CKY,2012-09-06T02:18:21Z,NULL,17.9439,8.1097,35.2007,17.2568,30.7582,13.0563,12.8143,4.6036,4.4957,4.8734,9.3691,4.9466,0.1611,0.0732,12.6532,0.2668,0.3638,1.8419,1.3505,2.5964,0.4798,0.9225,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2136.500,NULL,2136.5,NULL,NULL,2136.5,NULL,NULL,C0020A;2146.500,NULL,2146.5,NULL,NULL,2146.5,C0020A-273SMW WR,CKY000000000005667200,PP,NULL,10,tanikawa337,>4,CKY,2012-09-08T05:02:02Z,NULL,18.6812,8.3701,37.5652,18.884,32.4433,13.6594,13.7621,5.3077,5.1833,5.2048,10.3881,5.2893,0.1858,0.0845,13.5763,0.2811,0.391,1.8178,1.3069,2.6084,0.499,0.9959,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2136.500,NULL,2136.5,NULL,NULL,2136.5,NULL,NULL,C0020A;2146.500,NULL,2146.5,NULL,NULL,2146.5,C0020A-273SMW WR,CKY000000000005685500,PP,NULL,10,tanikawa337,4-Jan,CKY,2012-09-08T17:47:36Z,NULL,18.9521,8.5474,36.7377,17.7856,30.503,12.9701,11.5509,6.4608,6.3094,4.3199,10.6293,4.4227,0.2261,0.1028,11.3248,0.3633,0.5705,1.6733,1.0654,2.6215,0.5936,1.4605,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2136.500,NULL,2136.5,NULL,NULL,2136.5,NULL,NULL,C0020A;2146.500,NULL,2146.5,NULL,NULL,2146.5,C0020A-273SMW WR,CKY000000000005685600,PP,NULL,10,tanikawa337,<1,CKY,2012-09-08T17:47:36Z,NULL,18.6401,8.4165,20.9803,2.3402,19.9355,8.8543,1.2954,1.0827,1.0573,0.4206,1.4779,0.4378,0.0379,0.0172,1.2575,0.4627,0.861,1.5835,0.8509,2.9898,0.7154,2.5138,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2146.500,NULL,2146.5,NULL,NULL,2146.5,NULL,NULL,C0020A;2156.500,NULL,2156.5,NULL,NULL,2156.5,C0020A-274SMW WR,CKY000000000005550400,PP,NULL,35,moriyas,NULL,CKY,2012-09-06T02:20:16Z,NULL,18.2832,8.2409,38.041,19.7578,32.4057,13.6642,14.1225,5.8397,5.7028,5.3304,11.0332,5.4233,0.2044,0.0929,13.9181,0.2956,0.4196,1.7908,1.2615,2.6111,0.5169,1.0699,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2146.500,NULL,2146.5,NULL,NULL,2146.5,NULL,NULL,C0020A;2156.500,NULL,2156.5,NULL,NULL,2156.5,C0020A-274SMW WR,CKY000000000005667300,PP,NULL,10,tanikawa337,>4,CKY,2012-09-08T05:02:02Z,NULL,18.7221,8.4143,33.0703,14.3482,28.5652,12.1401,9.8431,4.6685,4.5591,3.6515,8.2106,3.7258,0.1634,0.0743,9.6797,0.3254,0.4823,1.7475,1.1789,2.6509,0.5553,1.2486,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2146.500,NULL,2146.5,NULL,NULL,2146.5,NULL,NULL,C0020A;2156.500,NULL,2156.5,NULL,NULL,2156.5,C0020A-274SMW WR,CKY000000000005685700,PP,NULL,10,tanikawa337,4-Jan,CKY,2012-09-08T17:47:37Z,NULL,18.2091,8.2102,38.2661,20.057,29.8515,12.6801,11.6424,8.7198,8.5154,4.3312,12.8466,4.4699,0.3052,0.1387,11.3372,0.4348,0.7691,1.5613,0.8825,2.6176,0.6629,1.9661,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2146.500,NULL,2146.5,NULL,NULL,2146.5,NULL,NULL,C0020A;2156.500,NULL,2156.5,NULL,NULL,2156.5,C0020A-274SMW WR,CKY000000000005685800,PP,NULL,10,tanikawa337,<1,CKY,2012-09-08T17:47:37Z,NULL,18.9865,8.5611,22.0116,3.0251,20.6332,9.1516,1.6467,1.4284,1.3949,0.5678,1.9627,0.5905,0.05,0.0227,1.5967,0.4722,0.8946,1.5413,0.8135,2.8121,0.7107,2.4567,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2156.500,NULL,2156.5,NULL,NULL,2156.5,NULL,NULL,C0020A;2166.500,NULL,2166.5,NULL,NULL,2166.5,C0020A-275SMW WR,CKY000000000005551100,PP,NULL,35,moriyas,NULL,CKY,2012-09-06T02:22:18Z,NULL,18.8898,8.5178,34.7393,15.8495,30.7413,13.0658,11.8515,4.143,4.0459,4.4821,8.528,4.548,0.145,0.0659,11.7065,0.2614,0.3539,1.8585,1.3727,2.6118,0.4744,0.9027,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2156.500,NULL,2156.5,NULL,NULL,2156.5,NULL,NULL,C0020A;2166.500,NULL,2166.5,NULL,NULL,2166.5,C0020A-275SMW WR,CKY000000000005667400,PP,NULL,10,tanikawa337,>4,CKY,2012-09-08T05:02:02Z,NULL,18.8266,8.4748,30.0968,11.2702,26.5605,11.4023,7.7339,3.6646,3.5787,2.8692,6.4479,2.9275,0.1283,0.0583,7.6056,0.3252,0.4818,1.7479,1.1795,2.6508,0.555,1.2473,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2156.500,NULL,2156.5,NULL,NULL,2156.5,NULL,NULL,C0020A;2166.500,NULL,2166.5,NULL,NULL,2166.5,C0020A-275SMW WR,CKY000000000005685900,PP,NULL,10,tanikawa337,4-Jan,CKY,2012-09-08T17:47:37Z,NULL,19.0375,8.5577,35.9405,16.903,29.9786,12.7082,10.9411,6.1781,6.0333,4.0522,10.0855,4.1505,0.2162,0.0983,10.7249,0.3655,0.5761,1.676,1.0634,2.6467,0.5982,1.4889,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2156.500,NULL,2156.5,NULL,NULL,2156.5,NULL,NULL,C0020A;2166.500,NULL,2166.5,NULL,NULL,2166.5,C0020A-275SMW WR,CKY000000000005686000,PP,NULL,10,tanikawa337,<1,CKY,2012-09-08T17:47:37Z,NULL,18.8251,8.4393,24.4451,5.62,22.0326,9.6924,3.2075,2.5,2.4414,1.2133,3.6547,1.2531,0.0875,0.0398,3.12,0.4448,0.8013,1.5377,0.8537,2.5715,0.668,2.0122,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2166.500,NULL,2166.5,NULL,NULL,2166.5,NULL,NULL,C0020A;2176.500,NULL,2176.5,NULL,NULL,2176.5,C0020A-276SMW WR,CKY000000000005554800,PP,NULL,35,kidoyo,NULL,CKY,2012-09-06T05:13:53Z,NULL,18.8421,8.4477,32.8592,14.0171,29.0826,12.4657,10.2405,3.9136,3.8219,3.9557,7.7776,4.018,0.137,0.0623,10.1035,0.2792,0.3874,1.8022,1.2991,2.5542,0.4914,0.9662,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2166.500,NULL,2166.5,NULL,NULL,2166.5,NULL,NULL,C0020A;2176.500,NULL,2176.5,NULL,NULL,2176.5,C0020A-276SMW WR,CKY000000000005667500,PP,NULL,10,tanikawa337,>4,CKY,2012-09-08T05:02:02Z,NULL,18.7158,8.3772,32.8605,14.1447,29.5495,12.6036,10.8337,3.4311,3.3507,4.1718,7.5225,4.2264,0.1201,0.0546,10.7136,0.2426,0.3203,1.8803,1.4242,2.5681,0.4454,0.8032,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2166.500,NULL,2166.5,NULL,NULL,2166.5,NULL,NULL,C0020A;2176.500,NULL,2176.5,NULL,NULL,2176.5,C0020A-276SMW WR,CKY000000000005686100,PP,NULL,10,tanikawa337,4-Jan,CKY,2012-09-08T17:47:37Z,NULL,18.3757,8.302,32.9484,14.5727,29.0198,12.3595,10.6441,4.0711,3.9757,3.9927,7.9684,4.0575,0.1425,0.0648,10.5016,0.2794,0.3877,1.8288,1.3179,2.6302,0.4989,0.9957,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2166.500,NULL,2166.5,NULL,NULL,2166.5,NULL,NULL,C0020A;2176.500,NULL,2176.5,NULL,NULL,2176.5,C0020A-276SMW WR,CKY000000000005686200,PP,NULL,10,tanikawa337,<1,CKY,2012-09-08T17:47:37Z,NULL,18.8575,8.563,21.3205,2.463,20.2784,8.9066,1.4209,1.0799,1.0546,0.3264,1.381,0.3436,0.0378,0.0172,1.3831,0.4384,0.7808,1.7835,1.0015,4.2374,0.7636,3.231,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2176.500,NULL,2176.5,NULL,NULL,2176.5,NULL,NULL,C0020A;2186.500,NULL,2186.5,NULL,NULL,2186.5,C0020A-277SMW WR,CKY000000000005555700,PP,NULL,35,kidoyo,NULL,CKY,2012-09-06T05:15:44Z,NULL,18.7969,8.4495,35.5142,16.7173,31.2516,13.2759,12.4547,4.4172,4.3137,4.7561,9.0698,4.8264,0.1546,0.0703,12.3001,0.2642,0.3591,1.8432,1.3562,2.5862,0.4756,0.907,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2176.500,NULL,2176.5,NULL,NULL,2176.5,NULL,NULL,C0020A;2186.500,NULL,2186.5,NULL,NULL,2186.5,C0020A-277SMW WR,CKY000000000005667600,PP,NULL,10,tanikawa337,>4,CKY,2012-09-08T05:02:02Z,NULL,18.8181,8.4998,31.2417,12.4236,28.3764,12.1779,9.5583,2.9692,2.8996,3.6309,6.5305,3.6781,0.1039,0.0472,9.4544,0.239,0.3141,1.9024,1.4477,2.6039,0.444,0.7986,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2176.500,NULL,2176.5,NULL,NULL,2176.5,NULL,NULL,C0020A;2186.500,NULL,2186.5,NULL,NULL,2186.5,C0020A-277SMW WR,CKY000000000005686800,PP,NULL,10,tanikawa337,4-Jan,CKY,2012-09-08T18:45:07Z,NULL,18.8482,8.4436,37.9699,19.1217,32.7333,13.8683,13.8851,5.4265,5.2993,5.3384,10.6377,5.4247,0.1899,0.0863,13.6952,0.2838,0.3962,1.7975,1.2874,2.5654,0.4982,0.9927,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2176.500,NULL,2176.5,NULL,NULL,2176.5,NULL,NULL,C0020A;2186.500,NULL,2186.5,NULL,NULL,2186.5,C0020A-277SMW WR,CKY000000000005686900,PP,NULL,10,tanikawa337,<1,CKY,2012-09-08T18:45:07Z,NULL,18.734,8.4025,21.3394,2.6054,20.2424,8.9897,1.5084,1.1368,1.1102,0.5691,1.6793,0.5872,0.0398,0.0181,1.4686,0.4363,0.7741,1.5515,0.8745,2.5806,0.6611,1.9508,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2186.500,NULL,2186.5,NULL,NULL,2186.5,NULL,NULL,C0020A;2196.500,NULL,2196.5,NULL,NULL,2196.5,C0020A-278SMW WR,CKY000000000005556700,PP,NULL,35,kidoyo,NULL,CKY,2012-09-06T05:17:39Z,NULL,18.1555,8.1443,35.8173,17.6618,31.7869,13.3688,13.6314,4.1766,4.0787,5.158,9.2367,5.2245,0.1462,0.0665,13.4852,0.2365,0.3097,1.9121,1.46,2.6144,0.4416,0.7908,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2186.500,NULL,2186.5,NULL,NULL,2186.5,NULL,NULL,C0020A;2196.500,NULL,2196.5,NULL,NULL,2196.5,C0020A-278SMW WR,CKY000000000005667700,PP,NULL,10,tanikawa337,>4,CKY,2012-09-08T05:02:02Z,NULL,18.7728,8.397,24.7188,5.946,22.7402,9.9065,3.9674,2.0504,2.0023,1.4769,3.4792,1.5095,0.0718,0.0326,3.8956,0.3448,0.5263,1.709,1.1197,2.6377,0.5755,1.3557,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2186.500,NULL,2186.5,NULL,NULL,2186.5,NULL,NULL,C0020A;2196.500,NULL,2196.5,NULL,NULL,2196.5,C0020A-278SMW WR,CKY000000000005687000,PP,NULL,10,tanikawa337,4-Jan,CKY,2012-09-08T18:45:07Z,NULL,18.814,8.4862,35.8551,17.0411,30.4354,12.8587,11.6214,5.6163,5.4847,4.2831,9.7678,4.3725,0.1966,0.0894,11.4248,0.3296,0.4916,1.7446,1.1696,2.6674,0.5615,1.2805,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2186.500,NULL,2186.5,NULL,NULL,2186.5,NULL,NULL,C0020A;2196.500,NULL,2196.5,NULL,NULL,2196.5,C0020A-278SMW WR,CKY000000000005687100,PP,NULL,10,tanikawa337,<1,CKY,2012-09-08T18:45:07Z,NULL,18.1959,8.1312,23.4762,5.2803,21.3169,9.3629,3.121,2.2376,2.1852,1.1961,3.3813,1.2317,0.0783,0.0356,3.0427,0.4238,0.7354,1.5616,0.8999,2.5439,0.6463,1.8269,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2196.500,NULL,2196.5,NULL,NULL,2196.5,NULL,NULL,C0020A;2206.500,NULL,2206.5,NULL,NULL,2206.5,C0020A-285SMW WR,CKY000000000005590000,PP,NULL,35,moriyas,NULL,CKY,2012-09-06T23:31:27Z,NULL,18.6821,8.4304,30.9894,12.3073,28.2909,12.1121,9.6088,2.7964,2.7309,3.6372,6.3681,3.6817,0.0979,0.0445,9.5109,0.2272,0.294,1.9326,1.4935,2.6149,0.4288,0.7508,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2196.500,NULL,2196.5,NULL,NULL,2196.5,NULL,NULL,C0020A;2206.500,NULL,2206.5,NULL,NULL,2206.5,C0020A-285SMW WR,CKY000000000005667800,PP,NULL,10,tanikawa337,>4,CKY,2012-09-08T05:02:02Z,NULL,18.1344,8.2559,22.7836,4.6492,21.8307,9.5246,3.6963,0.9875,0.9644,1.253,2.2174,1.2687,0.0346,0.0157,3.6617,0.2124,0.2697,2.0967,1.6513,2.9223,0.4349,0.7697,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2196.500,NULL,2196.5,NULL,NULL,2196.5,NULL,NULL,C0020A;2206.500,NULL,2206.5,NULL,NULL,2206.5,C0020A-285SMW WR,CKY000000000005687200,PP,NULL,10,tanikawa337,4-Jan,CKY,2012-09-08T18:45:07Z,NULL,18.0634,8.107,36.6242,18.5608,31.1715,13.1187,13.1081,5.6505,5.5181,4.9218,10.4399,5.0117,0.1978,0.0899,12.9103,0.3044,0.4377,1.7779,1.2366,2.6231,0.5286,1.1212,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;2196.500,NULL,2196.5,NULL,NULL,2196.5,NULL,NULL,C0020A;2206.500,NULL,2206.5,NULL,NULL,2206.5,C0020A-285SMW WR,CKY000000000005687300,PP,NULL,10,tanikawa337,<1,CKY,2012-09-08T18:45:07Z,NULL,17.9439,8.1097,20.1156,2.1717,19.2389,8.4885,1.295,0.9085,0.8872,0.3643,1.2515,0.3788,0.0318,0.0145,1.2632,0.4183,0.7192,1.7353,1.0093,3.4675,0.7089,2.4354,nishimuram,2012-09-17T18:06:31Z
"C0020A-27R-1, 64.0 cm",NULL,NULL,NULL,2200.64,2200.64,2200.64,2200.64,"C0020A-27R-1, 66.0 cm",NULL,NULL,NULL,2200.66,2200.66,2200.66,2200.66,"C0020A-27R-1 WR, 64.0--66.0 cm",CKY000000000005579300,PP,NULL,10,moritas337,From FIWR2,CKY,2012-09-06T16:31:48Z,NULL,18.253,8.2131,38.3084,20.0554,36.0945,14.8595,17.8415,2.2942,2.2404,6.6099,8.8503,6.6464,0.0803,0.0365,17.7612,0.1144,0.1292,2.2661,2.0068,2.6871,0.2531,0.3389,nishimuram,2012-09-17T18:06:31Z
