Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0002D-11H-4, 40.0 cm",NULL,95.674,95.805,95.674,95.805,"C0002D-11H-4, 41.5 cm",NULL,95.689,95.82,95.689,95.82,"C0002D-11H-4 W, 40.0--41.5 cm",KCC000000000000114501,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T10:11:00Z,192,glass beaker,5.928,2.685,13.169,7.173333,7.241,192,glass beaker,5.928,2.685,10.261,4.278,4.333,3.013472,2.942843,1.54549,4.488333,1.593,0.1054716,0.04750972,4.227528,0.4161679,0.7128211,1.613294,0.9418927,2.735396,0.655665,1.904149,kidoyo,2008-04-11T06:32:41Z
"C0002D-11H-6, 5.0 cm",NULL,96.703,96.865,96.703,96.865,"C0002D-11H-6, 6.5 cm",NULL,96.717,96.88,96.717,96.88,"C0002D-11H-6 W, 5.0--6.5 cm",KCC000000000000114601,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T10:29:10Z,135,glass beaker,6.058,2.7,14.86,8.124413,8.802,135,glass beaker,6.058,2.7,11.511,4.79,5.453,3.470466,3.389127,2.035285,5.424413,2.09,0.1214664,0.0547146,5.331533,0.3942816,0.6509321,1.622664,0.9828776,2.619551,0.6247916,1.665185,kidoyo,2008-04-11T06:32:43Z
"C0002D-11H-7, 75.0 cm",NULL,98.653,98.875,98.653,98.875,"C0002D-11H-7, 76.5 cm",NULL,98.668,98.89,98.668,98.89,"C0002D-11H-7 W, 75.0--76.5 cm",KCC000000000000114701,PP,NULL,5,masagoh315,NULL,KCC,2008-04-10T11:09:45Z,150,glass beaker,6.111,2.68,13.777,7.412351,7.666,150,glass beaker,6.111,2.68,10.873,4.521,4.762,3.009327,2.938795,1.793556,4.732351,1.841,0.1053265,0.04744437,4.656673,0.392555,0.6462395,1.619914,0.9840085,2.596336,0.6210011,1.63853,kidoyo,2008-04-11T06:32:45Z
"C0002D-11H-8, 48.0 cm",NULL,99.759,100.015,99.759,100.015,"C0002D-11H-8, 49.5 cm",NULL,99.774,100.03,99.774,100.03,"C0002D-11H-8 W, 48.0--49.5 cm",KCC000000000000114801,PP,NULL,5,masagoh315,NULL,KCC,2008-04-10T11:09:48Z,160,glass beaker,6.045,2.676,14.3,7.688828,8.255,160,glass beaker,6.045,2.676,11.276,4.678,5.231,3.133679,3.060233,1.952595,5.012828,2.002,0.1096788,0.04940488,5.121321,0.3796098,0.6118888,1.646775,1.021643,2.622828,0.6104803,1.567265,kidoyo,2008-04-11T06:35:50Z
"C0002D-12H-1, 33.0 cm",NULL,101.183,101.21,101.183,101.21,"C0002D-12H-1, 34.5 cm",NULL,101.196,101.225,101.196,101.225,"C0002D-12H-1 W, 33.0--34.5 cm",KCC000000000000114901,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T11:36:14Z,121,glass beaker,6.069,2.709,14.425,7.702063,8.356,121,glass beaker,6.069,2.709,11.455,4.745,5.386,3.07772,3.005586,1.987477,4.993063,2.036,0.1077203,0.04852265,5.27828,0.3683246,0.5830915,1.673522,1.057123,2.655769,0.6019523,1.512262,kidoyo,2008-04-12T04:47:00Z
"C0002D-12H-2, 49.5 cm",NULL,102.621,102.778,102.621,102.778,"C0002D-12H-2, 51.0 cm",NULL,102.635,102.793,102.635,102.793,"C0002D-12H-2 W, 49.5--51.0 cm",KCC000000000000115001,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T11:58:05Z,8,glass cell,4.56,2.079,13.025,6.988617,8.465,8,glass cell,4.56,2.079,10.182,4.158,5.622,2.946114,2.877064,2.032552,4.909617,2.079,0.1031141,0.04644778,5.518886,0.3480347,0.5338241,1.724167,1.124097,2.715249,0.5860059,1.415493,kidoyo,2008-04-11T06:35:54Z
"C0002D-12H-3, 49.5 cm",NULL,103.909,104.183,103.909,104.183,"C0002D-12H-3, 51.0 cm",NULL,103.923,104.198,103.923,104.198,"C0002D-12H-3 W, 49.5--51.0 cm",KCC000000000000115101,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T11:58:08Z,111,glass beaker,6.065,2.702,12.198,6.238101,6.133,111,glass beaker,6.065,2.702,10.155,4.204,4.09,2.117099,2.067479,1.468622,3.536101,1.502,0.0740985,0.0333777,4.015901,0.3451979,0.5271789,1.734396,1.135686,2.734469,0.5846775,1.407768,kidoyo,2008-04-11T06:35:56Z
"C0002D-12H-4, 50.0 cm",NULL,105.207,105.598,105.207,105.598,"C0002D-12H-4, 51.5 cm",NULL,105.221,105.613,105.221,105.613,"C0002D-12H-4 W, 50.0--51.5 cm",KCC000000000000115301,PP,NULL,5,masagoh315,NULL,KCC,2008-04-10T12:28:50Z,127,glass beaker,5.997,2.7,11.826,6.06838,5.829,127,glass beaker,5.997,2.7,9.847,4.098,3.85,2.050777,2.002712,1.365668,3.36838,1.398,0.07177726,0.0323321,3.778223,0.3518232,0.5427889,1.730505,1.121673,2.766575,0.5945624,1.466471,kidoyo,2008-04-11T09:37:33Z
"C0002D-12H-6, 46.0 cm",NULL,106.464,106.968,106.464,106.968,"C0002D-12H-6, 47.5 cm",NULL,106.478,106.983,106.478,106.983,"C0002D-12H-6 W, 46.0--47.5 cm",KCC000000000000115201,PP,NULL,5,masagoh315,NULL,KCC,2008-04-10T12:27:33Z,132,glass beaker,6.078,2.705,12.822,6.951048,6.744,132,glass beaker,6.078,2.705,10.078,4.219,4,2.843523,2.776878,1.46917,4.246048,1.514,0.09952339,0.04483036,3.900477,0.4216375,0.7290195,1.588301,0.9186134,2.654885,0.6539913,1.8901,kidoyo,2008-04-11T09:39:08Z
"C0002D-12H-7, 40.0 cm",NULL,107.693,108.308,107.693,108.308,"C0002D-12H-7, 41.5 cm",NULL,107.707,108.323,107.707,108.323,"C0002D-12H-7 W, 40.0--41.5 cm",KCC000000000000115401,PP,NULL,5,masagoh315,NULL,KCC,2008-04-10T13:26:49Z,200,glass beaker,6.013,2.72,12.168,6.352391,6.155,200,glass beaker,6.013,2.72,9.962,4.156,3.949,2.28601,2.232432,1.399959,3.632391,1.436,0.08001042,0.03604073,3.86899,0.3714071,0.5908546,1.694476,1.065136,2.763644,0.6145902,1.594641,kidoyo,2008-04-11T09:39:08Z
"C0002D-12H-8, 31.0 cm",NULL,108.899,109.623,108.899,109.623,"C0002D-12H-8, 32.5 cm",NULL,108.913,109.638,108.913,109.638,"C0002D-12H-8 W, 31.0--32.5 cm",KCC000000000000115501,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T13:44:20Z,133,glass beaker,6.022,2.692,12.725,6.429097,6.703,133,glass beaker,6.022,2.692,10.681,4.394,4.659,2.118135,2.068491,1.668606,3.737097,1.702,0.07413477,0.03339404,4.584865,0.315998,0.4619841,1.793638,1.226852,2.747722,0.5535021,1.239652,kidoyo,2008-04-11T09:39:10Z
"C0002D-12H-9, 11.0 cm",NULL,110.05,110.878,110.05,110.878,"C0002D-12H-9, 12.5 cm",NULL,110.064,110.893,110.064,110.893,"C0002D-12H-9 W, 11.0--12.5 cm",KCC000000000000115601,PP,NULL,5,masagoh315,NULL,KCC,2008-04-10T14:00:07Z,171,glass beaker,5.985,2.681,12.942,6.496289,6.957,171,glass beaker,5.985,2.681,10.942,4.505,4.957,2.072539,2.023964,1.791325,3.815289,1.824,0.07253892,0.03267519,4.884461,0.297907,0.4243127,1.823453,1.280234,2.726731,0.5304877,1.12987,kidoyo,2008-04-12T00:38:26Z
"C0002D-13H-1, 130.0 cm",NULL,111.616,111.68,111.616,111.68,"C0002D-13H-1, 131.5 cm",NULL,111.63,111.695,111.63,111.695,"C0002D-13H-1 W, 130.0--131.5 cm",KCC000000000000115701,PP,NULL,5,kidoyo,sand,KCC,2008-04-10T14:15:08Z,108,glass beaker,6.035,2.701,10.558,5.051596,4.523,108,glass beaker,6.035,2.701,9.547,4.045,3.512,1.047668,1.023114,1.327483,2.350596,1.344,0.03666842,0.01651731,3.475332,0.2316313,0.3014585,1.924193,1.478489,2.617986,0.4352571,0.7707171,kidoyo,2008-04-12T00:38:28Z
"C0002D-13H-2, 70.0 cm",NULL,112.463,112.572,112.463,112.572,"C0002D-13H-2, 71.5 cm",NULL,112.478,112.587,112.478,112.587,"C0002D-13H-2 W, 70.0--71.5 cm",KCC000000000000115801,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T14:15:11Z,157,glass beaker,6.049,2.679,12.906,6.783394,6.857,157,glass beaker,6.049,2.679,10.471,4.359,4.422,2.523316,2.464176,1.640218,4.104394,1.68,0.08831613,0.03978204,4.333684,0.3679913,0.5822566,1.670649,1.055865,2.642139,0.6003751,1.502347,kidoyo,2008-04-12T00:38:30Z
"C0002D-13H-3, 50.0 cm",NULL,113.46,113.62,113.46,113.62,"C0002D-13H-3, 51.5 cm",NULL,113.474,113.635,113.474,113.635,"C0002D-13H-3 W, 50.0--51.5 cm",KCC000000000000115901,PP,NULL,5,masagoh315,NULL,KCC,2008-04-10T14:30:32Z,23,glass cell,4.622,2.06,10.943,5.648589,6.321,23,glass cell,4.622,2.06,9.012,3.726,4.39,2.001036,1.954137,1.634452,3.588589,1.666,0.07003632,0.03154789,4.319963,0.3165696,0.4632068,1.761416,1.203806,2.643065,0.5445419,1.195591,kidoyo,2008-04-12T00:38:32Z
"C0002D-13H-4, 84.5 cm",NULL,115.087,115.332,115.087,115.332,"C0002D-13H-4, 86.0 cm",NULL,115.101,115.347,115.101,115.347,"C0002D-13H-4 W, 84.5--86.0 cm",KCC000000000000116001,PP,NULL,5,masagoh315,NULL,KCC,2008-04-10T14:30:36Z,149,glass beaker,6.046,2.771,12.809,6.656916,6.763,149,glass beaker,6.046,2.771,10.494,4.352,4.448,2.398964,2.342738,1.543178,3.885916,1.581,0.0839638,0.03782153,4.364036,0.3547189,0.5497122,1.740387,1.123039,2.827953,0.6028791,1.518125,kidoyo,2008-04-12T00:41:11Z
"C0002D-13H-6, 83.0 cm",NULL,116.42,116.735,116.42,116.735,"C0002D-13H-6, 84.5 cm",NULL,116.435,116.75,116.435,116.75,"C0002D-13H-6 W, 83.0--84.5 cm",KCC000000000000116101,PP,NULL,5,masagoh315,NULL,KCC,2008-04-10T14:46:58Z,16,glass cell,4.613,2.072,11.461,5.982239,6.848,16,glass cell,4.613,2.072,9.22,3.751,4.607,2.32228,2.267851,1.642387,3.910239,1.679,0.08127986,0.03661255,4.52572,0.339118,0.5131293,1.7513,1.157403,2.755574,0.5799777,1.380826,kidoyo,2008-04-12T00:41:13Z
"C0002D-13H-7, 49.0 cm",NULL,117.466,117.835,117.466,117.835,"C0002D-13H-7, 50.5 cm",NULL,117.48,117.85,117.48,117.85,"C0002D-13H-7 W, 49.0--50.5 cm",KCC000000000000116201,PP,NULL,5,masagoh315,NULL,KCC,2008-04-10T14:47:01Z,27,glass cell,4.648,2.08,12.192,6.303794,7.544,27,glass cell,4.648,2.08,9.849,3.971,5.201,2.427979,2.371073,1.852721,4.223794,1.891,0.08497934,0.03827898,5.116021,0.3218424,0.4745835,1.786072,1.211238,2.761355,0.561361,1.279779,kidoyo,2008-04-12T00:41:15Z
"C0002D-13H-8, 46.5 cm",NULL,118.782,119.22,118.782,119.22,"C0002D-13H-8, 48.0 cm",NULL,118.797,119.235,118.797,119.235,"C0002D-13H-8 W, 46.5--48.0 cm",KCC000000000000116301,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T14:57:33Z,184,glass beaker,6.06,2.729,12.663,6.35162,6.603,184,glass beaker,6.06,2.729,10.739,4.436,4.679,1.993782,1.947053,1.675566,3.62262,1.707,0.06978244,0.03143353,4.609218,0.301951,0.4325642,1.822714,1.272344,2.750841,0.537471,1.162027,kidoyo,2008-04-12T00:41:17Z
"C0002D-14H-1, 56.0 cm",NULL,120.44,120.44,120.44,120.44,"C0002D-14H-1, 57.5 cm",NULL,120.455,120.455,120.455,120.455,"C0002D-14H-1 W, 56.0--57.5 cm",KCC000000000000116401,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T15:17:14Z,158,glass beaker,6.019,2.709,13.314,6.818794,7.295,158,glass beaker,6.019,2.709,10.971,4.486,4.952,2.427979,2.371073,1.738721,4.109794,1.777,0.08497934,0.03827898,4.867021,0.3328279,0.4988636,1.775028,1.184249,2.799196,0.5769324,1.363688,kidoyo,2008-04-12T00:41:19Z
"C0002D-14H-2, 6.5 cm",NULL,121.33,121.33,121.33,121.33,"C0002D-14H-2, 8.0 cm",NULL,121.345,121.345,121.345,121.345,"C0002D-14H-2 W, 6.5--8.0 cm",KCC000000000000116501,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T15:31:29Z,36,glass cell,4.536,2.006,11.747,5.957524,7.211,36,glass cell,4.536,2.006,9.801,4.02,5.265,2.01658,1.969317,1.982207,3.951524,2.014,0.07058037,0.03179296,5.19442,0.2796533,0.3882205,1.824866,1.314536,2.620523,0.4983689,0.993497,kidoyo,2008-04-12T00:49:07Z
"C0002D-14H-4, 59.5 cm",NULL,123.825,123.825,123.825,123.825,"C0002D-14H-4, 61.0 cm",NULL,123.84,123.84,123.84,123.84,"C0002D-14H-4 W, 59.5--61.0 cm",KCC000000000000116601,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T15:31:32Z,206,glass beaker,6.02,2.646,12.818,6.372086,6.798,206,glass beaker,6.02,2.646,11.001,4.563,4.981,1.882902,1.838771,1.887315,3.726086,1.917,0.06590161,0.02968541,4.915098,0.2769788,0.3830852,1.824435,1.319105,2.604281,0.493486,0.974279,kidoyo,2008-04-12T00:49:09Z
"C0002D-14H-6, 50.0 cm",NULL,125.34,125.34,125.34,125.34,"C0002D-14H-6, 51.5 cm",NULL,125.355,125.355,125.355,125.355,"C0002D-14H-6 W, 50.0--51.5 cm",KCC000000000000116701,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T15:48:10Z,1,glass cell,4.598,2.069,11.866,6.087779,7.268,1,glass cell,4.598,2.069,9.749,3.98,5.151,2.193782,2.142366,1.876413,4.018779,1.911,0.07678244,0.03458669,5.074218,0.3018413,0.4323391,1.80851,1.262627,2.704211,0.5330887,1.141734,kidoyo,2008-04-12T00:49:11Z
"C0002D-14H-7, 63.0 cm",NULL,126.675,126.675,126.675,126.675,"C0002D-14H-7, 64.5 cm",NULL,126.69,126.69,126.69,126.69,"C0002D-14H-7 W, 63.0--64.5 cm",KCC000000000000116801,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T16:07:48Z,13,glass cell,4.522,2.05,11.947,6.057936,7.425,13,glass cell,4.522,2.05,9.866,3.986,5.344,2.156477,2.105934,1.902001,4.007936,1.936,0.07547674,0.03399853,5.268523,0.2904346,0.4093133,1.852575,1.314523,2.769989,0.5254411,1.10722,kidoyo,2008-04-12T00:49:13Z
"C0002D-14H-8, 133.0 cm",NULL,128.785,128.785,128.785,128.785,"C0002D-14H-8, 134.5 cm",NULL,128.8,128.8,128.8,128.8,"C0002D-14H-8 W, 133.0--134.5 cm",KCC000000000000116901,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T16:26:54Z,166,glass beaker,6.117,2.773,13.131,6.650857,7.014,166,glass beaker,6.117,2.773,11.032,4.561,4.915,2.17513,2.12415,1.753707,3.877857,1.788,0.07612959,0.03429261,4.83887,0.3101126,0.4495119,1.808731,1.247821,2.759223,0.5477638,1.211234,kidoyo,2008-04-12T00:49:15Z
"C0002D-15X-1, 67.0 cm",NULL,129.82,129.82,129.82,129.82,"C0002D-15X-1, 68.5 cm",NULL,129.835,129.835,129.835,129.835,"C0002D-15X-1 W, 67.0--68.5 cm",KCC000000000000117001,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T16:27:35Z,170,glass beaker,6.055,2.712,12.593,6.449613,6.538,170,glass beaker,6.055,2.712,10.438,4.304,4.383,2.233161,2.180821,1.556792,3.737613,1.592,0.07816068,0.03520751,4.304839,0.3415663,0.5187559,1.749245,1.151762,2.765198,0.5834795,1.400842,kidoyo,2008-04-12T00:51:14Z
"C0002D-15X-2, 41.5 cm",NULL,130.81,130.81,130.81,130.81,"C0002D-15X-2, 43.0 cm",NULL,130.825,130.825,130.825,130.825,"C0002D-15X-2 W, 41.5--43.0 cm",KCC000000000000117101,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T16:37:33Z,205,glass beaker,6.087,2.728,13.12,6.720378,7.033,205,glass beaker,6.087,2.728,10.911,4.521,4.824,2.289119,2.235468,1.75691,3.992378,1.793,0.08011923,0.03608974,4.743881,0.3254826,0.4825415,1.761607,1.188234,2.700127,0.5599339,1.272386,kidoyo,2008-04-12T00:51:16Z
"C0002D-15X-3, 49.0 cm",NULL,132.06,132.06,132.06,132.06,"C0002D-15X-3, 50.5 cm",NULL,132.075,132.075,132.075,132.075,"C0002D-15X-3 W, 49.0--50.5 cm",KCC000000000000117201,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T16:52:46Z,7,glass cell,4.588,2.091,11.919,6.326119,7.331,7,glass cell,4.588,2.091,9.421,3.839,4.833,2.588601,2.527931,1.707189,4.235119,1.748,0.09060111,0.04081131,4.742399,0.3531034,0.5458421,1.731002,1.119779,2.7779,0.5968971,1.480756,kidoyo,2008-04-12T00:51:18Z
"C0002D-15X-4, 50.5 cm",NULL,132.975,132.975,132.975,132.975,"C0002D-15X-4, 52.0 cm",NULL,132.99,132.99,132.99,132.99,"C0002D-15X-4 W, 50.5--52.0 cm",KCC000000000000117301,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T16:52:49Z,134,glass beaker,6.038,2.73,13.049,6.737086,7.011,134,glass beaker,6.038,2.73,10.773,4.471,4.735,2.358549,2.303271,1.703816,4.007086,1.741,0.08254929,0.03718436,4.652451,0.336407,0.5069477,1.74965,1.161056,2.730607,0.5747994,1.351831,kidoyo,2008-04-12T00:51:20Z
"C0002D-15X-6, 127.0 cm",NULL,134.55,134.55,134.55,134.55,"C0002D-15X-6, 128.5 cm",NULL,134.565,134.565,134.565,134.565,"C0002D-15X-6 W, 127.0--128.5 cm",KCC000000000000117401,PP,NULL,5,masagoh315,NULL,KCC,2008-04-10T17:05:48Z,204,glass beaker,6.059,2.716,12.831,6.612383,6.772,204,glass beaker,6.059,2.716,10.623,4.414,4.564,2.288083,2.234456,1.661927,3.896383,1.698,0.08008296,0.03607341,4.483917,0.337874,0.5102866,1.738022,1.15079,2.698024,0.5734693,1.344497,kidoyo,2008-04-12T04:09:05Z
"C0002D-15X-7, 115.0 cm",NULL,135.86,135.86,135.86,135.86,"C0002D-15X-7, 116.5 cm",NULL,135.875,135.875,135.875,135.875,"C0002D-15X-7 W, 115.0--116.5 cm",KCC000000000000117501,PP,NULL,5,masagoh315,NULL,KCC,2008-04-10T17:09:29Z,159,glass beaker,6.088,2.772,11.739,5.95609,5.651,159,glass beaker,6.088,2.772,9.923,4.148,3.835,1.881865,1.837759,1.346331,3.18409,1.376,0.06586534,0.02966907,3.769135,0.3330146,0.4992831,1.774761,1.18374,2.79956,0.5771693,1.365013,kidoyo,2008-04-12T04:09:07Z
"C0002D-15X-8, 73.0 cm",NULL,136.85,136.85,136.85,136.85,"C0002D-15X-8, 74.5 cm",NULL,136.865,136.865,136.865,136.865,"C0002D-15X-8 W, 73.0--74.5 cm",KCC000000000000117601,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T17:34:32Z,125,glass beaker,6.079,2.718,12.684,6.496014,6.605,125,glass beaker,6.079,2.718,10.621,4.442,4.542,2.137824,2.087719,1.690296,3.778014,1.724,0.07482389,0.03370446,4.467176,0.3236675,0.4785627,1.748273,1.182414,2.642837,0.5525968,1.23512,kidoyo,2008-04-12T04:09:09Z
"C0002D-16H-1, 44.0 cm",NULL,150.44,150.44,150.44,150.44,"C0002D-16H-1, 45.5 cm",NULL,150.455,150.455,150.455,150.455,"C0002D-16H-1 W, 44.0--45.5 cm",KCC000000000000117701,PP,NULL,5,masagoh315,NULL,KCC,2008-04-10T17:47:28Z,3,glass cell,4.512,2.03,12.173,6.422132,7.661,3,glass cell,4.512,2.03,9.678,3.938,5.166,2.585492,2.524895,1.867238,4.392132,1.908,0.0904923,0.0407623,5.075508,0.3374876,0.5094057,1.744255,1.155591,2.71819,0.5748676,1.352209,kidoyo,2008-04-12T04:09:12Z
"C0002D-16H-2, 50.0 cm",NULL,151.905,151.905,151.905,151.905,"C0002D-16H-2, 51.5 cm",NULL,151.92,151.92,151.92,151.92,"C0002D-16H-2 W, 50.0--51.5 cm",KCC000000000000117801,PP,NULL,5,kidoyo,NULL,KCC,2008-04-10T18:02:16Z,202,glass beaker,6.017,2.685,13.429,6.615628,7.412,202,glass beaker,6.017,2.685,11.507,4.702,5.49,1.99171,1.945029,1.985599,3.930628,2.017,0.0697099,0.03140085,5.42029,0.2687142,0.3674545,1.885704,1.378988,2.729801,0.4948392,0.9795679,kidoyo,2008-04-12T04:09:14Z
"C0002D-16H-3, 45.0 cm",NULL,153.26,153.26,153.26,153.26,"C0002D-16H-3, 46.5 cm",NULL,153.275,153.275,153.275,153.275,"C0002D-16H-3 W, 45.0--46.5 cm",KCC000000000000117901,PP,NULL,5,masagoh315,NULL,KCC,2008-04-11T10:03:07Z,178,glass beaker,6.07,2.773,15.899,8.0552,9.829,178,glass beaker,6.07,2.773,13.191,5.359,7.121,2.8062,2.7404,2.5418,5.2822,2.586,0.0982,0.0442,7.0228,0.2855,0.3996,1.8608,1.3295,2.7629,0.5188,1.0781,fujikit,2010-10-05T02:49:04Z
"C0002D-16H-4, 46.5 cm",NULL,154.67,154.67,154.67,154.67,"C0002D-16H-4, 48.0 cm",NULL,154.685,154.685,154.685,154.685,"C0002D-16H-4 W, 46.5--48.0 cm",KCC000000000000118001,PP,NULL,5,masagoh315,NULL,KCC,2008-04-11T10:15:24Z,140,glass beaker,6.001,2.695,13.101,6.466728,7.1,140,glass beaker,6.001,2.695,11.202,4.576,5.201,1.967876,1.921754,1.849975,3.771728,1.881,0.0688757,0.03102509,5.132124,0.2771656,0.3834427,1.882426,1.360682,2.774159,0.5095153,1.0388,kidoyo,2008-04-12T04:11:27Z
"C0002D-16H-5, 109.0 cm",NULL,156.67,156.67,156.67,156.67,"C0002D-16H-5, 110.5 cm",NULL,156.685,156.685,156.685,156.685,"C0002D-16H-5 W, 109.0--110.5 cm",KCC000000000000118101,PP,NULL,5,kidoyo,NULL,KCC,2008-04-11T10:36:30Z,187,glass beaker,6.12,2.752,12.927,6.505284,6.807,187,glass beaker,6.12,2.752,10.926,4.513,4.806,2.073575,2.024976,1.728308,3.753284,1.761,0.07257519,0.03269152,4.733425,0.3046239,0.4380708,1.813612,1.261142,2.738762,0.539521,1.171652,kidoyo,2008-04-12T04:11:29Z
"C0002D-16H-7, 50.0 cm",NULL,157.69,157.69,157.69,157.69,"C0002D-16H-7, 51.5 cm",NULL,157.705,157.705,157.705,157.705,"C0002D-16H-7 W, 50.0--51.5 cm",KCC000000000000118201,PP,NULL,5,kidoyo,NULL,KCC,2008-04-11T10:49:18Z,139,glass beaker,6.097,2.688,11.773,5.769514,5.676,139,glass beaker,6.097,2.688,10.284,4.287,4.187,1.543005,1.506841,1.574673,3.081514,1.599,0.05400522,0.02432668,4.132995,0.2718473,0.3733383,1.841952,1.341222,2.624668,0.4889937,0.9569229,kidoyo,2008-04-12T04:31:11Z
"C0002D-16H-8, 41.0 cm",NULL,158.51,158.51,158.51,158.51,"C0002D-16H-8, 42.5 cm",NULL,158.525,158.525,158.525,158.525,"C0002D-16H-8 W, 41.0--42.5 cm",KCC000000000000118301,PP,NULL,5,kidoyo,NULL,KCC,2008-04-11T11:07:58Z,169,glass beaker,6.051,2.751,13.289,6.851969,7.238,169,glass beaker,6.051,2.751,10.986,4.559,4.935,2.386529,2.330594,1.770375,4.100969,1.808,0.08352856,0.03762548,4.851471,0.3297221,0.4919185,1.764949,1.183006,2.740364,0.5683033,1.316441,kidoyo,2008-04-12T04:31:13Z
"C0002D-17X-1, 29.0 cm",NULL,159.26,159.26,159.26,159.26,"C0002D-17X-1, 30.5 cm",NULL,159.275,159.275,159.275,159.275,"C0002D-17X-1 W, 29.0--30.5 cm",KCC000000000000118401,PP,NULL,5,kidoyo,NULL,KCC,2008-04-11T11:38:55Z,175,glass beaker,6.139,2.807,13.136,6.598572,6.997,175,glass beaker,6.139,2.807,11.201,4.672,5.062,2.005181,1.958185,1.833387,3.791572,1.865,0.0701814,0.03161324,4.991819,0.2865773,0.4016936,1.845409,1.316557,2.722731,0.5164573,1.06807,kidoyo,2008-04-12T05:52:29Z
"C0002D-17X-4, 50.0 cm",NULL,160.25,160.25,160.25,160.25,"C0002D-17X-4, 51.5 cm",NULL,160.265,160.265,160.265,160.265,"C0002D-17X-4 W, 50.0--51.5 cm",KCC000000000000118501,PP,NULL,5,kidoyo,NULL,KCC,2008-04-11T11:45:04Z,21,glass cell,4.561,2.041,12.228,6.205962,7.667,21,glass cell,4.561,2.041,10.153,4.14,5.592,2.150259,2.099862,2.065099,4.164962,2.099,0.07525913,0.03390051,5.516741,0.2804564,0.3897698,1.840833,1.32456,2.671417,0.5041732,1.016833,kidoyo,2008-04-12T05:52:31Z
"C0002D-18H-3, 13.0 cm",NULL,200.875,200.875,200.875,200.875,"C0002D-18H-3, 14.5 cm",NULL,200.89,200.89,200.89,200.89,"C0002D-18H-3 W, 13.0--14.5 cm",KCC000000000000118601,PP,NULL,5,kidoyo,NULL,KCC,2008-04-11T12:21:59Z,31,glass cell,4.61,2.055,11.92,6.248812,7.31,31,glass cell,4.61,2.055,9.581,3.92,4.971,2.423834,2.367026,1.826786,4.193812,1.865,0.08483426,0.03821363,4.886166,0.3315779,0.4960606,1.743044,1.165089,2.674733,0.5644091,1.295732,kidoyo,2008-04-12T05:52:33Z
