Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0011D-19H-6, 22.0 cm",NULL,172.822,174.11,172.822,174.11,"C0011D-19H-6, 24.0 cm",NULL,172.838,174.13,172.838,174.13,"C0011D-19H-6 W, 22.0--24.0 cm",CKY000000000004426600,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:51:11Z,644,glass beaker,6.162,2.766,9.7381,5.0405,3.5761,644,glass beaker,6.162,2.766,8.2775,3.5863,2.1155,1.5136,1.4781,0.7964,2.2745,0.8203,0.053,0.0239,2.0625,0.4233,0.7339,1.5723,0.9068,2.5898,0.6499,1.856,kidoyo,2010-12-27T08:20:43Z
"C0011D-19H-6, 88.0 cm",NULL,173.343,174.77,173.343,174.77,"C0011D-19H-6, 90.0 cm",NULL,173.359,174.79,173.359,174.79,"C0011D-19H-6 W, 88.0--90.0 cm",CKY000000000004426700,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:51:11Z,129,glass beaker,6.067,2.73,10.1453,5.3525,4.0783,129,glass beaker,6.067,2.73,8.4136,3.6284,2.3466,1.7945,1.7524,0.8701,2.6225,0.8984,0.0628,0.0283,2.2838,0.44,0.7858,1.5551,0.8708,2.6248,0.6682,2.014,kidoyo,2010-12-27T08:20:43Z
"C0011D-20H-2, 23.0 cm",NULL,175.594,175.635,175.594,175.635,"C0011D-20H-2, 25.0 cm",NULL,175.613,175.655,175.613,175.655,"C0011D-20H-2 W, 23.0--25.0 cm",CKY000000000004426800,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:52:59Z,406,glass beaker,6.223,2.783,12.4994,6.8556,6.2764,406,glass beaker,6.223,2.783,9.82,4.1879,3.597,2.7766,2.7115,1.3611,4.0726,1.4049,0.0972,0.0438,3.4998,0.4424,0.7934,1.5411,0.8594,2.5713,0.6658,1.9921,kidoyo,2010-12-27T08:20:43Z
"C0011D-20H-2, 100.0 cm",NULL,176.314,176.405,176.314,176.405,"C0011D-20H-2, 102.0 cm",NULL,176.333,176.425,176.333,176.425,"C0011D-20H-2 W, 100.0--102.0 cm",CKY000000000004426900,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:52:59Z,428,glass beaker,6.173,2.764,13.5312,7.4939,7.3582,428,glass beaker,6.173,2.764,10.3712,4.3476,4.1982,3.2746,3.1979,1.532,4.7299,1.5836,0.1146,0.0516,4.0836,0.445,0.8019,1.5557,0.8634,2.6655,0.6761,2.0874,kidoyo,2010-12-27T08:20:43Z
"C0011D-20H-3, 20.0 cm",NULL,176.894,177.025,176.894,177.025,"C0011D-20H-3, 21.0 cm",NULL,176.904,177.035,176.904,177.035,"C0011D-20H-3 WR, 20.0--21.0 cm",CKY000000000004222100,PP,NULL,5,asukay333,NULL,CKY,2010-12-21T19:40:59Z,27,glass beaker,4.638,2.071,9.9448,5.4488,5.3068,27,glass beaker,4.638,2.071,7.7573,3.2708,3.1193,2.2668,2.2137,1.1641,3.3778,1.1998,0.0793,0.0357,3.04,0.4272,0.7457,1.5711,0.9,2.6115,0.6554,1.9016,kidoyo,2010-12-24T16:04:43Z
"C0011D-20H-3, 89.0 cm",NULL,177.54,177.715,177.54,177.715,"C0011D-20H-3, 91.0 cm",NULL,177.558,177.735,177.558,177.735,"C0011D-20H-3 W, 89.0--91.0 cm",CKY000000000004427000,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:52:59Z,641,glass beaker,6.173,2.812,12.5644,6.8013,6.3914,641,glass beaker,6.173,2.812,9.9261,4.1745,3.7531,2.734,2.6699,1.3194,3.9893,1.3625,0.0957,0.0431,3.6574,0.4278,0.7475,1.6021,0.9168,2.772,0.6693,2.0236,kidoyo,2010-12-27T08:20:44Z
"C0011D-20H-4, 20.0 cm",NULL,177.998,178.205,177.998,178.205,"C0011D-20H-4, 22.0 cm",NULL,178.017,178.225,178.017,178.225,"C0011D-20H-4 WR, 20.0--22.0 cm",CKY000000000004121000,PP,NULL,3,yabukit,NULL,CKY,2010-12-20T12:22:28Z,435,glass beaker,6.177,2.787,10.9811,5.8523,4.8041,435,glass beaker,6.177,2.787,8.8968,3.7771,2.7198,2.1599,2.1093,0.956,3.0653,0.9901,0.0756,0.0341,2.6442,0.4496,0.8168,1.5673,0.8626,2.7659,0.6881,2.2064,kidoyo,2010-12-24T16:04:39Z
"C0011D-20H-5, 12.0 cm",NULL,178.129,178.345,178.129,178.345,"C0011D-20H-5, 14.0 cm",NULL,178.148,178.365,178.148,178.365,"C0011D-20H-5 W, 12.0--14.0 cm",CKY000000000004427100,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:52:59Z,433,glass beaker,6.193,2.836,13.4099,7.3904,7.2169,433,glass beaker,6.193,2.836,10.3247,4.3186,4.1317,3.1971,3.1222,1.4322,4.5544,1.4826,0.1119,0.0504,4.0198,0.443,0.7953,1.5846,0.8826,2.8067,0.6855,2.18,kidoyo,2010-12-27T08:20:44Z
"C0011D-20H-5, 83.0 cm",NULL,178.793,179.055,178.793,179.055,"C0011D-20H-5, 85.0 cm",NULL,178.812,179.075,178.812,179.075,"C0011D-20H-5 W, 83.0--85.0 cm",CKY000000000004427200,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:52:59Z,634,glass beaker,6.175,2.748,11.6889,6.1928,5.5139,634,glass beaker,6.175,2.748,9.4863,3.9998,3.3113,2.2825,2.229,1.2158,3.4448,1.2518,0.0799,0.036,3.2314,0.414,0.7064,1.6006,0.9381,2.6578,0.6471,1.8334,kidoyo,2010-12-27T08:20:44Z
"C0011D-20H-6, 18.0 cm",NULL,179.523,179.835,179.523,179.835,"C0011D-20H-6, 20.0 cm",NULL,179.541,179.855,179.541,179.855,"C0011D-20H-6 W, 18.0--20.0 cm",CKY000000000004427300,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:52:59Z,108,glass beaker,6.035,2.737,13.2576,7.2298,7.2226,108,glass beaker,6.035,2.737,10.3196,4.3046,4.2846,3.0446,2.9732,1.5196,4.4928,1.5676,0.1066,0.048,4.178,0.4215,0.7287,1.6076,0.9299,2.7494,0.6618,1.9566,kidoyo,2010-12-27T08:20:44Z
"C0011D-21H-1, 25.0 cm",NULL,180.68,180.75,180.68,180.75,"C0011D-21H-1, 27.0 cm",NULL,180.695,180.77,180.695,180.77,"C0011D-21H-1 W, 25.0--27.0 cm",CKY000000000004427400,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:55:21Z,421,glass beaker,6.215,2.784,12.69,6.8467,6.475,421,glass beaker,6.215,2.784,10.0967,4.2647,3.8817,2.6874,2.6244,1.4383,4.0627,1.4807,0.0941,0.0424,3.7876,0.415,0.7095,1.5938,0.9323,2.6334,0.646,1.8247,kidoyo,2010-12-27T08:20:44Z
"C0011D-21H-1, 94.0 cm",NULL,181.178,181.44,181.178,181.44,"C0011D-21H-1, 96.0 cm",NULL,181.193,181.46,181.193,181.46,"C0011D-21H-1 W, 94.0--96.0 cm",CKY000000000004427500,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:55:21Z,194,glass beaker,6.043,2.777,12.7501,7.0345,6.7071,194,glass beaker,6.043,2.777,9.8566,4.1537,3.8136,2.9984,2.9281,1.3294,4.2575,1.3767,0.1049,0.0473,3.7087,0.447,0.8085,1.5754,0.8711,2.7898,0.6878,2.2026,kidoyo,2010-12-27T08:20:44Z
"C0011D-21H-2, 21.0 cm",NULL,181.661,182.11,181.661,182.11,"C0011D-21H-2, 23.0 cm",NULL,181.676,182.13,181.676,182.13,"C0011D-21H-2 W, 21.0--23.0 cm",CKY000000000004427600,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:55:22Z,416,glass beaker,6.215,2.805,12.3784,6.6841,6.1634,416,glass beaker,6.215,2.805,9.8564,4.1731,3.6414,2.6135,2.5522,1.3269,3.8791,1.3681,0.0915,0.0412,3.5499,0.424,0.7362,1.5889,0.9151,2.6753,0.6579,1.9234,kidoyo,2010-12-27T08:20:44Z
"C0011D-21H-2, 87.0 cm",NULL,182.138,182.77,182.138,182.77,"C0011D-21H-2, 89.0 cm",NULL,182.152,182.79,182.152,182.79,"C0011D-21H-2 W, 87.0--89.0 cm",CKY000000000004427700,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:55:22Z,112,glass beaker,6.019,2.67,12.6157,6.8809,6.5967,112,glass beaker,6.019,2.67,9.9081,4.1851,3.8891,2.8058,2.74,1.4709,4.2109,1.5151,0.0982,0.0442,3.7909,0.4253,0.7401,1.5666,0.9003,2.5773,0.6507,1.8628,kidoyo,2010-12-27T08:20:44Z
"C0011D-21H-2, 120.0 cm",NULL,182.376,183.1,182.376,183.1,"C0011D-21H-2, 121.0 cm",NULL,182.383,183.11,182.383,183.11,"C0011D-21H-2 WR, 120.0--121.0 cm",CKY000000000004225300,PP,NULL,5,asukay333,NULL,CKY,2010-12-21T20:27:58Z,409,glass beaker,6.198,2.816,9.9089,5.0531,3.7109,409,glass beaker,6.198,2.816,8.5558,3.7059,2.3578,1.4022,1.3693,0.8678,2.2371,0.8899,0.0491,0.0221,2.3087,0.3779,0.6074,1.6588,1.032,2.6604,0.6121,1.5779,kidoyo,2010-12-24T16:04:45Z
"C0011D-21H-3, 9.0 cm",NULL,182.592,183.4,182.592,183.4,"C0011D-21H-3, 11.0 cm",NULL,182.606,183.42,182.606,183.42,"C0011D-21H-3 W, 9.0--11.0 cm",CKY000000000004427800,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:55:22Z,408,glass beaker,6.231,2.808,13.0298,6.9287,6.7988,408,glass beaker,6.231,2.808,10.4515,4.3616,4.2205,2.6718,2.6092,1.5115,4.1207,1.5536,0.0935,0.0421,4.127,0.393,0.6474,1.6499,1.0015,2.7304,0.6332,1.7262,kidoyo,2010-12-27T08:20:44Z
"C0011D-21H-4, 20.5 cm",NULL,182.837,183.74,182.837,183.74,"C0011D-21H-4, 22.5 cm",NULL,182.852,183.76,182.852,183.76,"C0011D-21H-4 WR, 20.5--22.5 cm",CKY000000000004128400,PP,NULL,3,bora333,NULL,CKY,2010-12-20T14:03:04Z,650,glass beaker,6.089,2.713,9.3189,4.7204,3.2299,650,glass beaker,6.089,2.713,8.0456,3.4526,1.9566,1.3195,1.2886,0.7188,2.0074,0.7396,0.0462,0.0208,1.9104,0.4085,0.6907,1.609,0.9517,2.6578,0.6419,1.7927,kidoyo,2010-12-24T16:04:40Z
"C0011D-21H-5, 8.0 cm",NULL,182.909,183.84,182.909,183.84,"C0011D-21H-5, 10.0 cm",NULL,182.924,183.86,182.924,183.86,"C0011D-21H-5 W, 8.0--10.0 cm",CKY000000000004427900,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:55:22Z,430,glass beaker,6.233,2.79,13.3112,7.26,7.0782,430,glass beaker,6.233,2.79,10.3876,4.3491,4.1546,3.0296,2.9586,1.5114,4.47,1.5591,0.106,0.0477,4.0486,0.428,0.7483,1.5835,0.9057,2.6787,0.6619,1.9575,kidoyo,2010-12-27T08:20:44Z
"C0011D-21H-5, 20.0 cm",NULL,182.996,183.96,182.996,183.96,"C0011D-21H-5, 21.0 cm",NULL,183.003,183.97,183.003,183.97,"C0011D-21H-5 WR, 20.0--21.0 cm",CKY000000000004225600,PP,NULL,5,asukay333,NULL,CKY,2010-12-21T20:27:58Z,406,glass beaker,6.223,2.783,10.6203,5.6594,4.3973,406,glass beaker,6.223,2.783,8.7025,3.75,2.4795,1.9874,1.9408,0.9356,2.8764,0.967,0.0696,0.0314,2.4099,0.452,0.8247,1.5288,0.8378,2.5758,0.6747,2.0744,kidoyo,2010-12-24T16:04:45Z
"C0011D-21H-5, 70.0 cm",NULL,183.357,184.46,183.357,184.46,"C0011D-21H-5, 71.0 cm",NULL,183.364,184.47,183.364,184.47,"C0011D-21H-5 WR, 70.0--71.0 cm",CKY000000000004226300,PP,NULL,5,asukay333,NULL,CKY,2010-12-21T20:27:58Z,405,glass beaker,6.177,2.785,11.1465,5.7367,4.9695,405,glass beaker,6.177,2.785,9.3035,3.9018,3.1265,1.9098,1.865,1.0867,2.9517,1.1168,0.0668,0.0301,3.0597,0.3843,0.6242,1.6836,1.0366,2.8156,0.6318,1.7162,kidoyo,2010-12-24T16:04:45Z
"C0011D-21H-5, 95.0 cm",NULL,183.537,184.71,183.537,184.71,"C0011D-21H-5, 97.0 cm",NULL,183.551,184.73,183.551,184.73,"C0011D-21H-5 W, 95.0--97.0 cm",CKY000000000004428000,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:55:22Z,131,glass beaker,6.067,2.716,11.6223,6.1607,5.5553,131,glass beaker,6.067,2.716,9.4198,3.9678,3.3528,2.2824,2.2289,1.2158,3.4447,1.2518,0.0799,0.036,3.2729,0.4109,0.6974,1.6127,0.9501,2.692,0.6471,1.8333,kidoyo,2010-12-27T08:20:44Z
"C0011D-21H-6, 15.0 cm",NULL,183.826,185.11,183.826,185.11,"C0011D-21H-6, 17.0 cm",NULL,183.84,185.13,183.84,185.13,"C0011D-21H-6 W, 15.0--17.0 cm",CKY000000000004428100,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:55:22Z,5,glass beaker,4.597,2.043,10.6206,5.8481,6.0236,5,glass beaker,4.597,2.043,8.2125,3.4505,3.6155,2.4954,2.4369,1.3682,3.8051,1.4075,0.0873,0.0393,3.5282,0.4143,0.7073,1.583,0.9272,2.5787,0.6404,1.7811,kidoyo,2010-12-27T08:20:44Z
"C0011D-22H-1, 40.0 cm",NULL,184.599,184.9,184.599,184.9,"C0011D-22H-1, 42.0 cm",NULL,184.604,184.92,184.604,184.92,"C0011D-22H-1 W, 40.0--42.0 cm",CKY000000000004428200,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:56:45Z,405,glass beaker,6.177,2.785,13.1591,7.168,6.9821,405,glass beaker,6.177,2.785,10.2968,4.3182,4.1198,2.9661,2.8966,1.4864,4.383,1.5332,0.1038,0.0468,4.016,0.4248,0.7386,1.593,0.9163,2.7018,0.6609,1.9487,kidoyo,2010-12-27T08:20:44Z
"C0011D-22H-1, 103.0 cm",NULL,184.756,185.53,184.756,185.53,"C0011D-22H-1, 105.0 cm",NULL,184.761,185.55,184.761,185.55,"C0011D-22H-1 W, 103.0--105.0 cm",CKY000000000004428300,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:56:45Z,23,glass beaker,4.615,2.115,11.7927,6.5789,7.1777,23,glass beaker,4.615,2.115,8.9408,3.7395,4.3258,2.9553,2.886,1.5779,4.4639,1.6245,0.1034,0.0466,4.2224,0.4117,0.6999,1.6079,0.9459,2.676,0.6465,1.829,kidoyo,2010-12-27T08:20:44Z
"C0011D-22H-2, 16.0 cm",NULL,184.888,186.06,184.888,186.06,"C0011D-22H-2, 18.0 cm",NULL,184.893,186.08,184.893,186.08,"C0011D-22H-2 W, 16.0--18.0 cm",CKY000000000004428400,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T19:56:45Z,434,glass beaker,6.227,2.766,12.4364,6.7689,6.2094,434,glass beaker,6.227,2.766,9.8883,4.2319,3.6613,2.6405,2.5786,1.4243,4.0029,1.4659,0.0924,0.0416,3.5689,0.4252,0.7399,1.5512,0.8916,2.5057,0.6442,1.8104,kidoyo,2010-12-27T08:20:44Z
"C0011D-23T-2, 38.0 cm",NULL,187.785,187.785,187.785,187.785,"C0011D-23T-2, 40.0 cm",NULL,187.805,187.805,187.805,187.805,"C0011D-23T-2 W, 38.0--40.0 cm",CKY000000000004428500,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T20:00:41Z,206,glass beaker,6.016,2.698,12.4331,6.7971,6.4171,206,glass beaker,6.016,2.698,9.6763,4.0523,3.6603,2.8568,2.7898,1.3093,4.0991,1.3543,0.1,0.045,3.5603,0.4452,0.8024,1.5655,0.8686,2.7192,0.6806,2.1308,kidoyo,2010-12-27T08:20:45Z
"C0011D-23T-2, 126.0 cm",NULL,188.665,188.665,188.665,188.665,"C0011D-23T-2, 128.0 cm",NULL,188.685,188.685,188.685,188.685,"C0011D-23T-2 W, 126.0--128.0 cm",CKY000000000004428600,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T20:00:41Z,109,glass beaker,6.01,2.699,11.9897,6.5442,5.9797,109,glass beaker,6.01,2.699,9.3807,3.9466,3.3707,2.7036,2.6402,1.205,3.8452,1.2476,0.0946,0.0426,3.2761,0.4521,0.8252,1.5551,0.852,2.7188,0.6866,2.191,kidoyo,2010-12-27T08:20:45Z
"C0011D-23T-3, 27.5 cm",NULL,189.09,189.09,189.09,189.09,"C0011D-23T-3, 29.5 cm",NULL,189.11,189.11,189.11,189.11,"C0011D-23T-3 W, 27.5--29.5 cm",CKY000000000004428700,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T20:00:41Z,27,glass beaker,4.638,2.071,10.157,5.5427,5.519,27,glass beaker,4.638,2.071,7.8552,3.2509,3.2172,2.3853,2.3294,1.1423,3.4717,1.1799,0.0835,0.0376,3.1337,0.4322,0.7612,1.5897,0.9026,2.7433,0.671,2.0392,kidoyo,2010-12-27T08:20:45Z
"C0011D-23T-3, 103.0 cm",NULL,189.845,189.845,189.845,189.845,"C0011D-23T-3, 105.0 cm",NULL,189.865,189.865,189.865,189.865,"C0011D-23T-3 W, 103.0--105.0 cm",CKY000000000004428800,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T20:00:41Z,180,glass beaker,6.061,2.715,11.9634,6.4388,5.9024,180,glass beaker,6.061,2.715,9.5105,3.9966,3.4495,2.5419,2.4823,1.2415,3.7238,1.2816,0.089,0.0401,3.3605,0.4307,0.7564,1.585,0.9024,2.7068,0.6666,1.9994,kidoyo,2010-12-27T08:20:45Z
"C0011D-24T-1, 43.0 cm",NULL,195.93,195.93,195.93,195.93,"C0011D-24T-1, 45.0 cm",NULL,195.95,195.95,195.95,195.95,"C0011D-24T-1 W, 43.0--45.0 cm",CKY000000000004428900,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T20:01:30Z,16,glass beaker,4.607,2.088,8.5014,4.6343,3.8944,16,glass beaker,4.607,2.088,6.7269,2.8675,2.1199,1.8389,1.7958,0.7505,2.5463,0.7795,0.0644,0.029,2.0555,0.4722,0.8946,1.5294,0.8072,2.7388,0.7053,2.3928,sakaguchim,2010-12-29T18:49:26Z
"C0011D-24T-2, 108.0 cm",NULL,197.495,197.495,197.495,197.495,"C0011D-24T-2, 110.0 cm",NULL,197.515,197.515,197.515,197.515,"C0011D-24T-2 W, 108.0--110.0 cm",CKY000000000004429000,PP,NULL,5,coolks333,NULL,CKY,2010-12-24T20:01:30Z,138,glass beaker,5.991,2.672,10.344,5.8042,4.353,138,glass beaker,5.991,2.672,8.1941,3.6636,2.2031,2.2279,2.1757,0.9565,3.1322,0.9916,0.078,0.0351,2.1251,0.5118,1.0484,1.3898,0.6785,2.2217,0.6946,2.2746,sakaguchim,2010-12-29T18:49:26Z
"C0011D-25T-1, 20.0 cm",NULL,200.2,200.2,200.2,200.2,"C0011D-25T-1, 22.0 cm",NULL,200.22,200.22,200.22,200.22,"C0011D-25T-1 W, 20.0--22.0 cm",CKY000000000004434800,PP,NULL,5,coolks333,NULL,CKY,2010-12-25T02:40:05Z,144,glass beaker,6.096,2.713,10.5308,5.5627,4.4348,144,glass beaker,6.096,2.713,8.6948,3.7347,2.5988,1.9026,1.858,0.9917,2.8497,1.0217,0.0666,0.03,2.5322,0.429,0.7514,1.5562,0.8886,2.5534,0.652,1.8736,sakaguchim,2010-12-29T18:49:26Z
"C0011D-25T-2, 29.0 cm",NULL,201.145,201.145,201.145,201.145,"C0011D-25T-2, 31.0 cm",NULL,201.165,201.165,201.165,201.165,"C0011D-25T-2 WR, 29.0--31.0 cm",CKY000000000004169000,PP,NULL,3,bora333,NULL,CKY,2010-12-21T06:12:56Z,34,glass beaker,4.692,2.125,8.7597,4.7454,4.0677,34,glass beaker,4.692,2.125,6.994,2.9874,2.302,1.8297,1.7868,0.8336,2.6204,0.8624,0.064,0.0288,2.238,0.4498,0.8176,1.5523,0.8541,2.6847,0.6819,2.1435,kidoyo,2010-12-24T16:04:41Z
"C0011D-25T-3, 38.0 cm",NULL,201.545,201.545,201.545,201.545,"C0011D-25T-3, 40.0 cm",NULL,201.565,201.565,201.565,201.565,"C0011D-25T-3 W, 38.0--40.0 cm",CKY000000000004434900,PP,NULL,5,coolks333,NULL,CKY,2010-12-25T02:40:05Z,160,glass beaker,6.044,2.724,9.9112,5.2186,3.8672,160,glass beaker,6.044,2.724,8.286,3.6005,2.242,1.6841,1.6446,0.85,2.4946,0.8765,0.0589,0.0265,2.1831,0.4355,0.7714,1.5502,0.8751,2.5684,0.6593,1.9348,sakaguchim,2010-12-29T18:49:26Z
"C0011D-25T-3, 118.0 cm",NULL,202.345,202.345,202.345,202.345,"C0011D-25T-3, 120.0 cm",NULL,202.365,202.365,202.365,202.365,"C0011D-25T-3 W, 118.0--120.0 cm",CKY000000000004435000,PP,NULL,5,coolks333,NULL,CKY,2010-12-25T02:40:05Z,636,glass beaker,6.107,2.76,10.7512,5.7198,4.6442,636,glass beaker,6.107,2.76,8.7952,3.7723,2.6882,2.0269,1.9794,0.9804,2.9598,1.0123,0.0709,0.0319,2.6173,0.4364,0.7744,1.5691,0.8843,2.6696,0.6688,2.019,sakaguchim,2010-12-29T18:49:26Z
"C0011D-25T-4, 16.0 cm",NULL,202.73,202.73,202.73,202.73,"C0011D-25T-4, 18.0 cm",NULL,202.75,202.75,202.75,202.75,"C0011D-25T-4 W, 16.0--18.0 cm",CKY000000000004435100,PP,NULL,5,coolks333,NULL,CKY,2010-12-25T02:40:05Z,120,glass beaker,6.113,2.712,10.4983,5.6199,4.3853,120,glass beaker,6.113,2.712,8.5217,3.6519,2.4087,2.0483,2.0003,0.9076,2.9079,0.9399,0.0717,0.0323,2.337,0.4671,0.8765,1.5081,0.8037,2.5749,0.6879,2.2039,sakaguchim,2010-12-29T18:49:26Z
"C0011D-25T-4, 61.0 cm",NULL,203.18,203.18,203.18,203.18,"C0011D-25T-4, 62.0 cm",NULL,203.19,203.19,203.19,203.19,"C0011D-25T-4 WR, 61.0--62.0 cm",CKY000000000004269000,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-22T14:35:40Z,419,glass beaker,6.197,2.796,9.1261,4.6666,2.9291,419,glass beaker,6.197,2.796,7.8765,3.4224,1.6795,1.2949,1.2646,0.606,1.8706,0.6264,0.0453,0.0204,1.6342,0.4421,0.7924,1.5659,0.8736,2.6967,0.676,2.0868,kidoyo,2010-12-24T16:04:46Z
"C0011D-25T-4, 110.0 cm",NULL,203.67,203.67,203.67,203.67,"C0011D-25T-4, 112.0 cm",NULL,203.69,203.69,203.69,203.69,"C0011D-25T-4 W, 110.0--112.0 cm",CKY000000000004435200,PP,NULL,5,coolks333,NULL,CKY,2010-12-25T02:40:05Z,150,glass beaker,6.11,2.79,10.8506,5.7522,4.7406,150,glass beaker,6.11,2.79,8.847,3.7573,2.737,2.0763,2.0276,0.9346,2.9622,0.9673,0.0727,0.0327,2.6643,0.438,0.7793,1.6004,0.8994,2.8507,0.6845,2.1695,sakaguchim,2010-12-29T18:49:27Z
"C0011D-26X-1, 42.0 cm",NULL,205.253,205.42,205.253,205.42,"C0011D-26X-1, 44.0 cm",NULL,205.265,205.44,205.265,205.44,"C0011D-26X-1 W, 42.0--44.0 cm",CKY000000000004435300,PP,NULL,5,coolks333,NULL,CKY,2010-12-25T02:43:06Z,156,glass beaker,5.933,2.666,10.3767,5.565,4.4437,156,glass beaker,5.933,2.666,8.3813,3.5783,2.4483,2.0678,2.0193,0.8797,2.899,0.9123,0.0724,0.0326,2.3759,0.4653,0.8703,1.5328,0.8196,2.7008,0.6966,2.2954,sakaguchim,2010-12-29T18:49:27Z
"C0011D-26X-1, 56.0 cm",NULL,205.337,205.56,205.337,205.56,"C0011D-26X-1, 57.0 cm",NULL,205.343,205.57,205.343,205.57,"C0011D-26X-1 WR, 56.0--57.0 cm",CKY000000000004270700,PP,NULL,5,asukay333,NULL,CKY,2010-12-22T16:53:46Z,413,glass beaker,6.187,2.823,9.6174,4.9573,3.4304,413,glass beaker,6.187,2.823,8.168,3.5142,1.981,1.502,1.4668,0.6675,2.1343,0.6912,0.0526,0.0237,1.9284,0.4378,0.7789,1.6073,0.9035,2.889,0.6873,2.1975,kidoyo,2010-12-24T16:04:46Z
"C0011D-26X-1, 92.0 cm",NULL,205.554,205.92,205.554,205.92,"C0011D-26X-1, 93.0 cm",NULL,205.56,205.93,205.56,205.93,"C0011D-26X-1 WR, 92.0--93.0 cm",CKY000000000004271300,PP,NULL,5,asukay333,NULL,CKY,2010-12-22T16:53:47Z,200,glass beaker,6.028,2.715,10.2454,5.4079,4.2174,200,glass beaker,6.028,2.715,8.5061,3.6761,2.4781,1.8024,1.7602,0.9327,2.6929,0.9611,0.0631,0.0284,2.415,0.4274,0.7463,1.5661,0.8968,2.5893,0.6536,1.8872,kidoyo,2010-12-24T16:04:46Z
"C0011D-26X-1, 134.0 cm",NULL,205.806,206.34,205.806,206.34,"C0011D-26X-1, 135.0 cm",NULL,205.812,206.35,205.812,206.35,"C0011D-26X-1 WR, 134.0--135.0 cm",CKY000000000004271900,PP,NULL,5,asukay333,NULL,CKY,2010-12-22T16:53:47Z,435,glass beaker,6.177,2.787,10.6095,5.6847,4.4325,435,glass beaker,6.177,2.787,8.6657,3.7494,2.4887,2.0143,1.9671,0.9306,2.8977,0.9624,0.0705,0.0318,2.4182,0.4544,0.833,1.5297,0.8345,2.5985,0.6788,2.1138,kidoyo,2010-12-27T00:14:12Z
