Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0008C-15H-3, 19.0 cm",NULL,102.308,102.32,102.308,102.32,"C0008C-15H-3, 21.0 cm",NULL,102.328,102.34,102.328,102.34,"C0008C-15H-3 W, 19.0--21.0 cm",CKY000000000001849100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:22:52Z,NULL,115,glass beaker,6.019,2.682,14.323,7.365298,8.304,115,glass beaker,6.019,2.682,11.866,4.919,5.847,2.546114,2.486439,2.196859,4.683298,2.237,0.08911406,0.04014147,5.757886,0.306613,0.442196,1.773109,1.229451,2.620963,0.5309163,1.131816,tsutsumi316,2008-02-04T03:06:51Z
"C0008C-15H-4, 19.0 cm",NULL,102.706,102.725,102.706,102.725,"C0008C-15H-4, 21.0 cm",NULL,102.725,102.745,102.725,102.745,"C0008C-15H-4 W, 19.0--21.0 cm",CKY000000000001849200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:22:52Z,NULL,185,glass beaker,5.861,2.618,15.242,7.731054,9.381,185,glass beaker,5.861,2.618,12.729,5.229,6.868,2.604145,2.54311,2.569944,5.113054,2.611,0.09114515,0.04105637,6.776855,0.2775978,0.3842705,1.834716,1.325403,2.636966,0.497376,0.9895588,tsutsumi316,2008-02-04T03:06:52Z
"C0008C-15H-5, 0.0 cm",NULL,103.29,103.32,103.29,103.32,"C0008C-15H-5, 1.5 cm",NULL,103.304,103.335,103.304,103.335,"C0008C-15H-5 WR, 0.0--1.5 cm",CKY000000000001765800,PP,NULL,8,chesterf316,NULL,CKY,2008-02-01T14:48:23Z,NULL,133,glass beaker,6.022,2.692,13.221,6.678875,7.199,133,glass beaker,6.022,2.692,11.126,4.593,5.104,2.170985,2.120102,1.866773,3.986875,1.901,0.07598451,0.03422726,5.028016,0.3015675,0.4317776,1.805675,1.261142,2.693427,0.5317704,1.135704,nishimuram,2008-02-28T00:34:46Z
"C0008C-15H-6, 15.5 cm",NULL,103.668,103.705,103.668,103.705,"C0008C-15H-6, 17.5 cm",NULL,103.687,103.725,103.687,103.725,"C0008C-15H-6 W, 15.5--17.5 cm",CKY000000000001849300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:22:53Z,NULL,22,glass cell,4.602,2.058,11.445,5.91787,6.843,22,glass cell,4.602,2.058,9.349,3.831,4.747,2.172021,2.121114,1.738756,3.85987,1.773,0.07602078,0.0342436,4.670979,0.3174077,0.4650033,1.772857,1.210139,2.686391,0.5495298,1.219903,tsutsumi316,2008-02-04T03:06:52Z
"C0008C-15H-7, 23.0 cm",NULL,105.169,105.235,105.169,105.235,"C0008C-15H-7, 25.0 cm",NULL,105.189,105.255,105.189,105.255,"C0008C-15H-7 W, 23.0--25.0 cm",CKY000000000001849400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:22:53Z,NULL,149,glass beaker,6.046,2.771,14.202,7.310941,8.156,149,glass beaker,6.046,2.771,11.663,4.783,5.617,2.631088,2.569422,1.970519,4.539941,2.012,0.09208815,0.04148115,5.524912,0.3225954,0.4762226,1.796499,1.216957,2.803785,0.5659593,1.303932,tsutsumi316,2008-02-04T03:06:52Z
"C0008C-15H-8, 24.0 cm",NULL,106.416,106.505,106.416,106.505,"C0008C-15H-8, 25.0 cm",NULL,106.425,106.515,106.425,106.515,"C0008C-15H-8 W, 24.0--25.0 cm",CKY000000000001849500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:22:53Z,NULL,140,glass beaker,6.001,2.695,12.904,6.5795,6.903,140,glass beaker,6.001,2.695,10.723,4.408,4.722,2.260104,2.207132,1.677368,3.8845,1.713,0.07910369,0.03563229,4.642896,0.3274089,0.4867874,1.777063,1.195237,2.767966,0.5681896,1.315831,tsutsumi316,2008-02-04T03:06:53Z
"C0008C-15H-9, 23.0 cm",NULL,107.711,107.825,107.711,107.825,"C0008C-15H-9, 25.0 cm",NULL,107.731,107.845,107.731,107.845,"C0008C-15H-9 W, 23.0--25.0 cm",CKY000000000001849600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:22:54Z,NULL,182,glass beaker,6.113,2.799,14.752,7.637396,8.639,182,glass beaker,6.113,2.799,12.088,4.985,5.975,2.760622,2.69592,2.142477,4.838396,2.186,0.09662184,0.04352335,5.878378,0.3195534,0.469623,1.785509,1.214944,2.74373,0.5571928,1.258319,tsutsumi316,2008-02-04T03:06:53Z
"C0008C-16H-2, 23.0 cm",NULL,108.915,109.31,108.915,109.31,"C0008C-16H-2, 25.0 cm",NULL,108.927,109.33,108.927,109.33,"C0008C-16H-2 W, 23.0--25.0 cm",CKY000000000001849800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:22:55Z,NULL,23,glass cell,4.622,2.06,13.054,6.960795,8.432,23,glass cell,4.622,2.06,10.252,4.171,5.63,2.903627,2.835573,2.065222,4.900795,2.111,0.101627,0.04577794,5.528373,0.3443581,0.5252227,1.720537,1.128056,2.67689,0.5785945,1.373011,tsutsumi316,2008-02-04T03:06:53Z
"C0008C-16H-4, 23.0 cm",NULL,110.112,111.265,110.112,111.265,"C0008C-16H-4, 25.0 cm",NULL,110.125,111.285,110.125,111.285,"C0008C-16H-4 W, 23.0--25.0 cm",CKY000000000001849900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:22:55Z,NULL,166,glass beaker,6.117,2.773,13.837,7.123594,7.72,166,glass beaker,6.117,2.773,11.448,4.745,5.331,2.475648,2.417625,1.932969,4.350594,1.972,0.08664774,0.03903051,5.244352,0.3206798,0.4720598,1.77447,1.205434,2.713107,0.5556999,1.250731,tsutsumi316,2008-02-04T03:06:54Z
"C0008C-16H-5, 0.0 cm",NULL,110.774,112.345,110.774,112.345,"C0008C-16H-5, 1.5 cm",NULL,110.783,112.36,110.783,112.36,"C0008C-16H-5 WR, 0.0--1.5 cm",CKY000000000001767000,PP,NULL,8,chesterf316,NULL,CKY,2008-02-01T14:51:06Z,NULL,20,glass cell,4.62,2.048,13.304,7.013435,8.684,20,glass cell,4.62,2.048,10.649,4.37,6.029,2.751295,2.686812,2.278624,4.965435,2.322,0.09629541,0.04337631,5.932705,0.3168235,0.4637506,1.74889,1.1948,2.603635,0.541103,1.179138,nishimuram,2008-02-28T00:34:47Z
"C0008C-16H-6, 98.0 cm",NULL,111.509,113.545,111.509,113.545,"C0008C-16H-6, 100.0 cm",NULL,111.521,113.565,111.521,113.565,"C0008C-16H-6 W, 98.0--100.0 cm",CKY000000000001850000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:22:55Z,NULL,159,glass beaker,6.088,2.772,13.391,6.770692,7.303,159,glass beaker,6.088,2.772,11.254,4.643,5.166,2.214508,2.162605,1.836087,3.998692,1.871,0.07750783,0.03491344,5.088492,0.3032326,0.4351992,1.826347,1.272539,2.771379,0.5408282,1.177834,tsutsumi316,2008-02-04T03:06:54Z
"C0008C-16H-7, 23.0 cm",NULL,111.72,113.89,111.72,113.89,"C0008C-16H-7, 25.0 cm",NULL,111.733,113.91,111.733,113.91,"C0008C-16H-7 W, 23.0--25.0 cm",CKY000000000001850100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:22:56Z,NULL,186,glass beaker,5.941,2.659,14.209,7.331771,8.268,186,glass beaker,5.941,2.659,11.631,4.765,5.69,2.671503,2.608889,2.063882,4.672771,2.106,0.09350266,0.04211832,5.596497,0.3231135,0.4773526,1.7694,1.197683,2.711637,0.5583174,1.264069,tsutsumi316,2008-02-04T03:06:55Z
"C0008C-16H-10, 23.0 cm",NULL,112.832,115.705,112.832,115.705,"C0008C-16H-10, 25.0 cm",NULL,112.844,115.725,112.844,115.725,"C0008C-16H-10 W, 23.0--25.0 cm",CKY000000000001850300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:22:56Z,NULL,170,glass beaker,6.055,2.712,13.28,6.727853,7.225,170,glass beaker,6.055,2.712,11.18,4.637,5.125,2.176166,2.125162,1.890691,4.015853,1.925,0.07616586,0.03430895,5.048834,0.3011994,0.4310234,1.79912,1.257226,2.670365,0.5291932,1.124013,tsutsumi316,2008-02-04T03:06:55Z
"C0008C-16H-11, 9.0 cm",NULL,113.549,116.875,113.549,116.875,"C0008C-16H-11, 11.0 cm",NULL,113.561,116.895,113.561,116.895,"C0008C-16H-11 W, 9.0--11.0 cm",CKY000000000001850200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:22:56Z,NULL,155,glass beaker,6.039,2.701,13.987,7.24218,7.948,155,glass beaker,6.039,2.701,11.503,4.769,5.464,2.574093,2.513763,2.027417,4.54118,2.068,0.09009333,0.04058258,5.373907,0.3238668,0.4789985,1.750206,1.183372,2.650617,0.5535484,1.239884,tsutsumi316,2008-02-04T03:06:55Z
"C0008C-17H-1, 18.0 cm",NULL,114.752,114.77,114.752,114.77,"C0008C-17H-1, 20.0 cm",NULL,114.77,114.79,114.77,114.79,"C0008C-17H-1 W, 18.0--20.0 cm",CKY000000000001850400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:24:32Z,NULL,119,glass beaker,6.098,2.792,12.873,6.531058,6.775,119,glass beaker,6.098,2.792,10.82,4.487,4.722,2.127461,2.077599,1.661459,3.739058,1.695,0.0744612,0.03354108,4.647539,0.3140164,0.4577608,1.811954,1.242971,2.797264,0.5556477,1.250467,tsutsumi316,2008-02-04T03:06:56Z
"C0008C-17H-2, 23.0 cm",NULL,115.73,115.855,115.73,115.855,"C0008C-17H-2, 25.0 cm",NULL,115.748,115.875,115.748,115.875,"C0008C-17H-2 W, 23.0--25.0 cm",CKY000000000001850500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:24:32Z,NULL,34,glass cell,4.693,2.067,13.172,6.836198,8.479,34,glass cell,4.693,2.067,10.692,4.367,5.999,2.569948,2.509715,2.259483,4.769198,2.3,0.08994826,0.04051723,5.909052,0.3030957,0.4349172,1.777867,1.239003,2.615223,0.5262342,1.110748,tsutsumi316,2008-02-04T03:06:56Z
"C0008C-17H-3, 23.0 cm",NULL,116.19,116.365,116.19,116.365,"C0008C-17H-3, 25.0 cm",NULL,116.208,116.385,116.208,116.385,"C0008C-17H-3 W, 23.0--25.0 cm",CKY000000000001850600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:24:33Z,NULL,196,glass beaker,6.1,2.757,14.102,7.217477,8.002,196,glass beaker,6.1,2.757,11.686,4.812,5.586,2.503627,2.444948,2.015528,4.460477,2.055,0.08762701,0.03947163,5.498373,0.3128752,0.4553396,1.793979,1.232687,2.728006,0.5481361,1.213056,tsutsumi316,2008-02-04T03:06:56Z
"C0008C-17H-4, 23.0 cm",NULL,117.24,117.53,117.24,117.53,"C0008C-17H-4, 25.0 cm",NULL,117.258,117.55,117.258,117.55,"C0008C-17H-4 W, 23.0--25.0 cm",CKY000000000001850700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:24:33Z,NULL,35,glass cell,4.599,2.052,11.607,5.866602,7.008,35,glass cell,4.599,2.052,9.679,3.947,5.08,1.997928,1.951101,1.863501,3.814602,1.895,0.06992752,0.03149888,5.010073,0.2850924,0.3987822,1.837151,1.313393,2.688527,0.5114822,1.047008,tsutsumi316,2008-02-04T03:06:57Z
"C0008C-17H-5, 23.0 cm",NULL,118.561,118.995,118.561,118.995,"C0008C-17H-5, 25.0 cm",NULL,118.579,119.015,118.579,119.015,"C0008C-17H-5 W, 23.0--25.0 cm",CKY000000000001850800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:24:33Z,NULL,169,glass beaker,6.051,2.751,14.255,7.422566,8.204,169,glass beaker,6.051,2.751,11.63,4.809,5.579,2.720207,2.656452,2.015114,4.671566,2.058,0.09520733,0.04288618,5.483793,0.3315709,0.4960449,1.756156,1.173866,2.721331,0.5686428,1.318264,tsutsumi316,2008-02-04T03:06:57Z
"C0008C-18H-1, 26.0 cm",NULL,120.036,120.15,120.036,120.15,"C0008C-18H-1, 28.0 cm",NULL,120.047,120.17,120.047,120.17,"C0008C-18H-1 W, 26.0--28.0 cm",CKY000000000001850900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:24:34Z,NULL,142,glass beaker,6.096,2.792,14.189,7.188812,8.093,142,glass beaker,6.096,2.792,11.85,4.86,5.754,2.423834,2.367026,2.029786,4.396812,2.068,0.08483426,0.03821363,5.669166,0.2994976,0.4275469,1.840652,1.289381,2.792986,0.5383504,1.166145,tsutsumi316,2008-02-04T03:06:57Z
"C0008C-18H-1, 35.5 cm",NULL,120.089,120.245,120.089,120.245,"C0008C-18H-1, 37.0 cm",NULL,120.097,120.26,120.097,120.26,"C0008C-18H-1 WR, 35.5--37.0 cm",CKY000000000001814500,PP,NULL,8,chesterf316,NULL,CKY,2008-02-02T14:32:36Z,NULL,160,glass beaker,6.045,2.676,11.868,5.942495,5.823,160,glass beaker,6.045,2.676,10.145,4.227,4.1,1.785492,1.743645,1.52285,3.266495,1.551,0.06249228,0.02814967,4.037508,0.3066276,0.4422264,1.782645,1.236037,2.651283,0.5337968,1.144988,nishimuram,2008-02-28T00:34:48Z
"C0008C-18H-2, 23.0 cm",NULL,120.759,121.44,120.759,121.44,"C0008C-18H-2, 25.0 cm",NULL,120.77,121.46,120.77,121.46,"C0008C-18H-2 W, 23.0--25.0 cm",CKY000000000001851000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:26:06Z,NULL,153,glass beaker,6.069,2.733,13.371,6.725045,7.302,153,glass beaker,6.069,2.733,11.315,4.678,5.246,2.13057,2.080635,1.91141,3.992045,1.945,0.07457001,0.03359009,5.17143,0.291779,0.4119885,1.829138,1.295434,2.705558,0.5211952,1.088534,tsutsumi316,2008-02-04T03:06:58Z
"C0008C-18H-3, 23.0 cm",NULL,121.501,122.765,121.501,122.765,"C0008C-18H-3, 25.0 cm",NULL,121.512,122.785,121.512,122.785,"C0008C-18H-3 W, 23.0--25.0 cm",CKY000000000001851100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:26:06Z,NULL,190,glass beaker,6.064,2.72,13.95,7.123851,7.886,190,glass beaker,6.064,2.72,11.62,4.804,5.556,2.414508,2.357918,2.045933,4.403851,2.084,0.08450784,0.03806659,5.471492,0.3061765,0.4412887,1.790705,1.242433,2.674326,0.5354218,1.15249,tsutsumi316,2008-02-04T03:06:58Z
"C0008C-18H-4, 20.0 cm",NULL,122.218,124.045,122.218,124.045,"C0008C-18H-4, 22.0 cm",NULL,122.23,124.065,122.23,124.065,"C0008C-18H-4 W, 20.0--22.0 cm",CKY000000000001851200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:26:07Z,NULL,161,glass beaker,6.097,2.722,12.907,6.573879,6.81,161,glass beaker,6.097,2.722,10.813,4.489,4.716,2.169948,2.11909,1.732789,3.851879,1.767,0.07594825,0.03421092,4.640052,0.3186415,0.4676561,1.767968,1.20462,2.677794,0.5501445,1.222936,tsutsumi316,2008-02-04T03:06:58Z
"C0008C-18H-4, 42.0 cm",NULL,122.342,124.265,122.342,124.265,"C0008C-18H-4, 43.5 cm",NULL,122.35,124.28,122.35,124.28,"C0008C-18H-4 WR, 42.0--43.5 cm",CKY000000000001815100,PP,NULL,8,chesterf316,NULL,CKY,2008-02-02T14:37:47Z,NULL,6,glass beaker,4.527,2.039,11.4383,5.8934,6.9113,6,glass beaker,4.527,2.039,9.2515,3.7161,4.7245,2.2661,2.213,1.6414,3.8544,1.6771,0.0793,0.0357,4.6452,0.3279,0.4878,1.7931,1.2052,2.83,0.5741,1.3482,suzukit,2010-08-10T11:17:56Z
"C0008C-18H-5, 23.0 cm",NULL,122.975,125.395,122.975,125.395,"C0008C-18H-5, 25.0 cm",NULL,122.986,125.415,122.986,125.415,"C0008C-18H-5 W, 23.0--25.0 cm",CKY000000000001851300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:26:07Z,NULL,125,glass beaker,6.079,2.718,14.93,7.663932,8.851,125,glass beaker,6.079,2.718,12.389,5.134,6.31,2.633161,2.571446,2.374486,4.945932,2.416,0.09216069,0.04151383,6.217839,0.2974987,0.4234848,1.789551,1.257162,2.618604,0.5199113,1.082948,tsutsumi316,2008-02-04T21:11:09Z
"C0008C-18H-5, 54.0 cm",NULL,123.149,125.705,123.149,125.705,"C0008C-18H-5, 56.0 cm",NULL,123.16,125.725,123.16,125.725,"C0008C-18H-5 W, 54.0--56.0 cm",CKY000000000001829500,316KITTY,60IODP,10,asuka316,NULL,CKY,2008-02-02T22:40:04Z,NULL,160,glass beaker,6.045,2.676,15.07,7.816152,9.025,160,glass beaker,6.045,2.676,12.35,5.108,6.305,2.818653,2.752591,2.387562,5.140152,2.432,0.09865293,0.04443825,6.206347,0.3123161,0.4541565,1.755785,1.207425,2.59945,0.5355076,1.152888,tsutsumi316,2008-02-03T20:43:32Z
"C0008C-18H-6, 0.0 cm",NULL,123.44,126.225,123.44,126.225,"C0008C-18H-6, 1.5 cm",NULL,123.448,126.24,123.448,126.24,"C0008C-18H-6 WR, 0.0--1.5 cm",CKY000000000001772300,PP,NULL,8,arito316,NULL,CKY,2008-02-01T19:15:54Z,NULL,180,glass beaker,6.067,2.748,12.012,5.980061,5.945,180,glass beaker,6.067,2.748,10.419,4.394,4.352,1.650777,1.612087,1.619974,3.232061,1.646,0.05777725,0.02602579,4.294223,0.2776749,0.3844182,1.839383,1.328633,2.650797,0.4987799,0.9951313,nishimuram,2008-02-28T00:34:45Z
"C0008C-18H-7, 23.0 cm",NULL,123.723,126.73,123.723,126.73,"C0008C-18H-7, 25.0 cm",NULL,123.734,126.75,123.734,126.75,"C0008C-18H-7 W, 23.0--25.0 cm",CKY000000000001851400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:26:07Z,NULL,152,glass beaker,6.064,2.776,11.798,5.788889,5.734,152,glass beaker,6.064,2.776,10.395,4.392,4.331,1.453886,1.419811,1.593078,3.012889,1.616,0.05088605,0.02292164,4.280114,0.2535553,0.339684,1.903157,1.420601,2.686694,0.4712456,0.8912371,tsutsumi316,2008-02-04T21:11:10Z
"C0008C-18H-8, 23.0 cm",NULL,124.463,128.05,124.463,128.05,"C0008C-18H-8, 25.0 cm",NULL,124.474,128.07,124.474,128.07,"C0008C-18H-8 W, 23.0--25.0 cm",CKY000000000001851500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:26:08Z,NULL,157,glass beaker,6.049,2.679,14.048,6.991753,7.999,157,glass beaker,6.049,2.679,11.925,4.878,5.876,2.2,2.148437,2.164315,4.312753,2.199,0.07700006,0.03468471,5.799,0.2750344,0.3793758,1.854732,1.344617,2.679369,0.4981592,0.9926638,tsutsumi316,2008-02-04T21:11:10Z
"C0008C-18H-9, 23.0 cm",NULL,124.729,128.525,124.729,128.525,"C0008C-18H-9, 25.0 cm",NULL,124.74,128.545,124.74,128.545,"C0008C-18H-9 W, 23.0--25.0 cm",CKY000000000001851600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:26:08Z,NULL,164,glass beaker,6.118,2.757,12.912,6.330373,6.794,164,glass beaker,6.118,2.757,11.161,4.587,5.043,1.814508,1.77198,1.801393,3.573373,1.83,0.06350782,0.02860713,4.979492,0.267075,0.3643962,1.901285,1.393499,2.764246,0.4958845,0.9836723,tsutsumi316,2008-02-04T21:11:11Z
"C0008C-19H-1, 19.0 cm",NULL,125.537,125.58,125.537,125.58,"C0008C-19H-1, 21.0 cm",NULL,125.552,125.6,125.552,125.6,"C0008C-19H-1 W, 19.0--21.0 cm",CKY000000000001851700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:28:24Z,NULL,139,glass beaker,6.097,2.688,12.688,6.361672,6.591,139,glass beaker,6.097,2.688,10.776,4.458,4.679,1.981347,1.934909,1.738763,3.673672,1.77,0.0693472,0.03123748,4.609653,0.3006141,0.4298257,1.794118,1.254781,2.651111,0.5266963,1.112808,tsutsumi316,2008-02-04T21:11:11Z
"C0008C-19H-2, 23.0 cm",NULL,126.335,126.615,126.335,126.615,"C0008C-19H-2, 25.0 cm",NULL,126.351,126.635,126.351,126.635,"C0008C-19H-2 W, 23.0--25.0 cm",CKY000000000001851800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:28:25Z,NULL,122,glass beaker,5.971,2.701,14.748,7.327707,8.777,122,glass beaker,5.971,2.701,12.385,4.975,6.414,2.448705,2.391313,2.235394,4.626707,2.274,0.08570473,0.03860573,6.328295,0.2789911,0.3869454,1.897029,1.367775,2.830953,0.5168499,1.06975,tsutsumi316,2008-02-04T21:11:12Z
"C0008C-19H-3, 23.0 cm",NULL,126.671,127.05,126.671,127.05,"C0008C-19H-3, 25.0 cm",NULL,126.686,127.07,126.686,127.07,"C0008C-19H-3 W, 23.0--25.0 cm",CKY000000000001851900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:28:25Z,NULL,7,glass cell,4.588,2.091,9.749,5.045595,5.161,7,glass cell,4.588,2.091,8.049,3.353,3.461,1.761658,1.720369,1.234226,2.954595,1.262,0.06165808,0.02777391,3.399342,0.3413404,0.518235,1.746771,1.150527,2.75423,0.582269,1.393885,tsutsumi316,2008-02-04T21:11:12Z
"C0008C-19H-4, 22.0 cm",NULL,127.06,127.555,127.06,127.555,"C0008C-19H-4, 24.0 cm",NULL,127.076,127.575,127.076,127.575,"C0008C-19H-4 W, 22.0--24.0 cm",CKY000000000001852000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:28:25Z,NULL,17,glass cell,4.589,2.052,10.146,5.310737,5.557,17,glass cell,4.589,2.052,8.249,3.422,3.66,1.965803,1.91973,1.339008,3.258737,1.37,0.06880316,0.03099242,3.591197,0.3537526,0.547395,1.705262,1.102021,2.681984,0.5891023,1.433696,tsutsumi316,2008-02-04T21:11:12Z
"C0008C-20H-1, 24.0 cm",NULL,129.628,129.63,129.628,129.63,"C0008C-20H-1, 26.0 cm",NULL,129.648,129.65,129.648,129.65,"C0008C-20H-1 W, 24.0--26.0 cm",CKY000000000001852100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:28:26Z,NULL,132,glass beaker,6.078,2.705,13.445,6.940017,7.367,132,glass beaker,6.078,2.705,11.153,4.658,5.075,2.37513,2.319462,1.915554,4.235017,1.953,0.0831296,0.03744576,4.99187,0.3224012,0.4757995,1.739545,1.178713,2.605967,0.5476867,1.210857,tsutsumi316,2008-02-04T21:11:13Z
"C0008C-21H-1, 18.0 cm",NULL,130.28,130.28,130.28,130.28,"C0008C-21H-1, 20.0 cm",NULL,130.3,130.3,130.3,130.3,"C0008C-21H-1 W, 18.0--20.0 cm",CKY000000000001852200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:28:26Z,NULL,135,glass beaker,6.058,2.7,13.934,7.361318,7.876,135,glass beaker,6.058,2.7,11.252,4.691,5.194,2.779275,2.714135,1.947183,4.661318,1.991,0.09727469,0.04381743,5.096725,0.352879,0.545306,1.689651,1.093409,2.617487,0.5822678,1.393878,tsutsumi316,2008-02-04T21:11:13Z
"C0008C-21H-2, 23.0 cm",NULL,131.565,131.565,131.565,131.565,"C0008C-21H-2, 25.0 cm",NULL,131.585,131.585,131.585,131.585,"C0008C-21H-2 W, 23.0--25.0 cm",CKY000000000001852300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:28:26Z,NULL,107,glass beaker,6.084,2.677,12.799,6.640191,6.715,107,glass beaker,6.084,2.677,10.547,4.398,4.463,2.333679,2.278983,1.684208,3.963191,1.721,0.08167882,0.03679226,4.381321,0.3475322,0.5326427,1.694342,1.105503,2.601414,0.5750374,1.353148,tsutsumi316,2008-02-04T21:11:14Z
"C0008C-21H-4, 23.0 cm",NULL,133.78,133.78,133.78,133.78,"C0008C-21H-4, 25.0 cm",NULL,133.8,133.8,133.8,133.8,"C0008C-21H-4 W, 23.0--25.0 cm",CKY000000000001852400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:28:27Z,NULL,116,glass beaker,6.065,2.703,14.951,7.638954,8.886,116,glass beaker,6.065,2.703,12.415,5.114,6.35,2.627979,2.566386,2.369568,4.935954,2.411,0.09197935,0.04143214,6.258021,0.2957438,0.4199378,1.80026,1.267844,2.640997,0.5199372,1.083061,tsutsumi316,2008-02-04T21:11:14Z
"C0008C-21H-4, 39.5 cm",NULL,133.945,133.945,133.945,133.945,"C0008C-21H-4, 41.0 cm",NULL,133.96,133.96,133.96,133.96,"C0008C-21H-4 WR, 39.5--41.0 cm",CKY000000000001825100,PP,NULL,8,arito316,NULL,CKY,2008-02-02T20:10:30Z,NULL,121,glass beaker,6.069,2.709,13.545,6.364998,7.476,121,glass beaker,6.069,2.709,12.167,4.993,6.098,1.427979,1.394511,2.261487,3.655998,2.284,0.04997931,0.0225132,6.048021,0.1910085,0.2361069,2.044859,1.654274,2.674356,0.381431,0.6166346,nishimuram,2008-02-28T00:25:49Z
"C0008C-21H-5, 0.0 cm",NULL,134.4,134.4,134.4,134.4,"C0008C-21H-5, 1.5 cm",NULL,134.415,134.415,134.415,134.415,"C0008C-21H-5 WR, 0.0--1.5 cm",CKY000000000001782900,PP,NULL,8,arito316,NULL,CKY,2008-02-02T00:49:23Z,NULL,36,glass cell,4.536,2.006,11.61,5.591671,7.074,36,glass cell,4.536,2.006,10.157,4.145,5.621,1.5057,1.47041,2.115261,3.585671,2.139,0.05269952,0.02373852,5.568301,0.2128498,0.2704056,1.972853,1.552931,2.632441,0.4100793,0.6951432,nishimuram,2008-02-28T00:25:50Z
