Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0001H-13R-7, 40.0 cm",NULL,347.965,347.965,347.965,347.965,"C0001H-13R-7, 41.0 cm",NULL,347.975,347.975,347.975,347.975,"C0001H-13R-7 W, 40.0--41.0 cm",CKY000000000000433300,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:01:26Z,161,glass beaker,6.097,2.722,11.073,5.489954,4.976,161,glass beaker,6.097,2.722,9.685,4.108,3.588,1.438342,1.404631,1.363323,2.767954,1.386,0.05034201,0.02267658,3.537658,0.2890559,0.4065803,1.797718,1.278077,2.594878,0.5074617,1.030299,hayashikz,2007-11-30T22:29:28Z
"C0001H-13R-7, 106.0 cm",NULL,348.625,348.625,348.625,348.625,"C0001H-13R-7, 107.0 cm",NULL,348.635,348.635,348.635,348.635,"C0001H-13R-7 W, 106.0--107.0 cm",CKY000000000000433400,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:01:27Z,153,glass beaker,6.069,2.733,11.887,5.915647,5.818,153,glass beaker,6.069,2.733,10.199,4.235,4.13,1.749223,1.708225,1.474422,3.182647,1.502,0.06122285,0.02757786,4.068777,0.3006571,0.4299136,1.828038,1.278425,2.759574,0.5367309,1.158573,hayashikz,2007-11-30T22:29:29Z
"C0001H-14R-1, 31.0 cm",NULL,350.31,350.31,350.31,350.31,"C0001H-14R-1, 32.0 cm",NULL,350.32,350.32,350.32,350.32,"C0001H-14R-1 W, 31.0--32.0 cm",CKY000000000000433500,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:05:38Z,130,glass beaker,6.116,2.721,10.866,5.442545,4.75,130,glass beaker,6.116,2.721,9.384,3.967,3.268,1.535751,1.499757,1.221788,2.721545,1.246,0.05375134,0.02421231,3.214248,0.3233161,0.4777948,1.745332,1.181038,2.630775,0.5510683,1.22751,hayashikz,2007-11-30T22:31:45Z
"C0001H-14R-1, 91.0 cm",NULL,350.91,350.91,350.91,350.91,"C0001H-14R-1, 92.0 cm",NULL,350.92,350.92,350.92,350.92,"C0001H-14R-1 W, 91.0--92.0 cm",CKY000000000000433600,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:05:39Z,37,glass cell,4.613,2.084,10.461,5.425833,5.848,37,glass cell,4.613,2.084,8.586,3.559,3.973,1.943005,1.897466,1.444367,3.341833,1.475,0.06800523,0.03063299,3.904995,0.3322512,0.4975692,1.749938,1.168519,2.703603,0.567792,1.313701,hayashikz,2007-11-30T22:31:46Z
"C0001H-14R-2, 28.0 cm",NULL,351.69,351.69,351.69,351.69,"C0001H-14R-2, 29.0 cm",NULL,351.7,351.7,351.7,351.7,"C0001H-14R-2 W, 28.0--29.0 cm",CKY000000000000433700,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:05:39Z,128,glass beaker,6.025,2.648,10.714,5.316989,4.689,128,glass beaker,6.025,2.648,9.334,3.943,3.309,1.430052,1.396535,1.272454,2.668989,1.295,0.05005185,0.02254588,3.258948,0.3049801,0.4388078,1.756845,1.221042,2.561152,0.5232449,1.097513,hayashikz,2007-11-30T22:31:46Z
"C0001H-14R-2, 102.0 cm",NULL,352.43,352.43,352.43,352.43,"C0001H-14R-2, 103.0 cm",NULL,352.44,352.44,352.44,352.44,"C0001H-14R-2 W, 102.0--103.0 cm",CKY000000000000433800,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:05:39Z,172,glass beaker,6.038,2.688,10.717,5.247338,4.679,172,glass beaker,6.038,2.688,9.417,3.953,3.379,1.34715,1.315576,1.243761,2.559338,1.265,0.0471503,0.02123887,3.33185,0.2879142,0.4043251,1.828207,1.301841,2.67885,0.51403,1.05774,hayashikz,2007-11-30T22:31:46Z
"C0001H-14R-3, 59.0 cm",NULL,353.415,353.415,353.415,353.415,"C0001H-14R-3, 60.0 cm",NULL,353.425,353.425,353.425,353.425,"C0001H-14R-3 WR, 59.0--60.0 cm",CKY000000000000394200,PP,NULL,8,wzhu315,NULL,CKY,2007-11-27T23:15:45Z,25,glass cell,4.536,1.982,10.461,5.31426,5.925,25,glass cell,4.536,1.982,8.684,3.545,4.148,1.841451,1.798292,1.533968,3.33226,1.563,0.06445083,0.0290319,4.083549,0.3107934,0.4509437,1.778073,1.225459,2.662082,0.5396613,1.172314,hayashikz,2007-11-30T21:55:24Z
"C0001H-14R-3, 69.0 cm",NULL,353.515,353.515,353.515,353.515,"C0001H-14R-3, 70.0 cm",NULL,353.525,353.525,353.525,353.525,"C0001H-14R-3 W, 69.0--70.0 cm",CKY000000000000433900,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:05:40Z,127,glass beaker,5.997,2.7,10.872,5.361837,4.875,127,glass beaker,5.997,2.7,9.457,3.953,3.46,1.466321,1.431954,1.229882,2.661837,1.253,0.05132128,0.02311769,3.408678,0.3007839,0.4301729,1.831442,1.280574,2.771549,0.5379573,1.164302,hayashikz,2007-11-30T22:33:59Z
"C0001H-14R-4, 0.0 cm",NULL,353.825,353.825,353.825,353.825,"C0001H-14R-4, 1.0 cm",NULL,353.835,353.835,353.835,353.835,"C0001H-14R-4 WR, 0.0--1.0 cm",CKY000000000000382500,PP,NULL,8,hirono315,NULL,CKY,2007-11-27T10:53:42Z,176,glass beaker,5.97,2.665,9.615,4.684374,3.645,176,glass beaker,5.97,2.665,8.553,3.627,2.583,1.100518,1.074725,0.9446495,2.019374,0.962,0.03851816,0.01735052,2.544482,0.3019254,0.4325117,1.805015,1.260035,2.693573,0.5322068,1.137697,hayashikz,2007-11-30T21:38:47Z
"C0001H-14R-5, 28.0 cm",NULL,354.54,354.54,354.54,354.54,"C0001H-14R-5, 29.0 cm",NULL,354.55,354.55,354.55,354.55,"C0001H-14R-5 W, 28.0--29.0 cm",CKY000000000000434000,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:05:40Z,203,glass beaker,6.041,2.699,11.608,5.81843,5.567,203,glass beaker,6.041,2.699,9.87,4.088,3.829,1.801036,1.758824,1.360605,3.11943,1.389,0.06303632,0.02839474,3.765964,0.3235201,0.4782405,1.784621,1.20726,2.767859,0.5638288,1.292678,hayashikz,2007-11-30T22:34:00Z
"C0001H-14R-5, 108.0 cm",NULL,355.34,355.34,355.34,355.34,"C0001H-14R-5, 109.0 cm",NULL,355.35,355.35,355.35,355.35,"C0001H-14R-5 W, 108.0--109.0 cm",CKY000000000000434100,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:05:41Z,17,glass cell,4.589,2.052,9.59,4.81061,5.001,17,glass cell,4.589,2.052,8.123,3.35,3.534,1.520207,1.484577,1.274033,2.75861,1.298,0.0532073,0.02396725,3.480792,0.3039807,0.4367417,1.812869,1.261792,2.732106,0.5381614,1.165258,hayashikz,2007-11-30T22:34:00Z
"C0001H-14R-6, 11.0 cm",NULL,355.77,355.77,355.77,355.77,"C0001H-14R-6, 12.0 cm",NULL,355.78,355.78,355.78,355.78,"C0001H-14R-6 W, 11.0--12.0 cm",CKY000000000000434200,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:05:41Z,131,glass beaker,6.067,2.717,11.886,5.8708,5.819,131,glass beaker,6.067,2.717,10.248,4.24,4.181,1.6974,1.6576,1.4962,3.1538,1.523,0.0594,0.0268,4.1216,0.2917,0.4118,1.8451,1.3069,2.7547,0.5256,1.1079,fujikit,2010-10-05T02:49:04Z
"C0001H-14R-6, 76.0 cm",NULL,356.42,356.42,356.42,356.42,"C0001H-14R-6, 77.0 cm",NULL,356.43,356.43,356.43,356.43,"C0001H-14R-6 WR, 76.0--77.0 cm",CKY000000000000399200,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-28T00:04:12Z,196,glass beaker,6.1,2.757,11.229,5.583802,5.129,196,glass beaker,6.1,2.757,9.806,4.167,3.706,1.474611,1.44005,1.386752,2.826802,1.41,0.05161144,0.0232484,3.654389,0.2875047,0.403518,1.814418,1.292764,2.635215,0.5094274,1.038434,hayashikz,2007-11-30T21:55:24Z
"C0001H-15R-1, 95.0 cm",NULL,360.45,360.45,360.45,360.45,"C0001H-15R-1, 96.0 cm",NULL,360.46,360.46,360.46,360.46,"C0001H-15R-1 WR, 95.0--96.0 cm",CKY000000000000407800,PP,NULL,8,hirono315,NULL,CKY,2007-11-28T07:36:21Z,170,glass beaker,6.055,2.712,10.232,5.065499,4.177,170,glass beaker,6.055,2.712,8.969,3.808,2.914,1.308808,1.278133,1.075366,2.353499,1.096,0.04580833,0.02063438,2.868192,0.3133369,0.4563183,1.774805,1.218693,2.667178,0.5430779,1.188557,hayashikz,2007-11-30T22:04:14Z
"C0001H-15R-1, 105.0 cm",NULL,360.55,360.55,360.55,360.55,"C0001H-15R-1, 106.0 cm",NULL,360.56,360.56,360.56,360.56,"C0001H-15R-1 W, 105.0--106.0 cm",CKY000000000000434300,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:05:41Z,14,glass cell,4.569,2.054,10.993,5.609746,6.424,14,glass cell,4.569,2.054,9.098,3.723,4.529,1.963731,1.917706,1.63804,3.555746,1.669,0.06873062,0.03095974,4.46027,0.3056866,0.4402717,1.806653,1.254384,2.72293,0.5393258,1.170732,hayashikz,2007-11-30T22:36:28Z
"C0001H-15R-1, 112.0 cm",NULL,360.62,360.62,360.62,360.62,"C0001H-15R-1, 113.0 cm",NULL,360.63,360.63,360.63,360.63,"C0001H-15R-1 WR, 112.0--113.0 cm",CKY000000000000407200,PP,NULL,8,hirono315,NULL,CKY,2007-11-28T07:10:29Z,179,glass beaker,6.039,2.697,10.527,5.205076,4.488,179,glass beaker,6.039,2.697,9.167,3.851,3.128,1.409326,1.376295,1.131781,2.508076,1.154,0.04932646,0.02221913,3.078674,0.3140211,0.4577707,1.789419,1.227504,2.720203,0.5487454,1.216044,hayashikz,2007-11-30T22:03:24Z
"C0001H-15R-2, 15.0 cm",NULL,361.06,361.06,361.06,361.06,"C0001H-15R-2, 16.0 cm",NULL,361.07,361.07,361.07,361.07,"C0001H-15R-2 W, 15.0--16.0 cm",CKY000000000000434400,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:05:42Z,136,glass beaker,6.026,2.675,10.959,5.117671,4.933,136,glass beaker,6.026,2.675,9.506,3.671,3.48,1.5057,1.47041,0.9722615,2.442671,0.996,0.05269952,0.02373852,3.4273,0.30523,0.4393252,2.019511,1.403095,3.525081,0.6019679,1.51236,hayashikz,2007-11-30T22:36:28Z
"C0001H-15R-2, 105.0 cm",NULL,361.96,361.96,361.96,361.96,"C0001H-15R-2, 106.0 cm",NULL,361.97,361.97,361.97,361.97,"C0001H-15R-2 W, 105.0--106.0 cm",CKY000000000000434500,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:05:42Z,120,glass beaker,6.112,2.707,12.969,6.340323,6.857,120,glass beaker,6.112,2.707,11.436,4.814,5.324,1.588601,1.551368,2.081954,3.633323,2.107,0.05560108,0.02504553,5.268399,0.2316758,0.3015339,1.887253,1.450022,2.530506,0.4269833,0.7451499,hayashikz,2007-11-30T22:36:28Z
"C0001H-15R-3, 19.0 cm",NULL,362.62,362.62,362.62,362.62,"C0001H-15R-3, 20.0 cm",NULL,362.63,362.63,362.63,362.63,"C0001H-15R-3 W, 19.0--20.0 cm",CKY000000000000434600,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:05:42Z,109,glass beaker,6.007,2.678,11.251,5.401331,5.244,109,glass beaker,6.007,2.678,9.72,3.877,3.713,1.586529,1.549344,1.173987,2.723331,1.199,0.05552854,0.02501286,3.657471,0.3025417,0.4337774,1.925583,1.343014,3.115427,0.5689151,1.319728,hayashikz,2007-11-30T22:36:29Z
"C0001H-15R-3, 64.0 cm",NULL,363.07,363.07,363.07,363.07,"C0001H-15R-3, 65.0 cm",NULL,363.08,363.08,363.08,363.08,"C0001H-15R-3 W, 64.0--65.0 cm",CKY000000000000434700,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:05:43Z,135,glass beaker,6.058,2.7,11.717,5.943177,5.659,135,glass beaker,6.058,2.7,9.921,4.155,3.863,1.86114,1.817519,1.425658,3.243177,1.455,0.06513995,0.02934232,3.79786,0.3288814,0.4900497,1.744894,1.171031,2.663935,0.5604132,1.274864,hayashikz,2007-11-30T22:36:29Z
"C0001H-15R-4, 20.0 cm",NULL,363.63,363.63,363.63,363.63,"C0001H-15R-4, 21.0 cm",NULL,363.64,363.64,363.64,363.64,"C0001H-15R-4 W, 20.0--21.0 cm",CKY000000000000437900,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T03:18:07Z,2,glass cell,4.542,2.06,9.569,4.847379,5.027,2,glass cell,4.542,2.06,8.049,3.334,3.507,1.57513,1.538212,1.249167,2.787379,1.274,0.05512958,0.02483314,3.451871,0.3133339,0.4563119,1.803486,1.238393,2.763338,0.551849,1.231391,hayashikz,2007-12-02T16:38:45Z
"C0001H-15R-5, 8.0 cm",NULL,363.92,363.92,363.92,363.92,"C0001H-15R-5, 9.0 cm",NULL,363.93,363.93,363.93,363.93,"C0001H-15R-5 WR, 8.0--9.0 cm",CKY000000000000408400,PP,NULL,8,hirono315,NULL,CKY,2007-11-28T07:53:58Z,129,glass beaker,6.074,2.747,10.411,5.215215,4.337,129,glass beaker,6.074,2.747,9.083,3.893,3.009,1.376166,1.343912,1.124304,2.468215,1.146,0.04816584,0.02169632,2.960834,0.3173082,0.4647899,1.75714,1.199585,2.633483,0.5444873,1.195328,fujikit,2007-12-03T01:31:43Z
"C0001H-15R-5, 41.0 cm",NULL,364.25,364.25,364.25,364.25,"C0001H-15R-5, 42.0 cm",NULL,364.26,364.26,364.26,364.26,"C0001H-15R-5 W, 41.0--42.0 cm",CKY000000000000438000,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T03:18:08Z,156,glass beaker,5.934,2.659,12.008,5.998208,6.074,156,glass beaker,5.934,2.659,10.219,4.217,4.285,1.853886,1.810436,1.528772,3.339208,1.558,0.06488606,0.02922795,4.220114,0.3052167,0.4392976,1.818994,1.263807,2.76046,0.5421752,1.184242,hayashikz,2007-12-02T16:38:46Z
"C0001H-16R-1, 47.0 cm",NULL,369.47,369.47,369.47,369.47,"C0001H-16R-1, 49.0 cm",NULL,369.49,369.49,369.49,369.49,"C0001H-16R-1 W, 47.0--49.0 cm",CKY000000000000444900,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T09:57:25Z,168,glass beaker,6.088,2.784,10.465,5.083616,4.377,168,glass beaker,6.088,2.784,9.229,3.853,3.141,1.280829,1.25081,1.048807,2.299616,1.069,0.04482905,0.02019327,3.096171,0.2926271,0.4136816,1.903361,1.346386,2.952089,0.543921,1.192603,hayashikz,2007-12-02T16:38:46Z
"C0001H-16R-1, 103.0 cm",NULL,370.03,370.03,370.03,370.03,"C0001H-16R-1, 105.0 cm",NULL,370.05,370.05,370.05,370.05,"C0001H-16R-1 W, 103.0--105.0 cm",CKY000000000000445000,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T09:57:25Z,112,glass beaker,6.02,2.652,10.72,5.266898,4.7,112,glass beaker,6.02,2.652,9.319,3.872,3.299,1.451814,1.417787,1.197111,2.614898,1.22,0.05081351,0.02288897,3.248187,0.3088965,0.4469613,1.797394,1.242185,2.713354,0.5421958,1.18434,hayashikz,2007-12-02T16:38:47Z
"C0001H-16R-2, 50.0 cm",NULL,370.915,370.915,370.915,370.915,"C0001H-16R-2, 52.0 cm",NULL,370.935,370.935,370.935,370.935,"C0001H-16R-2 W, 50.0--52.0 cm",CKY000000000000445100,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T09:57:26Z,200,glass beaker,6.013,2.72,9.667,4.710291,3.654,200,glass beaker,6.013,2.72,8.586,3.6340001,2.573,1.120207,1.093952,0.8963391,1.990291,0.9140001,0.03920728,0.01766094,2.533793,0.3065701,0.4421069,1.835912,1.273076,2.826824,0.5496443,1.220467,hayashikz,2007-12-02T16:38:47Z
"C0001H-16R-2, 113.0 cm",NULL,371.545,371.545,371.545,371.545,"C0001H-16R-2, 115.0 cm",NULL,371.565,371.565,371.565,371.565,"C0001H-16R-2 W, 113.0--115.0 cm",CKY000000000000445200,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T09:57:26Z,167,glass beaker,6.068,2.721,9.596,4.674396,3.528,167,glass beaker,6.068,2.721,8.539,3.622,2.471,1.095337,1.069665,0.8837312,1.953396,0.901,0.03833682,0.01726884,2.432663,0.3104696,0.4502624,1.806086,1.245351,2.752719,0.5475924,1.210396,hayashikz,2007-12-02T16:41:46Z
"C0001H-16R-3, 50.0 cm",NULL,372.325,372.325,372.325,372.325,"C0001H-16R-3, 52.0 cm",NULL,372.345,372.345,372.345,372.345,"C0001H-16R-3 W, 50.0--52.0 cm",CKY000000000000445300,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T09:57:27Z,31,glass cell,4.61,2.055,8.474,4.220773,3.864,31,glass cell,4.61,2.055,7.274,3.026,2.664,1.243523,1.214378,0.9513949,2.165773,0.971,0.04352335,0.01960511,2.620477,0.3218228,0.4745409,1.78412,1.20995,2.754352,0.5607135,1.276419,hayashikz,2007-12-02T16:41:46Z
"C0001H-16R-3, 84.0 cm",NULL,372.665,372.665,372.665,372.665,"C0001H-16R-3, 85.0 cm",NULL,372.675,372.675,372.675,372.675,"C0001H-16R-3 WR, 84.0--85.0 cm",CKY000000000000409100,PP,NULL,8,hirono315,NULL,CKY,2007-11-28T08:27:42Z,191,glass beaker,6.066,2.767,10.61,5.103446,4.544,191,glass beaker,6.066,2.767,9.335,3.834,3.269,1.321244,1.290277,1.04617,2.336446,1.067,0.04624356,0.02083043,3.222756,0.2907666,0.4099731,1.944834,1.379341,3.08053,0.552239,1.233334,hayashikz,2007-11-30T22:23:23Z
"C0001H-16R-4, 0.0 cm",NULL,372.825,372.825,372.825,372.825,"C0001H-16R-4, 1.0 cm",NULL,372.835,372.835,372.835,372.835,"C0001H-16R-4 WR, 0.0--1.0 cm",CKY000000000000384900,PP,NULL,8,hirono315,NULL,CKY,2007-11-27T13:33:28Z,168,glass beaker,6.088,2.784,10.108,4.917174,4.02,168,glass beaker,6.088,2.784,9,3.814,2.912,1.148187,1.121276,1.011898,2.133174,1.03,0.04018656,0.01810205,2.871814,0.2856185,0.3998124,1.884516,1.346263,2.838047,0.5256374,1.108092,hayashikz,2007-11-30T21:46:14Z
"C0001H-16R-5, 16.0 cm",NULL,373.415,373.415,373.415,373.415,"C0001H-16R-5, 17.0 cm",NULL,373.425,373.425,373.425,373.425,"C0001H-16R-5 W, 16.0--17.0 cm",CKY000000000000445700,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T09:57:28Z,169,glass beaker,6.051,2.751,10.072,4.530831,4.021,169,glass beaker,6.051,2.751,9.574,4.035,3.523,0.5160622,0.503967,1.275864,1.779831,1.284,0.01806219,0.008136122,3.504938,0.1283418,0.1472386,2.259203,1.969253,2.747109,0.2831544,0.3950006,hayashikz,2007-12-02T16:44:36Z
"C0001H-16R-5, 99.0 cm",NULL,374.245,374.245,374.245,374.245,"C0001H-16R-5, 102.0 cm",NULL,374.275,374.275,374.275,374.275,"C0001H-16R-5 W, 99.0--102.0 cm",CKY000000000000445800,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T09:57:29Z,122,glass beaker,5.971,2.701,10.077,4.942477,4.106,122,glass beaker,5.971,2.701,8.809,3.68,2.838,1.31399,1.283193,0.9582839,2.241477,0.979,0.04598967,0.02071607,2.79201,0.320017,0.470625,1.831828,1.245612,2.913552,0.5724766,1.339053,hayashikz,2007-12-02T16:44:36Z
"C0001H-16R-5, 126.0 cm",NULL,374.515,374.515,374.515,374.515,"C0001H-16R-5, 127.0 cm",NULL,374.525,374.525,374.525,374.525,"C0001H-16R-5 WR, 126.0--127.0 cm",CKY000000000000409700,PP,NULL,8,hirono315,NULL,CKY,2007-11-28T10:10:42Z,155,glass beaker,6.039,2.701,10.525,5.26685,4.486,155,glass beaker,6.039,2.701,9.113,3.861,3.074,1.463212,1.428918,1.136931,2.56585,1.16,0.05121247,0.02306868,3.022787,0.3261731,0.4840606,1.748349,1.178084,2.658725,0.5568987,1.25682,hayashikz,2007-11-30T22:26:29Z
"C0001H-16R-6, 16.0 cm",NULL,374.825,374.825,374.825,374.825,"C0001H-16R-6, 18.0 cm",NULL,374.845,374.845,374.845,374.845,"C0001H-16R-6 W, 16.0--18.0 cm",CKY000000000000445900,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T09:57:29Z,5,glass cell,4.594,2.062,9.288,4.720658,4.694,5,glass cell,4.594,2.062,7.832,3.271,3.238,1.508808,1.473446,1.185212,2.658658,1.209,0.05280833,0.02378754,3.185192,0.3214334,0.4736947,1.765552,1.198045,2.687444,0.5542065,1.243191,hayashikz,2007-12-02T16:44:37Z
"C0001H-17R-1, 27.0 cm",NULL,378.77,378.77,378.77,378.77,"C0001H-17R-1, 29.0 cm",NULL,378.79,378.79,378.79,378.79,"C0001H-17R-1 W, 27.0--29.0 cm",CKY000000000000445400,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T09:57:27Z,201,glass beaker,6.063,2.712,10.889,5.410418,4.826,201,glass beaker,6.063,2.712,9.378,3.906,3.315,1.565803,1.529105,1.169314,2.698418,1.194,0.05480315,0.0246861,3.260197,0.3244516,0.4802787,1.788455,1.208188,2.788128,0.566667,1.307694,hayashikz,2007-12-02T16:41:47Z
"C0001H-17R-1, 100.0 cm",NULL,379.5,379.5,379.5,379.5,"C0001H-17R-1, 101.0 cm",NULL,379.51,379.51,379.51,379.51,"C0001H-17R-1 W, 100.0--101.0 cm",CKY000000000000445500,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T09:57:27Z,9,glass cell,4.585,2.063,10.77,5.342778,6.185,9,glass cell,4.585,2.063,9.112,3.692,4.527,1.718135,1.677866,1.601912,3.279778,1.629,0.06013476,0.02708773,4.466865,0.2777906,0.3846399,1.885798,1.361941,2.788458,0.5115791,1.047414,hayashikz,2007-12-02T16:41:47Z
"C0001H-17R-2, 15.0 cm",NULL,380.06,380.06,380.06,380.06,"C0001H-17R-2, 17.0 cm",NULL,380.08,380.08,380.08,380.08,"C0001H-17R-2 W, 15.0--17.0 cm",CKY000000000000445600,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T09:57:28Z,108,glass beaker,6.035,2.701,10.378,4.5745,4.343,108,glass beaker,6.035,2.701,9.796,3.995,3.761,0.6031,0.589,1.2845,1.8735,1.294,0.0211,0.0095,3.7399,0.1389,0.1613,2.3181,1.9962,2.9116,0.3144,0.4585,fujikit,2010-10-05T02:49:04Z
"C0001H-17R-2, 74.0 cm",NULL,380.65,380.65,380.65,380.65,"C0001H-17R-2, 75.0 cm",NULL,380.66,380.66,380.66,380.66,"C0001H-17R-2 WR, 74.0--75.0 cm",CKY000000000000410200,PP,NULL,8,hirono315,NULL,CKY,2007-11-28T10:24:56Z,157,glass beaker,6.049,2.679,10.199,4.966786,4.15,157,glass beaker,6.049,2.679,9.002,3.775,2.953,1.240415,1.211342,1.076444,2.287786,1.096,0.04341454,0.0195561,2.909586,0.2988951,0.42632,1.813981,1.271791,2.702961,0.5294823,1.125319,hayashikz,2007-11-30T22:26:30Z
"C0001H-18R-1, 26.0 cm",NULL,388.26,388.26,388.26,388.26,"C0001H-18R-1, 28.0 cm",NULL,388.28,388.28,388.28,388.28,"C0001H-18R-1 W, 26.0--28.0 cm",CKY000000000000451500,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T13:00:24Z,176,glass beaker,5.97,2.665,10.03,4.923904,4.06,176,glass beaker,5.97,2.665,8.86,3.759,2.89,1.212435,1.184019,1.074885,2.258904,1.094,0.04243527,0.01911498,2.847565,0.2986294,0.4257797,1.797332,1.260596,2.649181,0.5241564,1.101531,hayashikz,2007-12-02T16:44:37Z
"C0001H-18R-1, 44.0 cm",NULL,388.44,388.44,388.44,388.44,"C0001H-18R-1, 45.0 cm",NULL,388.45,388.45,388.45,388.45,"C0001H-18R-1 WR, 44.0--45.0 cm",CKY000000000000410800,PP,NULL,8,hirono315,NULL,CKY,2007-11-28T13:02:32Z,119,glass beaker,6.098,2.792,10.881,5.386906,4.783,119,glass beaker,6.098,2.792,9.482,3.994,3.384,1.449741,1.415763,1.179144,2.594906,1.202,0.05074097,0.02285629,3.333259,0.3031029,0.434932,1.843226,1.284539,2.826847,0.545593,1.20067,hayashikz,2007-11-30T22:32:58Z
"C0001H-18R-1, 98.0 cm",NULL,388.98,388.98,388.98,388.98,"C0001H-18R-1, 99.0 cm",NULL,388.99,388.99,388.99,388.99,"C0001H-18R-1 W, 98.0--99.0 cm",CKY000000000000451600,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T13:00:25Z,205,glass beaker,6.087,2.728,10.38,5.05079,4.293,205,glass beaker,6.087,2.728,9.184,3.86,3.097,1.239378,1.21033,1.11246,2.32279,1.132,0.04337827,0.01953976,3.053622,0.2886975,0.4058716,1.848208,1.314635,2.744927,0.5210674,1.087976,hayashikz,2007-12-02T16:44:38Z
"C0001H-18R-2, 25.0 cm",NULL,389.665,389.665,389.665,389.665,"C0001H-18R-2, 26.0 cm",NULL,389.675,389.675,389.675,389.675,"C0001H-18R-2 W, 25.0--26.0 cm",CKY000000000000451700,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T13:00:25Z,143,glass beaker,5.963,2.679,9.103,4.367993,3.14,143,glass beaker,5.963,2.679,8.183,3.452,2.22,0.9533679,0.9310233,0.7579694,1.688993,0.773,0.0333679,0.01503059,2.186632,0.3036203,0.4359983,1.859096,1.294637,2.884856,0.5512299,1.228312,hayashikz,2007-12-02T16:46:24Z
