Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0012A-24R-1, 48.0 cm",NULL,263.68,263.68,263.68,263.68,"C0012A-24R-1, 50.0 cm",NULL,263.7,263.7,263.7,263.7,"C0012A-24R-1 WR, 48.0--50.0 cm",CKY000000000000719210,PP,NULL,5,brandon322,NULL,CKY,2009-09-28T11:23:10Z,179,glass beaker,6.043,2.719,9.7411,4.7067,3.6981,179,glass beaker,6.043,2.719,8.7951,3.7649,2.7521,0.9803,0.9573,1.0304,1.9877,1.0459,0.0343,0.0155,2.7178,0.2651,0.3607,1.8605,1.3673,2.6376,0.4816,0.9291,fuway,2010-08-17T03:19:03Z
"C0012A-24R-2, 0.0 cm",NULL,263.93,263.93,263.93,263.93,"C0012A-24R-2, 2.0 cm",NULL,263.95,263.95,263.95,263.95,"C0012A-24R-2 WR, 0.0--2.0 cm",CKY000000000000705510,PP,NULL,5,katerina322,NULL,CKY,2009-09-28T08:34:10Z,135,glass beaker,6.059,2.719,11.0842,5.3416,5.0252,135,glass beaker,6.059,2.719,9.8486,4.1114,3.7896,1.2804,1.2504,1.3722,2.6226,1.3924,0.0448,0.0202,3.7448,0.2548,0.3419,1.9161,1.4279,2.729,0.4768,0.9112,fuway,2010-08-17T03:18:58Z
"C0012A-24R-3, 48.0 cm",NULL,264.76,264.76,264.76,264.76,"C0012A-24R-3, 50.0 cm",NULL,264.78,264.78,264.78,264.78,"C0012A-24R-3 WR, 48.0--50.0 cm",CKY000000000000720010,PP,NULL,5,brandon322,NULL,CKY,2009-09-28T11:25:49Z,438,glass beaker,6.009,2.703,10.1906,4.9555,4.1816,438,glass beaker,6.009,2.703,9.1657,3.9351,3.1567,1.0621,1.0372,1.2153,2.2525,1.2321,0.0372,0.0168,3.1195,0.254,0.3405,1.8564,1.3849,2.5669,0.4605,0.8535,fuway,2010-08-17T03:19:08Z
"C0012A-24R-3, 97.0 cm",NULL,265.25,265.25,265.25,265.25,"C0012A-24R-3, 98.0 cm",NULL,265.26,265.26,265.26,265.26,"C0012A-24R-3 W, 97.0--98.0 cm",CKY000000000000739410,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T18:43:09Z,132,glass beaker,6.072,2.757,8.8556,4.2145,2.7836,132,glass beaker,6.072,2.757,8.1699,3.5318,2.0979,0.7106,0.6939,0.7636,1.4575,0.7748,0.0249,0.0112,2.073,0.2553,0.3428,1.9098,1.4223,2.7148,0.4761,0.9087,fuway,2010-08-17T03:18:58Z
"C0012A-24R-4, 23.0 cm",NULL,265.915,265.915,265.915,265.915,"C0012A-24R-4, 24.0 cm",NULL,265.925,265.925,265.925,265.925,"C0012A-24R-4 W, 23.0--24.0 cm",CKY000000000000743310,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T19:31:22Z,166,glass beaker,6.109,2.76,8.5367,4.0405,2.4277,166,glass beaker,6.109,2.76,7.9018,3.4084,1.7928,0.6579,0.6425,0.638,1.2805,0.6484,0.023,0.0104,1.7698,0.271,0.3717,1.8959,1.3821,2.774,0.5018,1.0071,fuway,2010-08-17T03:19:02Z
"C0012A-24R-4, 98.0 cm",NULL,266.665,266.665,266.665,266.665,"C0012A-24R-4, 100.0 cm",NULL,266.685,266.685,266.685,266.685,"C0012A-24R-4 WR, 98.0--100.0 cm",CKY000000000000721010,PP,NULL,5,brandon322,NULL,CKY,2009-09-28T11:28:42Z,403,glass beaker,6.123,2.746,10.0622,4.8111,3.9392,403,glass beaker,6.123,2.746,9.087,3.8401,2.964,1.0106,0.9869,1.0782,2.0651,1.0941,0.0354,0.0159,2.9286,0.2565,0.3451,1.9075,1.4181,2.7162,0.4779,0.9153,andre322,2009-09-29T15:00:54Z
"C0012A-24R-5, 25.0 cm",NULL,267.285,267.285,267.285,267.285,"C0012A-24R-5, 26.0 cm",NULL,267.295,267.295,267.295,267.295,"C0012A-24R-5 W, 25.0--26.0 cm",CKY000000000000743510,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T19:45:44Z,443,glass beaker,6.205,2.858,8.1895,3.8247,1.9845,443,glass beaker,6.205,2.858,7.6814,3.3188,1.4764,0.5265,0.5142,0.4525,0.9667,0.4608,0.0184,0.0083,1.458,0.2653,0.3611,2.0529,1.5082,3.2221,0.5319,1.1364,fuway,2010-08-17T03:19:08Z
"C0012A-24R-5, 100.0 cm",NULL,268.035,268.035,268.035,268.035,"C0012A-24R-5, 101.0 cm",NULL,268.045,268.045,268.045,268.045,"C0012A-24R-5 W, 100.0--101.0 cm",CKY000000000000743610,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T19:45:44Z,136,glass beaker,6.023,2.69,8.6599,4.0706,2.6369,136,glass beaker,6.023,2.69,8.0001,3.4137,1.9771,0.6837,0.6677,0.7129,1.3806,0.7237,0.0239,0.0108,1.9532,0.2593,0.35,1.91,1.4147,2.7398,0.4836,0.9366,fuway,2010-08-17T03:18:58Z
"C0012A-24R-6, 9.0 cm",NULL,268.535,268.535,268.535,268.535,"C0012A-24R-6, 10.0 cm",NULL,268.545,268.545,268.545,268.545,"C0012A-24R-6 W, 9.0--10.0 cm",CKY000000000000744510,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T19:57:44Z,437,glass beaker,6.247,2.785,12.3326,6.0887,6.0856,437,glass beaker,6.247,2.785,10.6945,4.4578,4.4475,1.6975,1.6577,1.646,3.3037,1.6728,0.0594,0.0268,4.3881,0.2789,0.3868,1.8421,1.3282,2.6659,0.5018,1.0071,fuway,2010-08-17T03:19:08Z
"C0012A-25R-1, 25.0 cm",NULL,272.95,272.95,272.95,272.95,"C0012A-25R-1, 26.0 cm",NULL,272.96,272.96,272.96,272.96,"C0012A-25R-1 W, 25.0--26.0 cm",CKY000000000000751210,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T21:23:23Z,14,glass beaker,4.545,2.037,8.2263,3.9393,3.6813,14,glass beaker,4.545,2.037,7.321,3.038,2.776,0.9381,0.9161,0.9862,1.9023,1.001,0.0328,0.0148,2.7432,0.2548,0.342,1.9352,1.442,2.7816,0.4816,0.9289,fuway,2010-08-17T03:18:52Z
"C0012A-25R-1, 110.0 cm",NULL,273.8,273.8,273.8,273.8,"C0012A-25R-1, 112.0 cm",NULL,273.82,273.82,273.82,273.82,"C0012A-25R-1 WR, 110.0--112.0 cm",CKY000000000000723710,PP,NULL,7,matt322,NULL,CKY,2009-09-28T13:13:16Z,109,glass beaker,6.009,2.715,10.2932,4.9547,4.2842,109,glass beaker,6.009,2.715,9.2861,3.952,3.2771,1.0436,1.0191,1.2206,2.2397,1.237,0.0365,0.0164,3.2406,0.2436,0.322,1.9128,1.4469,2.6549,0.455,0.8349,fuway,2010-08-17T03:18:54Z
"C0012A-25R-2, 25.0 cm",NULL,274.165,274.165,274.165,274.165,"C0012A-25R-2, 27.0 cm",NULL,274.185,274.185,274.185,274.185,"C0012A-25R-2 WR, 25.0--27.0 cm",CKY000000000000718310,PP,NULL,5,katerina322,NULL,CKY,2009-09-28T11:11:18Z,445,glass beaker,6.239,2.779,10.6312,5.0456,4.3922,445,glass beaker,6.239,2.779,9.6213,4.0401,3.3823,1.0465,1.022,1.2446,2.2666,1.2611,0.0366,0.0165,3.3457,0.2383,0.3128,1.9378,1.4761,2.6882,0.4509,0.8211,andre322,2009-09-29T15:00:53Z
"C0012A-25R-3, 26.0 cm",NULL,274.765,274.765,274.765,274.765,"C0012A-25R-3, 27.0 cm",NULL,274.775,274.775,274.775,274.775,"C0012A-25R-3 W, 26.0--27.0 cm",CKY000000000000751310,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T21:24:29Z,159,glass beaker,6.088,2.75,8.8809,4.2011,2.7929,159,glass beaker,6.088,2.75,8.2375,3.5605,2.1495,0.6667,0.6511,0.8,1.4511,0.8105,0.0233,0.0105,2.1262,0.2387,0.3136,1.9247,1.4652,2.6578,0.4487,0.8139,yohei322,2009-09-29T23:45:20Z
"C0012A-25R-3, 98.0 cm",NULL,275.485,275.485,275.485,275.485,"C0012A-25R-3, 99.0 cm",NULL,275.495,275.495,275.495,275.495,"C0012A-25R-3 W, 98.0--99.0 cm",CKY000000000000751410,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T21:25:51Z,128,glass beaker,6.019,2.723,11.0699,5.2886,5.0509,128,glass beaker,6.019,2.723,9.9125,4.1362,3.8935,1.1994,1.1713,1.3943,2.5656,1.4132,0.042,0.0189,3.8515,0.2375,0.3114,1.9687,1.5012,2.7623,0.4565,0.8401,fuway,2010-08-17T03:18:58Z
"C0012A-25R-4, 23.0 cm",NULL,275.785,275.785,275.785,275.785,"C0012A-25R-4, 24.0 cm",NULL,275.795,275.795,275.795,275.795,"C0012A-25R-4 W, 23.0--24.0 cm",CKY000000000000751510,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T21:27:32Z,108,glass beaker,6.054,2.744,9.6708,4.6057,3.6168,108,glass beaker,6.054,2.744,8.7867,3.7255,2.7327,0.9162,0.8947,0.967,1.8617,0.9815,0.0321,0.0145,2.7006,0.2533,0.3393,1.9427,1.4506,2.7928,0.4806,0.9252,fuway,2010-08-17T03:18:54Z
"C0012A-25R-4, 99.0 cm",NULL,276.545,276.545,276.545,276.545,"C0012A-25R-4, 100.0 cm",NULL,276.555,276.555,276.555,276.555,"C0012A-25R-4 W, 99.0--100.0 cm",CKY000000000000751610,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T21:28:43Z,35,glass beaker,4.608,2.061,9.6419,4.6573,5.0339,35,glass beaker,4.608,2.061,8.4197,3.4405,3.8117,1.2665,1.2368,1.3595,2.5963,1.3795,0.0443,0.02,3.7674,0.2516,0.3362,1.9389,1.4511,2.7712,0.4764,0.9097,fuway,2010-08-17T03:18:53Z
"C0012A-25R-5, 22.0 cm",NULL,276.985,276.985,276.985,276.985,"C0012A-25R-5, 24.0 cm",NULL,277.005,277.005,277.005,277.005,"C0012A-25R-5 WR, 22.0--24.0 cm",CKY000000000000724510,PP,NULL,7,matt322,NULL,CKY,2009-09-28T13:16:07Z,401,glass beaker,6.303,2.854,10.9609,5.3297,4.6579,401,glass beaker,6.303,2.854,9.8344,4.2081,3.5314,1.1674,1.14,1.3357,2.4757,1.3541,0.0409,0.0184,3.4905,0.2506,0.3345,1.8814,1.4099,2.6132,0.4605,0.8535,fuway,2010-08-17T03:19:04Z
"C0012A-25R-5, 96.0 cm",NULL,277.725,277.725,277.725,277.725,"C0012A-25R-5, 97.0 cm",NULL,277.735,277.735,277.735,277.735,"C0012A-25R-5 W, 96.0--97.0 cm",CKY000000000000751710,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T21:30:35Z,139,glass beaker,6.092,2.819,10.4628,5.0214,4.3708,139,glass beaker,6.092,2.819,9.3902,3.9535,3.2982,1.1115,1.0854,1.117,2.2024,1.1345,0.0389,0.0175,3.2593,0.2543,0.341,1.9846,1.4799,2.9179,0.4928,0.9717,fuway,2010-08-17T03:18:59Z
"C0012A-25R-6, 57.0 cm",NULL,278.7,278.7,278.7,278.7,"C0012A-25R-6, 59.0 cm",NULL,278.72,278.72,278.72,278.72,"C0012A-25R-6 WR, 57.0--59.0 cm",CKY000000000000725710,PP,NULL,7,matt322,NULL,CKY,2009-09-28T13:25:26Z,130,glass beaker,6.105,2.751,10.763,5.1782,4.658,130,glass beaker,6.105,2.751,9.6137,4.0339,3.5087,1.191,1.1631,1.2641,2.4272,1.2829,0.0417,0.0188,3.467,0.2557,0.3435,1.9191,1.4284,2.7427,0.4792,0.9201,yohei322,2009-09-29T23:45:18Z
"C0012A-25R-7, 25.0 cm",NULL,279.155,279.155,279.155,279.155,"C0012A-25R-7, 26.0 cm",NULL,279.165,279.165,279.165,279.165,"C0012A-25R-7 W, 25.0--26.0 cm",CKY000000000000753510,PP,NULL,8,matt322,NULL,CKY,2009-09-28T22:13:52Z,197,glass beaker,6.03,2.721,8.5388,4.0352,2.5088,197,glass beaker,6.03,2.721,7.9271,3.4262,1.8971,0.6339,0.619,0.6952,1.3142,0.7052,0.0222,0.01,1.8749,0.2527,0.3381,1.909,1.4266,2.6969,0.471,0.8904,yohei322,2009-09-29T23:45:20Z
"C0012A-26R-1, 20.0 cm",NULL,282.4,282.4,282.4,282.4,"C0012A-26R-1, 21.0 cm",NULL,282.41,282.41,282.41,282.41,"C0012A-26R-1 W, 20.0--21.0 cm",CKY000000000000760910,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T00:10:25Z,126,glass beaker,6.045,2.685,9.271,4.3838,3.226,126,glass beaker,6.045,2.685,8.4897,3.6059,2.4447,0.8096,0.7906,0.9082,1.6988,0.9209,0.0283,0.0127,2.4164,0.251,0.335,1.899,1.4224,2.6606,0.4654,0.8705,fuway,2010-08-17T03:18:57Z
"C0012A-26R-1, 99.0 cm",NULL,283.19,283.19,283.19,283.19,"C0012A-26R-1, 100.0 cm",NULL,283.2,283.2,283.2,283.2,"C0012A-26R-1 W, 99.0--100.0 cm",CKY000000000000761010,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T00:10:25Z,431,glass beaker,6.328,2.719,9.9212,4.825,3.5932,431,glass beaker,6.328,2.719,8.8912,3.7994,2.5632,1.0674,1.0424,1.0636,2.106,1.0804,0.0374,0.0168,2.5258,0.2971,0.4226,1.7062,1.1993,2.3748,0.495,0.9801,fujikit,2010-10-05T03:47:48Z
"C0012A-26R-2, 21.0 cm",NULL,283.82,283.82,283.82,283.82,"C0012A-26R-2, 22.0 cm",NULL,283.83,283.83,283.83,283.83,"C0012A-26R-2 W, 21.0--22.0 cm",CKY000000000000761110,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T00:10:25Z,123,glass beaker,6.057,2.746,8.8382,4.124,2.7812,123,glass beaker,6.057,2.746,8.1662,3.4549,2.1092,0.6964,0.6801,0.6979,1.378,0.7089,0.0244,0.011,2.0848,0.2504,0.334,2.0183,1.5129,2.9872,0.4935,0.9745,fujikit,2010-10-05T03:47:48Z
"C0012A-26R-2, 100.0 cm",NULL,284.61,284.61,284.61,284.61,"C0012A-26R-2, 102.0 cm",NULL,284.63,284.63,284.63,284.63,"C0012A-26R-2 WR, 100.0--102.0 cm",CKY000000000000733710,PP,NULL,7,matt322,NULL,CKY,2009-09-28T16:06:00Z,439,glass beaker,6.274,2.824,10.9509,5.2369,4.6769,439,glass beaker,6.274,2.824,9.8541,4.1448,3.5801,1.1366,1.11,1.3029,2.4129,1.3208,0.0398,0.0179,3.5403,0.243,0.321,1.9383,1.4672,2.7172,0.46,0.8519,fuway,2010-08-17T03:19:08Z
"C0012A-27R-1, 15.0 cm",NULL,291.85,291.85,291.85,291.85,"C0012A-27R-1, 16.0 cm",NULL,291.86,291.86,291.86,291.86,"C0012A-27R-1 W, 15.0--16.0 cm",CKY000000000000768910,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T02:13:38Z,195,glass beaker,6.065,2.719,10.1108,4.9808,4.0458,195,glass beaker,6.065,2.719,8.9523,3.8273,2.8873,1.2005,1.1724,1.0894,2.2618,1.1083,0.042,0.0189,2.8453,0.2967,0.4219,1.7888,1.258,2.6118,0.5183,1.0762,fuway,2010-08-17T03:19:04Z
"C0012A-27R-2, 0.0 cm",NULL,292.035,292.035,292.035,292.035,"C0012A-27R-2, 2.0 cm",NULL,292.055,292.055,292.055,292.055,"C0012A-27R-2 WR, 0.0--2.0 cm",CKY000000000000735610,PP,NULL,5,katerina322,NULL,CKY,2009-09-28T16:44:02Z,162,glass beaker,5.994,2.699,9.6066,4.5924,3.6126,162,glass beaker,5.994,2.699,8.7126,3.7023,2.7186,0.9264,0.9047,0.9887,1.8934,1.0033,0.0324,0.0146,2.6862,0.2564,0.3449,1.908,1.4187,2.7169,0.4778,0.915,fuway,2010-08-17T03:19:00Z
"C0012A-27R-3, 8.0 cm",NULL,292.45,292.45,292.45,292.45,"C0012A-27R-3, 11.0 cm",NULL,292.48,292.48,292.48,292.48,"C0012A-27R-3 WR, 8.0--11.0 cm",CKY000000000000746010,PP,NULL,7,matt322,NULL,CKY,2009-09-28T20:24:00Z,430,glass beaker,6.265,2.769,11.4353,5.5425,5.1703,430,glass beaker,6.265,2.769,10.1475,4.2603,3.8825,1.3345,1.3032,1.4703,2.7735,1.4913,0.0467,0.021,3.8358,0.2581,0.3479,1.8642,1.383,2.6089,0.4699,0.8863,yohei322,2009-09-29T23:45:19Z
"C0012A-27R-3, 88.5 cm",NULL,293.255,293.255,293.255,293.255,"C0012A-27R-3, 91.0 cm",NULL,293.28,293.28,293.28,293.28,"C0012A-27R-3 WR, 88.5--91.0 cm",CKY000000000000746710,PP,NULL,7,matt322,NULL,CKY,2009-09-28T20:24:01Z,13,glass beaker,4.514,2.02,7.6715,3.6742,3.1575,13,glass beaker,4.514,2.02,6.8752,2.8813,2.3612,0.8252,0.8059,0.8483,1.6542,0.8613,0.0289,0.013,2.3323,0.2613,0.3538,1.9088,1.4099,2.7494,0.4872,0.95,fuway,2010-08-17T03:18:52Z
"C0012A-27R-4, 16.0 cm",NULL,293.62,293.62,293.62,293.62,"C0012A-27R-4, 18.0 cm",NULL,293.64,293.64,293.64,293.64,"C0012A-27R-4 WR, 16.0--18.0 cm",CKY000000000000747510,PP,NULL,7,matt322,NULL,CKY,2009-09-28T20:27:18Z,424,glass beaker,6.2,2.809,9.0279,4.2993,2.8279,424,glass beaker,6.2,2.809,8.3279,3.6023,2.1279,0.7254,0.7084,0.7819,1.4903,0.7933,0.0254,0.0114,2.1025,0.2565,0.345,1.8975,1.4108,2.689,0.4753,0.906,yohei322,2009-09-29T23:45:19Z
"C0012A-27R-4, 104.0 cm",NULL,294.5,294.5,294.5,294.5,"C0012A-27R-4, 105.0 cm",NULL,294.51,294.51,294.51,294.51,"C0012A-27R-4 W, 104.0--105.0 cm",CKY000000000000769010,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T02:31:51Z,169,glass beaker,6.052,2.74,8.784,4.1565,2.732,169,glass beaker,6.052,2.74,8.0784,3.4539,2.0264,0.7312,0.7141,0.7024,1.4165,0.7139,0.0256,0.0115,2.0008,0.2676,0.3655,1.9287,1.4125,2.8485,0.5041,1.0167,fujikit,2010-10-05T03:47:48Z
"C0012A-27R-5, 24.0 cm",NULL,295.055,295.055,295.055,295.055,"C0012A-27R-5, 25.0 cm",NULL,295.065,295.065,295.065,295.065,"C0012A-27R-5 W, 24.0--25.0 cm",CKY000000000000769110,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T02:31:51Z,142,glass beaker,6.092,2.691,9.5222,4.4944,3.4302,142,glass beaker,6.092,2.691,8.7021,3.6779,2.6101,0.8498,0.8299,0.9735,1.8034,0.9869,0.0297,0.0134,2.5804,0.2477,0.3293,1.9021,1.4309,2.6506,0.4602,0.8525,fujikit,2010-10-05T03:47:48Z
"C0012A-27R-5, 48.0 cm",NULL,295.295,295.295,295.295,295.295,"C0012A-27R-5, 50.0 cm",NULL,295.315,295.315,295.315,295.315,"C0012A-27R-5 WR, 48.0--50.0 cm",CKY000000000000749510,PP,NULL,7,matt322,NULL,CKY,2009-09-28T20:30:21Z,10,glass beaker,4.535,2.013,9.0785,4.4053,4.5435,10,glass beaker,4.535,2.013,7.9887,3.3203,3.4537,1.1293,1.1028,1.2895,2.3923,1.3073,0.0395,0.0178,3.4142,0.2486,0.3308,1.8992,1.4272,2.6477,0.461,0.8552,yohei322,2009-09-29T23:45:19Z
"C0012A-28R-1, 24.0 cm",NULL,301.44,301.44,301.44,301.44,"C0012A-28R-1, 25.0 cm",NULL,301.45,301.45,301.45,301.45,"C0012A-28R-1 W, 24.0--25.0 cm",CKY000000000000770010,PP,NULL,7,yuzuru322,NULL,CKY,2009-09-29T02:40:45Z,119,glass beaker,6.087,2.751,9.6518,4.5378,3.5648,119,glass beaker,6.087,2.751,8.8212,3.7109,2.7342,0.8607,0.8405,0.9463,1.7868,0.9599,0.0301,0.0136,2.7041,0.2414,0.3183,1.9951,1.5134,2.8576,0.4704,0.8882,fujikit,2010-10-05T03:47:48Z
"C0012A-28R-1, 89.0 cm",NULL,302.09,302.09,302.09,302.09,"C0012A-28R-1, 90.0 cm",NULL,302.1,302.1,302.1,302.1,"C0012A-28R-1 W, 89.0--90.0 cm",CKY000000000000770110,PP,NULL,7,yuzuru322,NULL,CKY,2009-09-29T02:40:45Z,188,glass beaker,6.02,2.693,8.73,4.141,2.71,188,glass beaker,6.02,2.693,8.0741,3.4879,2.0541,0.6797,0.6638,0.7842,1.448,0.7949,0.0238,0.0107,2.0303,0.2508,0.3348,1.8715,1.4021,2.589,0.4584,0.8465,fuway,2010-08-17T03:19:03Z
"C0012A-28R-2, 10.0 cm",NULL,302.255,302.255,302.255,302.255,"C0012A-28R-2, 12.0 cm",NULL,302.275,302.275,302.275,302.275,"C0012A-28R-2 WR, 10.0--12.0 cm",CKY000000000000742710,PP,NULL,5,verena322,NULL,CKY,2009-09-28T19:23:16Z,157,glass beaker,6.039,2.731,9.8327,4.6359,3.7937,157,glass beaker,6.039,2.731,8.9501,3.7571,2.9111,0.9146,0.8932,1.0117,1.9049,1.0261,0.032,0.0144,2.8791,0.2411,0.3177,1.9915,1.5114,2.8458,0.4689,0.8829,yohei322,2009-09-29T23:45:19Z
"C0012A-28R-3, 19.0 cm",NULL,302.8,302.8,302.8,302.8,"C0012A-28R-3, 20.0 cm",NULL,302.81,302.81,302.81,302.81,"C0012A-28R-3 W, 19.0--20.0 cm",CKY000000000000771310,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T03:11:22Z,6,glass beaker,4.522,2.014,8.7533,4.1946,4.2313,6,glass beaker,4.522,2.014,7.7014,3.1472,3.1794,1.0901,1.0646,1.116,2.1806,1.1332,0.0382,0.0172,3.1412,0.2576,0.347,1.9404,1.4405,2.8147,0.4882,0.9539,andre322,2009-09-30T04:04:53Z
"C0012A-28R-3, 100.0 cm",NULL,303.61,303.61,303.61,303.61,"C0012A-28R-3, 101.0 cm",NULL,303.62,303.62,303.62,303.62,"C0012A-28R-3 W, 100.0--101.0 cm",CKY000000000000771410,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T03:11:22Z,409,glass beaker,6.178,2.781,9.0014,4.2178,2.8234,409,glass beaker,6.178,2.781,8.3532,3.5724,2.1752,0.6717,0.656,0.7808,1.4368,0.7914,0.0235,0.0106,2.1517,0.2379,0.3122,1.9651,1.4976,2.7558,0.4566,0.8402,fuway,2010-08-17T03:19:05Z
"C0012A-28R-4, 15.0 cm",NULL,304.165,304.165,304.165,304.165,"C0012A-28R-4, 16.0 cm",NULL,304.175,304.175,304.175,304.175,"C0012A-28R-4 W, 15.0--16.0 cm",CKY000000000000771710,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T03:14:09Z,11,glass beaker,4.544,2.033,8.5507,4.2405,4.0067,11,glass beaker,4.544,2.033,7.458,3.1525,2.914,1.1323,1.1058,1.1017,2.2075,1.1195,0.0396,0.0178,2.8744,0.2826,0.3939,1.815,1.3021,2.6091,0.5009,1.0037,fuway,2010-08-17T03:18:51Z
"C0012A-29R-1, 49.0 cm",NULL,311.19,311.19,311.19,311.19,"C0012A-29R-1, 52.0 cm",NULL,311.22,311.22,311.22,311.22,"C0012A-29R-1 WR, 49.0--52.0 cm",CKY000000000000761610,PP,NULL,5,brandon322,NULL,CKY,2009-09-29T00:22:28Z,127,glass beaker,6.022,2.721,9.6506,5.003,3.6286,127,glass beaker,6.022,2.721,8.3532,3.7112,2.3312,1.3445,1.313,0.969,2.282,0.9902,0.0471,0.0212,2.2841,0.3705,0.5886,1.5901,1.0009,2.3572,0.5754,1.355,fuway,2010-08-17T03:18:58Z
"C0012A-29R-1, 97.0 cm",NULL,311.67,311.67,311.67,311.67,"C0012A-29R-1, 98.0 cm",NULL,311.68,311.68,311.68,311.68,"C0012A-29R-1 W, 97.0--98.0 cm",CKY000000000000776610,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T04:26:55Z,131,glass beaker,6.049,2.74,10.1119,4.9892,4.0629,131,glass beaker,6.049,2.74,8.9523,3.8347,2.9033,1.2017,1.1735,1.0757,2.2492,1.0947,0.0421,0.019,2.8612,0.2958,0.42,1.8064,1.2721,2.6598,0.5217,1.0909,fuway,2010-08-17T03:18:58Z
"C0012A-29R-2, 13.0 cm",NULL,312.225,312.225,312.225,312.225,"C0012A-29R-2, 15.0 cm",NULL,312.245,312.245,312.245,312.245,"C0012A-29R-2 WR, 13.0--15.0 cm",CKY000000000000762410,PP,NULL,5,brandon322,NULL,CKY,2009-09-29T00:25:53Z,24,glass beaker,4.632,2.081,8.1734,3.7882,3.5414,24,glass beaker,4.632,2.081,7.458,3.076,2.826,0.7413,0.7239,0.9833,1.7072,0.995,0.0259,0.0117,2.8001,0.2093,0.2647,2.0744,1.6402,2.8477,0.424,0.7362,fuway,2010-08-17T03:18:53Z
"C0012A-29R-3, 0.0 cm",NULL,312.57,312.57,312.57,312.57,"C0012A-29R-3, 3.0 cm",NULL,312.6,312.6,312.6,312.6,"C0012A-29R-3 WR, 0.0--3.0 cm",CKY000000000000754110,PP,NULL,5,andre322,NULL,CKY,2009-09-28T22:16:54Z,421,glass beaker,6.215,2.819,10.6735,5.1085,4.4585,421,glass beaker,6.215,2.819,9.6284,4.068,3.4134,1.083,1.0576,1.2319,2.2895,1.249,0.0379,0.0171,3.3755,0.2429,0.3208,1.9474,1.4743,2.7401,0.4619,0.8585,fuway,2010-08-17T03:19:07Z
