Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0012C-11H-4, 105.0 cm",NULL,90.76,91.01,90.76,91.01,"C0012C-11H-4, 106.0 cm",NULL,90.77,91.02,90.77,91.02,"C0012C-11H-4 WR, 105.0--106.0 cm",CKY000000000004556900,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-27T06:31:59Z,144,glass beaker,6.096,2.713,12.4834,6.6478,6.3874,144,glass beaker,6.096,2.713,10.0361,4.2111,3.9401,2.5361,2.4767,1.4581,3.9348,1.4981,0.0888,0.04,3.8513,0.397,0.6585,1.6233,0.9788,2.6413,0.6294,1.6986,kidoyo,2011-01-01T13:49:04Z
"C0012C-11H-5, 22.0 cm",NULL,91.124,91.395,91.124,91.395,"C0012C-11H-5, 24.0 cm",NULL,91.143,91.415,91.143,91.415,"C0012C-11H-5 W, 22.0--24.0 cm",CKY000000000004764300,PP,NULL,5,coolks333,NULL,CKY,2010-12-31T00:42:01Z,145,glass beaker,5.97,2.696,9.549,5.0055,3.579,145,glass beaker,5.97,2.696,7.9288,3.3924,1.9588,1.679,1.6396,0.6699,2.3095,0.6964,0.0588,0.0265,1.9,0.4691,0.8837,1.5497,0.8227,2.8362,0.7099,2.4475,kidoyo,2011-01-02T11:59:42Z
"C0012C-11H-7, 17.0 cm",NULL,91.875,92.19,91.875,92.19,"C0012C-11H-7, 19.0 cm",NULL,91.894,92.21,91.894,92.21,"C0012C-11H-7 W, 17.0--19.0 cm",CKY000000000004764400,PP,NULL,5,coolks333,NULL,CKY,2010-12-31T00:42:01Z,161,glass beaker,6.096,2.752,10.657,5.6321,4.561,161,glass beaker,6.096,2.752,8.774,3.7573,2.678,1.9513,1.9056,0.9745,2.8801,1.0053,0.0683,0.0308,2.6097,0.4278,0.7477,1.5836,0.9061,2.678,0.6616,1.9555,kidoyo,2011-01-02T11:59:42Z
"C0012C-11H-7, 55.0 cm",NULL,92.234,92.57,92.234,92.57,"C0012C-11H-7, 56.0 cm",NULL,92.243,92.58,92.243,92.58,"C0012C-11H-7 WR, 55.0--56.0 cm",CKY000000000004557000,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-27T06:35:08Z,120,glass beaker,6.113,2.712,12.9166,6.7695,6.8036,120,glass beaker,6.113,2.712,10.5081,4.3715,4.3951,2.4959,2.4374,1.6201,4.0575,1.6595,0.0874,0.0394,4.3077,0.3668,0.5794,1.6768,1.0617,2.6589,0.6007,1.5045,kidoyo,2011-01-01T13:49:04Z
"C0012C-11H-8, 20.0 cm",NULL,92.574,92.93,92.574,92.93,"C0012C-11H-8, 21.0 cm",NULL,92.583,92.94,92.583,92.94,"C0012C-11H-8 WR, 20.0--21.0 cm",CKY000000000004558700,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-27T06:43:43Z,35,glass beaker,4.582,2.094,11.4952,5.9741,6.9132,35,glass beaker,4.582,2.094,9.3475,3.8358,4.7655,2.2256,2.1734,1.7067,3.8801,1.7418,0.0779,0.0351,4.6876,0.3219,0.4748,1.7817,1.2081,2.7466,0.5601,1.2735,kidoyo,2011-01-01T13:49:04Z
"C0012C-11H-8, 31.0 cm",NULL,92.678,93.04,92.678,93.04,"C0012C-11H-8, 33.0 cm",NULL,92.697,93.06,92.697,93.06,"C0012C-11H-8 W, 31.0--33.0 cm",CKY000000000004764500,PP,NULL,5,coolks333,NULL,CKY,2010-12-31T00:42:01Z,422,glass beaker,6.248,2.831,10.5482,5.3962,4.3002,422,glass beaker,6.248,2.831,9.0358,3.8903,2.7878,1.5673,1.5306,1.0346,2.5652,1.0593,0.0549,0.0247,2.7329,0.3645,0.5735,1.6764,1.0654,2.6415,0.5967,1.4794,kidoyo,2011-01-02T11:59:42Z
"C0012C-11H-8, 121.0 cm",NULL,93.528,93.94,93.528,93.94,"C0012C-11H-8, 123.0 cm",NULL,93.547,93.96,93.547,93.96,"C0012C-11H-8 W, 121.0--123.0 cm",CKY000000000004764600,PP,NULL,5,coolks333,NULL,CKY,2010-12-31T00:42:01Z,117,glass beaker,6.088,2.718,9.8338,5.0436,3.7458,117,glass beaker,6.088,2.718,8.4645,3.6803,2.3765,1.419,1.3857,0.9399,2.3256,0.9623,0.0497,0.0224,2.3268,0.3788,0.6099,1.6107,1.0005,2.4756,0.5958,1.4743,kidoyo,2011-01-02T11:59:42Z
"C0012C-12H-1, 48.0 cm",NULL,94.435,94.48,94.435,94.48,"C0012C-12H-1, 50.0 cm",NULL,94.453,94.5,94.453,94.5,"C0012C-12H-1 W, 48.0--50.0 cm",CKY000000000004787200,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:54Z,407,glass beaker,6.252,2.799,11.7582,6.0517,5.5062,407,glass beaker,6.252,2.799,9.9166,4.2181,3.6646,1.9084,1.8637,1.389,3.2527,1.4191,0.0668,0.0301,3.5978,0.3466,0.5304,1.6928,1.1061,2.5902,0.573,1.3418,kidoyo,2011-01-02T11:59:42Z
"C0012C-12H-1, 129.0 cm",NULL,95.168,95.29,95.168,95.29,"C0012C-12H-1, 131.0 cm",NULL,95.186,95.31,95.186,95.31,"C0012C-12H-1 W, 129.0--131.0 cm",CKY000000000004787300,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:54Z,132,glass beaker,6.079,2.698,11.9788,6.2378,5.8998,132,glass beaker,6.079,2.698,9.9639,4.2316,3.8849,2.088,2.0391,1.5007,3.5398,1.5336,0.0731,0.0329,3.8118,0.3539,0.5478,1.6667,1.0768,2.54,0.576,1.3588,kidoyo,2011-01-02T11:59:42Z
"C0012C-12H-2, 46.0 cm",NULL,95.702,95.88,95.702,95.88,"C0012C-12H-2, 48.0 cm",NULL,95.72,95.9,95.72,95.9,"C0012C-12H-2 W, 46.0--48.0 cm",CKY000000000004787400,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:54Z,146,glass beaker,6.071,2.724,11.0845,5.5798,5.0135,146,glass beaker,6.071,2.724,9.5222,4.0242,3.4512,1.619,1.5811,1.2747,2.8558,1.3002,0.0567,0.0255,3.3945,0.3229,0.4769,1.7556,1.1886,2.663,0.5536,1.2404,kidoyo,2011-01-02T11:59:42Z
"C0012C-12H-2, 135.0 cm",NULL,96.508,96.77,96.508,96.77,"C0012C-12H-2, 137.0 cm",NULL,96.526,96.79,96.526,96.79,"C0012C-12H-2 W, 135.0--137.0 cm",CKY000000000004787500,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:54Z,35,glass beaker,4.582,2.094,9.7145,4.9357,5.1325,35,glass beaker,4.582,2.094,8.127,3.3551,3.545,1.6451,1.6065,1.2352,2.8417,1.2611,0.0576,0.0259,3.4874,0.3205,0.4717,1.8061,1.2272,2.8233,0.5653,1.3006,kidoyo,2011-01-02T11:59:42Z
"C0012C-12H-3, 44.0 cm",NULL,96.956,97.265,96.956,97.265,"C0012C-12H-3, 46.0 cm",NULL,96.975,97.285,96.975,97.285,"C0012C-12H-3 W, 44.0--46.0 cm",CKY000000000004787600,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:54Z,416,glass beaker,6.215,2.805,11.8806,6.1135,5.6656,416,glass beaker,6.215,2.805,9.9373,4.1787,3.7223,2.0138,1.9666,1.3419,3.3085,1.3737,0.0705,0.0318,3.6518,0.3554,0.5515,1.7124,1.1038,2.7214,0.5944,1.4655,kidoyo,2011-01-02T11:59:42Z
"C0012C-12H-3, 114.0 cm",NULL,97.59,97.965,97.59,97.965,"C0012C-12H-3, 116.0 cm",NULL,97.608,97.985,97.608,97.985,"C0012C-12H-3 W, 114.0--116.0 cm",CKY000000000004787700,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:54Z,108,glass beaker,6.035,2.737,10.423,5.22,4.388,108,glass beaker,6.035,2.737,8.9562,3.7596,2.9212,1.52,1.4844,0.9986,2.483,1.0226,0.0532,0.024,2.868,0.3464,0.53,1.7672,1.1551,2.872,0.5978,1.4865,kidoyo,2011-01-02T11:59:42Z
"C0012C-12H-4, 35.0 cm",NULL,98.152,98.585,98.152,98.585,"C0012C-12H-4, 37.0 cm",NULL,98.17,98.605,98.17,98.605,"C0012C-12H-4 W, 35.0--37.0 cm",CKY000000000004787800,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:54Z,24,glass beaker,4.623,2.067,9.8894,5.2048,5.2664,24,glass beaker,4.623,2.067,8.1059,3.429,3.4829,1.8482,1.8049,1.3329,3.1378,1.362,0.0647,0.0291,3.4182,0.3509,0.5407,1.6784,1.0894,2.5645,0.5752,1.3541,kidoyo,2011-01-02T11:59:43Z
"C0012C-12H-4, 108.0 cm",NULL,98.813,99.315,98.813,99.315,"C0012C-12H-4, 110.0 cm",NULL,98.831,99.335,98.831,99.335,"C0012C-12H-4 W, 108.0--110.0 cm",CKY000000000004787900,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:54Z,178,glass beaker,6.069,2.723,12.2614,6.312,6.1924,178,glass beaker,6.069,2.723,10.2882,4.3474,4.2192,2.0448,1.9969,1.5921,3.589,1.6244,0.0716,0.0323,4.1476,0.3302,0.493,1.7254,1.1556,2.6051,0.5564,1.2543,kidoyo,2011-01-02T11:59:43Z
"C0012C-12H-5, 34.0 cm",NULL,99.415,99.98,99.415,99.98,"C0012C-12H-5, 36.0 cm",NULL,99.433,100,99.433,100,"C0012C-12H-5 W, 34.0--36.0 cm",CKY000000000004788000,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:54Z,425,glass beaker,6.256,2.808,13.2878,6.9512,7.0318,425,glass beaker,6.256,2.808,10.9433,4.6169,4.6873,2.4295,2.3726,1.7706,4.1432,1.8089,0.085,0.0383,4.6023,0.3455,0.5279,1.6972,1.1108,2.5993,0.5726,1.34,kidoyo,2011-01-02T11:59:43Z
"C0012C-12H-5, 118.0 cm",NULL,100.175,100.82,100.175,100.82,"C0012C-12H-5, 120.0 cm",NULL,100.194,100.84,100.194,100.84,"C0012C-12H-5 W, 118.0--120.0 cm",CKY000000000004788100,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:54Z,112,glass beaker,6.019,2.67,11.7475,6.0391,5.7285,112,glass beaker,6.019,2.67,9.8961,4.1958,3.8771,1.9185,1.8735,1.4956,3.3691,1.5258,0.0671,0.0302,3.81,0.3349,0.5035,1.7003,1.1309,2.5475,0.5561,1.2527,kidoyo,2011-01-02T11:59:43Z
"C0012C-12H-6, 27.0 cm",NULL,100.624,101.315,100.624,101.315,"C0012C-12H-6, 29.0 cm",NULL,100.642,101.335,100.642,101.335,"C0012C-12H-6 W, 27.0--29.0 cm",CKY000000000004788200,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:54Z,405,glass beaker,6.177,2.785,10.3198,5.1567,4.1428,405,glass beaker,6.177,2.785,8.9944,3.8371,2.8174,1.3735,1.3413,1.0304,2.3717,1.0521,0.0481,0.0217,2.7693,0.3315,0.496,1.7468,1.1676,2.6876,0.5655,1.3017,kidoyo,2011-01-07T10:52:09Z
"C0012C-12H-6, 83.0 cm",NULL,101.131,101.875,101.131,101.875,"C0012C-12H-6, 85.0 cm",NULL,101.149,101.895,101.149,101.895,"C0012C-12H-6 W, 83.0--85.0 cm",CKY000000000004788300,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:54Z,34,glass beaker,4.692,2.125,9.6177,4.9288,4.9257,34,glass beaker,4.692,2.125,7.9941,3.3122,3.3021,1.6825,1.6431,1.1607,2.8038,1.1872,0.0589,0.0265,3.2432,0.3416,0.5188,1.7568,1.1567,2.7942,0.586,1.4156,kidoyo,2011-01-02T11:59:43Z
"C0012C-13H-1, 28.0 cm",NULL,102.22,102.28,102.22,102.28,"C0012C-13H-1, 30.0 cm",NULL,102.235,102.3,102.235,102.3,"C0012C-13H-1 W, 28.0--30.0 cm",CKY000000000004788500,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:55Z,153,glass beaker,6.065,2.719,11.4692,5.7817,5.4042,153,glass beaker,6.065,2.719,9.7418,4.0618,3.6768,1.7901,1.7481,1.3146,3.0627,1.3428,0.0627,0.0282,3.6141,0.3312,0.4953,1.7645,1.18,2.7492,0.5708,1.3298,kidoyo,2011-01-02T11:59:43Z
"C0012C-13H-1, 60.0 cm",NULL,102.47,102.6,102.47,102.6,"C0012C-13H-1, 61.0 cm",NULL,102.478,102.61,102.478,102.61,"C0012C-13H-1 WR, 60.0--61.0 cm",CKY000000000004565800,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-27T10:31:57Z,172,glass beaker,6.04,2.694,13.4206,7.0216,7.3806,172,glass beaker,6.04,2.694,10.9379,4.5497,4.8979,2.5727,2.5124,1.8152,4.3276,1.8557,0.09,0.0405,4.8079,0.3486,0.5351,1.7055,1.111,2.6487,0.5806,1.3841,kidoyo,2011-01-01T13:49:04Z
"C0012C-13H-1, 118.0 cm",NULL,102.925,103.18,102.925,103.18,"C0012C-13H-1, 120.0 cm",NULL,102.941,103.2,102.941,103.2,"C0012C-13H-1 W, 118.0--120.0 cm",CKY000000000004788400,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:54Z,122,glass beaker,5.967,2.709,12.9427,6.6414,6.9757,122,glass beaker,5.967,2.709,10.7233,4.4317,4.7563,2.2999,2.246,1.6864,3.9324,1.7227,0.0805,0.0363,4.6758,0.3297,0.4919,1.7739,1.189,2.7727,0.5712,1.3318,kidoyo,2011-01-02T11:59:43Z
"C0012C-13H-2, 125.0 cm",NULL,104.085,104.66,104.085,104.66,"C0012C-13H-2, 126.0 cm",NULL,104.093,104.67,104.093,104.67,"C0012C-13H-2 WR, 125.0--126.0 cm",CKY000000000004566300,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-27T10:34:47Z,109,glass beaker,6.01,2.699,12.8968,6.718,6.8868,109,glass beaker,6.01,2.699,10.5527,4.3841,4.5427,2.4291,2.3722,1.6468,4.019,1.6851,0.085,0.0383,4.4577,0.3527,0.5449,1.7136,1.1092,2.7069,0.5902,1.4405,kidoyo,2011-01-01T13:49:04Z
"C0012C-13H-3, 41.0 cm",NULL,104.532,105.23,104.532,105.23,"C0012C-13H-3, 43.0 cm",NULL,104.547,105.25,104.547,105.25,"C0012C-13H-3 W, 41.0--43.0 cm",CKY000000000004788600,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:55Z,110,glass beaker,5.992,2.719,12.5186,6.5222,6.5266,110,glass beaker,5.992,2.719,10.3472,4.3602,4.3552,2.2502,2.1975,1.6057,3.8032,1.6412,0.0788,0.0355,4.2764,0.3448,0.5262,1.7161,1.1244,2.6633,0.5778,1.3686,kidoyo,2011-01-02T11:59:43Z
"C0012C-13H-5, 47.0 cm",NULL,105.704,106.725,105.704,106.725,"C0012C-13H-5, 49.0 cm",NULL,105.719,106.745,105.719,106.745,"C0012C-13H-5 W, 47.0--49.0 cm",CKY000000000004788700,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:55Z,641,glass beaker,6.173,2.812,11.4612,5.8704,5.2882,641,glass beaker,6.173,2.812,9.7174,4.1343,3.5444,1.807,1.7646,1.2938,3.0584,1.3223,0.0632,0.0285,3.4812,0.3417,0.5191,1.7291,1.1382,2.6907,0.577,1.3639,kidoyo,2011-01-02T11:59:43Z
"C0012C-13H-5, 120.0 cm",NULL,106.276,107.455,106.276,107.455,"C0012C-13H-5, 121.0 cm",NULL,106.284,107.465,106.284,107.465,"C0012C-13H-5 WR, 120.0--121.0 cm",CKY000000000004567200,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-27T10:37:26Z,16,glass beaker,4.607,2.088,14.0304,7.5529,9.4234,16,glass beaker,4.607,2.088,10.8667,4.403,6.2597,3.2784,3.2016,2.2633,5.4649,2.315,0.1147,0.0517,6.145,0.3479,0.5335,1.7243,1.1244,2.7151,0.5858,1.4146,kidoyo,2011-01-01T13:49:04Z
"C0012C-13H-6, 24.0 cm",NULL,106.628,107.905,106.628,107.905,"C0012C-13H-6, 26.0 cm",NULL,106.644,107.925,106.644,107.925,"C0012C-13H-6 W, 24.0--26.0 cm",CKY000000000004788800,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T13:55:55Z,603,glass beaker,6.187,2.776,9.9152,4.9542,3.7282,603,glass beaker,6.187,2.776,8.7513,3.7954,2.5643,1.2061,1.1778,1.0004,2.1782,1.0194,0.0422,0.019,2.5221,0.3235,0.4782,1.7116,1.1579,2.5211,0.5407,1.1773,kidoyo,2011-01-02T11:59:43Z
"C0012C-14H-2, 26.5 cm",NULL,108.549,108.605,108.549,108.605,"C0012C-14H-2, 28.5 cm",NULL,108.568,108.625,108.568,108.625,"C0012C-14H-2 WR, 26.5--28.5 cm",CKY000000000004513600,PP,NULL,3,bora333,NULL,CKY,2010-12-26T15:09:21Z,405,glass beaker,6.177,2.785,10.7914,5.4762,4.6144,405,glass beaker,6.177,2.785,9.288,3.9793,3.111,1.5579,1.5214,1.1698,2.6912,1.1943,0.0545,0.0245,3.0565,0.3376,0.5097,1.7146,1.1357,2.6128,0.5653,1.3006,kidoyo,2011-01-01T13:49:03Z
"C0012C-14H-3, 69.0 cm",NULL,109.194,109.315,109.194,109.315,"C0012C-14H-3, 71.0 cm",NULL,109.212,109.335,109.212,109.335,"C0012C-14H-3 W, 69.0--71.0 cm",CKY000000000004791100,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T14:02:50Z,150,glass beaker,6.11,2.79,11.7505,6.0927,5.6405,150,glass beaker,6.11,2.79,9.8485,4.199,3.7385,1.971,1.9248,1.3779,3.3027,1.409,0.069,0.0311,3.6695,0.3494,0.5371,1.7078,1.1111,2.6631,0.5828,1.3969,kidoyo,2011-01-02T11:59:43Z
"C0012C-14H-4, 19.0 cm",NULL,109.471,109.62,109.471,109.62,"C0012C-14H-4, 21.0 cm",NULL,109.489,109.64,109.489,109.64,"C0012C-14H-4 W, 19.0--21.0 cm",CKY000000000004791300,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T14:02:50Z,131,glass beaker,6.067,2.716,13.2133,6.835,7.1463,131,glass beaker,6.067,2.716,10.8516,4.4836,4.7846,2.4474,2.39,1.729,4.119,1.7676,0.0857,0.0386,4.6989,0.3425,0.5208,1.735,1.1408,2.7177,0.5802,1.3823,kidoyo,2011-01-02T11:59:43Z
"C0012C-14H-4, 111.0 cm",NULL,110.307,110.54,110.307,110.54,"C0012C-14H-4, 113.0 cm",NULL,110.325,110.56,110.325,110.56,"C0012C-14H-4 W, 111.0--113.0 cm",CKY000000000004791200,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T14:02:50Z,634,glass beaker,6.175,2.748,12.6851,6.5716,6.5101,634,glass beaker,6.175,2.748,10.4774,4.3735,4.3024,2.2878,2.2342,1.5894,3.8236,1.6255,0.0801,0.0361,4.2223,0.3514,0.5418,1.7026,1.1043,2.6565,0.5843,1.4057,kidoyo,2011-01-02T11:59:43Z
"C0012C-14H-5, 24.0 cm",NULL,110.792,111.075,110.792,111.075,"C0012C-14H-5, 26.0 cm",NULL,110.81,111.095,110.81,111.095,"C0012C-14H-5 W, 24.0--26.0 cm",CKY000000000004791400,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T14:02:50Z,31,glass beaker,4.61,2.067,11.5892,6.1618,6.9792,31,glass beaker,4.61,2.067,9.1965,3.7795,4.5865,2.4795,2.4214,1.6734,4.0948,1.7125,0.0868,0.0391,4.4997,0.3553,0.551,1.7044,1.0989,2.689,0.5913,1.447,kidoyo,2011-01-02T11:59:43Z
"C0012C-14H-5, 116.0 cm",NULL,111.628,111.995,111.628,111.995,"C0012C-14H-5, 118.0 cm",NULL,111.646,112.015,111.646,112.015,"C0012C-14H-5 W, 116.0--118.0 cm",CKY000000000004791500,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T14:02:50Z,409,glass beaker,6.198,2.816,12.4388,6.4393,6.2408,409,glass beaker,6.198,2.816,10.2368,4.2469,4.0388,2.2819,2.2284,1.3949,3.6233,1.4309,0.0799,0.036,3.9589,0.3656,0.5764,1.7224,1.0926,2.8381,0.615,1.5975,kidoyo,2011-01-02T11:59:43Z
"C0012C-14H-6, 23.0 cm",NULL,112.064,112.475,112.064,112.475,"C0012C-14H-6, 25.0 cm",NULL,112.082,112.495,112.082,112.495,"C0012C-14H-6 W, 23.0--25.0 cm",CKY000000000004791600,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T14:02:50Z,642,glass beaker,6.093,2.753,13.3025,6.9222,7.2095,642,glass beaker,6.093,2.753,10.9297,4.5597,4.8367,2.4589,2.4013,1.7679,4.1692,1.8067,0.0861,0.0388,4.7506,0.3411,0.5176,1.7292,1.1395,2.6871,0.576,1.3583,kidoyo,2011-01-02T11:59:43Z
"C0012C-14H-6, 98.0 cm",NULL,112.745,113.225,112.745,113.225,"C0012C-14H-6, 100.0 cm",NULL,112.763,113.245,112.763,113.245,"C0012C-14H-6 W, 98.0--100.0 cm",CKY000000000004791700,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T14:02:50Z,203,glass beaker,6.043,2.706,12.7078,6.6213,6.6648,203,glass beaker,6.043,2.706,10.4692,4.3925,4.4262,2.3198,2.2654,1.6499,3.9153,1.6865,0.0812,0.0366,4.345,0.3481,0.5339,1.7022,1.1097,2.6335,0.5786,1.3731,kidoyo,2011-01-02T11:59:43Z
"C0012C-14H-7, 28.0 cm",NULL,113.389,113.935,113.389,113.935,"C0012C-14H-7, 30.0 cm",NULL,113.408,113.955,113.408,113.955,"C0012C-14H-7 W, 28.0--30.0 cm",CKY000000000004791800,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T14:02:50Z,142,glass beaker,6.09,2.731,11.4238,5.9041,5.3338,142,glass beaker,6.09,2.731,9.613,4.1012,3.523,1.8765,1.8325,1.3406,3.1731,1.3702,0.0657,0.0296,3.4573,0.3518,0.5428,1.6809,1.0896,2.5789,0.5775,1.3669,kidoyo,2011-01-02T11:59:43Z
"C0012C-14H-7, 99.0 cm",NULL,114.034,114.645,114.034,114.645,"C0012C-14H-7, 101.0 cm",NULL,114.052,114.665,114.052,114.665,"C0012C-14H-7 W, 99.0--101.0 cm",CKY000000000004791900,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T14:02:50Z,162,glass beaker,5.997,2.738,13.139,6.8982,7.142,162,glass beaker,5.997,2.738,10.7365,4.5061,4.7395,2.4896,2.4313,1.7289,4.1602,1.7681,0.0871,0.0392,4.6524,0.3486,0.5351,1.7167,1.1183,2.691,0.5844,1.4063,kidoyo,2011-01-02T11:59:43Z
"C0012C-14H-8, 30.0 cm",NULL,114.679,115.355,114.679,115.355,"C0012C-14H-8, 32.0 cm",NULL,114.697,115.375,114.697,115.375,"C0012C-14H-8 W, 30.0--32.0 cm",CKY000000000004792000,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T14:02:50Z,430,glass beaker,6.233,2.79,13.2506,6.9149,7.0176,430,glass beaker,6.233,2.79,10.8405,4.5153,4.6075,2.4975,2.439,1.6859,4.1249,1.7253,0.0874,0.0394,4.5201,0.3559,0.5525,1.7013,1.0958,2.6811,0.5913,1.4467,kidoyo,2011-01-02T11:59:43Z
"C0012C-14H-8, 99.0 cm",NULL,115.305,116.045,115.305,116.045,"C0012C-14H-8, 101.0 cm",NULL,115.324,116.065,115.324,116.065,"C0012C-14H-8 W, 99.0--101.0 cm",CKY000000000004792100,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T14:02:50Z,114,glass beaker,6.055,2.683,12.8817,7.0992,6.8267,114,glass beaker,6.055,2.683,10.1908,4.4201,4.1358,2.7885,2.7231,1.6931,4.4162,1.7371,0.0976,0.044,4.0382,0.4085,0.6905,1.5458,0.9144,2.3851,0.6166,1.6084,kidoyo,2011-01-02T11:59:43Z
"C0012C-15H-1, 36.0 cm",NULL,116.281,116.36,116.281,116.36,"C0012C-15H-1, 38.0 cm",NULL,116.297,116.38,116.297,116.38,"C0012C-15H-1 W, 36.0--38.0 cm",CKY000000000004792200,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T14:02:50Z,429,glass beaker,6.211,2.745,12.3642,6.4942,6.1532,429,glass beaker,6.211,2.745,10.186,4.3255,3.975,2.2572,2.2043,1.5449,3.7492,1.5805,0.079,0.0356,3.896,0.3668,0.5794,1.6412,1.0392,2.5218,0.5879,1.4268,kidoyo,2011-01-02T11:59:43Z
"C0012C-15H-1, 98.0 cm",NULL,116.765,116.98,116.765,116.98,"C0012C-15H-1, 100.0 cm",NULL,116.78,117,116.78,117,"C0012C-15H-1 W, 98.0--100.0 cm",CKY000000000004792300,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T14:02:50Z,155,glass beaker,6.041,2.738,12.5869,6.6014,6.5459,155,glass beaker,6.041,2.738,10.3073,4.3318,4.2663,2.3623,2.3069,1.5565,3.8634,1.5938,0.0827,0.0373,4.1836,0.3609,0.5647,1.6943,1.0829,2.6878,0.5971,1.4821,kidoyo,2011-01-02T11:59:43Z
"C0012C-15H-2, 36.0 cm",NULL,117.389,117.78,117.389,117.78,"C0012C-15H-2, 38.0 cm",NULL,117.405,117.8,117.405,117.8,"C0012C-15H-2 W, 36.0--38.0 cm",CKY000000000004792400,PP,NULL,5,yuehan333,NULL,CKY,2010-12-31T14:02:50Z,158,glass beaker,6.022,2.674,11.9045,6.1366,5.8825,158,glass beaker,6.022,2.674,9.8728,4.1137,3.8508,2.1054,2.0561,1.4065,3.4626,1.4397,0.0737,0.0332,3.7771,0.3579,0.5574,1.6989,1.0908,2.6855,0.5938,1.4619,kidoyo,2011-01-02T11:59:44Z
