Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0018A-3H-5, 22.0 cm",NULL,20.898,21.226,20.898,21.226,"C0018A-3H-5, 23.0 cm",NULL,20.908,21.236,20.908,21.236,"C0018A-3H-5 WR, 22.0--23.0 cm",CKY000000000003686000,PP,NULL,2,marion333,NULL,CKY,2010-12-12T19:00:47Z,509,glass beaker,4.606,2.068,8.5726,4.6078,3.9666,509,glass beaker,4.606,2.068,6.9098,2.9523,2.3038,1.7231,1.6827,0.8571,2.5398,0.8843,0.0603,0.0272,2.2435,0.4344,0.768,1.5618,0.8833,2.6175,0.6625,1.9632,kidoyo,2010-12-24T14:35:31Z
"C0018A-3H-6, 20.0 cm",NULL,21.095,21.436,21.095,21.436,"C0018A-3H-6, 22.0 cm",NULL,21.113,21.456,21.113,21.456,"C0018A-3H-6 W, 20.0--22.0 cm",CKY000000000003754700,PP,NULL,5,yabukit,NULL,CKY,2010-12-14T23:53:31Z,31,glass beaker,4.61,2.067,11.1172,6.2876,6.5072,31,glass beaker,4.61,2.067,8.2846,3.4674,3.6746,2.9353,2.8665,1.3541,4.2206,1.4004,0.1027,0.0463,3.5719,0.4511,0.8218,1.5418,0.8463,2.6378,0.6792,2.1169,kidoyo,2010-12-24T14:35:31Z
"C0018A-3H-6, 102.0 cm",NULL,21.862,22.256,21.862,22.256,"C0018A-3H-6, 104.0 cm",NULL,21.88,22.276,21.88,22.276,"C0018A-3H-6 W, 102.0--104.0 cm",CKY000000000003754800,PP,NULL,5,yabukit,NULL,CKY,2010-12-14T23:53:31Z,34,glass beaker,4.692,2.125,10.6157,5.9519,5.9237,34,glass beaker,4.692,2.125,8.0265,3.374,3.3345,2.6831,2.6202,1.2067,3.8269,1.249,0.0939,0.0423,3.2406,0.4529,0.828,1.5479,0.8468,2.6855,0.6847,2.1714,kidoyo,2010-12-24T14:35:31Z
"C0018A-3H-7, 20.0 cm",NULL,22.442,22.876,22.442,22.876,"C0018A-3H-7, 22.0 cm",NULL,22.46,22.896,22.46,22.896,"C0018A-3H-7 W, 20.0--22.0 cm",CKY000000000003754900,PP,NULL,5,yabukit,NULL,CKY,2010-12-14T23:53:31Z,637,glass beaker,6.11,2.711,11.3878,6.0739,5.2778,637,glass beaker,6.11,2.711,9.2356,3.9311,3.1256,2.2303,2.178,1.1849,3.3629,1.2201,0.0781,0.0352,3.0475,0.4226,0.7318,1.5694,0.9062,2.5719,0.6477,1.8381,kidoyo,2010-12-24T14:35:31Z
"C0018A-3H-7, 96.0 cm",NULL,23.153,23.636,23.153,23.636,"C0018A-3H-7, 98.0 cm",NULL,23.171,23.656,23.171,23.656,"C0018A-3H-7 W, 96.0--98.0 cm",CKY000000000003755000,PP,NULL,5,yabukit,NULL,CKY,2010-12-14T23:53:31Z,639,glass beaker,6.153,2.767,12.0356,6.4371,5.8826,639,glass beaker,6.153,2.767,9.7282,4.1397,3.5752,2.3911,2.3351,1.335,3.6701,1.3727,0.0837,0.0377,3.4915,0.4065,0.6848,1.6028,0.9513,2.6154,0.6362,1.7491,kidoyo,2010-12-24T14:35:31Z
"C0018A-3H-8, 15.0 cm",NULL,23.714,24.236,23.714,24.236,"C0018A-3H-8, 16.0 cm",NULL,23.723,24.246,23.723,24.246,"C0018A-3H-8 WR, 15.0--16.0 cm",CKY000000000003699800,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-13T13:37:35Z,122,glass beaker,5.967,2.709,9.6711,4.9812,3.7041,122,glass beaker,5.967,2.709,8.2069,3.5234,2.2399,1.5173,1.4817,0.7905,2.2722,0.8144,0.0531,0.0239,2.1868,0.4096,0.6938,1.6302,0.9624,2.7664,0.6521,1.8744,kidoyo,2010-12-24T14:35:31Z
"C0018A-3H-8, 88.0 cm",NULL,24.397,24.966,24.397,24.966,"C0018A-3H-8, 90.0 cm",NULL,24.415,24.986,24.415,24.986,"C0018A-3H-8 W, 88.0--90.0 cm",CKY000000000003755100,PP,NULL,5,yabukit,NULL,CKY,2010-12-14T23:53:31Z,640,glass beaker,6.102,2.764,11.4098,6.1723,5.3078,640,glass beaker,6.102,2.764,9.2123,3.9844,3.1103,2.2772,2.2238,1.1845,3.4083,1.2204,0.0797,0.0359,3.0306,0.429,0.7514,1.5573,0.8892,2.5585,0.6525,1.8774,kidoyo,2010-12-24T14:35:31Z
"C0018A-3H-8, 120.0 cm",NULL,24.696,25.286,24.696,25.286,"C0018A-3H-8, 122.0 cm",NULL,24.715,25.306,24.715,25.306,"C0018A-3H-8 W, 120.0--122.0 cm",CKY000000000003755200,PP,NULL,5,yabukit,NULL,CKY,2010-12-14T23:53:31Z,650,glass beaker,6.089,2.713,12.8868,6.8317,6.7978,650,glass beaker,6.089,2.713,10.7202,4.6745,4.6312,2.2452,2.1926,1.9261,4.1187,1.9615,0.0786,0.0354,4.5526,0.3303,0.4932,1.6505,1.1053,2.3636,0.5324,1.1384,kidoyo,2011-01-07T10:52:14Z
"C0018A-3H-9, 34.0 cm",NULL,25.206,25.831,25.206,25.831,"C0018A-3H-9, 36.0 cm",NULL,25.224,25.851,25.224,25.851,"C0018A-3H-9 W, 34.0--36.0 cm",CKY000000000003755300,PP,NULL,5,yabukit,NULL,CKY,2010-12-14T23:53:31Z,648,glass beaker,6.153,2.766,11.5618,6.2852,5.4088,648,glass beaker,6.153,2.766,9.2294,3.9629,3.0764,2.417,2.3604,1.1588,3.5192,1.1969,0.0846,0.0381,2.9918,0.4469,0.8079,1.5369,0.8501,2.5818,0.6707,2.0369,kidoyo,2010-12-24T14:35:31Z
"C0018A-4H-1, 25.0 cm",NULL,25.879,25.9,25.879,25.9,"C0018A-4H-1, 27.0 cm",NULL,25.897,25.92,25.897,25.92,"C0018A-4H-1 W, 25.0--27.0 cm",CKY000000000003760800,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T02:05:54Z,634,glass beaker,6.175,2.748,12.1802,6.8976,6.0052,634,glass beaker,6.175,2.748,9.3229,4.0528,3.1479,2.9609,2.8915,1.2581,4.1496,1.3048,0.1036,0.0467,3.0443,0.4931,0.9726,1.4472,0.7336,2.4198,0.6968,2.2983,kidoyo,2010-12-24T14:35:31Z
"C0018A-4H-1, 100.0 cm",NULL,26.566,26.65,26.566,26.65,"C0018A-4H-1, 102.0 cm",NULL,26.584,26.67,26.584,26.67,"C0018A-4H-1 W, 100.0--102.0 cm",CKY000000000003760900,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T02:05:54Z,638,glass beaker,6.13,2.739,10.4467,5.6553,4.3167,638,glass beaker,6.13,2.739,8.4786,3.6958,2.3486,2.0395,1.9917,0.9246,2.9163,0.9568,0.0714,0.0322,2.2772,0.4725,0.8956,1.4802,0.7809,2.4629,0.683,2.1541,kidoyo,2010-12-24T14:35:31Z
"C0018A-4H-2, 82.0 cm",NULL,27.774,27.97,27.774,27.97,"C0018A-4H-2, 84.0 cm",NULL,27.793,27.99,27.793,27.99,"C0018A-4H-2 W, 82.0--84.0 cm",CKY000000000003761000,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T02:05:54Z,641,glass beaker,6.173,2.812,11.2357,6.2304,5.0627,641,glass beaker,6.173,2.812,8.8846,3.8895,2.7116,2.4364,2.3793,1.0391,3.4184,1.0775,0.0853,0.0384,2.6263,0.4812,0.9277,1.481,0.7683,2.5275,0.696,2.2898,kidoyo,2010-12-24T14:35:31Z
"C0018A-4H-3, 20.0 cm",NULL,28.58,28.85,28.58,28.85,"C0018A-4H-3, 22.0 cm",NULL,28.598,28.87,28.598,28.87,"C0018A-4H-3 W, 20.0--22.0 cm",CKY000000000003761100,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T02:05:54Z,643,glass beaker,6.018,2.707,10.3789,5.461,4.3609,643,glass beaker,6.018,2.707,8.6667,3.7563,2.6487,1.7743,1.7327,1.0213,2.754,1.0493,0.0621,0.028,2.5866,0.4069,0.686,1.5835,0.9392,2.5327,0.6292,1.6966,kidoyo,2010-12-24T14:35:31Z
"C0018A-4H-3, 74.0 cm",NULL,29.075,29.39,29.075,29.39,"C0018A-4H-3, 76.0 cm",NULL,29.093,29.41,29.093,29.41,"C0018A-4H-3 W, 74.0--76.0 cm",CKY000000000003761200,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T02:05:54Z,644,glass beaker,6.162,2.766,11.246,5.9147,5.084,644,glass beaker,6.162,2.766,9.3929,4.0697,3.2309,1.9203,1.8753,1.2734,3.1487,1.3037,0.0672,0.0303,3.1637,0.3777,0.607,1.6146,1.0048,2.4845,0.5956,1.4727,kidoyo,2010-12-24T14:35:31Z
"C0018A-4H-4, 20.0 cm",NULL,29.418,29.765,29.418,29.765,"C0018A-4H-4, 21.0 cm",NULL,29.427,29.775,29.427,29.775,"C0018A-4H-4 WR, 20.0--21.0 cm",CKY000000000003686600,PP,NULL,2,marion333,NULL,CKY,2010-12-12T19:03:12Z,111,glass beaker,6.063,2.796,10.231,5.2348,4.168,111,glass beaker,6.063,2.796,8.6958,3.7063,2.6328,1.5909,1.5536,0.8852,2.4388,0.9103,0.0557,0.0251,2.5771,0.3817,0.6173,1.709,1.0567,2.9113,0.637,1.7551,kidoyo,2010-12-24T14:35:31Z
"C0018A-4H-5, 58.0 cm",NULL,29.958,30.355,29.958,30.355,"C0018A-4H-5, 60.0 cm",NULL,29.977,30.375,29.977,30.375,"C0018A-4H-5 W, 58.0--60.0 cm",CKY000000000003761300,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T02:05:54Z,647,glass beaker,6.069,2.748,11.6914,6.1955,5.6224,647,glass beaker,6.069,2.748,9.4938,4.0075,3.4248,2.2773,2.2239,1.2236,3.4475,1.2595,0.0797,0.0359,3.3451,0.405,0.6808,1.6309,0.9703,2.7338,0.6451,1.8175,kidoyo,2010-12-24T14:35:31Z
"C0018A-4H-5, 92.0 cm",NULL,30.27,30.695,30.27,30.695,"C0018A-4H-5, 94.0 cm",NULL,30.288,30.715,30.288,30.715,"C0018A-4H-5 W, 92.0--94.0 cm",CKY000000000003761400,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T02:05:54Z,626,glass beaker,6.086,2.739,11.9675,6.785,5.8815,626,glass beaker,6.086,2.739,9.0536,3.8838,2.9676,3.0196,2.9488,1.0972,4.046,1.1448,0.1057,0.0476,2.8619,0.5134,1.0551,1.4537,0.7073,2.6084,0.7288,2.6876,kidoyo,2010-12-24T14:35:31Z
"C0018A-4H-6, 22.0 cm",NULL,31.007,31.5,31.007,31.5,"C0018A-4H-6, 24.0 cm",NULL,31.025,31.52,31.025,31.52,"C0018A-4H-6 W, 22.0--24.0 cm",CKY000000000003761500,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T02:05:54Z,630,glass beaker,6.074,2.754,10.9339,5.7515,4.8599,630,glass beaker,6.074,2.754,8.9725,3.7986,2.8985,2.0325,1.9849,1.0126,2.9975,1.0446,0.0711,0.032,2.8274,0.4182,0.7189,1.6213,0.9433,2.7922,0.6622,1.9602,kidoyo,2010-12-24T14:35:31Z
"C0018A-4H-6, 102.0 cm",NULL,31.739,32.3,31.739,32.3,"C0018A-4H-6, 104.0 cm",NULL,31.758,32.32,31.758,32.32,"C0018A-4H-6 W, 102.0--104.0 cm",CKY000000000003761600,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T02:05:54Z,4,glass beaker,4.668,2.085,9.7431,5.2542,5.0751,4,glass beaker,4.668,2.085,7.7594,3.2792,3.0914,2.0556,2.0074,1.1618,3.1692,1.1942,0.0719,0.0324,3.0195,0.405,0.6808,1.6014,0.9528,2.599,0.6334,1.7278,kidoyo,2010-12-24T14:35:31Z
"C0018A-4H-7, 18.0 cm",NULL,32.334,32.95,32.334,32.95,"C0018A-4H-7, 20.0 cm",NULL,32.353,32.97,32.353,32.97,"C0018A-4H-7 W, 18.0--20.0 cm",CKY000000000003761700,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T02:05:54Z,126,glass beaker,6.042,2.701,11.4429,6.0165,5.4009,126,glass beaker,6.042,2.701,9.5367,4.1186,3.4947,1.9753,1.929,1.3865,3.3155,1.4176,0.0691,0.0311,3.4256,0.3657,0.5766,1.629,1.0332,2.4707,0.5818,1.3913,kidoyo,2010-12-24T14:35:31Z
"C0018A-4H-7, 98.0 cm",NULL,33.067,33.75,33.067,33.75,"C0018A-4H-7, 100.0 cm",NULL,33.085,33.77,33.085,33.77,"C0018A-4H-7 W, 98.0--100.0 cm",CKY000000000003761800,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T02:05:54Z,137,glass beaker,6.088,2.745,11.6695,6.3015,5.5815,137,glass beaker,6.088,2.745,9.3677,4.0097,3.2797,2.3853,2.3294,1.2271,3.5565,1.2647,0.0835,0.0376,3.1962,0.4274,0.7463,1.5694,0.8987,2.6047,0.655,1.8983,kidoyo,2010-12-24T14:35:31Z
"C0018A-4H-8, 50.0 cm",NULL,34.001,34.77,34.001,34.77,"C0018A-4H-8, 52.0 cm",NULL,34.019,34.79,34.019,34.79,"C0018A-4H-8 W, 50.0--52.0 cm",CKY000000000003761900,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T02:05:54Z,421,glass beaker,6.215,2.784,11.1044,5.9082,4.8894,421,glass beaker,6.215,2.784,9.1252,3.9376,2.9102,2.051,2.0029,1.1213,3.1242,1.1536,0.0718,0.0323,2.8384,0.4195,0.7226,1.565,0.9085,2.5313,0.6411,1.7862,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-1, 17.0 cm",NULL,35.308,35.32,35.308,35.32,"C0018A-5H-1, 19.0 cm",NULL,35.327,35.34,35.327,35.34,"C0018A-5H-1 W, 17.0--19.0 cm",CKY000000000003776900,PP,NULL,5,asukay333,NULL,CKY,2010-12-15T07:47:25Z,111,glass beaker,6.063,2.796,10.1894,5.4128,4.1264,111,glass beaker,6.063,2.796,8.4962,3.727,2.4332,1.7546,1.7135,0.9033,2.6168,0.931,0.0614,0.0277,2.3718,0.4252,0.7398,1.5769,0.9064,2.6257,0.6548,1.8969,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-1, 95.0 cm",NULL,36.035,36.1,36.035,36.1,"C0018A-5H-1, 97.0 cm",NULL,36.054,36.12,36.054,36.12,"C0018A-5H-1 W, 95.0--97.0 cm",CKY000000000003777000,PP,NULL,5,asukay333,NULL,CKY,2010-12-15T07:47:25Z,509,glass beaker,4.606,2.068,10.4233,5.8068,5.8173,509,glass beaker,4.606,2.068,7.9929,3.387,3.3869,2.5185,2.4595,1.2793,3.7388,1.319,0.0881,0.0397,3.2988,0.4329,0.7635,1.5559,0.8823,2.5786,0.6578,1.9225,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-2, 36.0 cm",NULL,36.804,36.925,36.804,36.925,"C0018A-5H-2, 38.0 cm",NULL,36.823,36.945,36.823,36.945,"C0018A-5H-2 W, 36.0--38.0 cm",CKY000000000003777100,PP,NULL,5,asukay333,NULL,CKY,2010-12-15T07:47:25Z,649,glass beaker,6.092,2.745,9.8112,4.8896,3.7192,649,glass beaker,6.092,2.745,8.5671,3.6509,2.4751,1.2892,1.259,0.8856,2.1446,0.9059,0.0451,0.0203,2.43,0.3466,0.5305,1.7342,1.1331,2.7439,0.5871,1.4216,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-2, 105.0 cm",NULL,37.447,37.615,37.447,37.615,"C0018A-5H-2, 107.0 cm",NULL,37.466,37.635,37.466,37.635,"C0018A-5H-2 W, 105.0--107.0 cm",CKY000000000003777200,PP,NULL,5,asukay333,NULL,CKY,2010-12-15T07:47:25Z,27,glass beaker,4.638,2.071,8.9961,4.8926,4.3581,27,glass beaker,4.638,2.071,7.1211,3.0257,2.4831,1.943,1.8975,0.9241,2.8216,0.9547,0.068,0.0306,2.4151,0.4458,0.8045,1.5445,0.8559,2.6135,0.6725,2.0533,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-3, 8.0 cm",NULL,37.932,38.135,37.932,38.135,"C0018A-5H-3, 10.0 cm",NULL,37.95,38.155,37.95,38.155,"C0018A-5H-3 W, 8.0--10.0 cm",CKY000000000003778200,PP,NULL,5,ymlee333,NULL,CKY,2010-12-15T08:01:54Z,121,glass beaker,6.07,2.7,9.531,4.9982,3.461,121,glass beaker,6.07,2.7,8.0491,3.5228,1.9791,1.5356,1.4996,0.7986,2.2982,0.8228,0.0537,0.0242,1.9254,0.4437,0.7975,1.506,0.8378,2.411,0.6525,1.8778,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-3, 103.0 cm",NULL,38.817,39.085,38.817,39.085,"C0018A-5H-3, 105.0 cm",NULL,38.835,39.105,38.835,39.105,"C0018A-5H-3 W, 103.0--105.0 cm",CKY000000000003778300,PP,NULL,5,ymlee333,NULL,CKY,2010-12-15T08:01:54Z,171,glass beaker,5.985,2.695,10.227,5.0925,4.242,171,glass beaker,5.985,2.695,8.9477,3.8188,2.9627,1.3257,1.2946,1.1029,2.3975,1.1238,0.0464,0.0209,2.9163,0.3125,0.4546,1.7693,1.2164,2.6442,0.54,1.1738,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-4, 21.5 cm",NULL,39.115,39.405,39.115,39.405,"C0018A-5H-4, 22.5 cm",NULL,39.124,39.415,39.124,39.415,"C0018A-5H-4 WR, 21.5--22.5 cm",CKY000000000003687200,PP,NULL,2,marion333,NULL,CKY,2010-12-12T19:05:28Z,137,glass beaker,6.088,2.745,10.8602,5.7141,4.7722,137,glass beaker,6.088,2.745,8.8861,3.7486,2.7981,2.0457,1.9978,0.9713,2.9691,1.0036,0.0716,0.0323,2.7265,0.4287,0.7503,1.6073,0.9183,2.8071,0.6729,2.0568,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-5, 12.0 cm",NULL,39.236,39.535,39.236,39.535,"C0018A-5H-5, 14.0 cm",NULL,39.255,39.555,39.255,39.555,"C0018A-5H-5 W, 12.0--14.0 cm",CKY000000000003779500,PP,NULL,5,marion333,NULL,CKY,2010-12-15T08:50:13Z,204,glass beaker,6.057,2.704,10.3816,5.5524,4.3246,204,glass beaker,6.057,2.704,8.5221,3.7011,2.4651,1.9269,1.8817,0.9667,2.8484,0.9971,0.0674,0.0304,2.3977,0.4456,0.8036,1.5183,0.8418,2.4803,0.6606,1.9465,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-5, 100.0 cm",NULL,40.056,40.415,40.056,40.415,"C0018A-5H-5, 102.0 cm",NULL,40.075,40.435,40.075,40.435,"C0018A-5H-5 W, 100.0--102.0 cm",CKY000000000003779600,PP,NULL,5,marion333,NULL,CKY,2010-12-15T08:50:13Z,642,glass beaker,6.093,2.753,11.4465,6.1589,5.3535,642,glass beaker,6.093,2.753,9.2652,3.9871,3.1722,2.2604,2.2074,1.1985,3.4059,1.2341,0.0791,0.0356,3.0931,0.4222,0.7308,1.5718,0.9082,2.5808,0.6481,1.8418,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-6, 27.0 cm",NULL,40.68,41.085,40.68,41.085,"C0018A-5H-6, 29.0 cm",NULL,40.699,41.105,40.699,41.105,"C0018A-5H-6 W, 27.0--29.0 cm",CKY000000000003779700,PP,NULL,5,marion333,NULL,CKY,2010-12-15T08:50:13Z,646,glass beaker,6.115,2.74,12.6121,6.8204,6.4971,646,glass beaker,6.115,2.74,10.0393,4.2588,3.9243,2.6661,2.6036,1.4768,4.0804,1.5188,0.0933,0.042,3.831,0.4104,0.6959,1.5923,0.9389,2.5941,0.6381,1.763,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-6, 95.0 cm",NULL,41.314,41.765,41.314,41.765,"C0018A-5H-6, 97.0 cm",NULL,41.333,41.785,41.333,41.785,"C0018A-5H-6 W, 95.0--97.0 cm",CKY000000000003779800,PP,NULL,5,marion333,NULL,CKY,2010-12-15T08:50:13Z,135,glass beaker,6.057,2.718,11.7535,6.3169,5.6965,135,glass beaker,6.057,2.718,9.4275,4.001,3.3705,2.4104,2.3539,1.245,3.5989,1.283,0.0844,0.038,3.2861,0.4231,0.7335,1.5828,0.9131,2.6394,0.6541,1.8907,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-7, 22.0 cm",NULL,42.046,42.55,42.046,42.55,"C0018A-5H-7, 24.0 cm",NULL,42.064,42.57,42.064,42.57,"C0018A-5H-7 W, 22.0--24.0 cm",CKY000000000003779900,PP,NULL,5,marion333,NULL,CKY,2010-12-15T08:50:13Z,603,glass beaker,6.187,2.776,11.1038,5.9216,4.9168,603,glass beaker,6.187,2.776,9.1113,3.9378,2.9243,2.0648,2.0164,1.1292,3.1456,1.1618,0.0723,0.0326,2.852,0.4199,0.724,1.5631,0.9067,2.5257,0.641,1.7857,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-7, 77.0 cm",NULL,42.558,43.1,42.558,43.1,"C0018A-5H-7, 79.0 cm",NULL,42.577,43.12,42.577,43.12,"C0018A-5H-7 W, 77.0--79.0 cm",CKY000000000003780000,PP,NULL,5,marion333,NULL,CKY,2010-12-15T08:50:13Z,182,glass beaker,6.112,2.726,8.8076,4.3494,2.6956,182,glass beaker,6.112,2.726,7.9042,3.4499,1.7922,0.9362,0.9143,0.7091,1.6234,0.7239,0.0328,0.0148,1.7594,0.3473,0.5321,1.6605,1.0838,2.4812,0.5632,1.2894,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-7, 127.0 cm",NULL,43.024,43.6,43.024,43.6,"C0018A-5H-7, 128.0 cm",NULL,43.033,43.61,43.033,43.61,"C0018A-5H-7 WR, 127.0--128.0 cm",CKY000000000003711200,PP,NULL,5,marion333,NULL,CKY,2010-12-13T18:30:55Z,127,glass beaker,5.998,2.683,10.5937,5.4071,4.5957,127,glass beaker,5.998,2.683,8.9763,3.7967,2.9783,1.6761,1.6368,1.0873,2.7241,1.1137,0.0587,0.0264,2.9196,0.3647,0.5741,1.6871,1.0718,2.6852,0.6009,1.5054,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-8, 76.0 cm",NULL,43.881,44.52,43.881,44.52,"C0018A-5H-8, 78.0 cm",NULL,43.9,44.54,43.9,44.54,"C0018A-5H-8 W, 76.0--78.0 cm",CKY000000000003780200,PP,NULL,7,ykitamura333,NULL,CKY,2010-12-15T09:13:16Z,178,glass beaker,6.069,2.723,9.9864,5.0532,3.9174,178,glass beaker,6.069,2.723,8.6624,3.735,2.5934,1.372,1.3398,0.9904,2.3302,1.012,0.048,0.0216,2.5454,0.3502,0.539,1.6811,1.0924,2.5701,0.575,1.3528,kidoyo,2010-12-24T14:35:31Z
"C0018A-5H-CC, 35.0 cm",NULL,44.608,45.3,44.608,45.3,"C0018A-5H-CC, 37.0 cm",NULL,44.627,45.32,44.627,45.32,"C0018A-5H-CC W, 35.0--37.0 cm",CKY000000000003812300,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T22:01:22Z,162,glass beaker,5.997,2.738,10.9339,5.4613,4.9369,162,glass beaker,5.997,2.738,9.4778,4.0116,3.4808,1.5089,1.4735,1.2498,2.7233,1.2736,0.0528,0.0238,3.428,0.3056,0.4402,1.8128,1.2588,2.7428,0.5411,1.179,kidoyo,2010-12-24T14:35:32Z
"C0018A-6H-1, 2.0 cm",NULL,44.668,44.67,44.668,44.67,"C0018A-6H-1, 4.0 cm",NULL,44.686,44.69,44.686,44.69,"C0018A-6H-1 W, 2.0--4.0 cm",CKY000000000003812400,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T22:02:25Z,163,glass beaker,6.088,2.732,11.8723,6.2819,5.7843,163,glass beaker,6.088,2.732,9.6629,4.0822,3.5749,2.2895,2.2358,1.3141,3.5499,1.3502,0.0801,0.0361,3.4948,0.3958,0.6551,1.6294,0.9845,2.6595,0.6298,1.7014,kidoyo,2010-12-24T14:35:32Z
"C0018A-6H-1, 16.0 cm",NULL,44.794,44.81,44.794,44.81,"C0018A-6H-1, 18.0 cm",NULL,44.812,44.83,44.812,44.83,"C0018A-6H-1 W, 16.0--18.0 cm",CKY000000000003812500,PP,NULL,5,yabukit,NULL,CKY,2010-12-15T22:02:25Z,164,glass beaker,6.12,2.749,10.7724,5.4162,4.6524,164,glass beaker,6.12,2.749,9.2465,3.897,3.1265,1.5812,1.5441,1.1231,2.6672,1.148,0.0553,0.0249,3.0712,0.3399,0.5148,1.7443,1.1515,2.7346,0.5789,1.3749,kidoyo,2010-12-24T14:35:32Z
"C0018A-6H-1, 39.0 cm",NULL,45.001,45.04,45.001,45.04,"C0018A-6H-1, 41.0 cm",NULL,45.019,45.06,45.019,45.06,"C0018A-6H-1 W, 39.0--41.0 cm",CKY000000000003784000,PP,NULL,40,ykitamura333,NULL,CKY,2010-12-15T11:34:55Z,186,glass beaker,5.949,2.631,9.3327,4.6315,3.3837,186,glass beaker,5.949,2.631,8.1162,3.4203,2.1672,1.2606,1.2311,0.7694,2.0005,0.7893,0.0441,0.0199,2.1231,0.3726,0.5938,1.6914,1.0613,2.7594,0.6154,1.6001,kidoyo,2010-12-24T14:35:31Z
"C0018A-6H-1, 103.0 cm",NULL,45.576,45.68,45.576,45.68,"C0018A-6H-1, 105.0 cm",NULL,45.594,45.7,45.594,45.7,"C0018A-6H-1 W, 103.0--105.0 cm",CKY000000000003784100,PP,NULL,40,ykitamura333,NULL,CKY,2010-12-15T11:34:55Z,185,glass beaker,5.862,2.662,9.8828,5.0491,4.0208,185,glass beaker,5.862,2.662,8.429,3.6016,2.567,1.5065,1.4712,0.9159,2.3871,0.9396,0.0527,0.0237,2.5143,0.3747,0.5992,1.6844,1.0533,2.7452,0.6163,1.6063,kidoyo,2010-12-24T14:35:31Z
