Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0001E-9H-6, 108.0 cm",NULL,76.856,77.485,76.856,77.485,"C0001E-9H-6, 109.0 cm",NULL,76.865,77.495,76.865,77.495,"C0001E-9H-6 W, 108.0--109.0 cm",CKY000000000000282800,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:10Z,152,glass beaker,6.064,2.776,11.346,5.923332,5.282,152,glass beaker,6.064,2.776,9.356,3.942,3.292,2.062176,2.013844,1.133488,3.147332,1.166,0.07217622,0.03251181,3.219824,0.3904158,0.6404625,1.678247,1.023033,2.840633,0.6398575,1.776678,hayashikz,2007-11-30T19:53:34Z
"C0001E-9H-7, 46.0 cm",NULL,77.583,78.285,77.583,78.285,"C0001E-9H-7, 47.0 cm",NULL,77.592,78.295,77.592,78.295,"C0001E-9H-7 W, 46.0--47.0 cm",CKY000000000000282900,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:10Z,172,glass beaker,6.038,2.688,11.096,5.750863,5.058,172,glass beaker,6.038,2.688,9.228,3.891,3.19,1.935751,1.890382,1.172481,3.062863,1.203,0.06775135,0.03051862,3.122249,0.3827108,0.6199863,1.651396,1.019389,2.662941,0.6171944,1.612292,hayashikz,2007-11-30T19:53:34Z
"C0001E-9H-7, 103.0 cm",NULL,78.101,78.855,78.101,78.855,"C0001E-9H-7, 104.0 cm",NULL,78.11,78.865,78.11,78.865,"C0001E-9H-7 W, 103.0--104.0 cm",CKY000000000000283200,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:11Z,137,glass beaker,6.089,2.707,13.096,6.926736,7.007,137,glass beaker,6.089,2.707,10.51,4.352,4.421,2.679793,2.616985,1.602751,4.219736,1.645,0.09379282,0.04224902,4.327207,0.3824451,0.6192893,1.66053,1.025469,2.699862,0.6201774,1.632808,ishimori,2007-11-25T19:32:26Z
"C0001E-9H-8, 24.0 cm",NULL,78.723,79.54,78.723,79.54,"C0001E-9H-8, 25.0 cm",NULL,78.733,79.55,78.733,79.55,"C0001E-9H-8 W, 24.0--25.0 cm",CKY000000000000283000,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:11Z,127,glass beaker,5.997,2.7,11.861,6.250452,5.864,127,glass beaker,5.997,2.7,9.669,4.068,3.672,2.271503,2.218264,1.332188,3.550452,1.368,0.07950265,0.03581201,3.592497,0.387364,0.6322907,1.651621,1.011842,2.69669,0.6247836,1.665129,hayashikz,2007-11-30T19:53:35Z
"C0001E-9H-8, 100.0 cm",NULL,79.414,80.3,79.414,80.3,"C0001E-9H-8, 101.0 cm",NULL,79.423,80.31,79.423,80.31,"C0001E-9H-8 W, 100.0--101.0 cm",CKY000000000000283100,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:11Z,198,glass beaker,6.067,2.732,11.765,6.247509,5.698,198,glass beaker,6.067,2.732,9.586,4.078,3.519,2.258031,2.205108,1.3104,3.515509,1.346,0.07903115,0.03559962,3.439969,0.3962849,0.6564103,1.620818,0.9785124,2.625128,0.6272516,1.682775,hayashikz,2007-11-30T19:54:24Z
"C0001E-10H-1, 20.0 cm",NULL,80.281,80.3,80.281,80.3,"C0001E-10H-1, 21.0 cm",NULL,80.29,80.31,80.29,80.31,"C0001E-10H-1 W, 20.0--21.0 cm",CKY000000000000283300,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:12Z,115,glass beaker,6.019,2.682,11.523,5.930415,5.504,115,glass beaker,6.019,2.682,9.552,3.968,3.533,2.042487,1.994616,1.253799,3.248415,1.286,0.0714871,0.0322014,3.461513,0.3710914,0.5900562,1.694365,1.065601,2.76082,0.6140276,1.590859,ishimori,2007-11-25T19:32:28Z
"C0001E-10H-1, 100.0 cm",NULL,81.005,81.1,81.005,81.1,"C0001E-10H-1, 101.0 cm",NULL,81.014,81.11,81.014,81.11,"C0001E-10H-1 W, 100.0--101.0 cm",CKY000000000000283400,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:12Z,165,glass beaker,5.978,2.651,11.231,5.828624,5.253,165,glass beaker,5.978,2.651,9.308,3.914,3.33,1.992746,1.946041,1.231583,3.177624,1.263,0.06974617,0.03141719,3.260254,0.3793539,0.6112243,1.653122,1.026004,2.647206,0.6124202,1.580114,ishimori,2007-11-25T19:32:28Z
"C0001E-10H-2, 99.0 cm",NULL,82.267,82.495,82.267,82.495,"C0001E-10H-2, 100.0 cm",NULL,82.276,82.505,82.276,82.505,"C0001E-10H-2 W, 99.0--100.0 cm",CKY000000000000283500,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:12Z,2,glass cell,4.542,2.06,9.072,4.731739,4.53,2,glass cell,4.542,2.06,7.405,3.072,2.863,1.727461,1.686974,0.9847652,2.671739,1.012,0.06046119,0.02723477,2.802539,0.381338,0.6163915,1.695525,1.048957,2.845896,0.6314141,1.713072,ishimori,2007-11-25T19:32:29Z
"C0001E-10H-3, 20.0 cm",NULL,82.941,83.24,82.941,83.24,"C0001E-10H-3, 21.0 cm",NULL,82.95,83.25,82.95,83.25,"C0001E-10H-3 WR, 20.0--21.0 cm",CKY000000000000267500,PP,NULL,8,wzhu315,NULL,CKY,2007-11-21T23:00:47Z,147,glass beaker,6.026,2.675,11.358,5.900794,5.332,147,glass beaker,6.026,2.675,9.474,4.025,3.448,1.952332,1.906574,1.31922,3.225794,1.35,0.06833166,0.03078003,3.379668,0.3661537,0.5776696,1.652926,1.047701,2.561869,0.5910402,1.445228,ishimori,2007-11-25T19:11:56Z
"C0001E-10H-3, 24.0 cm",NULL,82.977,83.28,82.977,83.28,"C0001E-10H-3, 25.0 cm",NULL,82.986,83.29,82.986,83.29,"C0001E-10H-3 W, 24.0--25.0 cm",CKY000000000000283600,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:13Z,23,glass cell,4.622,2.06,10.89,5.822195,6.268,23,glass cell,4.622,2.06,8.639,3.581,4.017,2.332643,2.277971,1.484224,3.762195,1.521,0.08164255,0.03677592,3.935357,0.372151,0.5927397,1.666049,1.046027,2.651458,0.6054899,1.534789,ishimori,2007-11-25T19:32:29Z
"C0001E-10H-3, 100.0 cm",NULL,83.665,84.04,83.665,84.04,"C0001E-10H-3, 101.0 cm",NULL,83.674,84.05,83.674,84.05,"C0001E-10H-3 W, 100.0--101.0 cm",CKY000000000000283700,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:13Z,15,glass cell,4.558,2.072,9.913,5.142377,5.355,15,glass cell,4.558,2.072,8.163,3.4,3.605,1.813472,1.770968,1.299409,3.070377,1.328,0.06347155,0.02859079,3.541528,0.3386502,0.512059,1.744085,1.15345,2.725491,0.5767917,1.362903,ishimori,2007-11-25T19:32:30Z
"C0001E-10H-4, 20.0 cm",NULL,84.081,84.5,84.081,84.5,"C0001E-10H-4, 21.0 cm",NULL,84.09,84.51,84.09,84.51,"C0001E-10H-4 W, 20.0--21.0 cm",CKY000000000000284000,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:06:52Z,179,glass beaker,6.039,2.697,11.318,5.804663,5.279,179,glass beaker,6.039,2.697,9.404,3.899,3.365,1.98342,1.936933,1.17073,3.107663,1.202,0.06941974,0.03127015,3.29558,0.3757188,0.6018423,1.698704,1.060469,2.814979,0.6232765,1.654466,ishimori,2007-11-25T19:32:30Z
"C0001E-10H-5, 25.0 cm",NULL,84.321,84.765,84.321,84.765,"C0001E-10H-5, 26.0 cm",NULL,84.33,84.775,84.33,84.775,"C0001E-10H-5 W, 25.0--26.0 cm",CKY000000000000283800,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:13Z,120,glass beaker,6.112,2.707,10.933,5.557743,4.821,120,glass beaker,6.112,2.707,9.267,3.899,3.155,1.726425,1.685962,1.164782,2.850743,1.192,0.06042492,0.02721843,3.094575,0.3581051,0.5578875,1.691138,1.085533,2.656786,0.5914113,1.447449,ishimori,2007-11-25T19:32:31Z
"C0001E-10H-5, 90.0 cm",NULL,84.909,85.415,84.909,85.415,"C0001E-10H-5, 91.0 cm",NULL,84.918,85.425,84.918,85.425,"C0001E-10H-5 WR, 90.0--91.0 cm",CKY000000000000268200,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-21T23:44:35Z,119,glass beaker,6.098,2.792,11.651,5.989585,5.553,119,glass beaker,6.098,2.792,9.719,4.066,3.621,2.002073,1.955149,1.242436,3.197585,1.274,0.07007259,0.03156423,3.550927,0.3605389,0.5638168,1.736623,1.110503,2.858037,0.6114455,1.573642,ishimori,2007-11-25T19:11:57Z
"C0001E-10H-5, 130.0 cm",NULL,85.271,85.815,85.271,85.815,"C0001E-10H-5, 131.0 cm",NULL,85.28,85.825,85.28,85.825,"C0001E-10H-5 W, 130.0--131.0 cm",CKY000000000000283900,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:06:52Z,169,glass beaker,6.051,2.751,11.974,6.338374,5.923,169,glass beaker,6.051,2.751,9.764,4.138,3.713,2.290156,2.23648,1.350894,3.587374,1.387,0.0801555,0.03610608,3.632844,0.3866547,0.6304029,1.651069,1.012675,2.689215,0.623431,1.655556,ishimori,2007-11-25T19:32:31Z
"C0001E-10H-6, 24.0 cm",NULL,85.624,86.205,85.624,86.205,"C0001E-10H-6, 25.0 cm",NULL,85.633,86.215,85.633,86.215,"C0001E-10H-6 W, 24.0--25.0 cm",CKY000000000000284100,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:06:52Z,161,glass beaker,6.097,2.722,11.987,6.221644,5.89,161,glass beaker,6.097,2.722,9.839,4.083,3.742,2.225907,2.173737,1.325907,3.499644,1.361,0.0779068,0.03509315,3.664093,0.3779129,0.6074919,1.683028,1.04699,2.763462,0.6211309,1.639434,ishimori,2007-11-25T19:32:32Z
"C0001E-10H-6, 109.0 cm",NULL,86.393,87.055,86.393,87.055,"C0001E-10H-6, 110.0 cm",NULL,86.402,87.065,86.402,87.065,"C0001E-10H-6 W, 109.0--110.0 cm",CKY000000000000284200,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:06:53Z,11,glass cell,4.56,2.025,9.934,5.0709,5.374,11,glass cell,4.56,2.025,8.304,3.448,3.744,1.689119,1.64953,1.39637,3.0459,1.423,0.05911922,0.02663028,3.684881,0.3143132,0.4583918,1.764339,1.209784,2.638901,0.5415576,1.181299,ishimori,2007-11-25T19:32:32Z
"C0001E-10H-7, 0.0 cm",NULL,86.492,87.165,86.492,87.165,"C0001E-10H-7, 1.0 cm",NULL,86.501,87.175,86.501,87.175,"C0001E-10H-7 WR, 0.0--1.0 cm",CKY000000000000238400,PP,NULL,8,hassy315,NULL,CKY,2007-11-20T14:12:08Z,149,glass beaker,6.046,2.771,11.451,5.765591,5.405,149,glass beaker,6.046,2.771,9.75,4.072,3.704,1.762694,1.721381,1.27321,2.994591,1.301,0.06169435,0.02779025,3.642306,0.3261229,0.4839501,1.804921,1.216295,2.860727,0.5748301,1.352001,ishimori,2007-11-25T17:47:42Z
"C0001E-10H-8, 25.0 cm",NULL,86.913,87.63,86.913,87.63,"C0001E-10H-8, 26.0 cm",NULL,86.922,87.64,86.922,87.64,"C0001E-10H-8 W, 25.0--26.0 cm",CKY000000000000284300,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:06:53Z,28,glass cell,4.599,2.072,9.538,4.86731,4.939,28,glass cell,4.599,2.072,8.002,3.338,3.403,1.59171,1.554404,1.240905,2.79531,1.266,0.05570989,0.02509454,3.34729,0.3222737,0.4755219,1.766888,1.197467,2.697458,0.5560758,1.252637,ishimori,2007-11-25T19:32:33Z
"C0001E-10H-8, 120.0 cm",NULL,87.772,88.58,87.772,88.58,"C0001E-10H-8, 121.0 cm",NULL,87.781,88.59,87.781,88.59,"C0001E-10H-8 W, 120.0--121.0 cm",CKY000000000000284400,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:06:53Z,22,glass cell,4.602,2.058,9.736,5.072377,5.134,22,glass cell,4.602,2.058,7.986,3.33,3.384,1.813472,1.770968,1.243409,3.014377,1.272,0.06347155,0.02859079,3.320528,0.3532278,0.5461395,1.703171,1.101564,2.670503,0.5875071,1.424284,ishimori,2007-11-25T19:32:34Z
"C0001E-10H-9, 24.0 cm",NULL,88.184,89.035,88.184,89.035,"C0001E-10H-9, 25.0 cm",NULL,88.193,89.045,88.193,89.045,"C0001E-10H-9 W, 24.0--25.0 cm",CKY000000000000284500,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:06:54Z,189,glass beaker,6.03,2.678,12.222,6.217376,6.192,189,glass beaker,6.03,2.678,10.242,4.246,4.212,2.051814,2.003724,1.535652,3.539376,1.568,0.07181353,0.03234844,4.140186,0.3313652,0.4955848,1.749461,1.16975,2.696045,0.5661236,1.304804,ishimori,2007-11-25T19:32:36Z
"C0001E-10H-9, 100.0 cm",NULL,88.872,89.795,88.872,89.795,"C0001E-10H-9, 101.0 cm",NULL,88.881,89.805,88.881,89.805,"C0001E-10H-9 W, 100.0--101.0 cm",CKY000000000000284600,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:06:54Z,26,glass cell,4.589,2.068,10.251,5.325763,5.662,26,glass cell,4.589,2.068,8.36,3.443,3.771,1.959586,1.913658,1.344106,3.257763,1.375,0.06858555,0.03089439,3.702414,0.3460942,0.5292724,1.738002,1.13649,2.754556,0.5874146,1.423741,ishimori,2007-11-25T19:32:37Z
"C0001E-11H-1, 22.0 cm",NULL,89.804,89.82,89.804,89.82,"C0001E-11H-1, 23.0 cm",NULL,89.813,89.83,89.813,89.83,"C0001E-11H-1 W, 22.0--23.0 cm",CKY000000000000296400,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:11Z,24,glass cell,4.638,2.026,10.712,5.710322,6.074,24,glass cell,4.638,2.026,8.49,3.498,3.852,2.302591,2.248624,1.435698,3.684322,1.472,0.08059074,0.03630213,3.771409,0.3790897,0.6105385,1.648607,1.023637,2.626882,0.6103223,1.566223,ishimori,2007-11-25T19:55:24Z
"C0001E-11H-1, 100.0 cm",NULL,90.526,90.6,90.526,90.6,"C0001E-11H-1, 101.0 cm",NULL,90.535,90.61,90.535,90.61,"C0001E-11H-1 WR, 100.0--101.0 cm",CKY000000000000272200,PP,NULL,8,hirono315,NULL,CKY,2007-11-22T06:24:47Z,37,glass cell,4.613,2.084,8.755,4.606013,4.142,37,glass cell,4.613,2.084,7.151,3.009,2.538,1.662176,1.623219,0.8987945,2.522013,0.925,0.05817621,0.0262055,2.479824,0.401298,0.6702799,1.642339,0.9832715,2.759055,0.6436202,1.805996,hayashikz,2007-11-30T19:48:13Z
"C0001E-11H-1, 102.0 cm",NULL,90.544,90.62,90.544,90.62,"C0001E-11H-1, 103.0 cm",NULL,90.553,90.63,90.553,90.63,"C0001E-11H-1 W, 102.0--103.0 cm",CKY000000000000296500,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:12Z,124,glass beaker,5.982,2.656,12.407,6.654376,6.425,124,glass beaker,5.982,2.656,9.968,4.226,3.986,2.527461,2.468224,1.530153,3.998376,1.57,0.08846121,0.03984739,3.897539,0.3933792,0.6484762,1.606902,0.9747804,2.547157,0.6173065,1.613057,ishimori,2007-11-25T19:55:25Z
"C0001E-11H-2, 24.0 cm",NULL,91.127,91.25,91.127,91.25,"C0001E-11H-2, 25.0 cm",NULL,91.136,91.26,91.136,91.26,"C0001E-11H-2 W, 24.0--25.0 cm",CKY000000000000296600,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:12Z,12,glass cell,4.541,2.028,10.182,5.477796,5.641,12,glass cell,4.541,2.028,8.069,3.374,3.528,2.189637,2.138318,1.311479,3.449796,1.346,0.07663737,0.03452134,3.451363,0.3881647,0.6344269,1.635169,1.000454,2.631658,0.6198388,1.630463,ishimori,2007-11-25T19:55:25Z
"C0001E-11H-2, 100.0 cm",NULL,91.83,92.01,91.83,92.01,"C0001E-11H-2, 101.0 cm",NULL,91.84,92.02,91.84,92.02,"C0001E-11H-2 W, 100.0--101.0 cm",CKY000000000000296700,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:13Z,17,glass cell,4.589,2.052,9.852,5.165685,5.263,17,glass cell,4.589,2.052,7.943,3.265,3.354,1.978238,1.931873,1.181812,3.113685,1.213,0.0692384,0.03118847,3.284761,0.3758766,0.6022472,1.69028,1.054943,2.779429,0.620446,1.634671,ishimori,2007-11-25T19:55:26Z
"C0001E-11H-3, 26.0 cm",NULL,92.437,92.665,92.437,92.665,"C0001E-11H-3, 27.0 cm",NULL,92.446,92.675,92.446,92.675,"C0001E-11H-3 W, 26.0--27.0 cm",CKY000000000000296800,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:13Z,35,glass cell,4.599,2.052,10.417,5.454336,5.818,35,glass cell,4.599,2.052,8.428,3.474,3.829,2.06114,2.012832,1.389505,3.402336,1.422,0.07213995,0.03249547,3.75686,0.3542695,0.5486337,1.710001,1.1042,2.703741,0.5916028,1.448597,ishimori,2007-11-25T19:55:26Z
"C0001E-11H-3, 119.0 cm",NULL,93.297,93.595,93.297,93.595,"C0001E-11H-3, 120.0 cm",NULL,93.307,93.605,93.307,93.605,"C0001E-11H-3 W, 119.0--120.0 cm",CKY000000000000296900,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:14Z,188,glass beaker,6.014,2.74,11.875,6.118162,5.861,188,glass beaker,6.014,2.74,9.846,4.098,3.832,2.102591,2.053311,1.324851,3.378162,1.358,0.07359073,0.03314898,3.758409,0.3587427,0.5594363,1.734967,1.11256,2.836854,0.607819,1.549843,ishimori,2007-11-25T19:55:27Z
"C0001E-11H-4, 19.0 cm",NULL,93.482,93.795,93.482,93.795,"C0001E-11H-4, 20.0 cm",NULL,93.492,93.805,93.492,93.805,"C0001E-11H-4 WR, 19.0--20.0 cm",CKY000000000000241100,PP,NULL,8,wzhu315,NULL,CKY,2007-11-20T17:21:40Z,180,glass beaker,6.067,2.748,10.983,5.694872,4.916,180,glass beaker,6.067,2.748,9.117,3.837,3.05,1.933679,1.888358,1.058514,2.946872,1.089,0.06767881,0.03048595,2.982321,0.3933439,0.6483804,1.668209,1.012029,2.81746,0.6408008,1.783971,ishimori,2007-11-25T17:47:44Z
"C0001E-11H-5, 25.0 cm",NULL,93.737,94.07,93.737,94.07,"C0001E-11H-5, 26.0 cm",NULL,93.746,94.08,93.746,94.08,"C0001E-11H-5 W, 25.0--26.0 cm",CKY000000000000297000,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:14Z,148,glass beaker,6.08,2.753,11.86,6.105363,5.78,148,glass beaker,6.08,2.753,9.877,4.131,3.797,2.054922,2.00676,1.345603,3.352363,1.378,0.07192234,0.03239745,3.725078,0.3555229,0.5516455,1.724157,1.11118,2.768334,0.5986107,1.491347,ishimori,2007-11-25T19:55:27Z
"C0001E-11H-5, 100.0 cm",NULL,94.431,94.82,94.431,94.82,"C0001E-11H-5, 101.0 cm",NULL,94.44,94.83,94.44,94.83,"C0001E-11H-5 W, 100.0--101.0 cm",CKY000000000000297100,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:15Z,117,glass beaker,6.089,2.724,11.663,5.939946,5.574,117,glass beaker,6.089,2.724,9.814,4.099,3.725,1.916062,1.871154,1.344792,3.215946,1.375,0.06706223,0.03020821,3.657938,0.34375,0.5238094,1.733238,1.137437,2.720077,0.5818364,1.391408,ishimori,2007-11-25T19:55:27Z
"C0001E-11H-5, 115.5 cm",NULL,94.574,94.975,94.574,94.975,"C0001E-11H-5, 117.0 cm",NULL,94.588,94.99,94.588,94.99,"C0001E-11H-5 WR, 115.5--117.0 cm",CKY000000000000271000,PP,NULL,8,hirono315,NULL,CKY,2007-11-22T05:34:53Z,34,glass cell,4.693,2.067,8.957,4.632514,4.264,34,glass cell,4.693,2.067,7.468,3.15,2.775,1.543005,1.506841,1.058673,2.565514,1.083,0.05400522,0.02432668,2.720995,0.361868,0.5670739,1.662045,1.060604,2.570193,0.5873446,1.423329,hayashikz,2007-11-30T19:48:12Z
"C0001E-11H-6, 26.0 cm",NULL,95.046,95.485,95.046,95.485,"C0001E-11H-6, 27.0 cm",NULL,95.056,95.495,95.056,95.495,"C0001E-11H-6 W, 26.0--27.0 cm",CKY000000000000297200,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:15Z,142,glass beaker,6.096,2.792,13.025,6.816481,6.929,142,glass beaker,6.096,2.792,10.61,4.412,4.514,2.502591,2.443936,1.580545,4.024481,1.62,0.08759074,0.03945529,4.426409,0.3611763,0.5653772,1.721713,1.099871,2.800559,0.6072674,1.546262,ishimori,2007-11-25T19:55:28Z
"C0001E-11H-6, 99.0 cm",NULL,95.722,96.215,95.722,96.215,"C0001E-11H-6, 100.0 cm",NULL,95.731,96.225,95.731,96.225,"C0001E-11H-6 W, 99.0--100.0 cm",CKY000000000000297300,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:16Z,164,glass beaker,6.118,2.757,11.861,6.062863,5.743,164,glass beaker,6.118,2.757,9.993,4.203,3.875,1.935751,1.890382,1.415481,3.305863,1.446,0.06775135,0.03051862,3.807249,0.3370627,0.5084384,1.737216,1.151665,2.68972,0.571827,1.335505,ishimori,2007-11-25T19:55:28Z
"C0001E-11H-7, 24.0 cm",NULL,96.375,96.92,96.375,96.92,"C0001E-11H-7, 25.0 cm",NULL,96.384,96.93,96.384,96.93,"C0001E-11H-7 W, 24.0--25.0 cm",CKY000000000000297400,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:16Z,154,glass beaker,6.043,2.67,12.749,6.557208,6.706,154,glass beaker,6.043,2.67,10.501,4.319,4.458,2.329534,2.274935,1.612273,3.887208,1.649,0.08153374,0.03672691,4.376466,0.3473805,0.5322865,1.725145,1.125864,2.714469,0.5852362,1.411011,ishimori,2007-11-25T19:55:29Z
"C0001E-11H-7, 95.0 cm",NULL,97.032,97.63,97.032,97.63,"C0001E-11H-7, 96.0 cm",NULL,97.041,97.64,97.041,97.64,"C0001E-11H-7 W, 95.0--96.0 cm",CKY000000000000297700,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:18Z,171,glass beaker,5.985,2.681,11.318,5.692804,5.333,171,glass beaker,5.985,2.681,9.666,4.048,3.681,1.711917,1.671794,1.34001,3.011804,1.367,0.05991714,0.0269897,3.621083,0.3210045,0.4727639,1.770699,1.202297,2.70228,0.5550806,1.247598,ishimori,2007-11-25T19:55:30Z
"C0001E-11H-8, 24.0 cm",NULL,97.679,98.33,97.679,98.33,"C0001E-11H-8, 25.0 cm",NULL,97.689,98.34,97.689,98.34,"C0001E-11H-8 W, 24.0--25.0 cm",CKY000000000000297500,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:17Z,145,glass beaker,5.966,2.637,12.417,6.459256,6.451,145,glass beaker,5.966,2.637,10.18,4.232,4.214,2.318135,2.263803,1.558453,3.822256,1.595,0.08113478,0.0365472,4.132865,0.359345,0.5609026,1.687747,1.081263,2.651903,0.5922689,1.452597,ishimori,2007-11-25T19:55:29Z
"C0001E-11H-8, 100.0 cm",NULL,98.383,99.09,98.383,99.09,"C0001E-11H-8, 101.0 cm",NULL,98.392,99.1,98.392,99.1,"C0001E-11H-8 W, 100.0--101.0 cm",CKY000000000000297600,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:17Z,141,glass beaker,6.013,2.714,12.925,6.82315,6.912,141,glass beaker,6.013,2.714,10.434,4.343,4.421,2.581347,2.520847,1.588303,4.10915,1.629,0.09034722,0.04069695,4.330653,0.3734588,0.5960642,1.6821,1.053905,2.726591,0.6134716,1.587132,ishimori,2007-11-25T19:55:29Z
"C0001E-12H-1, 24.0 cm",NULL,99.321,99.34,99.321,99.34,"C0001E-12H-1, 25.0 cm",NULL,99.33,99.35,99.33,99.35,"C0001E-12H-1 W, 24.0--25.0 cm",CKY000000000000298700,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:49Z,186,glass beaker,5.941,2.659,10.731,5.467756,4.79,186,glass beaker,5.941,2.659,9.068,3.812,3.127,1.723316,1.682926,1.125831,2.808756,1.153,0.06031611,0.02716942,3.066684,0.3597737,0.5619477,1.705381,1.09183,2.72393,0.5991712,1.49483,hayashikz,2007-11-30T20:17:42Z
"C0001E-12H-1, 99.0 cm",NULL,100.011,100.09,100.011,100.09,"C0001E-12H-1, 100.0 cm",NULL,100.021,100.1,100.021,100.1,"C0001E-12H-1 W, 99.0--100.0 cm",CKY000000000000298800,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:50Z,194,glass beaker,6.04,2.751,11.535,5.914964,5.495,194,glass beaker,6.04,2.751,9.69,4.078,3.65,1.911917,1.867107,1.296857,3.163964,1.327,0.06691715,0.03014286,3.583083,0.3479376,0.5335956,1.736746,1.132467,2.762897,0.5901163,1.439716,hayashikz,2007-11-30T20:17:42Z
"C0001E-12H-2, 24.0 cm",NULL,100.555,100.68,100.555,100.68,"C0001E-12H-2, 25.0 cm",NULL,100.564,100.69,100.564,100.69,"C0001E-12H-2 W, 24.0--25.0 cm",CKY000000000000298900,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:50Z,121,glass beaker,6.069,2.709,12.302,6.30601,6.233,121,glass beaker,6.069,2.709,10.238,4.251,4.169,2.13886,2.088731,1.508279,3.59701,1.542,0.07486016,0.03372079,4.09414,0.343151,0.5224199,1.732828,1.138207,2.714445,0.5806853,1.384843,hayashikz,2007-11-30T20:17:43Z
