Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0006E-42X-8, 56.5 cm",NULL,342.957,343.355,342.957,343.355,"C0006E-42X-8, 58.0 cm",NULL,342.972,343.37,342.972,343.37,"C0006E-42X-8 WR, 56.5--58.0 cm",CKY000000000001201400,PP,NULL,8,arito316,NULL,CKY,2008-01-06T02:37:33Z,NULL,24,glass cell,4.638,2.026,10.407,4.929034,5.769,24,glass cell,4.638,2.026,9.267,3.794,4.629,1.181347,1.153659,1.749375,2.903034,1.768,0.04134718,0.01862486,4.587653,0.204775,0.2575058,1.987231,1.580296,2.622452,0.3973977,0.6594694,tsutsumi316,2008-01-08T16:18:48Z
"C0006E-43X-1, 22.0 cm",NULL,344.05,344.05,344.05,344.05,"C0006E-43X-1, 23.0 cm",NULL,344.06,344.06,344.06,344.06,"C0006E-43X-1 W, 22.0--23.0 cm",CKY000000000001215800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-06T14:02:55Z,NULL,152,glass beaker,6.064,2.776,8.357,3.568,2.293,152,glass beaker,6.064,2.776,8.343,3.554,2.279,0.0145,0.0142,0.7778,0.792,0.778,0.0005,0.0002,2.2785,0.0063,0.0064,2.8952,2.8769,2.9294,0.0179,0.0183,fujikit,2010-08-10T11:47:44Z
"C0006E-43X-1, 89.0 cm",NULL,344.72,344.72,344.72,344.72,"C0006E-43X-1, 91.0 cm",NULL,344.74,344.74,344.74,344.74,"C0006E-43X-1 W, 89.0--91.0 cm",CKY000000000001215900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-06T14:05:02Z,NULL,198,glass beaker,6.067,2.732,10.736,4.455978,4.669,198,glass beaker,6.067,2.732,10.731,4.451,4.664,0.005181347,0.005059909,1.718918,1.723978,1.719,0.000181347,8.17E-05,4.663819,0.001109734,0.001110967,2.708271,2.705265,2.713229,0.002935019,0.002943659,david_goldsby316,2008-01-14T14:21:50Z
"C0006E-43X-1, 137.0 cm",NULL,345.2,345.2,345.2,345.2,"C0006E-43X-1, 141.0 cm",NULL,345.24,345.24,345.24,345.24,"C0006E-43X-1 WR, 137.0--141.0 cm",CKY000000000001177700,HS,NULL,5,arakaway,NULL,CKY,2008-01-05T09:24:07Z,NULL,129,glass beaker,6.074,2.747,11,5.088346,4.926,129,glass beaker,6.074,2.747,10.161,4.253,4.087,0.8694301,0.8490528,1.492293,2.341346,1.506,0.03043008,0.01370724,4.05657,0.1764982,0.2143264,2.103918,1.732581,2.718347,0.3626345,0.5689586,david_goldsby316,2008-01-14T15:38:20Z
"C0006E-43X-2, 25.0 cm",NULL,345.49,345.49,345.49,345.49,"C0006E-43X-2, 27.0 cm",NULL,345.51,345.51,345.51,345.51,"C0006E-43X-2 W, 25.0--27.0 cm",CKY000000000001216000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-06T14:05:02Z,NULL,121,glass beaker,6.069,2.709,10.201,4.26447,4.132,121,glass beaker,6.069,2.709,10.194,4.2575,4.125,0.007253886,0.007083873,1.548386,1.55547,1.5485,0.000253886,0.000114363,4.124746,0.001755539,0.001758626,2.656433,2.651769,2.663901,0.00455417,0.004575005,david_goldsby316,2008-01-14T14:21:51Z
"C0006E-43X-4, 101.0 cm",NULL,349.075,349.075,349.075,349.075,"C0006E-43X-4, 103.0 cm",NULL,349.095,349.095,349.095,349.095,"C0006E-43X-4 W, 101.0--103.0 cm",CKY000000000001216500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-06T14:05:04Z,NULL,188,glass beaker,6.014,2.74,10.932,5.105206,4.918,188,glass beaker,6.014,2.74,10.061,4.238,4.047,0.9025907,0.8814362,1.48377,2.365206,1.498,0.0315907,0.01423004,4.015409,0.183528,0.2247817,2.079311,1.6977,2.706221,0.3726678,0.5940518,david_goldsby316,2008-01-14T15:23:41Z
"C0006E-43X-5, 0.0 cm",NULL,349.11,349.11,349.11,349.11,"C0006E-43X-5, 1.5 cm",NULL,349.125,349.125,349.125,349.125,"C0006E-43X-5 WR, 0.0--1.5 cm",CKY000000000001189200,PP,NULL,8,arito316,NULL,CKY,2008-01-05T18:14:23Z,NULL,20,glass cell,4.62,2.048,12.122,6.219579,7.502,20,glass cell,4.62,2.048,9.959,4.066,5.339,2.241451,2.188917,1.982662,4.171579,2.018,0.07845084,0.03533821,5.260549,0.2987804,0.4260868,1.79836,1.261045,2.653276,0.5247215,1.104029,tsutsumi316,2008-01-07T20:18:46Z
"C0006E-43X-6, 20.0 cm",NULL,349.69,349.69,349.69,349.69,"C0006E-43X-6, 22.0 cm",NULL,349.71,349.71,349.71,349.71,"C0006E-43X-6 W, 20.0--22.0 cm",CKY000000000001216600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-06T14:05:04Z,NULL,135,glass beaker,6.058,2.7,12.031,5.617178,5.973,135,glass beaker,6.058,2.7,10.924,4.515,4.866,1.14715,1.120264,1.796914,2.917178,1.815,0.04015029,0.01808572,4.82585,0.192056,0.2377095,2.047527,1.654287,2.685632,0.3840231,0.6234376,david_goldsby316,2008-01-14T15:23:42Z
"C0006E-43X-6, 101.0 cm",NULL,350.5,350.5,350.5,350.5,"C0006E-43X-6, 103.0 cm",NULL,350.52,350.52,350.52,350.52,"C0006E-43X-6 W, 101.0--103.0 cm",CKY000000000001216700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-06T14:05:05Z,NULL,201,glass beaker,6.063,2.712,9.997,4.735629,3.934,201,glass beaker,6.063,2.712,9.223,3.965,3.16,0.8020726,0.7832739,1.240355,2.023629,1.253,0.02807256,0.0126453,3.131927,0.2038822,0.2560955,1.944032,1.547679,2.525025,0.3870641,0.6314919,david_goldsby316,2008-01-14T15:23:42Z
"C0006E-43X-7, 20.0 cm",NULL,351.105,351.105,351.105,351.105,"C0006E-43X-7, 22.0 cm",NULL,351.125,351.125,351.125,351.125,"C0006E-43X-7 W, 20.0--22.0 cm",CKY000000000001216800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-06T14:05:05Z,NULL,138,glass beaker,5.99,2.626,11.823,5.560169,5.833,138,glass beaker,5.99,2.626,10.714,4.456,4.724,1.149223,1.122288,1.811882,2.934169,1.83,0.04022283,0.01811839,4.683777,0.1970209,0.2453624,1.987956,1.596287,2.585035,0.3824891,0.6194046,david_goldsby316,2008-01-14T15:23:42Z
"C0006E-43X-7, 97.0 cm",NULL,351.875,351.875,351.875,351.875,"C0006E-43X-7, 99.0 cm",NULL,351.895,351.895,351.895,351.895,"C0006E-43X-7 W, 97.0--99.0 cm",CKY000000000001216900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-06T14:05:06Z,NULL,160,glass beaker,6.045,2.676,10.405,4.766429,4.36,160,glass beaker,6.045,2.676,9.7,4.0645,3.655,0.73057,0.7134472,1.376982,2.090429,1.3885,0.02556997,0.011518,3.62943,0.1675619,0.2012906,2.085696,1.736213,2.635786,0.3412922,0.5181239,david_goldsby316,2008-01-14T15:23:43Z
"C0006E-44X-1, 24.0 cm",NULL,353.558,353.57,353.558,353.57,"C0006E-44X-1, 26.0 cm",NULL,353.577,353.59,353.577,353.59,"C0006E-44X-1 W, 24.0--26.0 cm",CKY000000000001237700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:20:23Z,NULL,127,glass beaker,5.997,2.7,12.271,5.789039,6.274,127,glass beaker,5.997,2.7,11.132,4.655,5.135,1.180311,1.152647,1.936391,3.089039,1.955,0.04131091,0.01860852,5.093689,0.1881273,0.2317203,2.031052,1.648956,2.630506,0.3731411,0.5952553,tsutsumi316,2008-01-07T22:24:14Z
"C0006E-44X-1, 104.0 cm",NULL,354.32,354.37,354.32,354.37,"C0006E-44X-1, 106.0 cm",NULL,354.339,354.39,354.339,354.39,"C0006E-44X-1 W, 104.0--106.0 cm",CKY000000000001237600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:20:23Z,NULL,176,glass beaker,5.97,2.665,12.191,5.759799,6.221,176,glass beaker,5.97,2.665,10.997,4.571,5.027,1.237306,1.208306,1.886493,3.094799,1.906,0.04330573,0.01950709,4.983694,0.1988918,0.2482708,2.010147,1.610345,2.641777,0.3904312,0.640504,tsutsumi316,2008-01-07T22:24:14Z
"C0006E-44X-2, 20.0 cm",NULL,354.871,354.95,354.871,354.95,"C0006E-44X-2, 23.0 cm",NULL,354.9,354.98,354.9,354.98,"C0006E-44X-2 W, 20.0--23.0 cm",CKY000000000001237800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:20:23Z,NULL,114,glass beaker,6.061,2.735,12.017,5.615135,5.956,114,glass beaker,6.061,2.735,10.9,4.503,4.839,1.157513,1.130384,1.749751,2.880135,1.768,0.04051298,0.01824909,4.798487,0.194344,0.2412246,2.067959,1.666063,2.742383,0.392476,0.6460255,tsutsumi316,2008-01-07T22:24:15Z
"C0006E-44X-2, 106.0 cm",NULL,355.69,355.81,355.69,355.81,"C0006E-44X-2, 108.0 cm",NULL,355.709,355.83,355.709,355.83,"C0006E-44X-2 W, 106.0--108.0 cm",CKY000000000001237900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:20:24Z,NULL,147,glass beaker,6.026,2.675,11.931,5.70029,5.905,147,glass beaker,6.026,2.675,10.62,4.395,4.594,1.358549,1.326708,1.698581,3.02529,1.72,0.04754926,0.02141859,4.546451,0.2300676,0.2988153,1.951879,1.502815,2.676616,0.4385392,0.7810684,tsutsumi316,2008-01-07T22:24:15Z
"C0006E-44X-2, 137.5 cm",NULL,355.989,356.125,355.989,356.125,"C0006E-44X-2, 141.5 cm",NULL,356.027,356.165,356.027,356.165,"C0006E-44X-2 WR, 137.5--141.5 cm",CKY000000000001183000,316NRHS,86IODP,5,murakih,NULL,CKY,2008-01-05T13:48:20Z,NULL,5,glass cell,4.594,2.062,11.559,5.517128,6.965,5,glass cell,4.594,2.062,10.211,4.175,5.617,1.396891,1.364152,2.090977,3.455128,2.113,0.04889123,0.02202308,5.568109,0.2005587,0.2508735,2.015844,1.611549,2.662922,0.3948193,0.6523991,tsutsumi316,2008-01-07T20:18:46Z
"C0006E-44X-3, 18.0 cm",NULL,356.199,356.345,356.199,356.345,"C0006E-44X-3, 20.0 cm",NULL,356.218,356.365,356.218,356.365,"C0006E-44X-3 W, 18.0--20.0 cm",CKY000000000001238000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:20:24Z,NULL,117,glass beaker,6.089,2.724,12.298,5.956876,6.209,117,glass beaker,6.089,2.724,10.892,4.557,4.803,1.456995,1.422846,1.810029,3.232876,1.833,0.05099486,0.02297066,4.752005,0.2346585,0.3066063,1.920581,1.4699,2.625375,0.4401179,0.7860903,tsutsumi316,2008-01-07T22:24:15Z
"C0006E-44X-3, 97.0 cm",NULL,356.95,357.135,356.95,357.135,"C0006E-44X-3, 100.0 cm",NULL,356.979,357.165,356.979,357.165,"C0006E-44X-3 W, 97.0--100.0 cm",CKY000000000001238100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:20:24Z,NULL,34,glass cell,4.693,2.067,11.65,5.609793,6.957,34,glass cell,4.693,2.067,10.225,4.191,5.532,1.476684,1.442074,2.100719,3.542793,2.124,0.05168398,0.02328107,5.480316,0.2122587,0.2694523,1.963705,1.546891,2.608781,0.4070444,0.686467,tsutsumi316,2008-01-07T22:24:15Z
"C0006E-44X-4, 20.0 cm",NULL,357.559,357.775,357.559,357.775,"C0006E-44X-4, 22.5 cm",NULL,357.583,357.8,357.583,357.8,"C0006E-44X-4 W, 20.0--22.5 cm",CKY000000000001238200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:20:24Z,NULL,172,glass beaker,6.038,2.688,12.049,5.682934,6.011,172,glass beaker,6.038,2.688,10.886,4.525,4.848,1.205181,1.176935,1.817999,2.994934,1.837,0.04218138,0.01900062,4.805819,0.200496,0.2507755,2.007056,1.604649,2.643465,0.3929752,0.6473791,tsutsumi316,2008-01-07T22:24:16Z
"C0006E-44X-4, 99.0 cm",NULL,358.311,358.565,358.311,358.565,"C0006E-44X-4, 102.0 cm",NULL,358.339,358.595,358.339,358.595,"C0006E-44X-4 W, 99.0--102.0 cm",CKY000000000001238300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:20:24Z,NULL,113,glass beaker,5.985,2.629,11.071,5.142914,5.086,113,glass beaker,5.985,2.629,10.133,4.209,4.148,0.9720208,0.949239,1.564675,2.513914,1.58,0.03402075,0.01532466,4.113979,0.1911169,0.2362727,2.02314,1.636483,2.629286,0.377594,0.6066683,tsutsumi316,2008-01-07T22:24:16Z
"C0006E-44X-5, 0.0 cm",NULL,358.715,358.99,358.715,358.99,"C0006E-44X-5, 1.5 cm",NULL,358.729,359.005,358.729,359.005,"C0006E-44X-5 WR, 0.0--1.5 cm",CKY000000000001189600,PP,NULL,8,arito316,NULL,CKY,2008-01-05T18:37:17Z,NULL,128,glass beaker,6.025,2.648,14.459,6.954199,8.434,128,glass beaker,6.025,2.648,12.668,5.171,6.643,1.855959,1.812459,2.493739,4.306199,2.523,0.0649586,0.02926063,6.578041,0.2200567,0.2821446,1.958572,1.527575,2.637822,0.4208954,0.7268039,tsutsumi316,2008-01-07T20:18:47Z
"C0006E-44X-6, 26.0 cm",NULL,359.324,359.63,359.324,359.63,"C0006E-44X-6, 28.0 cm",NULL,359.343,359.65,359.343,359.65,"C0006E-44X-6 W, 26.0--28.0 cm",CKY000000000001238400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:20:24Z,NULL,115,glass beaker,6.019,2.682,12.423,5.7901,6.404,115,glass beaker,6.019,2.682,11.298,4.67,5.279,1.165803,1.13848,1.96962,3.1081,1.988,0.04080314,0.01837979,5.238197,0.182043,0.2225581,2.060423,1.685337,2.659496,0.3662944,0.5780198,tsutsumi316,2008-01-08T16:18:44Z
"C0006E-44X-6, 80.0 cm",NULL,359.838,360.17,359.838,360.17,"C0006E-44X-6, 92.0 cm",NULL,359.952,360.29,359.952,360.29,"C0006E-44X-6 W, 80.0--92.0 cm",CKY000000000001238500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:20:24Z,NULL,206,glass beaker,6.02,2.646,12.147,5.686126,6.127,206,glass beaker,6.02,2.646,11.028,4.572,5.008,1.159586,1.132408,1.907718,3.040126,1.926,0.04058552,0.01828177,4.967414,0.1892583,0.2334384,2.015377,1.63395,2.603851,0.3724871,0.5935927,tsutsumi316,2008-01-08T16:18:45Z
"C0006E-44X-8, 27.0 cm",NULL,361.674,362.1,361.674,362.1,"C0006E-44X-8, 29.0 cm",NULL,361.693,362.12,361.693,362.12,"C0006E-44X-8 W, 27.0--29.0 cm",CKY000000000001238600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:20:25Z,NULL,6,glass cell,4.527,2.039,11.973,5.50959,7.446,6,glass cell,4.527,2.039,10.731,4.273,6.204,1.287047,1.256881,2.213709,3.47059,2.234,0.04504667,0.02029129,6.158953,0.1728507,0.2089717,2.145456,1.774613,2.782188,0.3621521,0.5677718,tsutsumi316,2008-01-08T16:18:45Z
"C0006E-44X-8, 79.0 cm",NULL,362.169,362.62,362.169,362.62,"C0006E-44X-8, 81.0 cm",NULL,362.188,362.64,362.188,362.64,"C0006E-44X-8 W, 79.0--81.0 cm",CKY000000000001238700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:20:25Z,NULL,35,glass cell,4.599,2.052,10.903,5.177516,6.304,35,glass cell,4.599,2.052,9.644,3.924,5.045,1.304663,1.274085,1.851431,3.125516,1.872,0.04566325,0.02056903,4.999337,0.206958,0.2609673,2.016947,1.599524,2.700256,0.4076399,0.6881624,tsutsumi316,2008-01-08T16:18:46Z
"C0006E-45X-1, 18.0 cm",NULL,363.002,363.01,363.002,363.01,"C0006E-45X-1, 20.0 cm",NULL,363.021,363.03,363.021,363.03,"C0006E-45X-1 W, 18.0--20.0 cm",CKY000000000001238900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:24:58Z,NULL,190,glass beaker,6.064,2.72,12.515,5.852595,6.451,190,glass beaker,6.064,2.72,11.274,4.617,5.21,1.28601,1.255869,1.876725,3.132595,1.897,0.0450104,0.02027495,5.164989,0.1993506,0.2489861,2.059315,1.64879,2.752129,0.4009039,0.6691814,tsutsumi316,2008-01-13T18:01:18Z
"C0006E-45X-1, 37.5 cm",NULL,363.188,363.205,363.188,363.205,"C0006E-45X-1, 39.0 cm",NULL,363.202,363.22,363.202,363.22,"C0006E-45X-1 WR, 37.5--39.0 cm",CKY000000000001208800,PP,NULL,8,chesterf316,NULL,CKY,2008-01-06T11:59:41Z,NULL,180,glass beaker,6.067,2.748,12.232,5.685165,6.165,180,glass beaker,6.067,2.748,11.122,4.58,5.055,1.150259,1.1233,1.813865,2.937165,1.832,0.0402591,0.01813473,5.014741,0.1865789,0.2293756,2.098963,1.707341,2.764671,0.3824435,0.6192852,tsutsumi316,2008-01-08T22:02:39Z
"C0006E-45X-1, 106.0 cm",NULL,363.842,363.89,363.842,363.89,"C0006E-45X-1, 108.0 cm",NULL,363.861,363.91,363.861,363.91,"C0006E-45X-1 W, 106.0--108.0 cm",CKY000000000001239000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:24:58Z,NULL,192,glass beaker,5.928,2.685,12.053,5.573165,6.125,192,glass beaker,5.928,2.685,10.943,4.468,5.015,1.150259,1.1233,1.764865,2.888165,1.783,0.0402591,0.01813473,4.974741,0.1877974,0.2312199,2.120724,1.722457,2.818765,0.388932,0.6364791,tsutsumi316,2008-01-08T22:02:39Z
"C0006E-45X-2, 21.0 cm",NULL,364.362,364.435,364.362,364.435,"C0006E-45X-2, 23.0 cm",NULL,364.381,364.455,364.381,364.455,"C0006E-45X-2 W, 21.0--23.0 cm",CKY000000000001239100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:24:58Z,NULL,111,glass beaker,6.065,2.702,12.641,5.936664,6.576,111,glass beaker,6.065,2.702,11.416,4.717,5.351,1.26943,1.239678,1.994986,3.234664,2.015,0.04443009,0.02001355,5.30657,0.1930399,0.2392186,2.032978,1.640532,2.659953,0.3832477,0.6213966,tsutsumi316,2008-01-08T22:02:40Z
"C0006E-45X-2, 100.0 cm",NULL,365.116,365.225,365.116,365.225,"C0006E-45X-2, 101.0 cm",NULL,365.125,365.235,365.125,365.235,"C0006E-45X-2 W, 100.0--101.0 cm",CKY000000000001239200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:24:58Z,NULL,170,glass beaker,6.055,2.712,11.586,5.446318,5.531,170,glass beaker,6.055,2.712,10.511,4.376,4.456,1.11399,1.08788,1.646437,2.734318,1.664,0.03898967,0.01756291,4.417011,0.2014084,0.2522044,2.022808,1.615398,2.682769,0.3978618,0.6607483,tsutsumi316,2008-01-08T22:02:40Z
"C0006E-45X-3, 19.0 cm",NULL,365.683,365.82,365.683,365.82,"C0006E-45X-3, 21.0 cm",NULL,365.702,365.84,365.702,365.84,"C0006E-45X-3 W, 19.0--21.0 cm",CKY000000000001239300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:24:59Z,NULL,140,glass beaker,6.001,2.695,13.05,6.17195,7.049,140,glass beaker,6.001,2.695,11.661,4.789,5.66,1.439378,1.405643,2.071307,3.47695,2.094,0.05037828,0.02269292,5.609622,0.2041961,0.256591,2.027352,1.613374,2.708252,0.4042747,0.678626,tsutsumi316,2008-01-08T22:02:40Z
"C0006E-45X-3, 63.5 cm",NULL,366.108,366.265,366.108,366.265,"C0006E-45X-3, 65.0 cm",NULL,366.122,366.28,366.122,366.28,"C0006E-45X-3 WR, 63.5--65.0 cm",CKY000000000001213600,PP,NULL,8,chesterf316,NULL,CKY,2008-01-06T12:37:32Z,NULL,23,glass cell,4.622,2.06,12.256,5.83831,7.634,23,glass cell,4.622,2.06,10.72,4.309,6.098,1.59171,1.554404,2.223905,3.77831,2.249,0.05570989,0.02509454,6.04229,0.2085027,0.2634283,2.02048,1.599205,2.716972,0.411402,0.6989524,tsutsumi316,2008-01-08T22:02:39Z
"C0006E-45X-3, 81.5 cm",NULL,366.28,366.445,366.28,366.445,"C0006E-45X-3, 83.0 cm",NULL,366.294,366.46,366.294,366.46,"C0006E-45X-3 WR, 81.5--83.0 cm",CKY000000000001214100,PP,NULL,8,chesterf316,NULL,CKY,2008-01-06T12:37:33Z,NULL,17,glass cell,4.589,2.052,11.626,5.542954,7.037,17,glass cell,4.589,2.052,10.238,4.161,5.649,1.438342,1.404631,2.086323,3.490954,2.109,0.05034201,0.02267658,5.598658,0.2043971,0.2569084,2.015781,1.603761,2.683504,0.402363,0.6732565,tsutsumi316,2008-01-08T16:18:48Z
"C0006E-45X-4, 0.0 cm",NULL,366.485,366.66,366.485,366.66,"C0006E-45X-4, 1.5 cm",NULL,366.499,366.675,366.499,366.675,"C0006E-45X-4 WR, 0.0--1.5 cm",CKY000000000001186500,PP,NULL,8,arito316,NULL,CKY,2008-01-05T16:53:01Z,NULL,165,glass beaker,5.978,2.651,13.209,6.216689,7.231,165,glass beaker,5.978,2.651,11.76,4.774,5.782,1.501554,1.466362,2.099327,3.565689,2.123,0.05255444,0.02367317,5.729445,0.2076552,0.2620768,2.027939,1.606827,2.729182,0.4112422,0.6984913,tsutsumi316,2008-01-13T17:51:38Z
"C0006E-45X-5, 22.0 cm",NULL,367.067,367.27,367.067,367.27,"C0006E-45X-5, 24.0 cm",NULL,367.086,367.29,367.086,367.29,"C0006E-45X-5 W, 22.0--24.0 cm",CKY000000000001239500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:24:59Z,NULL,21,glass cell,4.561,2.041,11.952,5.631107,7.391,21,glass cell,4.561,2.041,10.599,4.284,6.038,1.402073,1.369211,2.220895,3.590107,2.243,0.04907258,0.02210476,5.988928,0.1897,0.2341108,2.058713,1.668175,2.696628,0.3813846,0.6165133,tsutsumi316,2008-01-08T22:02:41Z
"C0006E-45X-5, 109.0 cm",NULL,367.897,368.14,367.897,368.14,"C0006E-45X-5, 111.0 cm",NULL,367.916,368.16,367.916,368.16,"C0006E-45X-5 W, 109.0--111.0 cm",CKY000000000001239400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:24:59Z,NULL,143,glass beaker,5.963,2.679,12.222,5.934514,6.259,143,glass beaker,5.963,2.679,10.733,4.452,4.77,1.543005,1.506841,1.748673,3.255514,1.773,0.05400522,0.02432668,4.715995,0.2465258,0.3271855,1.922584,1.448617,2.696899,0.462858,0.8617052,tsutsumi316,2008-01-08T22:02:40Z
"C0006E-45X-6, 24.0 cm",NULL,368.437,368.705,368.437,368.705,"C0006E-45X-6, 26.0 cm",NULL,368.456,368.725,368.456,368.725,"C0006E-45X-6 W, 24.0--26.0 cm",CKY000000000001239600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:24:59Z,NULL,205,glass beaker,6.087,2.728,12.307,6.013266,6.22,205,glass beaker,6.087,2.728,10.761,4.474,4.674,1.602073,1.564524,1.720742,3.285266,1.746,0.05607258,0.02525792,4.617928,0.2575679,0.3469246,1.893302,1.405648,2.683684,0.4762244,0.9092147,tsutsumi316,2008-01-08T22:02:41Z
"C0006E-45X-6, 99.0 cm",NULL,369.152,369.455,369.152,369.455,"C0006E-45X-6, 101.0 cm",NULL,369.171,369.475,369.171,369.475,"C0006E-45X-6 W, 99.0--101.0 cm",CKY000000000001239700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:24:59Z,NULL,136,glass beaker,6.026,2.675,12.391,5.340018,6.365,136,glass beaker,6.026,2.675,11.936,4.887,5.91,0.4715026,0.4604517,2.204566,2.665018,2.212,0.0165026,0.007433605,5.893497,0.07407739,0.08000387,2.388351,2.211429,2.673314,0.1727762,0.2088627,tsutsumi316,2008-01-13T18:22:32Z
"C0006E-45X-7, 26.0 cm",NULL,369.801,370.135,369.801,370.135,"C0006E-45X-7, 28.0 cm",NULL,369.82,370.155,369.82,370.155,"C0006E-45X-7 W, 26.0--28.0 cm",CKY000000000001239800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:24:59Z,NULL,10,glass cell,4.544,2.032,14.983,7.18545,10.439,10,glass cell,4.544,2.032,13.02,5.231,8.476,2.034197,1.98652,3.166929,5.15345,3.199,0.07119695,0.0320707,8.404803,0.1948651,0.2420279,2.025633,1.630908,2.653928,0.3854739,0.6272702,tsutsumi316,2008-01-08T22:02:41Z
"C0006E-45X-7, 99.0 cm",NULL,370.498,370.865,370.498,370.865,"C0006E-45X-7, 101.0 cm",NULL,370.517,370.885,370.517,370.885,"C0006E-45X-7 W, 99.0--101.0 cm",CKY000000000001239900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:25:00Z,NULL,27,glass cell,4.648,2.08,13.424,6.724512,8.776,27,glass cell,4.648,2.08,11.705,5.013,7.057,1.781347,1.739597,2.904916,4.644512,2.933,0.0623472,0.02808432,6.994653,0.2029794,0.2546727,1.889542,1.506004,2.407868,0.3745488,0.5988459,tsutsumi316,2008-01-08T22:02:42Z
"C0006E-45X-8, 26.5 cm",NULL,371.161,371.56,371.161,371.56,"C0006E-45X-8, 29.0 cm",NULL,371.185,371.585,371.185,371.585,"C0006E-45X-8 W, 26.5--29.0 cm",CKY000000000001240000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T16:25:00Z,NULL,119,glass beaker,6.098,2.792,12.215,5.783621,6.117,119,glass beaker,6.098,2.792,10.98,4.554,4.882,1.279793,1.249798,1.741823,2.991621,1.762,0.04479278,0.02017693,4.837207,0.209219,0.2645727,2.044711,1.616919,2.777094,0.4177661,0.7175227,tsutsumi316,2008-01-08T22:02:42Z
