Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0008A-24H-5, 23.0 cm",NULL,191.359,191.98,191.359,191.98,"C0008A-24H-5, 25.0 cm",NULL,191.376,192,191.376,192,"C0008A-24H-5 W, 23.0--25.0 cm",CKY000000000001726900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:35:49Z,NULL,156,glass beaker,5.934,2.659,13.355,6.713075,7.421,156,glass beaker,5.934,2.659,11.306,4.673,5.372,2.123316,2.073551,1.980524,4.054075,2.014,0.07431612,0.03347573,5.297684,0.2861226,0.4008008,1.830504,1.306755,2.67489,0.5114732,1.046971,tsutsumi316,2008-01-31T21:08:34Z
"C0008A-24H-6, 0.0 cm",NULL,192.054,192.78,192.054,192.78,"C0008A-24H-6, 1.5 cm",NULL,192.067,192.795,192.067,192.795,"C0008A-24H-6 WR, 0.0--1.5 cm",CKY000000000001623700,PP,NULL,8,arito316,NULL,CKY,2008-01-28T16:26:00Z,NULL,13,glass cell,4.522,2.05,11.752,5.896125,7.23,13,glass cell,4.522,2.05,9.944,4.096,5.422,1.873575,1.829663,2.016462,3.846125,2.046,0.06557518,0.02953837,5.356425,0.259139,0.3497809,1.879814,1.392681,2.656349,0.475716,0.9073632,tsutsumi316,2008-01-31T20:07:27Z
"C0008A-24H-7, 23.0 cm",NULL,192.519,193.315,192.519,193.315,"C0008A-24H-7, 25.0 cm",NULL,192.536,193.335,192.536,193.335,"C0008A-24H-7 W, 23.0--25.0 cm",CKY000000000001727000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:35:49Z,NULL,176,glass beaker,5.97,2.665,13.271,6.571689,7.301,176,glass beaker,5.97,2.665,11.363,4.672,5.393,1.977202,1.930861,1.975828,3.906689,2.007,0.06920213,0.03117213,5.323798,0.2708125,0.3713894,1.868846,1.362739,2.694465,0.4942449,0.9772417,tsutsumi316,2008-01-31T21:08:34Z
"C0008A-24H-8, 23.0 cm",NULL,193.714,194.69,193.714,194.69,"C0008A-24H-8, 25.0 cm",NULL,193.731,194.71,193.731,194.71,"C0008A-24H-8 W, 23.0--25.0 cm",CKY000000000001727100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:35:50Z,NULL,26,glass cell,4.589,2.068,13.008,6.656021,8.419,26,glass cell,4.589,2.068,10.717,4.375,6.128,2.374093,2.31845,2.269571,4.588021,2.307,0.08309333,0.03742943,6.044906,0.2819923,0.3927428,1.834996,1.317541,2.663458,0.5053269,1.021537,tsutsumi316,2008-01-31T21:08:34Z
"C0008A-24H-9, 23.0 cm",NULL,194.896,196.05,194.896,196.05,"C0008A-24H-9, 25.0 cm",NULL,194.913,196.07,194.913,196.07,"C0008A-24H-9 W, 23.0--25.0 cm",CKY000000000001727200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:35:50Z,NULL,14,glass cell,4.569,2.054,14.19,7.15362,9.621,14,glass cell,4.569,2.054,11.807,4.781,7.238,2.46943,2.411553,2.688068,5.09962,2.727,0.08643012,0.03893249,7.15157,0.2566708,0.345299,1.886611,1.402373,2.660488,0.4728887,0.8971325,tsutsumi316,2008-01-31T21:08:35Z
"C0008A-25H-1, 50.0 cm",NULL,197.127,197.23,197.127,197.23,"C0008A-25H-1, 52.0 cm",NULL,197.143,197.25,197.143,197.25,"C0008A-25H-1 W, 50.0--52.0 cm",CKY000000000001688100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T11:51:00Z,NULL,134,glass beaker,6.038,2.73,13.0741,6.4848,7.0361,134,glass beaker,6.038,2.73,11.2105,4.6294,5.1725,1.9312,1.8859,1.8689,3.7548,1.8994,0.0676,0.0305,5.1049,0.2745,0.3783,1.8739,1.3596,2.7315,0.5023,1.0091,fujikit,2010-08-10T11:47:54Z
"C0008A-25H-2, 0.0 cm",NULL,197.901,198.205,197.901,198.205,"C0008A-25H-2, 1.5 cm",NULL,197.913,198.22,197.913,198.22,"C0008A-25H-2 WR, 0.0--1.5 cm",CKY000000000001633000,PP,NULL,8,arito316,NULL,CKY,2008-01-28T20:39:04Z,NULL,194,glass beaker,6.04,2.751,12.488,6.303338,6.448,194,glass beaker,6.04,2.751,10.729,4.552,4.689,1.822798,1.780076,1.772262,3.552338,1.801,0.06379798,0.02873783,4.625202,0.282692,0.3941013,1.815142,1.302016,2.609773,0.5010998,1.004409,tsutsumi316,2008-01-31T20:07:27Z
"C0008A-25H-3, 50.0 cm",NULL,198.536,199.005,198.536,199.005,"C0008A-25H-3, 52.0 cm",NULL,198.552,199.025,198.552,199.025,"C0008A-25H-3 W, 50.0--52.0 cm",CKY000000000001688200,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T11:51:00Z,NULL,151,glass beaker,5.999,2.718,12.9593,6.5021,6.9603,151,glass beaker,5.999,2.718,10.9526,4.5041,4.9536,2.0795,2.0308,1.7533,3.7841,1.7861,0.0728,0.0328,4.8808,0.2988,0.4261,1.8394,1.2898,2.7838,0.5367,1.1583,fujikit,2010-08-10T11:47:54Z
"C0008A-25H-4, 50.0 cm",NULL,199.358,200.04,199.358,200.04,"C0008A-25H-4, 52.0 cm",NULL,199.374,200.06,199.374,200.06,"C0008A-25H-4 W, 50.0--52.0 cm",CKY000000000001688300,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T11:51:01Z,NULL,183,glass beaker,5.929,2.649,13.7805,6.78,7.8515,183,glass beaker,5.929,2.649,11.7469,4.7552,5.8179,2.1074,2.058,2.073,4.131,2.1062,0.0738,0.0332,5.7441,0.2684,0.3669,1.9006,1.3905,2.7709,0.4982,0.9928,fujikit,2010-08-10T11:47:54Z
"C0008A-25H-5, 50.0 cm",NULL,200.398,201.35,200.398,201.35,"C0008A-25H-5, 52.0 cm",NULL,200.414,201.37,200.414,201.37,"C0008A-25H-5 W, 50.0--52.0 cm",CKY000000000001688400,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T11:51:01Z,NULL,189,glass beaker,6.03,2.678,11.7219,6.2567,5.6919,189,glass beaker,6.03,2.678,9.4329,3.9777,3.4029,2.372,2.3164,1.2623,3.5787,1.2997,0.083,0.0374,3.3199,0.4167,0.7145,1.5905,0.9277,2.63,0.6473,1.8351,fujikit,2010-08-10T11:47:54Z
"C0008A-26H-1, 50.0 cm",NULL,201.39,201.39,201.39,201.39,"C0008A-26H-1, 52.0 cm",NULL,201.41,201.41,201.41,201.41,"C0008A-26H-1 W, 50.0--52.0 cm",CKY000000000001637600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-28T23:25:28Z,NULL,125,glass beaker,6.079,2.718,13.0423,6.3637,6.9633,125,glass beaker,6.079,2.718,11.3565,4.6852,5.2775,1.7469,1.706,1.9397,3.6457,1.9672,0.0611,0.0275,5.2164,0.2509,0.3349,1.91,1.4308,2.6893,0.4679,0.8795,fujikit,2010-08-10T11:47:54Z
"C0008A-26H-2, 0.0 cm",NULL,202.21,202.21,202.21,202.21,"C0008A-26H-2, 1.5 cm",NULL,202.225,202.225,202.225,202.225,"C0008A-26H-2 WR, 0.0--1.5 cm",CKY000000000001636700,PP,NULL,8,arito316,NULL,CKY,2008-01-28T22:55:21Z,NULL,139,glass beaker,6.097,2.688,13.785,6.80885,7.688,139,glass beaker,6.097,2.688,11.914,4.946,5.817,1.93886,1.893418,2.227432,4.12085,2.258,0.06786016,0.03056764,5.74914,0.2521931,0.3372435,1.865634,1.395134,2.581061,0.4594726,0.8500451,tsutsumi316,2008-01-31T20:07:27Z
"C0008A-26H-2, 30.0 cm",NULL,202.51,202.51,202.51,202.51,"C0008A-26H-2, 32.0 cm",NULL,202.53,202.53,202.53,202.53,"C0008A-26H-2 W, 30.0--32.0 cm",CKY000000000001688500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T11:53:45Z,NULL,170,glass beaker,6.055,2.712,11.459,5.664,5.404,170,glass beaker,6.055,2.712,9.8822,4.0941,3.8272,1.634,1.5957,1.3563,2.952,1.3821,0.0572,0.0258,3.77,0.3024,0.4334,1.8306,1.2771,2.7796,0.5405,1.1765,fujikit,2010-08-10T11:47:54Z
"C0008A-26H-3, 30.0 cm",NULL,202.835,202.835,202.835,202.835,"C0008A-26H-3, 32.0 cm",NULL,202.855,202.855,202.855,202.855,"C0008A-26H-3 W, 30.0--32.0 cm",CKY000000000001688600,PP,NULL,5,david_goldsby316,ash,CKY,2008-01-30T11:53:46Z,NULL,137,glass beaker,6.089,2.707,11.76,6.1942,5.671,137,glass beaker,6.089,2.707,9.8667,4.3091,3.7777,1.962,1.916,1.5712,3.4872,1.6021,0.0687,0.0309,3.709,0.346,0.529,1.6262,1.0636,2.3606,0.5494,1.2195,fujikit,2010-08-10T11:47:54Z
"C0008A-27H-1, 60.0 cm",NULL,210.99,210.99,210.99,210.99,"C0008A-27H-1, 62.0 cm",NULL,211.01,211.01,211.01,211.01,"C0008A-27H-1 W, 60.0--62.0 cm",CKY000000000001690500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T13:12:24Z,NULL,200,glass beaker,6.013,2.72,13.9102,7.3153,7.8972,200,glass beaker,6.013,2.72,11.2332,4.6499,5.2202,2.7741,2.7091,1.8862,4.5953,1.9299,0.0971,0.0437,5.1231,0.3513,0.5415,1.7185,1.1149,2.7161,0.5895,1.4363,fujikit,2010-08-10T11:47:54Z
"C0008A-27H-1, 68.0 cm",NULL,211.07,211.07,211.07,211.07,"C0008A-27H-1, 69.5 cm",NULL,211.085,211.085,211.085,211.085,"C0008A-27H-1 WR, 68.0--69.5 cm",CKY000000000001675500,PP,NULL,8,arito316,NULL,CKY,2008-01-30T00:48:37Z,NULL,9,glass cell,4.585,2.063,11.998,6.102587,7.413,9,glass cell,4.585,2.063,9.837,3.951,5.252,2.239378,2.186893,1.852694,4.039587,1.888,0.0783783,0.03530554,5.173622,0.302088,0.4328454,1.835088,1.28073,2.792485,0.5413654,1.180385,tsutsumi316,2008-02-01T02:28:41Z
"C0008A-27H-2, 35.0 cm",NULL,212.05,212.05,212.05,212.05,"C0008A-27H-2, 36.5 cm",NULL,212.065,212.065,212.065,212.065,"C0008A-27H-2 WR, 35.0--36.5 cm",CKY000000000001676600,PP,NULL,8,arito316,NULL,CKY,2008-01-30T01:07:16Z,NULL,178,glass beaker,6.07,2.773,13.108,6.517916,7.038,178,glass beaker,6.07,2.773,11.252,4.67,5.182,1.923316,1.878238,1.866677,3.744916,1.897,0.06731611,0.03032257,5.114684,0.273276,0.3760381,1.879348,1.365767,2.739993,0.5015435,1.006193,tsutsumi316,2008-02-01T01:58:48Z
"C0008A-27H-2, 50.0 cm",NULL,212.2,212.2,212.2,212.2,"C0008A-27H-2, 52.0 cm",NULL,212.22,212.22,212.22,212.22,"C0008A-27H-2 W, 50.0--52.0 cm",CKY000000000001690600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T13:12:24Z,NULL,147,glass beaker,6.026,2.675,13.66,6.9191,7.634,147,glass beaker,6.026,2.675,11.4276,4.6964,5.4016,2.3134,2.2592,1.9849,4.2441,2.0214,0.081,0.0365,5.3206,0.303,0.4348,1.7987,1.2536,2.6805,0.5323,1.1382,fujikit,2010-08-10T11:47:54Z
"C0008A-27H-3, 50.0 cm",NULL,213.515,213.515,213.515,213.515,"C0008A-27H-3, 52.0 cm",NULL,213.535,213.535,213.535,213.535,"C0008A-27H-3 W, 50.0--52.0 cm",CKY000000000001690700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T13:12:25Z,NULL,16,glass beaker,4.613,2.072,11.3524,5.804,6.7394,16,glass beaker,4.613,2.072,9.3944,3.8546,4.7814,2.029,1.9814,1.7506,3.732,1.7826,0.071,0.032,4.7104,0.3011,0.4307,1.8058,1.2622,2.6907,0.5309,1.1318,fujikit,2010-08-10T11:47:54Z
"C0008A-27H-4, 50.0 cm",NULL,214.825,214.825,214.825,214.825,"C0008A-27H-4, 52.0 cm",NULL,214.845,214.845,214.845,214.845,"C0008A-27H-4 W, 50.0--52.0 cm",CKY000000000001690800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T13:12:25Z,NULL,143,glass beaker,5.963,2.679,12.9888,6.4558,7.0258,143,glass beaker,5.963,2.679,11.0026,4.4782,5.0396,2.0582,2.01,1.7668,3.7768,1.7992,0.072,0.0324,4.9676,0.2929,0.4143,1.8603,1.3153,2.8116,0.5322,1.1376,fujikit,2010-08-10T11:47:54Z
"C0008A-27H-5, 0.0 cm",NULL,215.635,215.635,215.635,215.635,"C0008A-27H-5, 1.5 cm",NULL,215.65,215.65,215.65,215.65,"C0008A-27H-5 WR, 0.0--1.5 cm",CKY000000000001641500,PP,NULL,8,arito316,NULL,CKY,2008-01-29T00:56:13Z,NULL,12,glass cell,4.541,2.028,13.333,7.0658,8.792,12,glass cell,4.541,2.028,10.532,4.277,5.991,2.902591,2.834561,2.203238,5.0378,2.249,0.1015908,0.0457616,5.889409,0.33014,0.4928492,1.745206,1.169044,2.673069,0.5626586,1.286543,tsutsumi316,2008-01-31T21:08:38Z
"C0008A-27H-7, 61.0 cm",NULL,217.57,217.57,217.57,217.57,"C0008A-27H-7, 63.0 cm",NULL,217.59,217.59,217.59,217.59,"C0008A-27H-7 W, 61.0--63.0 cm",CKY000000000001690900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T13:12:25Z,NULL,199,glass beaker,6.006,2.699,14.2022,7.2158,8.1962,199,glass beaker,6.006,2.699,11.8352,4.8591,5.8292,2.4528,2.3953,2.1215,4.5168,2.1601,0.0858,0.0386,5.7434,0.2993,0.4271,1.8146,1.2716,2.7072,0.5303,1.1291,fujikit,2010-08-10T11:47:54Z
"C0008A-27H-8, 61.0 cm",NULL,218.87,218.87,218.87,218.87,"C0008A-27H-8, 63.0 cm",NULL,218.89,218.89,218.89,218.89,"C0008A-27H-8 W, 61.0--63.0 cm",CKY000000000001691000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T13:12:26Z,NULL,176,glass beaker,5.97,2.665,14.6632,7.5752,8.6932,176,glass beaker,5.97,2.665,12.017,4.9405,6.047,2.7422,2.6779,2.2323,4.9102,2.2755,0.096,0.0432,5.951,0.3154,0.4608,1.7704,1.212,2.6659,0.5454,1.1996,fujikit,2010-08-10T11:47:54Z
"C0008A-28H-1, 49.0 cm",NULL,220.372,220.38,220.372,220.38,"C0008A-28H-1, 51.0 cm",NULL,220.392,220.4,220.392,220.4,"C0008A-28H-1 W, 49.0--51.0 cm",CKY000000000001692100,PP,NULL,5,DAVID_GOLDSBY316,NULL,CKY,2008-01-30T13:51:48Z,NULL,149,glass beaker,6.046,2.771,13.3125,6.5059,7.2665,149,glass beaker,6.046,2.771,11.5687,4.7698,5.5227,1.807,1.7646,1.9703,3.7349,1.9988,0.0632,0.0285,5.4595,0.2487,0.331,1.9456,1.4618,2.7709,0.4725,0.8956,fujikit,2010-08-10T11:47:54Z
"C0008A-28H-1, 88.5 cm",NULL,220.761,220.775,220.761,220.775,"C0008A-28H-1, 90.0 cm",NULL,220.775,220.79,220.775,220.79,"C0008A-28H-1 WR, 88.5--90.0 cm",CKY000000000001682200,PP,NULL,8,chesterf316,NULL,CKY,2008-01-30T05:47:58Z,NULL,165,glass beaker,5.978,2.651,13.032,6.576345,7.054,165,glass beaker,5.978,2.651,11.045,4.598,5.067,2.059067,2.010808,1.914537,3.925345,1.947,0.07206741,0.0324628,4.994932,0.2919007,0.4122313,1.797039,1.272482,2.60895,0.5122627,1.050284,tsutsumi316,2008-02-01T02:28:42Z
"C0008A-28H-2, 50.0 cm",NULL,221.671,221.7,221.671,221.7,"C0008A-28H-2, 52.0 cm",NULL,221.69,221.72,221.69,221.72,"C0008A-28H-2 W, 50.0--52.0 cm",CKY000000000001692200,PP,NULL,5,DAVID_GOLDSBY316,NULL,CKY,2008-01-30T13:51:48Z,NULL,127,glass beaker,5.997,2.7,12.5938,6.3439,6.5968,127,glass beaker,5.997,2.7,10.7169,4.4752,4.7199,1.945,1.8994,1.7445,3.6439,1.7752,0.0681,0.0307,4.6518,0.2948,0.4181,1.8104,1.2766,2.6666,0.5213,1.0888,fujikit,2010-08-10T11:47:55Z
"C0008A-28H-3, 0.0 cm",NULL,222.182,222.22,222.182,222.22,"C0008A-28H-3, 1.5 cm",NULL,222.197,222.235,222.197,222.235,"C0008A-28H-3 WR, 0.0--1.5 cm",CKY000000000001644000,PP,NULL,8,arito316,NULL,CKY,2008-01-29T03:16:48Z,NULL,6,glass cell,4.527,2.039,12.585,6.534651,8.058,6,glass cell,4.527,2.039,10.209,4.169,5.682,2.462176,2.404469,2.091182,4.495651,2.13,0.08617623,0.03881812,5.595824,0.3055567,0.4400025,1.792399,1.244719,2.675914,0.5348433,1.149813,tsutsumi316,2008-01-31T21:08:39Z
"C0008A-28H-4, 51.0 cm",NULL,222.979,223.03,222.979,223.03,"C0008A-28H-4, 52.5 cm",NULL,222.994,223.045,222.994,223.045,"C0008A-28H-4 WR, 51.0--52.5 cm",CKY000000000001683400,PP,NULL,8,chesterf316,NULL,CKY,2008-01-30T06:18:08Z,NULL,200,glass beaker,6.013,2.72,12.072,6.186088,6.059,200,glass beaker,6.013,2.72,10.026,4.149,4.013,2.120207,2.070515,1.395573,3.466088,1.429,0.07420731,0.03342672,3.938793,0.3499269,0.5382886,1.74808,1.13638,2.822347,0.5973636,1.48363,tsutsumi316,2008-02-01T02:28:42Z
"C0008A-28H-4, 57.0 cm",NULL,223.038,223.09,223.038,223.09,"C0008A-28H-4, 59.0 cm",NULL,223.058,223.11,223.058,223.11,"C0008A-28H-4 W, 57.0--59.0 cm",CKY000000000001692300,PP,NULL,5,DAVID_GOLDSBY316,NULL,CKY,2008-01-30T13:51:49Z,NULL,195,glass beaker,6.061,2.75,13.9067,7.0308,7.8457,195,glass beaker,6.061,2.75,11.7289,4.8625,5.6679,2.2568,2.2039,2.0769,4.2808,2.1125,0.079,0.0356,5.5889,0.2876,0.4038,1.8328,1.3056,2.691,0.5148,1.0611,fujikit,2010-08-10T11:47:55Z
"C0008A-28H-5, 49.0 cm",NULL,224.268,224.34,224.268,224.34,"C0008A-28H-5, 51.0 cm",NULL,224.288,224.36,224.288,224.36,"C0008A-28H-5 W, 49.0--51.0 cm",CKY000000000001692400,PP,NULL,5,DAVID_GOLDSBY316,NULL,CKY,2008-01-30T13:52:20Z,NULL,124,glass beaker,5.982,2.656,12.6851,6.2327,6.7031,124,glass beaker,5.982,2.656,10.9102,4.4655,4.9282,1.8393,1.7962,1.7805,3.5767,1.8095,0.0644,0.029,4.8638,0.2744,0.3782,1.8741,1.3599,2.7317,0.5022,1.0088,fujikit,2010-08-10T11:47:55Z
"C0008A-29X-1, 46.0 cm",NULL,225.184,225.21,225.184,225.21,"C0008A-29X-1, 47.0 cm",NULL,225.194,225.22,225.194,225.22,"C0008A-29X-1 W, 46.0--47.0 cm",CKY000000000001709900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-31T12:25:09Z,NULL,123,glass beaker,6.064,2.724,11.6502,5.5827,5.5862,123,glass beaker,6.064,2.724,10.2959,4.2343,4.2319,1.4034,1.3705,1.4882,2.8587,1.5103,0.0491,0.0221,4.1828,0.2512,0.3355,1.9541,1.4632,2.8106,0.4794,0.9209,fujikit,2010-08-10T11:47:55Z
"C0008A-29X-2, 56.0 cm",NULL,226.516,226.62,226.516,226.62,"C0008A-29X-2, 58.0 cm",NULL,226.535,226.64,226.535,226.64,"C0008A-29X-2 W, 56.0--58.0 cm",CKY000000000001710000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-31T12:25:10Z,NULL,187,glass beaker,6.12,2.752,11.3722,5.5854,5.2522,187,glass beaker,6.12,2.752,9.9677,4.187,3.8477,1.4554,1.4213,1.4121,2.8334,1.435,0.0509,0.0229,3.7968,0.2771,0.3833,1.8537,1.34,2.6888,0.5016,1.0065,fujikit,2010-08-10T11:47:55Z
"C0008A-29X-3, 55.0 cm",NULL,227.328,227.48,227.328,227.48,"C0008A-29X-3, 57.0 cm",NULL,227.347,227.5,227.347,227.5,"C0008A-29X-3 W, 55.0--57.0 cm",CKY000000000001710100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-31T12:25:10Z,NULL,165,glass beaker,5.978,2.651,10.6662,5.2303,4.6882,165,glass beaker,5.978,2.651,9.4063,3.9759,3.4283,1.3056,1.275,1.3043,2.5793,1.3249,0.0457,0.0206,3.3826,0.2785,0.386,1.8176,1.3114,2.5934,0.4943,0.9775,fujikit,2010-08-10T11:47:55Z
"C0008A-29X-4, 58.0 cm",NULL,228.603,228.83,228.603,228.83,"C0008A-29X-4, 60.0 cm",NULL,228.622,228.85,228.622,228.85,"C0008A-29X-4 W, 58.0--60.0 cm",CKY000000000001710200,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-31T12:25:10Z,NULL,141,glass beaker,6.013,2.714,11.8529,5.8598,5.8399,141,glass beaker,6.013,2.714,10.288,4.3017,4.275,1.6217,1.5837,1.5621,3.1458,1.5877,0.0568,0.0256,4.2182,0.2777,0.3845,1.8564,1.3409,2.7003,0.5034,1.0138,fujikit,2010-08-10T11:47:55Z
"C0008A-29X-5, 0.0 cm",NULL,228.995,229.245,228.995,229.245,"C0008A-29X-5, 33.0 cm",NULL,229.306,229.575,229.306,229.575,"C0008A-29X-5 WR, 0.0--33.0 cm",CKY000000000001656400,PP,NULL,8,chesterf316,NULL,CKY,2008-01-29T11:21:47Z,NULL,107,glass beaker,6.084,2.677,13.1976,6.6205,7.1136,107,glass beaker,6.084,2.677,11.1507,4.5825,5.0667,2.1211,2.0714,1.8721,3.9435,1.9055,0.0742,0.0334,4.9925,0.2982,0.4249,1.8039,1.266,2.6668,0.5253,1.1065,fujikit,2010-08-10T11:47:55Z
"C0008A-29X-6, 70.0 cm",NULL,229.968,230.275,229.968,230.275,"C0008A-29X-6, 72.0 cm",NULL,229.986,230.295,229.986,230.295,"C0008A-29X-6 W, 70.0--72.0 cm",CKY000000000001727300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:35:50Z,NULL,27,glass cell,4.648,2.08,12.675,6.594625,8.027,27,glass cell,4.648,2.08,10.293,4.223,5.645,2.468394,2.410541,2.104084,4.514625,2.143,0.08639385,0.03891615,5.558606,0.3075114,0.444067,1.777999,1.231244,2.641818,0.5339405,1.145649,tsutsumi316,2008-01-31T21:08:36Z
"C0008A-29X-7, 104.0 cm",NULL,231.526,231.925,231.526,231.925,"C0008A-29X-7, 106.0 cm",NULL,231.545,231.945,231.545,231.945,"C0008A-29X-7 W, 104.0--106.0 cm",CKY000000000001727400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:35:51Z,NULL,8,glass cell,4.56,2.079,11.924,5.961593,7.364,8,glass cell,4.56,2.079,9.994,4.04,5.434,2,1.953125,1.929468,3.882593,1.961,0.07000005,0.03153156,5.364,0.2715915,0.3728561,1.89667,1.381551,2.78004,0.5030465,1.012261,tsutsumi316,2008-01-31T21:08:36Z
"C0008A-29X-8, 13.0 cm",NULL,231.913,232.335,231.913,232.335,"C0008A-29X-8, 15.0 cm",NULL,231.932,232.355,231.932,232.355,"C0008A-29X-8 W, 13.0--15.0 cm",CKY000000000001727500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:35:51Z,NULL,21,glass cell,4.561,2.041,10.395,5.198135,5.834,21,glass cell,4.561,2.041,8.819,3.629,4.258,1.633161,1.594883,1.562252,3.157135,1.588,0.05716067,0.02574805,4.200839,0.2799384,0.3887701,1.847878,1.330586,2.688964,0.5051679,1.020887,tsutsumi316,2008-01-31T21:08:37Z
"C0008A-29X-9, 28.0 cm",NULL,233.296,233.8,233.296,233.8,"C0008A-29X-9, 30.0 cm",NULL,233.315,233.82,233.315,233.82,"C0008A-29X-9 W, 28.0--30.0 cm",CKY000000000001727600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:35:52Z,NULL,3,glass cell,4.512,2.03,11.194,5.643587,6.682,3,glass cell,4.512,2.03,9.492,3.949,4.98,1.763731,1.722393,1.891193,3.613587,1.919,0.06173062,0.02780658,4.918269,0.2639525,0.358608,1.849132,1.361049,2.600617,0.4766437,0.910744,tsutsumi316,2008-01-31T21:08:37Z
"C0008A-30X-1, 50.0 cm",NULL,234.75,234.75,234.75,234.75,"C0008A-30X-1, 52.0 cm",NULL,234.77,234.77,234.77,234.77,"C0008A-30X-1 W, 50.0--52.0 cm",CKY000000000001727700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:34Z,NULL,168,glass beaker,6.088,2.784,11.362,5.660497,5.274,168,glass beaker,6.088,2.784,9.869,4.174,3.781,1.54715,1.510889,1.365608,2.876497,1.39,0.0541503,0.02439203,3.72685,0.2933542,0.4151362,1.83348,1.295621,2.729077,0.5252531,1.106386,tsutsumi316,2008-02-01T02:28:42Z
"C0008A-30X-2, 39.0 cm",NULL,235.66,235.66,235.66,235.66,"C0008A-30X-2, 41.0 cm",NULL,235.68,235.68,235.68,235.68,"C0008A-30X-2 W, 39.0--41.0 cm",CKY000000000001727800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:34Z,NULL,188,glass beaker,6.014,2.74,12.446,6.116578,6.432,188,glass beaker,6.014,2.74,10.742,4.42,4.728,1.765803,1.724417,1.652161,3.376578,1.68,0.06180316,0.02783926,4.666197,0.2745341,0.3784245,1.904887,1.381931,2.8243,0.5106996,1.043734,tsutsumi316,2008-02-01T02:28:43Z
