Top Drilling depth below sea floor [m DSF],Top Mud depth below sea floor [m MSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]","Top Depth DSF, MSF, WSF and CSF-A [m]",Top Core depth (below sea floor) [m CSF-B],Bottom Drilling depth below sea floor [m DSF],Bottom Mud depth below sea floor [m MSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]","Bottom Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core depth (below sea floor) [m CSF-B],Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::beaker mass [g]::number,moisture and density::beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
NULL,C0002F;1440.500,1440.5,1440.5,1440.5,NULL,C0002F;1445.500,1445.5,1445.5,1445.5,C0002F-138SMW W,CKY000000000001055710,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-06T18:19:06Z,>4mm,18.8305,8.5202,43.4956,24.6651,38.3095,15.8753,19.479,5.3742,5.2482,7.2696,12.5178,7.3551,0.1881,0.0855,19.2909,0.2179,0.2786,1.9704,1.5411,2.6536,0.4193,0.7219,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1445.500,1445.5,1445.5,1445.5,NULL,C0002F;1450.500,1450.5,1450.5,1450.5,C0002F-139SMW W,CKY000000000001241410,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2012-11-17T12:49:32Z,1-4mm,18.7973,8.4403,42.8401,24.0428,37.7603,15.6387,18.963,5.264,5.1406,7.1147,12.2553,7.1984,0.1842,0.0837,18.7788,0.2189,0.2803,1.9618,1.5323,2.6394,0.4195,0.7225,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1445.500,1445.5,1445.5,1445.5,NULL,C0002F;1450.500,1450.5,1450.5,1450.5,C0002F-139SMW W,CKY000000000001241510,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2012-11-17T12:49:32Z,>4mm soft,18.8512,8.5068,44.2168,25.3656,39.0127,16.1541,20.1615,5.3928,5.2664,7.5615,12.8279,7.6473,0.1887,0.0858,19.9728,0.2126,0.27,1.9774,1.557,2.6414,0.4105,0.6965,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1450.500,1450.5,1450.5,1450.5,NULL,C0002F;1455.500,1455.5,1455.5,1455.5,C0002F-140SMW W,CKY000000000001056310,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-06T18:37:03Z,1-4mm,18.7926,8.5004,42.6166,23.824,37.8376,15.6876,19.045,4.9523,4.8362,7.1084,11.9446,7.1872,0.1733,0.0788,18.8717,0.2079,0.2624,1.9945,1.5799,2.6548,0.4049,0.6804,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1450.500,1450.5,1450.5,1450.5,NULL,C0002F;1455.500,1455.5,1455.5,1455.5,C0002F-140SMW W,CKY000000000001056410,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-06T18:37:03Z,>4mm,18.9046,8.5358,41.1626,22.258,36.6272,15.2512,17.7226,4.6999,4.5897,6.6406,11.2303,6.7154,0.1645,0.0748,17.5581,0.2112,0.2677,1.982,1.5635,2.6441,0.4087,0.6912,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1460.500,1460.5,1460.5,1460.5,NULL,C0002F;1465.500,1465.5,1465.5,1465.5,C0002F-142SMW W,CKY000000000001057110,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-06T18:59:41Z,1-4mm,19.0009,8.6083,42.6626,23.6617,37.6435,15.6509,18.6426,5.2011,5.0792,6.9599,12.0391,7.0426,0.182,0.0827,18.4606,0.2198,0.2817,1.9654,1.5334,2.6524,0.4219,0.7298,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1460.500,1460.5,1460.5,1460.5,NULL,C0002F;1465.500,1465.5,1465.5,1465.5,C0002F-142SMW W,CKY000000000001057210,PP,NULL,30,miyabes,">4mm, bulk",CKY,2012-11-10T22:23:55Z,>4mm,18.1337,8.1875,45.1377,27.004,39.5646,16.3644,21.4309,5.7752,5.6398,8.085,13.7248,8.1769,0.2021,0.0919,21.2288,0.2139,0.272,1.9675,1.5467,2.6257,0.4109,0.6976,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1470.500,1470.5,1470.5,1470.5,NULL,C0002F;1475.500,1475.5,1475.5,1475.5,C0002F-144SMW W,CKY000000000001057410,PP,NULL,30,ohashia,"1-4mm, bulk",CKY,2012-11-06T19:09:37Z,1-4mm,18.881,8.5048,43.0621,24.1811,37.7354,15.6181,18.8544,5.5199,5.3905,7.0255,12.416,7.1133,0.1932,0.0878,18.6612,0.2283,0.2958,1.9476,1.503,2.6562,0.4342,0.7673,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1470.500,1470.5,1470.5,1470.5,NULL,C0002F;1475.500,1475.5,1475.5,1475.5,C0002F-144SMW W,CKY000000000001057510,PP,NULL,30,ohashia,">4mm, bulk",CKY,2012-11-06T19:09:37Z,>4mm,18.7192,8.4533,44.6942,25.975,39.193,16.1912,20.4738,5.7007,5.5671,7.6472,13.2143,7.7379,0.1995,0.0907,20.2743,0.2195,0.2812,1.9657,1.5343,2.6512,0.4213,0.728,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1480.500,1480.5,1480.5,1480.5,NULL,C0002F;1485.500,1485.5,1485.5,1485.5,C0002F-148SMW W,CKY000000000001057910,PP,NULL,30,ohashia,"1-4mm, bulk",CKY,2012-11-06T19:37:01Z,1-4mm,19.1354,8.5894,43.3198,24.1844,38.131,15.8192,18.9956,5.377,5.251,7.1443,12.3953,7.2298,0.1882,0.0855,18.8074,0.2223,0.2859,1.9511,1.5173,2.6325,0.4236,0.735,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1480.500,1480.5,1480.5,1480.5,NULL,C0002F;1485.500,1485.5,1485.5,1485.5,C0002F-148SMW W,CKY000000000001058010,PP,NULL,30,ohashia,">4mm, bulk",CKY,2012-11-06T19:37:01Z,>4mm,18.718,8.4449,43.9384,25.2204,38.5247,15.9574,19.8067,5.6101,5.4786,7.4232,12.9018,7.5125,0.1964,0.0893,19.6103,0.2224,0.2861,1.9548,1.52,2.6418,0.4246,0.738,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1490.500,1490.5,1490.5,1490.5,NULL,C0002F;1495.500,1495.5,1495.5,1495.5,C0002F-150SMW W,CKY000000000001059110,PP,NULL,30,ohashia,"1-4mm, bulk",CKY,2012-11-06T21:25:35Z,1-4mm,18.0526,8.195,40.9108,22.8582,35.9846,14.899,17.932,5.1049,4.9853,6.6228,11.6081,6.704,0.1787,0.0812,17.7533,0.2233,0.2875,1.9692,1.5294,2.6806,0.4295,0.7527,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1490.500,1490.5,1490.5,1490.5,NULL,C0002F;1495.500,1495.5,1495.5,1495.5,C0002F-150SMW W,CKY000000000001059210,PP,NULL,30,ohashia,">4mm, bulk",CKY,2012-11-06T21:25:35Z,>4mm,18.8068,8.4623,42.5279,23.7211,37.4354,15.5308,18.6286,5.2772,5.1535,6.9845,12.138,7.0685,0.1847,0.084,18.4439,0.2225,0.2861,1.9543,1.5195,2.6407,0.4246,0.7378,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1500.500,1500.5,1500.5,1500.5,NULL,C0002F;1505.500,1505.5,1505.5,1505.5,C0002F-153SMW W,CKY000000000001061310,PP,NULL,30,ohashia,"1-4mm, bulk",CKY,2012-11-06T22:32:59Z,1-4mm,18.9691,8.615,41.8987,22.9296,36.9734,15.3493,18.0043,5.1039,4.9843,6.6531,11.6374,6.7343,0.1786,0.0812,17.8257,0.2226,0.2863,1.9703,1.5318,2.6793,0.4283,0.7492,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1500.500,1500.5,1500.5,1500.5,NULL,C0002F;1505.500,1505.5,1505.5,1505.5,C0002F-153SMW W,CKY000000000001061410,PP,NULL,30,ohashia,">4mm, bulk",CKY,2012-11-06T22:32:59Z,>4mm,17.929,8.1618,43.4577,25.5287,37.9517,15.6771,20.0227,5.7057,5.572,7.4245,12.9965,7.5153,0.1997,0.0908,19.823,0.2235,0.2878,1.9643,1.5253,2.6699,0.4287,0.7505,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1510.500,1510.5,1510.5,1510.5,NULL,C0002F;1515.500,1515.5,1515.5,1515.5,C0002F-155SMW W,CKY000000000001064810,PP,NULL,30,ohashia,"1-4mm, bulk",CKY,2012-11-06T23:24:11Z,1-4mm,19.0712,8.5636,42.9547,23.8835,37.6764,15.6759,18.6052,5.4697,5.3415,7.0253,12.3668,7.1123,0.1914,0.087,18.4138,0.229,0.297,1.9313,1.489,2.6211,0.4319,0.7603,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1510.500,1510.5,1510.5,1510.5,NULL,C0002F;1515.500,1515.5,1515.5,1515.5,C0002F-155SMW W,CKY000000000001064910,PP,NULL,30,ohashia,">4mm, bulk",CKY,2012-11-06T23:24:11Z,>4mm,18.8466,8.4448,44.2612,25.4146,38.6793,15.9952,19.8327,5.7844,5.6488,7.4584,13.1072,7.5504,0.2025,0.092,19.6302,0.2276,0.2947,1.939,1.4977,2.632,0.431,0.7574,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1520.500,1520.5,1520.5,1520.5,NULL,C0002F;1525.500,1525.5,1525.5,1525.5,C0002F-158SMW W,CKY000000000001065910,PP,NULL,30,ohashia,"1-4mm, bulk",CKY,2012-11-06T23:43:56Z,1-4mm,18.9714,8.5759,41.6033,22.6319,36.7284,15.2728,17.757,5.0517,4.9333,6.6165,11.5498,6.6969,0.1768,0.0804,17.5802,0.2232,0.2874,1.9595,1.5221,2.657,0.4271,0.7456,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1520.500,1520.5,1520.5,1520.5,NULL,C0002F;1525.500,1525.5,1525.5,1525.5,C0002F-158SMW W,CKY000000000001066010,PP,NULL,30,ohashia,">4mm, bulk",CKY,2012-11-06T23:43:56Z,>4mm,18.95,8.5445,44.2009,25.2509,38.8473,16.1079,19.8973,5.5478,5.4178,7.4751,12.8929,7.5634,0.1942,0.0883,19.7031,0.2197,0.2816,1.9585,1.5282,2.6358,0.4202,0.7248,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1530.500,1530.5,1530.5,1530.5,NULL,C0002F;1535.500,1535.5,1535.5,1535.5,C0002F-161SMW W,CKY000000000001066910,PP,NULL,30,ohashia,"1-4mm, bulk",CKY,2012-11-07T01:04:56Z,1-4mm,19.0047,8.5684,44.8155,25.8108,39.4262,16.4073,20.4215,5.5848,5.4539,7.75,13.2039,7.8389,0.1955,0.0889,20.226,0.2164,0.2761,1.9548,1.5318,2.6098,0.4131,0.7037,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1530.500,1530.5,1530.5,1530.5,NULL,C0002F;1535.500,1535.5,1535.5,1535.5,C0002F-161SMW W,CKY000000000001067010,PP,NULL,30,ohashia,">4mm, bulk",CKY,2012-11-07T01:04:56Z,>4mm,18.1169,8.19,41.5886,23.4717,36.8329,15.3184,18.716,4.9282,4.8127,7.05,11.8627,7.1284,0.1725,0.0784,18.5435,0.21,0.2658,1.9786,1.5632,2.6303,0.4057,0.6827,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1540.500,1540.5,1540.5,1540.5,NULL,C0002F;1545.500,1545.5,1545.5,1545.5,C0002F-163SMW W,CKY000000000001067710,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-07T01:24:32Z,1-4mm,18.7317,8.4312,47.0178,28.2861,41.1127,17.0038,22.381,6.1193,5.9759,8.4752,14.4511,8.5726,0.2142,0.0974,22.1668,0.2163,0.2761,1.9574,1.5339,2.6155,0.4135,0.7051,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1540.500,1540.5,1540.5,1540.5,NULL,C0002F;1545.500,1545.5,1545.5,1545.5,C0002F-163SMW W,CKY000000000001067810,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-07T01:24:32Z,>4mm,18.7086,8.3626,42.3923,23.6837,37.8952,15.708,19.1866,4.6602,4.551,7.2713,11.8223,7.3454,0.1631,0.0741,19.0235,0.1968,0.245,2.0033,1.6091,2.6162,0.385,0.6259,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1550.500,1550.5,1550.5,1550.5,NULL,C0002F;1555.500,1555.5,1555.5,1555.5,C0002F-167SMW W,CKY000000000001068110,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-07T03:12:18Z,1-4mm,18.9218,8.5442,45.2172,26.2954,39.5845,16.447,20.6627,5.837,5.7002,7.8099,13.5101,7.9028,0.2043,0.0929,20.4584,0.222,0.2853,1.9464,1.5143,2.6195,0.4219,0.7299,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1550.500,1550.5,1550.5,1550.5,NULL,C0002F;1555.500,1555.5,1555.5,1555.5,C0002F-167SMW W,CKY000000000001068210,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-07T03:12:18Z,>4mm,18.8276,8.4991,48.5051,29.6775,43.1535,17.6328,24.3259,5.5457,5.4157,9.0455,14.4612,9.1337,0.1941,0.0882,24.1318,0.1869,0.2298,2.0522,1.6687,2.6678,0.3745,0.5987,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1560.500,1560.5,1560.5,1560.5,NULL,C0002F;1565.500,1565.5,1565.5,1565.5,C0002F-169SMW W,CKY000000000001068810,PP,NULL,30,hoshinoh,"1-4mm, bulk",CKY,2012-11-07T03:38:03Z,1-4mm,18.1058,8.2117,41.6758,23.57,36.7951,15.2516,18.6893,5.0577,4.9392,6.9594,11.8986,7.0399,0.177,0.0805,18.5123,0.2146,0.2732,1.9809,1.5558,2.66,0.4151,0.7097,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1560.500,1560.5,1560.5,1560.5,NULL,C0002F;1565.500,1565.5,1565.5,1565.5,C0002F-169SMW W,CKY000000000001068910,PP,NULL,30,hoshinoh,">4mm, bulk",CKY,2012-11-07T03:38:03Z,>4mm,19.294,8.6859,50.2186,30.9246,44.7651,18.3324,25.4711,5.6513,5.5188,9.5566,15.0754,9.6465,0.1978,0.0899,25.2733,0.1827,0.2236,2.0513,1.6765,2.6446,0.3661,0.5775,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1570.500,1570.5,1570.5,1570.5,NULL,C0002F;1575.500,1575.5,1575.5,1575.5,C0002F-172SMW W,CKY000000000001071810,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-07T06:15:20Z,1-4mm,19.0918,8.6504,44.0378,24.946,38.8543,16.1366,19.7625,5.3715,5.2456,7.4007,12.6463,7.4862,0.188,0.0855,19.5745,0.2153,0.2744,1.9726,1.5478,2.645,0.4148,0.7088,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1570.500,1570.5,1570.5,1570.5,NULL,C0002F;1575.500,1575.5,1575.5,1575.5,C0002F-172SMW W,CKY000000000001071910,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-07T06:15:20Z,>4mm,18.6888,8.4642,46.0435,27.3547,40.7102,16.7076,22.0214,5.5267,5.3972,8.1555,13.5527,8.2434,0.1934,0.0879,21.828,0.202,0.2532,2.0184,1.6106,2.6765,0.3982,0.6618,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1580.500,1580.5,1580.5,1580.5,NULL,C0002F;1585.500,1585.5,1585.5,1585.5,C0002F-174SMW W,CKY000000000001072510,PP,NULL,30,hoshinoh,"1-4mm, bulk",CKY,2012-11-07T06:26:46Z,1-4mm,18.7101,8.378,44.6192,25.9091,39.0469,16.146,20.3368,5.7744,5.6391,7.6761,13.3152,7.768,0.2021,0.0919,20.1347,0.2229,0.2868,1.9458,1.5122,2.623,0.4235,0.7346,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1580.500,1580.5,1580.5,1580.5,NULL,C0002F;1585.500,1585.5,1585.5,1585.5,C0002F-174SMW W,CKY000000000001072610,PP,NULL,30,hoshinoh,">4mm, bulk",CKY,2012-11-07T06:26:47Z,>4mm,18.8382,8.4602,45.7527,26.9145,40.1703,16.549,21.3321,5.7849,5.6493,7.9968,13.6461,8.0888,0.2025,0.092,21.1296,0.2149,0.2738,1.9723,1.5484,2.6423,0.414,0.7064,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1590.500,1590.5,1590.5,1590.5,NULL,C0002F;1595.500,1595.5,1595.5,1595.5,C0002F-177SMW W,CKY000000000001076610,PP,NULL,30,hoshinoh,"1-4mm, bulk",CKY,2012-11-07T07:27:30Z,1-4mm,18.9302,8.5726,41.5382,22.608,36.5888,15.2297,17.6586,5.1289,5.0087,6.5755,11.5842,6.6571,0.1795,0.0816,17.4791,0.2269,0.2934,1.9516,1.5089,2.6582,0.4324,0.7617,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1590.500,1590.5,1590.5,1590.5,NULL,C0002F;1595.500,1595.5,1595.5,1595.5,C0002F-177SMW W,CKY000000000001076710,PP,NULL,30,hoshinoh,">4mm, bulk",CKY,2012-11-07T07:27:30Z,>4mm,18.7128,8.4348,46.2864,27.5736,40.3621,16.649,21.6493,6.1392,5.9953,8.1165,14.1118,8.2142,0.2149,0.0977,21.4344,0.2226,0.2864,1.9539,1.5189,2.6408,0.4248,0.7387,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1595.500,1595.5,1595.5,1595.5,NULL,C0002F;1600.500,1600.5,1600.5,1600.5,C0002F-178SMW W,CKY000000000001242010,PP,NULL,30,kidoyo,"1-4mm, bulk",CKY,2012-11-18T00:07:19Z,1-4mm,18.798,8.4777,40.5435,21.7455,35.8915,14.8885,17.0935,4.8207,4.7077,6.3341,11.0418,6.4108,0.1687,0.0767,16.9248,0.2217,0.2848,1.9694,1.5328,2.672,0.4264,0.7432,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1595.500,1595.5,1595.5,1595.5,NULL,C0002F;1600.500,1600.5,1600.5,1600.5,C0002F-178SMW W,CKY000000000001242110,PP,NULL,30,suzukit,">4mm, bulk, soft",CKY,2012-11-19T05:26:41Z,>4mm soft,18.9003,8.5519,45.0223,26.122,39.5234,16.2543,20.6231,5.6983,5.5647,7.6118,13.1765,7.7024,0.1994,0.0906,20.4237,0.2181,0.279,1.9825,1.55,2.6832,0.4223,0.7311,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1595.500,1595.5,1595.5,1595.5,NULL,C0002F;1600.500,1600.5,1600.5,1600.5,C0002F-178SMW W,CKY000000000001245510,PP,NULL,30,suzukit,">4mm, bulk, hard",CKY,2012-11-19T05:26:41Z,>4mm hard,18.9691,8.615,22.7822,3.8131,22.4221,9.8153,3.453,0.3732,0.3645,1.1943,1.5588,1.2003,0.0131,0.006,3.4399,0.0979,0.1085,2.4462,2.2068,2.8803,0.2338,0.3052,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1600.500,1600.5,1600.5,1600.5,NULL,C0002F;1605.500,1605.5,1605.5,1605.5,C0002F-182SMW W,CKY000000000001087210,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-07T21:04:21Z,1-4mm,18.1255,8.1763,43.6231,25.4976,38.3528,15.7864,20.2273,5.4615,5.3335,7.5232,12.8567,7.6101,0.1912,0.0869,20.0361,0.2142,0.2726,1.9832,1.5584,2.6632,0.4148,0.7089,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1600.500,1600.5,1600.5,1600.5,NULL,C0002F;1605.500,1605.5,1605.5,1605.5,C0002F-182SMW W,CKY000000000001087310,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-07T21:04:21Z,>4mm,18.7225,8.4997,44.0509,25.3284,39.4172,16.1963,20.6947,4.8018,4.6893,7.6202,12.3095,7.6966,0.1681,0.0764,20.5266,0.1896,0.2339,2.0576,1.6675,2.6937,0.3809,0.6154,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1610.500,1610.5,1610.5,1610.5,NULL,C0002F;1615.500,1615.5,1615.5,1615.5,C0002F-184SMW W,CKY000000000001087510,PP,NULL,30,ohashia,"1-4mm, bulk",CKY,2012-11-07T22:05:52Z,1-4mm,18.8066,8.4596,41.2602,22.4536,36.5552,15.1626,17.7486,4.8756,4.7613,6.6255,11.3868,6.703,0.1706,0.0775,17.578,0.2171,0.2774,1.9719,1.5437,2.6531,0.4181,0.7186,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1610.500,1610.5,1610.5,1610.5,NULL,C0002F;1615.500,1615.5,1615.5,1615.5,C0002F-184SMW W,CKY000000000001087610,PP,NULL,30,ohashia,">4mm, bulk",CKY,2012-11-07T22:05:52Z,>4mm,18.5824,8.3601,51.7904,33.208,47.2214,19.085,28.639,4.7347,4.6237,10.6496,15.2733,10.7249,0.1657,0.0753,28.4733,0.1426,0.1663,2.1743,1.8643,2.6736,0.3027,0.4342,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1620.500,1620.5,1620.5,1620.5,NULL,C0002F;1625.500,1625.5,1625.5,1625.5,C0002F-187SMW W,CKY000000000001093910,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-08T00:36:48Z,1-4mm,18.7893,8.4964,38.2842,19.4949,34.7539,14.3981,15.9646,3.6583,3.5726,5.8435,9.4161,5.9017,0.128,0.0582,15.8366,0.1877,0.231,2.0704,1.6819,2.7101,0.3794,0.6114,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1620.500,1620.5,1620.5,1620.5,NULL,C0002F;1625.500,1625.5,1625.5,1625.5,C0002F-187SMW W,CKY000000000001094010,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-08T00:36:48Z,>4mm,18.886,8.543,50.5036,31.6176,46.4109,18.771,27.5249,4.2411,4.1417,10.1605,14.3022,10.228,0.1484,0.0675,27.3765,0.1341,0.1549,2.2107,1.9141,2.6944,0.2896,0.4076,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1630.500,1630.5,1630.5,1630.5,NULL,C0002F;1635.500,1635.5,1635.5,1635.5,C0002F-189SMW W,CKY000000000001094310,PP,NULL,30,kidoyo,"1-4mm, bulk",CKY,2012-11-08T01:18:27Z,1-4mm,18.7577,8.4223,43.6848,24.9271,38.8742,15.9623,20.1165,4.9851,4.8683,7.4607,12.329,7.54,0.1745,0.0793,19.942,0.2,0.25,2.0218,1.6175,2.6729,0.3949,0.6525,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1630.500,1630.5,1630.5,1630.5,NULL,C0002F;1635.500,1635.5,1635.5,1635.5,C0002F-189SMW W,CKY000000000001094410,PP,NULL,30,kidoyo,">4mm, bulk",CKY,2012-11-08T01:18:27Z,>4mm,18.3187,8.2486,47.118,28.7993,42.594,17.3837,24.2753,4.6881,4.5782,9.0605,13.6387,9.1351,0.1641,0.0746,24.1112,0.1628,0.1944,2.1116,1.7679,2.6611,0.3357,0.5053,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1640.500,1640.5,1640.5,1640.5,NULL,C0002F;1645.500,1645.5,1645.5,1645.5,C0002F-193SMW W,CKY000000000001095610,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-08T08:10:17Z,1-4mm,19.1081,8.6128,46.4027,27.2946,41.4966,17.0813,22.3885,5.084,4.9648,8.3876,13.3524,8.4685,0.1779,0.0809,22.2106,0.1863,0.2289,2.0442,1.6634,2.648,0.3718,0.5919,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1640.500,1640.5,1640.5,1640.5,NULL,C0002F;1645.500,1645.5,1645.5,1645.5,C0002F-193SMW W,CKY000000000001095710,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-08T08:10:17Z,>4mm,18.1237,8.1504,47.7364,29.6127,43.1145,17.6056,24.9908,4.7895,4.6772,9.379,14.0562,9.4552,0.1676,0.0762,24.8232,0.1617,0.1929,2.1067,1.766,2.6467,0.3327,0.4987,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1650.500,1650.5,1650.5,1650.5,NULL,C0002F;1655.500,1655.5,1655.5,1655.5,C0002F-195SMW W,CKY000000000001100110,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-08T08:10:17Z,1-4mm,18.9025,8.5224,47.5442,28.6417,41.9924,17.1985,23.0899,5.7532,5.6184,8.5846,14.203,8.6761,0.2014,0.0915,22.8885,0.2009,0.2514,2.0166,1.6115,2.6662,0.3956,0.6545,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1650.500,1650.5,1650.5,1650.5,NULL,C0002F;1655.500,1655.5,1655.5,1655.5,C0002F-195SMW W,CKY000000000001100210,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-08T08:10:17Z,>4mm,18.8652,8.4463,47.9818,29.1166,42.9948,17.5542,24.1296,5.1679,5.0468,9.0257,14.0725,9.1079,0.1809,0.0822,23.9487,0.1775,0.2158,2.069,1.7018,2.6534,0.3586,0.5592,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1660.500,1660.5,1660.5,1660.5,NULL,C0002F;1665.500,1665.5,1665.5,1665.5,C0002F-199SMW W,CKY000000000001101910,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-08T08:10:17Z,1-4mm,18.8925,8.5059,46.5757,27.6832,41.0446,16.8634,22.1521,5.7317,5.5974,8.2663,13.8637,8.3575,0.2006,0.0912,21.9515,0.207,0.2611,1.9968,1.5834,2.6555,0.4037,0.6771,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1660.500,1660.5,1660.5,1660.5,NULL,C0002F;1665.500,1665.5,1665.5,1665.5,C0002F-199SMW W,CKY000000000001102010,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-08T08:10:17Z,>4mm,18.6765,8.4511,46.67,27.9935,41.6798,17.0881,23.0033,5.1712,5.05,8.5547,13.6047,8.637,0.181,0.0823,22.8223,0.1847,0.2266,2.0576,1.6775,2.6678,0.3712,0.5903,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1670.500,1670.5,1670.5,1670.5,NULL,C0002F;1675.500,1675.5,1675.5,1675.5,C0002F-201SMW W,CKY000000000001102210,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-08T08:10:45Z,"1-4mm, sand",18.8311,8.4767,43.0249,24.1938,38.1656,15.7752,19.3345,5.0355,4.9175,7.2184,12.1359,7.2985,0.1762,0.0801,19.1583,0.2081,0.2628,1.9936,1.5786,2.6541,0.4052,0.6812,kidoyo,2012-11-19T15:40:09Z
