Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0001F-9H-7, 24.0 cm",NULL,186.594,187.33,186.594,187.33,"C0001F-9H-7, 25.0 cm",NULL,186.603,187.34,186.603,187.34,"C0001F-9H-7 W, 24.0--25.0 cm",CKY000000000000341500,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:52Z,143,glass beaker,5.963,2.679,11.993,6.068785,6.03,143,glass beaker,5.963,2.679,10.107,4.191,4.144,1.954404,1.908598,1.481187,3.389785,1.512,0.0684042,0.0308127,4.075596,0.3241135,0.4795383,1.778874,1.202317,2.751574,0.5630439,1.288559,ishimori,2007-11-25T23:39:20Z
"C0001F-9H-8, 24.0 cm",NULL,187.867,188.74,187.867,188.74,"C0001F-9H-8, 25.0 cm",NULL,187.876,188.75,187.876,188.75,"C0001F-9H-8 W, 24.0--25.0 cm",CKY000000000000342000,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:54Z,112,glass beaker,6.02,2.652,13.277,6.794409,7.257,112,glass beaker,6.02,2.652,11.075,4.602,5.055,2.281865,2.228384,1.914025,4.142409,1.95,0.07986535,0.03597538,4.975135,0.3144365,0.458654,1.751879,1.201025,2.599305,0.537944,1.16424,hayashikz,2007-11-30T19:57:46Z
"C0001F-10H-1, 24.0 cm",NULL,189.48,189.48,189.48,189.48,"C0001F-10H-1, 25.0 cm",NULL,189.49,189.49,189.49,189.49,"C0001F-10H-1 W, 24.0--25.0 cm",CKY000000000000347600,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:46Z,125,glass beaker,6.079,2.718,12.838,6.494119,6.759,125,glass beaker,6.079,2.718,10.799,4.464,4.72,2.112953,2.063431,1.712688,3.776119,1.746,0.07395343,0.03331235,4.646047,0.3126133,0.4547852,1.789933,1.230376,2.712723,0.5464423,1.204791,hayashikz,2007-11-30T20:28:19Z
"C0001F-10H-2, 18.0 cm",NULL,190.44,190.44,190.44,190.44,"C0001F-10H-2, 19.0 cm",NULL,190.45,190.45,190.45,190.45,"C0001F-10H-2 W, 18.0--19.0 cm",CKY000000000000347700,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:48Z,182,glass beaker,6.113,2.799,12.148,6.09109,6.035,182,glass beaker,6.113,2.799,10.332,4.283,4.219,1.881865,1.837759,1.454331,3.29209,1.484,0.06586534,0.02966907,4.153135,0.3118252,0.4531193,1.833182,1.26155,2.855701,0.5582348,1.263646,hayashikz,2007-11-30T20:28:20Z
"C0001F-10H-9, 26.0 cm",NULL,192.305,192.305,192.305,192.305,"C0001F-10H-9, 27.0 cm",NULL,192.315,192.315,192.315,192.315,"C0001F-10H-9 W, 26.0--27.0 cm",CKY000000000000347800,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:48Z,184,glass beaker,6.06,2.729,13.129,6.548289,7.069,184,glass beaker,6.06,2.729,11.129,4.557,5.069,2.072539,2.023964,1.795325,3.819289,1.828,0.07253892,0.03267519,4.996461,0.293187,0.4148014,1.850868,1.308218,2.78304,0.5299321,1.127352,hayashikz,2007-11-30T21:39:14Z
"C0001F-10H-9, 102.0 cm",NULL,193.065,193.065,193.065,193.065,"C0001F-10H-9, 103.0 cm",NULL,193.075,193.075,193.075,193.075,"C0001F-10H-9 W, 102.0--103.0 cm",CKY000000000000347900,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:49Z,177,glass beaker,5.988,2.679,10.17,4.9867,4.182,177,glass beaker,5.988,2.679,8.938,3.76,2.95,1.2767,1.2468,1.0609,2.3077,1.081,0.0447,0.0201,2.9053,0.3053,0.4394,1.8122,1.259,2.7385,0.5403,1.1752,fuway,2010-08-17T00:50:51Z
"C0001F-10H-10, 0.0 cm",NULL,193.245,193.245,193.245,193.245,"C0001F-10H-10, 1.0 cm",NULL,193.255,193.255,193.255,193.255,"C0001F-10H-10 WR, 0.0--1.0 cm",CKY000000000000274700,PP,NULL,8,hirono315,NULL,CKY,2007-11-22T09:54:42Z,205,glass beaker,6.087,2.728,11.115,5.505549,5.028,205,glass beaker,6.087,2.728,9.634,4.031,3.547,1.534715,1.498745,1.278804,2.777549,1.303,0.05371507,0.02419598,3.493285,0.3052337,0.4393329,1.810229,1.257686,2.731681,0.5395927,1.17199,ishimori,2007-11-25T19:32:35Z
"C0001F-10H-11, 13.5 cm",NULL,193.595,193.595,193.595,193.595,"C0001F-10H-11, 15.0 cm",NULL,193.61,193.61,193.61,193.61,"C0001F-10H-11 WR, 13.5--15.0 cm",CKY000000000000326800,PP,NULL,8,hirono315,NULL,CKY,2007-11-23T14:32:19Z,134,glass beaker,6.038,2.73,10.566,5.205242,4.528,134,glass beaker,6.038,2.73,9.244,3.889,3.206,1.369948,1.33784,1.137402,2.475242,1.159,0.04794822,0.0215983,3.158052,0.3025504,0.4337954,1.829316,1.275856,2.776549,0.5404886,1.176225,ishimori,2007-11-25T22:25:26Z
"C0001F-10H-11, 101.0 cm",NULL,194.47,194.47,194.47,194.47,"C0001F-10H-11, 102.0 cm",NULL,194.48,194.48,194.48,194.48,"C0001F-10H-11 W, 101.0--102.0 cm",CKY000000000000348000,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:49Z,156,glass beaker,5.934,2.659,11.896,5.944212,5.962,156,glass beaker,5.934,2.659,10.108,4.164,4.174,1.85285,1.809424,1.475788,3.285212,1.505,0.06484979,0.02921162,4.10915,0.3107766,0.4509083,1.814799,1.250802,2.784376,0.5507783,1.226072,hayashikz,2007-11-30T21:39:15Z
"C0001F-10H-11, 128.5 cm",NULL,194.745,194.745,194.745,194.745,"C0001F-10H-11, 130.0 cm",NULL,194.76,194.76,194.76,194.76,"C0001F-10H-11 WR, 128.5--130.0 cm",CKY000000000000327400,PP,NULL,8,hirono315,NULL,CKY,2007-11-23T14:32:21Z,15,glass cell,4.558,2.072,9.351,4.679702,4.793,15,glass cell,4.558,2.072,7.905,3.24,3.347,1.498446,1.463326,1.144376,2.607702,1.168,0.05244564,0.02362416,3.294554,0.3126321,0.454825,1.838017,1.263394,2.878909,0.5611554,1.278711,ishimori,2007-11-25T22:25:25Z
"C0001F-10H-12, 24.0 cm",NULL,195.105,195.105,195.105,195.105,"C0001F-10H-12, 25.0 cm",NULL,195.115,195.115,195.115,195.115,"C0001F-10H-12 W, 24.0--25.0 cm",CKY000000000000348100,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:50Z,122,glass beaker,5.971,2.701,12.824,6.372628,6.853,122,glass beaker,5.971,2.701,10.902,4.459,4.931,1.99171,1.945029,1.726599,3.671628,1.758,0.0697099,0.03140085,4.86129,0.2906333,0.4097081,1.866474,1.324015,2.815529,0.5297457,1.126509,hayashikz,2007-11-30T21:39:15Z
"C0001F-11H-1, 24.0 cm",NULL,196.856,197,196.856,197,"C0001F-11H-1, 25.0 cm",NULL,196.86,197.01,196.86,197.01,"C0001F-11H-1 W, 24.0--25.0 cm",CKY000000000000348200,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:50Z,146,glass beaker,6.07,2.781,11.833,5.693006,5.763,146,glass beaker,6.07,2.781,10.457,4.323,4.387,1.425907,1.392487,1.519519,2.912006,1.542,0.04990677,0.02248053,4.337093,0.2474244,0.3287702,1.979048,1.489383,2.854253,0.4781882,0.9163996,hayashikz,2007-11-30T21:43:13Z
"C0001F-11H-1, 106.0 cm",NULL,197.183,197.82,197.183,197.82,"C0001F-11H-1, 107.0 cm",NULL,197.187,197.83,197.187,197.83,"C0001F-11H-1 W, 106.0--107.0 cm",CKY000000000000348300,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:51Z,185,glass beaker,5.861,2.618,11.955,5.745536,6.094,185,glass beaker,5.861,2.618,10.471,4.268,4.61,1.537824,1.501781,1.625755,3.127536,1.65,0.05382388,0.02424499,4.556176,0.2523505,0.3375251,1.948499,1.456794,2.802499,0.4801803,0.9237438,hayashikz,2007-11-30T21:43:13Z
"C0001F-11H-2, 22.0 cm",NULL,197.406,198.38,197.406,198.38,"C0001F-11H-2, 23.0 cm",NULL,197.41,198.39,197.41,198.39,"C0001F-11H-2 W, 22.0--23.0 cm",CKY000000000000348400,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:51Z,176,glass beaker,5.97,2.665,10.935,5.230856,4.965,176,glass beaker,5.97,2.665,9.754,4.055,3.784,1.223834,1.195151,1.370705,2.565856,1.39,0.04283423,0.0192947,3.741166,0.2464923,0.3271264,1.935027,1.458058,2.729373,0.4657902,0.8719238,hayashikz,2007-11-30T21:43:13Z
"C0001F-11H-2, 100.0 cm",NULL,197.717,199.16,197.717,199.16,"C0001F-11H-2, 101.0 cm",NULL,197.721,199.17,197.721,199.17,"C0001F-11H-2 W, 100.0--101.0 cm",CKY000000000000348500,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:52Z,153,glass beaker,6.069,2.733,11.903,5.81744,5.834,153,glass beaker,6.069,2.733,10.397,4.318,4.328,1.560622,1.524045,1.560396,3.08444,1.585,0.0546218,0.02460442,4.273378,0.2675046,0.3651963,1.891429,1.385463,2.738651,0.4941074,0.976704,hayashikz,2007-11-30T21:43:14Z
"C0001F-11H-3, 111.0 cm",NULL,198.325,200.685,198.325,200.685,"C0001F-11H-3, 112.0 cm",NULL,198.329,200.695,198.329,200.695,"C0001F-11H-3 W, 111.0--112.0 cm",CKY000000000000348600,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:52Z,168,glass beaker,6.088,2.784,12.145,5.964783,6.057,168,glass beaker,6.088,2.784,10.488,4.315,4.4,1.717098,1.676854,1.503929,3.180783,1.531,0.06009849,0.02707139,4.339902,0.2834899,0.3956538,1.904248,1.364413,2.88571,0.5271828,1.114982,hayashikz,2007-11-30T21:43:14Z
"C0001F-11H-4, 24.0 cm",NULL,198.538,201.22,198.538,201.22,"C0001F-11H-4, 25.0 cm",NULL,198.542,201.23,198.542,201.23,"C0001F-11H-4 W, 24.0--25.0 cm",CKY000000000000348700,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:53Z,174,glass beaker,6.02,2.725,11.001,5.283756,4.981,174,glass beaker,6.02,2.725,9.797,4.085,3.777,1.247668,1.218426,1.34033,2.558756,1.36,0.04366843,0.01967046,3.733332,0.2504855,0.3341971,1.946649,1.459042,2.785383,0.4761792,0.9090497,hayashikz,2007-11-30T21:46:21Z
"C0001F-11H-5, 24.0 cm",NULL,199.094,202.615,199.094,202.615,"C0001F-11H-5, 25.0 cm",NULL,199.098,202.625,199.098,202.625,"C0001F-11H-5 W, 24.0--25.0 cm",CKY000000000000348800,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:53Z,129,glass beaker,6.074,2.747,11.095,5.350625,5.021,129,glass beaker,6.074,2.747,9.861,4.122,3.787,1.278757,1.248786,1.354839,2.603625,1.375,0.04475651,0.02016059,3.742244,0.2546816,0.3417085,1.928465,1.437321,2.762131,0.4796334,0.9217222,hayashikz,2007-11-30T21:46:21Z
"C0001F-11H-5, 100.0 cm",NULL,199.397,203.375,199.397,203.375,"C0001F-11H-5, 101.0 cm",NULL,199.401,203.385,199.401,203.385,"C0001F-11H-5 W, 100.0--101.0 cm",CKY000000000000348900,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:54Z,139,glass beaker,6.097,2.688,11.644,6.01994,5.547,139,glass beaker,6.097,2.688,9.564,3.949,3.467,2.15544,2.104922,1.227018,3.33194,1.261,0.07544047,0.03398219,3.391559,0.3885777,0.6355308,1.664796,1.017893,2.764067,0.6317407,1.715478,hayashikz,2007-11-30T21:46:21Z
"C0001F-11H-6, 70.0 cm",NULL,199.833,204.47,199.833,204.47,"C0001F-11H-6, 71.0 cm",NULL,199.837,204.48,199.837,204.48,"C0001F-11H-6 W, 70.0--71.0 cm",CKY000000000000349000,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:54Z,160,glass beaker,6.045,2.676,11.577,5.548207,5.532,160,glass beaker,6.045,2.676,10.247,4.224,4.202,1.378238,1.345936,1.526271,2.872207,1.548,0.04823838,0.021729,4.153762,0.2491393,0.3318049,1.926045,1.446192,2.72151,0.4686069,0.8818459,hayashikz,2007-11-30T21:46:22Z
"C0001F-11H-7, 24.0 cm",NULL,200.216,205.43,200.216,205.43,"C0001F-11H-7, 25.0 cm",NULL,200.22,205.44,200.22,205.44,"C0001F-11H-7 W, 24.0--25.0 cm",CKY000000000000349100,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T15:45:55Z,163,glass beaker,6.086,2.738,11.035,5.223204,4.949,163,glass beaker,6.086,2.738,9.934,4.127,3.848,1.140933,1.114192,1.371012,2.485204,1.389,0.03993267,0.01798769,3.808067,0.230538,0.2996094,1.991386,1.532295,2.777559,0.4483301,0.8126783,hayashikz,2007-11-30T21:46:22Z
"C0001F-12H-1, 100.0 cm",NULL,201.607,201.73,201.607,201.73,"C0001F-12H-1, 101.0 cm",NULL,201.616,201.74,201.616,201.74,"C0001F-12H-1 W, 100.0--101.0 cm",CKY000000000000353100,PP,NULL,5,akopf315,sand,CKY,2007-11-25T17:12:22Z,14,glass cell,4.569,2.054,10.681,5.149876,6.112,14,glass cell,4.569,2.054,9.275,3.75,4.706,1.456995,1.422846,1.673029,3.095876,1.696,0.05099486,0.02297066,4.655005,0.2383827,0.3129953,1.974239,1.503615,2.782381,0.4595942,0.8504612,hayashikz,2007-11-30T21:30:44Z
"C0001F-12H-2, 30.0 cm",NULL,202.042,202.225,202.042,202.225,"C0001F-12H-2, 31.0 cm",NULL,202.051,202.235,202.051,202.235,"C0001F-12H-2 W, 30.0--31.0 cm",CKY000000000000353200,PP,NULL,5,akopf315,sand,CKY,2007-11-25T17:12:26Z,151,glass beaker,5.999,2.718,12.082,5.744547,6.083,151,glass beaker,5.999,2.718,10.83,4.498,4.831,1.297409,1.267001,1.759545,3.026547,1.78,0.04540936,0.02045467,4.785591,0.2132845,0.2711075,2.009881,1.581205,2.719788,0.4186294,0.7200731,hayashikz,2007-11-30T21:30:44Z
"C0001F-13H-1, 0.0 cm",NULL,202.37,202.37,202.37,202.37,"C0001F-13H-1, 1.0 cm",NULL,202.379,202.38,202.379,202.38,"C0001F-13H-1 WR, 0.0--1.0 cm",CKY000000000000277500,PP,NULL,8,hirono315,NULL,CKY,2007-11-22T14:18:53Z,113,glass beaker,5.985,2.629,12.013,5.818493,6.028,113,glass beaker,5.985,2.629,10.519,4.331,4.534,1.548187,1.511901,1.677592,3.189493,1.702,0.05418657,0.02440836,4.479813,0.2568325,0.3455918,1.889956,1.404554,2.670384,0.4740255,0.901233,ishimori,2007-11-25T19:55:28Z
"C0001F-13H-1, 32.0 cm",NULL,202.672,202.69,202.672,202.69,"C0001F-13H-1, 33.0 cm",NULL,202.682,202.7,202.682,202.7,"C0001F-13H-1 W, 32.0--33.0 cm",CKY000000000000353300,PP,NULL,5,akopf315,sand,CKY,2007-11-25T17:12:26Z,206,glass beaker,6.02,2.646,11.942,5.871053,5.922,206,glass beaker,6.02,2.646,10.347,4.283,4.327,1.65285,1.614111,1.610942,3.225053,1.637,0.05784979,0.02605846,4.26915,0.2791033,0.3871613,1.836249,1.323746,2.650096,0.5004914,1.001967,fujikit,2007-12-03T01:24:34Z
"C0001F-13H-1, 67.0 cm",NULL,203.003,203.04,203.003,203.04,"C0001F-13H-1, 68.0 cm",NULL,203.013,203.05,203.013,203.05,"C0001F-13H-1 W, 67.0--68.0 cm",CKY000000000000353900,PP,NULL,5,akopf315,sand,CKY,2007-11-25T17:12:30Z,173,glass beaker,5.972,2.711,12.183,5.919471,6.211,173,glass beaker,5.972,2.711,10.684,4.427,4.712,1.553368,1.516961,1.69151,3.208471,1.716,0.05436792,0.02449005,4.657632,0.2500995,0.3335102,1.935813,1.451667,2.753535,0.4727987,0.8968087,hayashikz,2007-11-30T21:33:24Z
"C0001F-13H-3, 29.0 cm",NULL,203.561,203.63,203.561,203.63,"C0001F-13H-3, 30.0 cm",NULL,203.57,203.64,203.57,203.64,"C0001F-13H-3 W, 29.0--30.0 cm",CKY000000000000353400,PP,NULL,5,akopf315,sand,CKY,2007-11-25T17:12:27Z,27,glass cell,4.648,2.08,11.668,5.946097,7.02,27,glass cell,4.648,2.08,9.624,3.911,4.976,2.118135,2.068491,1.797606,3.866097,1.831,0.07413477,0.03339404,4.901865,0.3017286,0.4321079,1.815785,1.267911,2.726885,0.5350334,1.150692,hayashikz,2007-11-30T21:30:45Z
"C0001F-13H-4, 20.0 cm",NULL,203.877,203.965,203.877,203.965,"C0001F-13H-4, 21.0 cm",NULL,203.887,203.975,203.887,203.975,"C0001F-13H-4 W, 20.0--21.0 cm",CKY000000000000353500,PP,NULL,5,akopf315,sand,CKY,2007-11-25T17:12:27Z,203,glass beaker,6.041,2.699,13.433,6.639698,7.392,203,glass beaker,6.041,2.699,11.527,4.742,5.486,1.97513,1.928837,2.011861,3.940698,2.043,0.06912959,0.03113945,5.416871,0.2671983,0.3646256,1.87581,1.374597,2.692468,0.4894659,0.9587331,hayashikz,2007-11-30T21:30:45Z
"C0001F-13H-4, 110.0 cm",NULL,204.728,204.865,204.728,204.865,"C0001F-13H-4, 111.0 cm",NULL,204.737,204.875,204.737,204.875,"C0001F-13H-4 W, 110.0--111.0 cm",CKY000000000000353600,PP,NULL,5,akopf315,sand,CKY,2007-11-25T17:12:28Z,36,glass cell,4.536,2.006,11.599,5.716312,7.063,36,glass cell,4.536,2.006,9.834,3.959,5.298,1.829016,1.786148,1.924164,3.710312,1.953,0.06401559,0.02883585,5.233985,0.2589573,0.3494499,1.903614,1.410659,2.720134,0.481401,0.9282721,hayashikz,2007-11-30T21:33:23Z
"C0001F-13H-5, 24.0 cm",NULL,205.247,205.415,205.247,205.415,"C0001F-13H-5, 25.0 cm",NULL,205.257,205.425,205.257,205.425,"C0001F-13H-5 W, 24.0--25.0 cm",CKY000000000000353700,PP,NULL,5,akopf315,sand,CKY,2007-11-25T17:12:28Z,25,glass cell,4.536,1.982,12.175,5.945508,7.639,25,glass cell,4.536,1.982,10.455,4.233,5.919,1.782383,1.740609,2.222899,3.963508,2.251,0.06238347,0.02810066,5.856617,0.2333268,0.3043367,1.927333,1.477635,2.634675,0.4391586,0.7830354,hayashikz,2007-11-30T21:33:23Z
"C0001F-13H-6, 24.0 cm",NULL,206.579,206.825,206.579,206.825,"C0001F-13H-6, 25.0 cm",NULL,206.589,206.835,206.589,206.835,"C0001F-13H-6 W, 24.0--25.0 cm",CKY000000000000353800,PP,NULL,5,akopf315,sand,CKY,2007-11-25T17:12:29Z,19,glass cell,4.588,2.053,11.362,5.483741,6.774,19,glass cell,4.588,2.053,9.925,4.053,5.337,1.489119,1.454218,1.976523,3.430741,2,0.05211921,0.02347712,5.284881,0.2198286,0.2817697,1.974501,1.540449,2.673827,0.4238787,0.7357455,hayashikz,2007-11-30T21:33:24Z
"C0001F-14H-1, 24.0 cm",NULL,207.405,207.41,207.405,207.41,"C0001F-14H-1, 25.0 cm",NULL,207.415,207.42,207.415,207.42,"C0001F-14H-1 W, 24.0--25.0 cm",CKY000000000000354000,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:12:30Z,20,glass cell,4.62,2.048,9.771,5.08419,5.151,20,glass cell,4.62,2.048,7.978,3.299,3.358,1.858031,1.814483,1.221707,3.03619,1.251,0.06503114,0.02929331,3.292969,0.3607127,0.5642419,1.696534,1.084573,2.695384,0.5976185,1.485204,hayashikz,2007-11-30T21:33:25Z
"C0001F-14H-1, 50.0 cm",NULL,207.66,207.67,207.66,207.67,"C0001F-14H-1, 51.0 cm",NULL,207.67,207.68,207.67,207.68,"C0001F-14H-1 WR, 50.0--51.0 cm",CKY000000000000334600,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-23T22:13:42Z,141,glass beaker,6.013,2.714,11.854,6.242535,5.841,141,glass beaker,6.013,2.714,9.681,4.079,3.668,2.251814,2.199037,1.329498,3.528535,1.365,0.07881353,0.03550159,3.589186,0.3855185,0.6273883,1.655361,1.017189,2.699655,0.6232152,1.654035,hayashikz,2007-11-30T20:28:38Z
"C0001F-14H-2, 122.0 cm",NULL,209.749,209.8,209.749,209.8,"C0001F-14H-2, 123.0 cm",NULL,209.759,209.81,209.759,209.81,"C0001F-14H-2 W, 122.0--123.0 cm",CKY000000000000354100,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:12:31Z,187,glass beaker,6.12,2.752,11.759,6.184844,5.639,187,glass beaker,6.12,2.752,9.657,4.092,3.537,2.178238,2.127186,1.305658,3.432844,1.34,0.0762384,0.03434162,3.460762,0.386281,0.6294101,1.642661,1.008132,2.650587,0.619657,1.629206,hayashikz,2007-11-30T21:36:24Z
"C0001F-14H-3, 24.0 cm",NULL,210.191,210.25,210.191,210.25,"C0001F-14H-3, 25.0 cm",NULL,210.201,210.26,210.201,210.26,"C0001F-14H-3 W, 24.0--25.0 cm",CKY000000000000354200,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:12:31Z,149,glass beaker,6.046,2.771,11.284,5.885349,5.238,149,glass beaker,6.046,2.771,9.298,3.908,3.252,2.058031,2.009796,1.104554,3.114349,1.137,0.07203114,0.03244646,3.179969,0.392904,0.6471859,1.681892,1.02107,2.878963,0.6453341,1.819555,hayashikz,2007-11-30T21:36:25Z
"C0001F-14H-3, 72.0 cm",NULL,210.662,210.73,210.662,210.73,"C0001F-14H-3, 73.0 cm",NULL,210.671,210.74,210.671,210.74,"C0001F-14H-3 W, 72.0--73.0 cm",CKY000000000000354300,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:25Z,33,glass cell,4.621,2.028,9.971,5.114604,5.35,33,glass cell,4.621,2.028,8.273,3.424,3.652,1.759586,1.718345,1.368259,3.086604,1.396,0.06158554,0.02774123,3.590415,0.3288945,0.4900786,1.733297,1.163225,2.624076,0.5567106,1.255863,fujikit,2007-12-03T01:25:29Z
"C0001F-14H-3, 90.0 cm",NULL,210.838,210.91,210.838,210.91,"C0001F-14H-3, 91.0 cm",NULL,210.848,210.92,210.848,210.92,"C0001F-14H-3 WR, 90.0--91.0 cm",CKY000000000000336300,PP,NULL,8,wzhu315,NULL,CKY,2007-11-23T23:17:59Z,124,glass beaker,5.982,2.656,11.702,6.013493,5.72,124,glass beaker,5.982,2.656,9.749,4.069,3.767,2.023834,1.976401,1.381093,3.357493,1.413,0.07083425,0.03190732,3.696166,0.3538172,0.5475496,1.703652,1.100871,2.676262,0.5886536,1.431041,ishimori,2007-11-25T22:49:19Z
"C0001F-14H-4, 0.0 cm",NULL,211.132,211.21,211.132,211.21,"C0001F-14H-4, 1.0 cm",NULL,211.142,211.22,211.142,211.22,"C0001F-14H-4 WR, 0.0--1.0 cm",CKY000000000000280900,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-22T16:28:11Z,143,glass beaker,5.963,2.679,11.765,5.977946,5.802,143,glass beaker,5.963,2.679,9.916,4.137,3.953,1.916062,1.871154,1.427792,3.298946,1.458,0.06706223,0.03020821,3.885938,0.3302417,0.4930759,1.758743,1.177933,2.721642,0.5671976,1.310523,ishimori,2007-11-25T19:55:30Z
"C0001F-14H-5, 36.0 cm",NULL,211.696,211.785,211.696,211.785,"C0001F-14H-5, 37.0 cm",NULL,211.706,211.795,211.706,211.795,"C0001F-14H-5 W, 36.0--37.0 cm",CKY000000000000354400,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:25Z,110,glass beaker,5.992,2.65,11.275,5.677613,5.283,110,glass beaker,5.992,2.65,9.579,3.989,3.587,1.757513,1.716321,1.311291,3.027613,1.339,0.061513,0.02770856,3.525487,0.3326733,0.4985164,1.744939,1.164444,2.688561,0.5668893,1.308879,hayashikz,2007-11-30T21:36:25Z
"C0001F-14H-5, 103.0 cm",NULL,212.353,212.455,212.353,212.455,"C0001F-14H-5, 104.0 cm",NULL,212.363,212.465,212.363,212.465,"C0001F-14H-5 W, 103.0--104.0 cm",CKY000000000000354500,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:26Z,204,glass beaker,6.059,2.716,11.406,5.848025,5.347,204,glass beaker,6.059,2.716,9.575,4.025,3.516,1.897409,1.852939,1.279086,3.132025,1.309,0.06640938,0.02991413,3.449591,0.3548549,0.550039,1.707202,1.101393,2.696919,0.5916105,1.448643,hayashikz,2007-11-30T21:36:26Z
"C0001F-14H-6, 24.0 cm",NULL,212.962,213.075,212.962,213.075,"C0001F-14H-6, 25.0 cm",NULL,212.971,213.085,212.971,213.085,"C0001F-14H-6 W, 24.0--25.0 cm",CKY000000000000354600,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:26Z,166,glass beaker,6.117,2.773,12.042,6.237271,5.925,166,glass beaker,6.117,2.773,10.038,4.242,3.921,2.076684,2.028012,1.436259,3.464271,1.469,0.07268399,0.03274054,3.848316,0.3504952,0.5396345,1.710316,1.110859,2.679402,0.5854079,1.412009,hayashikz,2007-11-30T21:39:54Z
"C0001F-15H-1, 24.0 cm",NULL,213.511,213.53,213.511,213.53,"C0001F-15H-1, 25.0 cm",NULL,213.521,213.54,213.521,213.54,"C0001F-15H-1 W, 24.0--25.0 cm",CKY000000000000354800,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:27Z,31,glass cell,4.61,2.055,9.839,5.091303,5.229,31,glass cell,4.61,2.055,8.072,3.332,3.462,1.831088,1.788172,1.248131,3.036303,1.277,0.06408813,0.02886853,3.397912,0.3501794,0.5388863,1.72216,1.119095,2.722399,0.5889306,1.432679,hayashikz,2007-11-30T21:39:54Z
