leg,site,hole,sample_depth,Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::sulfur content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp,Top Mud depth below sea floor [m MSF],Top Wireline log depth below sea floor [m WSF],Bottom Mud depth below sea floor [m MSF],Bottom Wireline log depth below sea floor [m WSF],"bulk CNS analysis; sample, cuttings::series number of mud logging::number","bulk CNS analysis; sample, cuttings::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, cuttings::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, cuttings::registerer","bulk CNS analysis; sample, cuttings::registration time-stamp",Rock Eval; sample::HI: HC/TOC [permil]::number,Rock Eval; sample::MinC [wt%]::number,Rock Eval; sample::OI: CO2/TOC [permil]::number,Rock Eval; sample::OICO: CO/TOC [permil]::number,Rock Eval; sample::oxiMinC [wt%]::number,Rock Eval; sample::PC [wt%]::number,Rock Eval; sample::PI::number,Rock Eval; sample::pyroMinC [wt%]::number,Rock Eval; sample::RC [wt%]::number,Rock Eval; sample::RCCO [wt%]::number,Rock Eval; sample::RCCO2 [wt%]::number,Rock Eval; sample::S1 [permil]::number,Rock Eval; sample::S2 [permil]::number,Rock Eval; sample::S3 [permil]::number,Rock Eval; sample::S4CO2 [permil]::number,Rock Eval; sample::S3' [permil]::number,Rock Eval; sample::S3CO [permil]::number,Rock Eval; sample::S4CO [permil]::number,Rock Eval; sample::S3'CO [permil]::number,Rock Eval; sample::Tmax [degree C]::number,Rock Eval; sample::TOC [wt%]::number,Rock Eval; sample::TpkS2 [degree C]::number,Rock Eval; sample::registerer,Rock Eval; sample::registration time-stamp,bulk CNS analysis::inorganic carbon content: carbonate analyzer [wt%]::number,bulk CNS analysis::CaCO3 content: from inorganic carbon content [wt%]::number,bulk CNS analysis::comment on measurement::text,Rock Eval::HI: HC/TOC [permil]::number,Rock Eval::MinC [wt%]::number,Rock Eval::OI: CO2/TOC [permil]::number,Rock Eval::OICO: CO/TOC [permil]::number,Rock Eval::oxiMinC [wt%]::number,Rock Eval::PC [wt%]::number,Rock Eval::PI::number,Rock Eval::pyroMinC [wt%]::number,Rock Eval::RC [wt%]::number,Rock Eval::RCCO [wt%]::number,Rock Eval::RCCO2 [wt%]::number,Rock Eval::S1 [permil]::number,Rock Eval::S2 [permil]::number,Rock Eval::S3 [permil]::number,Rock Eval::S4CO2 [permil]::number,Rock Eval::S3' [permil]::number,Rock Eval::S3CO [permil]::number,Rock Eval::S4CO [permil]::number,Rock Eval::S3'CO [permil]::number,Rock Eval::Tmax [degree C]::number,Rock Eval::TOC [wt%]::number,Rock Eval::TpS5 [degree C]::number,Rock Eval::TpkS2 [degree C]::number,Rock Eval::S5 [permil]::number,Rock Eval::registerer,Rock Eval::registration time-stamp
319,C0009,A,NULL,NULL,NULL,1452.7,NULL,NULL,1452.7,NULL,NULL,1452.7,NULL,NULL,1452.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0009A;1452.700,NULL,C0009A;1452.700,NULL,1,1.814,15.1161,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1457.7,NULL,NULL,1457.7,NULL,NULL,1462.7,NULL,NULL,1462.7,C0009A-163SMW W,CKY000000000001949200,CARB,NULL,10,kames,NULL,CKY,2009-07-05T14:10:16Z,NULL,NULL,NULL,NULL,0.05924,2.74879,NULL,7/13/2009,moriyas,2009-07-13T19:37:11Z,C0009A;1457.700,NULL,C0009A;1462.700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1457.7,NULL,NULL,1457.7,NULL,NULL,1457.7,NULL,NULL,1457.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0009A;1457.700,NULL,C0009A;1457.700,NULL,1,1.82,15.1661,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1462.7,NULL,NULL,1462.7,NULL,NULL,1467.7,NULL,NULL,1467.7,C0009A-164SMW W,CKY000000000001949500,CARB,NULL,10,kames,NULL,CKY,2009-07-05T14:11:06Z,NULL,NULL,NULL,NULL,0.05885,2.75695,NULL,7/13/2009,moriyas,2009-07-13T19:37:11Z,C0009A;1462.700,NULL,C0009A;1467.700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1462.7,NULL,NULL,1462.7,NULL,NULL,1462.7,NULL,NULL,1462.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0009A;1462.700,NULL,C0009A;1462.700,NULL,1,1.8177,15.1469,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1467.7,NULL,NULL,1467.7,NULL,NULL,1472.7,NULL,NULL,1472.7,C0009A-165SMW W,CKY000000000001952900,CARB,NULL,10,togashi,NULL,CKY,2009-07-05T22:14:47Z,NULL,NULL,NULL,NULL,0.05768,2.75787,NULL,7/13/2009,moriyas,2009-07-13T19:37:12Z,C0009A;1467.700,NULL,C0009A;1472.700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1467.7,NULL,NULL,1467.7,NULL,NULL,1467.7,NULL,NULL,1467.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0009A;1467.700,NULL,C0009A;1467.700,NULL,1,1.803,15.0244,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1472.7,NULL,NULL,1472.7,NULL,NULL,1477.7,NULL,NULL,1477.7,C0009A-166SMW W,CKY000000000001949800,CARB,NULL,10,kames,NULL,CKY,2009-07-05T14:13:55Z,NULL,NULL,NULL,NULL,0.05806,2.7115,NULL,7/13/2009,moriyas,2009-07-13T19:37:12Z,C0009A;1472.700,NULL,C0009A;1477.700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1472.7,NULL,NULL,1472.7,NULL,NULL,1472.7,NULL,NULL,1472.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0009A;1472.700,NULL,C0009A;1472.700,NULL,1,1.7467,14.5553,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1477.7,NULL,NULL,1477.7,NULL,NULL,1482.7,NULL,NULL,1482.7,C0009A-167SMW W,CKY000000000001952000,CARB,NULL,10,togashi,NULL,CKY,2009-07-05T20:31:16Z,NULL,NULL,NULL,NULL,0.05694,2.62249,NULL,7/13/2009,moriyas,2009-07-13T19:37:12Z,C0009A;1477.700,NULL,C0009A;1482.700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1477.7,NULL,NULL,1477.7,NULL,NULL,1477.7,NULL,NULL,1477.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0009A;1477.700,NULL,C0009A;1477.700,NULL,1,1.6267,13.5553,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1482.7,NULL,NULL,1482.7,NULL,NULL,1487.7,NULL,NULL,1487.7,C0009A-168SMW W,CKY000000000001953200,CARB,NULL,10,togashi,NULL,CKY,2009-07-05T22:16:03Z,NULL,NULL,NULL,NULL,0.05794,2.55435,NULL,7/13/2009,moriyas,2009-07-13T19:37:12Z,C0009A;1482.700,NULL,C0009A;1487.700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1482.7,NULL,NULL,1482.7,NULL,NULL,1482.7,NULL,NULL,1482.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0009A;1482.700,NULL,C0009A;1482.700,NULL,1,1.5143,12.6187,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1487.7,NULL,NULL,1487.7,NULL,NULL,1492.7,NULL,NULL,1492.7,C0009A-169SMW W,CKY000000000001952300,CARB,NULL,10,togashi,NULL,CKY,2009-07-05T20:32:18Z,NULL,NULL,NULL,NULL,0.06121,2.65238,NULL,7/13/2009,moriyas,2009-07-13T19:37:12Z,C0009A;1487.700,NULL,C0009A;1492.700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1487.7,NULL,NULL,1487.7,NULL,NULL,1487.7,NULL,NULL,1487.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0009A;1487.700,NULL,C0009A;1487.700,NULL,1,1.5723,13.102,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1492.7,NULL,NULL,1492.7,NULL,NULL,1497.7,NULL,NULL,1497.7,C0009A-170SMW W,CKY000000000001950800,CARB,NULL,10,kames,NULL,CKY,2009-07-05T17:53:44Z,NULL,NULL,NULL,NULL,0.06465,2.71269,NULL,7/13/2009,moriyas,2009-07-13T19:37:12Z,C0009A;1492.700,NULL,C0009A;1497.700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1492.7,NULL,NULL,1492.7,NULL,NULL,1492.7,NULL,NULL,1492.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0009A;1492.700,NULL,C0009A;1492.700,NULL,1,1.5078,12.5645,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1497.7,NULL,NULL,1497.7,NULL,NULL,1502.7,NULL,NULL,1502.7,C0009A-171SMW W,CKY000000000001950100,CARB,NULL,10,kames,NULL,CKY,2009-07-05T14:14:51Z,NULL,NULL,NULL,NULL,0.0653,2.62112,NULL,7/13/2009,moriyas,2009-07-13T19:37:12Z,C0009A;1497.700,NULL,C0009A;1502.700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1497.7,NULL,NULL,1497.7,NULL,NULL,1497.7,NULL,NULL,1497.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0009A;1497.700,NULL,C0009A;1497.700,NULL,1,1.4679,12.232,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1502.7,NULL,NULL,1502.7,NULL,NULL,1507.7,NULL,NULL,1507.7,C0009A-172SMW W,CKY000000000001951100,CARB,NULL,10,kames,NULL,CKY,2009-07-05T18:40:42Z,NULL,NULL,NULL,NULL,0.06651,2.71843,NULL,7/13/2009,moriyas,2009-07-13T19:37:12Z,C0009A;1502.700,NULL,C0009A;1507.700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1502.7,NULL,NULL,1502.7,NULL,NULL,1502.7,NULL,NULL,1502.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0009A;1502.700,NULL,C0009A;1502.700,NULL,1,1.3923,11.602,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1507.7,NULL,NULL,1507.7,NULL,NULL,1509.7,NULL,NULL,1509.7,C0009A-173SMW W,CKY000000000001961600,CARB,NULL,10,togashi,NULL,CKY,2009-07-06T23:01:40Z,NULL,NULL,NULL,NULL,0.06747,2.60646,NULL,7/13/2009,moriyas,2009-07-13T19:37:12Z,C0009A;1507.700,NULL,C0009A;1509.700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1507.7,NULL,NULL,1507.7,NULL,NULL,1507.7,NULL,NULL,1507.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0009A;1507.700,NULL,C0009A;1507.700,NULL,1,1.3901,11.5837,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1509.7,NULL,NULL,1509.7,NULL,NULL,1512.7,NULL,NULL,1512.7,C0009A-176SMW W,CKY000000000001988200,CARB,NULL,10,ushiromurah,NULL,CKY,2009-07-09T00:43:44Z,NULL,NULL,NULL,NULL,0.0677,3.61219,NULL,7/13/2009,moriyas,2009-07-13T19:37:12Z,C0009A;1509.700,NULL,C0009A;1512.700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1509.7,NULL,NULL,1509.7,NULL,NULL,1509.7,NULL,NULL,1509.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0009A;1509.700,NULL,C0009A;1509.700,NULL,1,1.4237,11.8637,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,1509.84,"C0009A-1R-1, 10.0 cm",NULL,1509.8,1509.8,1509.8,1509.8,"C0009A-1R-1, 18.0 cm",NULL,1509.88,1509.88,1509.88,1509.88,"C0009A-1R-1-3 WR, 10.0--18.0 cm",CKY000000000001962400,CARB,NULL,3,hiranos,Taken as cluster sample,CKY,2009-07-06T23:46:50Z,NULL,NULL,NULL,NULL,0.23029,1.35749,NULL,7/16/2009,kawamuras,2009-07-16T18:03:07Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,1509.84,"C0009A-1R-1, 14.0 cm",NULL,1509.84,1509.84,1509.84,1509.84,"C0009A-1R-1, 14.0 cm",NULL,1509.84,1509.84,1509.84,1509.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6885,5.7373,kawait,2009-07-16T19:24:35Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,C0009,A,NULL,NULL,NULL,1512.7,NULL,NULL,1512.7,NULL,NULL,1517.7,NULL,NULL,1517.7,C0009A-177SMW W,CKY000000000001988300,CARB,NULL,10,ushiromurah,NULL,CKY,2009-07-09T00:44:01Z,NULL,NULL,NULL,NULL,0.06833,3.29843,NULL,7/13/2009,moriyas,2009-07-13T19:37:12Z,C0009A;1512.700,NULL,C0009A;1517.700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
