leg,site,hole,core,section,sample_depth,grain_density,porosity,method
338,C0002,L,NULL,NULL,386.51,2.7066,0.4917,NULL
338,C0002,L,NULL,NULL,387.26,2.7104,0.4793,NULL
338,C0002,L,NULL,NULL,388.28,2.75,0.4707,NULL
338,C0002,L,NULL,NULL,389.105,2.7653,0.4731,NULL
338,C0002,L,NULL,NULL,391.478,2.7481,0.495,NULL
338,C0002,L,NULL,NULL,392.923,2.7316,0.5124,NULL
338,C0002,L,NULL,NULL,394.343,2.7156,0.5191,NULL
338,C0002,L,NULL,NULL,395.249,2.7507,0.5428,NULL
338,C0002,L,NULL,NULL,396.495,2.6842,0.527,NULL
338,C0002,L,NULL,NULL,396.993,2.6972,0.5345,NULL
338,C0002,L,NULL,NULL,397.6705,2.6833,0.5382,NULL
338,C0002,L,NULL,NULL,398.438,2.7316,0.5904,NULL
338,C0002,L,NULL,NULL,400.8145,2.7001,0.5446,NULL
338,C0002,L,NULL,NULL,401.5115,2.7244,0.5175,NULL
338,C0002,L,NULL,NULL,401.9595,2.7028,0.5122,NULL
338,C0002,L,NULL,NULL,402.2455,2.7594,0.4791,NULL
338,C0002,L,NULL,NULL,402.8035,2.7799,0.5812,NULL
338,C0002,L,NULL,NULL,403.5905,2.8233,0.5618,NULL
338,C0002,L,NULL,NULL,404.4725,2.7071,0.5559,NULL
338,C0002,L,NULL,NULL,404.6925,2.705,0.5361,NULL
338,C0002,L,NULL,NULL,405.7695,2.7113,0.5102,NULL
338,C0002,L,NULL,NULL,406.1325,2.7613,0.5032,NULL
338,C0002,L,NULL,NULL,407.1815,2.7417,0.4805,NULL
338,C0002,L,NULL,NULL,408.1635,2.7633,0.459,NULL
338,C0002,L,NULL,NULL,408.6505,2.7396,0.4857,NULL
338,C0002,L,NULL,NULL,408.9695,2.7385,0.4948,NULL
338,C0002,L,NULL,NULL,410.236,2.7202,0.4596,NULL
338,C0002,L,NULL,NULL,410.938,2.7857,0.4772,NULL
338,C0002,L,NULL,NULL,411.8315,2.8313,0.4994,NULL
338,C0002,L,NULL,NULL,412.538,2.8053,0.5229,NULL
338,C0002,L,NULL,NULL,413.461,2.7376,0.4736,NULL
338,C0002,L,NULL,NULL,414.659,2.7542,0.5309,NULL
338,C0002,L,NULL,NULL,415.376,2.8708,0.5992,NULL
338,C0002,L,NULL,NULL,415.8475,2.76,0.4799,NULL
338,C0002,L,NULL,NULL,416.181,2.761,0.474,NULL
338,C0002,L,NULL,NULL,417.33,2.9259,0.4865,NULL
338,C0002,L,NULL,NULL,417.4775,2.7863,0.4868,NULL
338,C0002,L,NULL,NULL,418.086,2.7514,0.4634,NULL
338,C0002,L,NULL,NULL,418.798,2.7817,0.4872,NULL
338,C0002,L,NULL,NULL,419.9885,2.7341,0.5218,NULL
338,C0002,L,NULL,NULL,421.0665,2.7445,0.5194,NULL
338,C0002,L,NULL,NULL,421.7375,2.7944,0.5242,NULL
338,C0002,L,NULL,NULL,422.5855,2.7145,0.4765,NULL
338,C0002,L,NULL,NULL,423.1695,2.7611,0.4812,NULL
338,C0002,L,NULL,NULL,423.8025,2.7,0.4664,NULL
338,C0002,L,NULL,NULL,424.2235,2.6913,0.4518,NULL
338,C0002,L,NULL,NULL,424.9475,2.7029,0.4958,NULL
338,C0002,L,NULL,NULL,425.819,2.7052,0.4963,NULL
338,C0002,L,NULL,NULL,426.5085,2.7114,0.4241,NULL
338,C0002,L,NULL,NULL,427.0355,2.6693,0.4776,NULL
338,C0002,L,NULL,NULL,428.0225,2.7134,0.4559,NULL
338,C0002,L,NULL,NULL,429.24,2.7615,0.4602,NULL
338,C0002,L,NULL,NULL,429.9965,2.7552,0.4865,NULL
338,C0002,L,NULL,NULL,430.163,2.7667,0.5398,NULL
338,C0002,L,NULL,NULL,431.1825,2.699,0.4881,NULL
338,C0002,L,NULL,NULL,431.4915,2.7582,0.4492,NULL
338,C0002,L,NULL,NULL,432.465,2.7519,0.5252,NULL
338,C0002,L,NULL,NULL,432.9725,2.7137,0.456,NULL
338,C0002,L,NULL,NULL,433.7845,2.8217,0.438,NULL
338,C0002,L,NULL,NULL,434.412,2.7538,0.465,NULL
338,C0002,L,NULL,NULL,434.892,2.7197,0.4942,NULL
338,C0002,L,NULL,NULL,435.3535,2.7722,0.4751,NULL
338,C0002,L,NULL,NULL,435.8425,2.7641,0.4192,NULL
338,C0002,L,NULL,NULL,436.95,2.7734,0.4743,NULL
338,C0002,L,NULL,NULL,439.15,2.7473,0.4939,NULL
338,C0002,L,NULL,NULL,440.04,2.7326,0.476,NULL
338,C0002,L,NULL,NULL,440.715,2.7786,0.4916,NULL
338,C0002,L,NULL,NULL,441.63,2.7473,0.4766,NULL
338,C0002,L,NULL,NULL,443.01,2.7378,0.4581,NULL
338,C0002,L,NULL,NULL,443.33,2.7079,0.3874,NULL
338,C0002,L,NULL,NULL,443.715,2.7798,0.4654,NULL
338,C0002,L,NULL,NULL,444.375,2.6717,0.3767,NULL
338,C0002,L,NULL,NULL,445.475,2.7217,0.4944,NULL
338,C0002,L,NULL,NULL,445.965,2.7425,0.4075,NULL
338,C0002,L,NULL,NULL,446.905,2.785,0.4784,NULL
338,C0002,L,NULL,NULL,448.53,2.7505,0.478,NULL
338,C0002,L,NULL,NULL,449.11,2.8179,0.4912,NULL
338,C0002,L,NULL,NULL,449.525,2.7377,0.4941,NULL
338,C0002,L,NULL,NULL,450.96,2.7353,0.4652,NULL
338,C0002,L,NULL,NULL,452.05,2.4791,0.5111,NULL
338,C0002,L,NULL,NULL,452.275,2.4047,0.4547,NULL
338,C0002,L,NULL,NULL,453.165,2.7359,0.4163,NULL
338,C0002,L,NULL,NULL,453.53,2.7411,0.488,NULL
338,C0002,L,NULL,NULL,454.65,2.7917,0.4709,NULL
338,C0002,L,NULL,NULL,454.78,2.722,0.4412,NULL
338,C0002,L,NULL,NULL,455.56,2.7248,0.4625,NULL
338,C0002,L,NULL,NULL,457.6635,2.7418,0.4682,NULL
338,C0002,L,NULL,NULL,458.492,2.7612,0.4201,NULL
338,C0002,L,NULL,NULL,459.3055,2.7475,0.4675,NULL
338,C0002,L,NULL,NULL,460.1435,2.7634,0.4761,NULL
338,C0002,L,NULL,NULL,460.442,2.7778,0.4795,NULL
338,C0002,L,NULL,NULL,461.3475,2.7342,0.4716,NULL
338,C0002,L,NULL,NULL,461.8575,2.6963,0.4756,NULL
338,C0002,L,NULL,NULL,462.9745,2.7294,0.4822,NULL
338,C0002,L,NULL,NULL,463.148,2.7312,0.48,NULL
338,C0002,L,NULL,NULL,464.159,2.6949,0.478,NULL
338,C0002,L,NULL,NULL,464.4095,2.7781,0.4865,NULL
338,C0002,L,NULL,NULL,465.5265,2.7689,0.4672,NULL
338,C0002,L,NULL,NULL,465.5795,2.7906,0.4786,NULL
338,C0002,L,NULL,NULL,467.313,2.7806,0.5053,NULL
338,C0002,L,NULL,NULL,468.32,2.7072,0.4959,NULL
338,C0002,L,NULL,NULL,468.613,2.7082,0.5124,NULL
338,C0002,L,NULL,NULL,469.502,2.7014,0.4814,NULL
338,C0002,L,NULL,NULL,469.71,2.6609,0.4737,NULL
338,C0002,L,NULL,NULL,471.045,2.7056,0.5294,NULL
338,C0002,L,NULL,NULL,472.063,2.7782,0.5278,NULL
338,C0002,L,NULL,NULL,472.768,2.6704,0.5136,NULL
338,C0002,L,NULL,NULL,473.7205,2.7775,0.5438,NULL
338,C0002,L,NULL,NULL,474.4005,2.7276,0.5538,NULL
338,C0002,L,NULL,NULL,475.006,2.7202,0.527,NULL
338,C0002,L,NULL,NULL,475.681,2.7438,0.4928,NULL
338,C0002,L,NULL,NULL,476.66,2.7017,0.4689,NULL
338,C0002,L,NULL,NULL,477.48,2.6961,0.4922,NULL
338,C0002,L,NULL,NULL,478.08,2.6871,0.4766,NULL
338,C0002,L,NULL,NULL,478.9,2.6801,0.5206,NULL
338,C0002,L,NULL,NULL,479.41,2.7305,0.5342,NULL
338,C0002,L,NULL,NULL,480.21,2.6844,0.533,NULL
338,C0002,L,NULL,NULL,481.005,2.6211,0.5474,NULL
338,C0002,L,NULL,NULL,481.34,2.6974,0.4834,NULL
338,C0002,L,NULL,NULL,482.6,2.7587,0.4831,NULL
338,C0002,L,NULL,NULL,495.65,2.7279,0.4879,NULL
338,C0002,L,NULL,NULL,496.8,2.7583,0.4504,NULL
338,C0002,L,NULL,NULL,497.305,2.6724,0.4749,NULL
338,C0002,L,NULL,NULL,497.915,2.726,0.5237,NULL
338,C0002,L,NULL,NULL,498.82,2.7102,0.4958,NULL
338,C0002,L,NULL,NULL,499.42,2.6856,0.4612,NULL
338,C0002,L,NULL,NULL,500.44,2.7157,0.4874,NULL
338,C0002,L,NULL,NULL,501.315,2.7262,0.4272,NULL
338,C0002,L,NULL,NULL,502.015,2.7267,0.4602,NULL
338,C0021,B,NULL,NULL,1.204,2.5933,0.7442,NULL
338,C0021,B,NULL,NULL,1.761,2.6285,0.7478,NULL
338,C0021,B,NULL,NULL,2.617,2.6328,0.7076,NULL
338,C0021,B,NULL,NULL,3.119,2.6166,0.6886,NULL
338,C0021,B,NULL,NULL,3.756,2.6159,0.6941,NULL
338,C0021,B,NULL,NULL,4.93,2.6402,0.7002,NULL
338,C0021,B,NULL,NULL,80.3695,2.6568,0.644,NULL
338,C0021,B,NULL,NULL,81.186,2.6308,0.6537,NULL
338,C0021,B,NULL,NULL,81.822,2.6237,0.6489,NULL
338,C0021,B,NULL,NULL,82.705,2.5969,0.6418,NULL
338,C0021,B,NULL,NULL,83.355,2.5595,0.6618,NULL
338,C0021,B,NULL,NULL,83.918,2.6047,0.6706,NULL
338,C0021,B,NULL,NULL,84.513,2.6472,0.6762,NULL
338,C0021,B,NULL,NULL,85.145,2.6306,0.6611,NULL
338,C0021,B,NULL,NULL,85.559,2.6506,0.6598,NULL
338,C0021,B,NULL,NULL,86.443,2.624,0.632,NULL
338,C0021,B,NULL,NULL,86.862,2.5869,0.628,NULL
338,C0021,B,NULL,NULL,87.701,2.6266,0.6558,NULL
338,C0021,B,NULL,NULL,88.648,2.5836,0.6262,NULL
338,C0021,B,NULL,NULL,89.855,2.6416,0.6393,NULL
338,C0021,B,NULL,NULL,90.5775,2.6443,0.6552,NULL
338,C0021,B,NULL,NULL,90.829,2.6436,0.6418,NULL
338,C0021,B,NULL,NULL,91.5345,2.6588,0.6163,NULL
338,C0021,B,NULL,NULL,92.037,2.6456,0.6454,NULL
338,C0021,B,NULL,NULL,92.1045,2.6572,0.612,NULL
338,C0021,B,NULL,NULL,93.6315,2.6496,0.6585,NULL
338,C0021,B,NULL,NULL,94.4725,2.6401,0.5928,NULL
338,C0021,B,NULL,NULL,94.9845,2.6466,0.6125,NULL
338,C0021,B,NULL,NULL,95.7095,2.5878,0.6197,NULL
338,C0021,B,NULL,NULL,96.2165,2.6169,0.5978,NULL
338,C0021,B,NULL,NULL,96.6955,2.6398,0.6103,NULL
338,C0021,B,NULL,NULL,97.5845,2.685,0.6019,NULL
338,C0021,B,NULL,NULL,98.3475,2.6342,0.606,NULL
338,C0021,B,NULL,NULL,99.2725,2.6529,0.6073,NULL
338,C0021,B,NULL,NULL,99.7895,2.6224,0.5968,NULL
338,C0021,B,NULL,NULL,100.7435,2.6938,0.6204,NULL
338,C0021,B,NULL,NULL,101.5045,2.6558,0.6238,NULL
338,C0021,B,NULL,NULL,102.2045,2.7036,0.5863,NULL
338,C0021,B,NULL,NULL,102.8335,2.6822,0.5991,NULL
338,C0021,B,NULL,NULL,103.5715,2.6666,0.5899,NULL
338,C0021,B,NULL,NULL,104.1355,2.6097,0.5656,NULL
338,C0021,B,NULL,NULL,104.718,2.7627,0.5805,NULL
338,C0021,B,NULL,NULL,105.0655,2.6557,0.578,NULL
338,C0021,B,NULL,NULL,105.5915,2.6459,0.5907,NULL
338,C0021,B,NULL,NULL,106.071,2.6962,0.5799,NULL
338,C0021,B,NULL,NULL,107.02,2.6573,0.5535,NULL
338,C0021,B,NULL,NULL,107.556,2.7286,0.5862,NULL
338,C0021,B,NULL,NULL,109.054,2.8152,0.6349,NULL
338,C0021,B,NULL,NULL,109.759,2.7201,0.5951,NULL
338,C0021,B,NULL,NULL,111.2735,2.6666,0.5914,NULL
338,C0021,B,NULL,NULL,111.5535,2.6486,0.6351,NULL
338,C0021,B,NULL,NULL,112.9545,2.6433,0.5994,NULL
338,C0021,B,NULL,NULL,114.6915,2.6461,0.5797,NULL
338,C0021,B,NULL,NULL,115.884,2.663,0.4442,NULL
338,C0021,B,NULL,NULL,116.4335,2.6722,0.5786,NULL
338,C0021,B,NULL,NULL,117.5505,2.6565,0.5919,NULL
338,C0021,B,NULL,NULL,118.8055,2.6672,0.5942,NULL
338,C0021,B,NULL,NULL,119.4995,2.7043,0.568,NULL
338,C0021,B,NULL,NULL,119.622,2.6944,0.571,NULL
338,C0021,B,NULL,NULL,121.634,2.6759,0.572,NULL
338,C0021,B,NULL,NULL,122.484,2.6644,0.5844,NULL
338,C0021,B,NULL,NULL,124.122,2.7225,0.5588,NULL
338,C0021,B,NULL,NULL,125.0075,2.5838,0.5695,NULL
338,C0021,B,NULL,NULL,126.605,2.6033,0.5874,NULL
338,C0021,B,NULL,NULL,128.283,2.6303,0.6097,NULL
338,C0021,B,NULL,NULL,129.6635,2.7975,0.6144,NULL
338,C0021,B,NULL,NULL,129.973,2.6638,0.6145,NULL
338,C0021,B,NULL,NULL,131.376,2.6698,0.6145,NULL
338,C0021,B,NULL,NULL,133.4435,2.6427,0.5977,NULL
338,C0021,B,NULL,NULL,134.623,2.6947,0.5767,NULL
338,C0021,B,NULL,NULL,135.3375,2.6795,0.5737,NULL
338,C0021,B,NULL,NULL,136.1665,2.6866,0.5733,NULL
338,C0021,B,NULL,NULL,138.0615,2.6721,0.6221,NULL
338,C0021,B,NULL,NULL,138.5945,2.6562,0.5982,NULL
338,C0021,B,NULL,NULL,140.5185,2.6476,0.6312,NULL
338,C0021,B,NULL,NULL,141.8115,2.663,0.6232,NULL
338,C0021,B,NULL,NULL,143.3585,2.6866,0.4559,NULL
338,C0021,B,NULL,NULL,144.7265,2.7058,0.519,NULL
338,C0021,B,NULL,NULL,145.4525,2.671,0.5549,NULL
338,C0021,B,NULL,NULL,147.1285,2.6998,0.592,NULL
338,C0021,B,NULL,NULL,147.473,2.8001,0.6019,NULL
338,C0021,B,NULL,NULL,148.2745,2.7218,0.563,NULL
338,C0021,B,NULL,NULL,149.929,2.6041,0.5449,NULL
338,C0021,B,NULL,NULL,150.536,2.8224,0.5958,NULL
338,C0021,B,NULL,NULL,152.2595,2.7352,0.6009,NULL
338,C0021,B,NULL,NULL,153.0205,2.7679,0.5772,NULL
338,C0021,B,NULL,NULL,154.1665,2.6773,0.5578,NULL
338,C0021,B,NULL,NULL,155.477,2.7025,0.6072,NULL
338,C0021,B,NULL,NULL,155.8855,2.5467,0.5381,NULL
338,C0021,B,NULL,NULL,157.3165,2.6603,0.5369,NULL
338,C0021,B,NULL,NULL,158.509,2.6797,0.5511,NULL
338,C0021,B,NULL,NULL,159.656,2.6798,0.5701,NULL
338,C0021,B,NULL,NULL,160.546,2.661,0.5705,NULL
338,C0021,B,NULL,NULL,161.633,2.7452,0.5868,NULL
338,C0021,B,NULL,NULL,162.734,2.7701,0.5761,NULL
338,C0021,B,NULL,NULL,163.4175,2.7276,0.5698,NULL
338,C0021,B,NULL,NULL,165.097,2.7039,0.5279,NULL
338,C0021,B,NULL,NULL,165.203,2.6936,0.3737,NULL
338,C0021,B,NULL,NULL,166.057,2.7093,0.4924,NULL
338,C0021,B,NULL,NULL,167.0025,2.7128,0.5486,NULL
338,C0021,B,NULL,NULL,167.948,2.669,0.5443,NULL
338,C0021,B,NULL,NULL,169.83,2.667,0.5759,NULL
338,C0021,B,NULL,NULL,170.005,2.7356,0.584,NULL
338,C0021,B,NULL,NULL,170.91,2.6503,0.5533,NULL
338,C0021,B,NULL,NULL,171.665,2.6473,0.5881,NULL
338,C0021,B,NULL,NULL,176.69,2.6699,0.5342,NULL
338,C0021,B,NULL,NULL,177.55,2.0245,0.6444,NULL
338,C0021,B,NULL,NULL,178.68,2.6841,0.564,NULL
338,C0021,B,NULL,NULL,179.135,2.6968,0.4246,NULL
338,C0021,B,NULL,NULL,180.53,2.7135,0.517,NULL
338,C0021,B,NULL,NULL,180.96,2.6734,0.4509,NULL
338,C0021,B,NULL,NULL,182.02,2.672,0.5185,NULL
338,C0021,B,NULL,NULL,183.325,2.7094,0.4975,NULL
338,C0021,B,NULL,NULL,185.607,2.6842,0.5611,NULL
338,C0021,B,NULL,NULL,186.5375,2.6789,0.4964,NULL
338,C0021,B,NULL,NULL,186.812,2.6795,0.4578,NULL
338,C0021,B,NULL,NULL,187.429,2.7512,0.5359,NULL
338,C0021,B,NULL,NULL,189.094,2.7786,0.5466,NULL
338,C0021,B,NULL,NULL,190.181,2.7235,0.5234,NULL
338,C0021,B,NULL,NULL,191.371,2.7192,0.529,NULL
338,C0021,B,NULL,NULL,192.6345,2.6705,0.5452,NULL
338,C0021,B,NULL,NULL,193.986,2.6617,0.5309,NULL
338,C0022,B,NULL,NULL,1.218,2.6115,0.6939,NULL
338,C0022,B,NULL,NULL,4.254,2.6796,0.6502,NULL
338,C0022,B,NULL,NULL,5.547,2.6831,0.6594,NULL
338,C0022,B,NULL,NULL,5.9865,2.6744,0.6492,NULL
338,C0022,B,NULL,NULL,19.603,2.6584,0.6945,NULL
338,C0022,B,NULL,NULL,20.3515,2.7323,0.6113,NULL
338,C0022,B,NULL,NULL,20.9125,2.7195,0.58,NULL
338,C0022,B,NULL,NULL,21.6985,2.6951,0.6373,NULL
338,C0022,B,NULL,NULL,22.4235,2.6976,0.6201,NULL
338,C0022,B,NULL,NULL,23.0785,2.6743,0.6173,NULL
338,C0022,B,NULL,NULL,23.2845,2.709,0.6397,NULL
338,C0022,B,NULL,NULL,23.677,2.6887,0.5975,NULL
338,C0022,B,NULL,NULL,24.636,2.6832,0.6208,NULL
338,C0022,B,NULL,NULL,25.2905,2.718,0.5904,NULL
338,C0022,B,NULL,NULL,25.9085,2.7214,0.5934,NULL
338,C0022,B,NULL,NULL,26.5535,2.7789,0.6246,NULL
338,C0022,B,NULL,NULL,27.2555,2.7037,0.6323,NULL
338,C0022,B,NULL,NULL,27.8355,2.7757,0.6195,NULL
338,C0022,B,NULL,NULL,28.495,2.6421,0.6352,NULL
338,C0022,B,NULL,NULL,28.5975,2.6591,0.6298,NULL
338,C0022,B,NULL,NULL,29.1,2.721,0.6908,NULL
338,C0022,B,NULL,NULL,29.918,2.7498,0.6133,NULL
338,C0022,B,NULL,NULL,30.3365,2.7544,0.5998,NULL
338,C0022,B,NULL,NULL,30.65,2.6932,0.618,NULL
338,C0022,B,NULL,NULL,31.9,2.6584,0.6405,NULL
338,C0022,B,NULL,NULL,32.673,2.7264,0.4912,NULL
338,C0022,B,NULL,NULL,32.8865,2.6619,0.6513,NULL
338,C0022,B,NULL,NULL,33.632,2.6116,0.6424,NULL
338,C0022,B,NULL,NULL,34.218,2.7045,0.6506,NULL
338,C0022,B,NULL,NULL,35.127,2.679,0.6361,NULL
338,C0022,B,NULL,NULL,35.918,2.7615,0.597,NULL
338,C0022,B,NULL,NULL,36.2455,2.6905,0.5764,NULL
338,C0022,B,NULL,NULL,36.6955,2.7136,0.5988,NULL
338,C0022,B,NULL,NULL,37.514,2.6786,0.5621,NULL
338,C0022,B,NULL,NULL,38.1975,2.6671,0.5561,NULL
338,C0022,B,NULL,NULL,38.2225,2.6832,0.5736,NULL
338,C0022,B,NULL,NULL,38.8125,2.6752,0.6274,NULL
338,C0022,B,NULL,NULL,39.2665,2.7149,0.5938,NULL
338,C0022,B,NULL,NULL,39.664,2.7426,0.5722,NULL
338,C0022,B,NULL,NULL,40.8045,2.6818,0.5863,NULL
338,C0022,B,NULL,NULL,41.2395,2.7124,0.5908,NULL
338,C0022,B,NULL,NULL,42.0155,2.7127,0.6039,NULL
338,C0022,B,NULL,NULL,42.5645,2.6312,0.6323,NULL
338,C0022,B,NULL,NULL,43.1505,2.6961,0.6201,NULL
338,C0022,B,NULL,NULL,43.6855,2.6368,0.6001,NULL
338,C0022,B,NULL,NULL,44.4235,2.6023,0.5807,NULL
338,C0022,B,NULL,NULL,44.7785,2.7371,0.6163,NULL
338,C0022,B,NULL,NULL,45.0905,2.6816,0.5892,NULL
338,C0022,B,NULL,NULL,46.3065,2.7263,0.5822,NULL
338,C0022,B,NULL,NULL,47.016,2.686,0.5733,NULL
338,C0022,B,NULL,NULL,47.3665,2.7403,0.5798,NULL
338,C0022,B,NULL,NULL,48.323,2.6812,0.5918,NULL
338,C0022,B,NULL,NULL,49.1725,2.6847,0.6152,NULL
338,C0022,B,NULL,NULL,50.105,2.6822,0.5876,NULL
338,C0022,B,NULL,NULL,50.599,2.6638,0.5803,NULL
338,C0022,B,NULL,NULL,50.8185,2.6542,0.6136,NULL
338,C0022,B,NULL,NULL,51.4045,2.6827,0.5832,NULL
338,C0022,B,NULL,NULL,52.1105,2.6996,0.5366,NULL
338,C0022,B,NULL,NULL,52.8195,2.7181,0.5858,NULL
338,C0022,B,NULL,NULL,53.3965,2.7136,0.601,NULL
338,C0022,B,NULL,NULL,54.186,2.7075,0.6273,NULL
338,C0022,B,NULL,NULL,54.5155,2.659,0.6347,NULL
338,C0022,B,NULL,NULL,55.3305,2.6177,0.6148,NULL
338,C0022,B,NULL,NULL,55.5335,2.6608,0.6078,NULL
338,C0022,B,NULL,NULL,56.5585,2.6783,0.5305,NULL
338,C0022,B,NULL,NULL,57.161,2.6712,0.5893,NULL
338,C0022,B,NULL,NULL,58.005,2.6726,0.5781,NULL
338,C0022,B,NULL,NULL,58.889,2.7387,0.5529,NULL
338,C0022,B,NULL,NULL,59.9455,2.7171,0.5758,NULL
338,C0022,B,NULL,NULL,60.0715,2.701,0.5507,NULL
338,C0022,B,NULL,NULL,61.0905,2.6255,0.5872,NULL
338,C0022,B,NULL,NULL,61.3385,2.6701,0.5825,NULL
338,C0022,B,NULL,NULL,62.5165,2.7483,0.5942,NULL
338,C0022,B,NULL,NULL,62.7085,2.686,0.6042,NULL
338,C0022,B,NULL,NULL,63.6155,2.6287,0.619,NULL
338,C0022,B,NULL,NULL,64.3025,2.7332,0.6076,NULL
338,C0022,B,NULL,NULL,65.027,2.6525,0.5589,NULL
338,C0022,B,NULL,NULL,65.3685,2.68,0.5699,NULL
338,C0022,B,NULL,NULL,66.2635,2.6797,0.5364,NULL
338,C0022,B,NULL,NULL,67.733,2.7434,0.5964,NULL
338,C0022,B,NULL,NULL,68.238,2.6446,0.6176,NULL
338,C0022,B,NULL,NULL,68.88,2.6316,0.6093,NULL
338,C0022,B,NULL,NULL,69.39,2.623,0.626,NULL
338,C0022,B,NULL,NULL,70.382,2.7264,0.6094,NULL
338,C0022,B,NULL,NULL,70.837,2.7119,0.5868,NULL
338,C0022,B,NULL,NULL,71.206,2.6916,0.5704,NULL
338,C0022,B,NULL,NULL,71.898,2.7271,0.5394,NULL
338,C0022,B,NULL,NULL,72.59,2.7749,0.575,NULL
338,C0022,B,NULL,NULL,73.5365,2.7189,0.5265,NULL
338,C0022,B,NULL,NULL,74.5335,2.8373,0.5708,NULL
338,C0022,B,NULL,NULL,75.116,2.6963,0.5612,NULL
338,C0022,B,NULL,NULL,75.517,2.6727,0.5272,NULL
338,C0022,B,NULL,NULL,76.688,2.6687,0.55,NULL
338,C0022,B,NULL,NULL,77.307,2.4931,0.4893,NULL
338,C0022,B,NULL,NULL,77.737,2.6936,0.5466,NULL
338,C0022,B,NULL,NULL,78.84,2.7143,0.5709,NULL
338,C0022,B,NULL,NULL,79.315,2.6739,0.5794,NULL
338,C0022,B,NULL,NULL,79.637,2.6813,0.5643,NULL
338,C0022,B,NULL,NULL,80.3365,2.677,0.5593,NULL
338,C0022,B,NULL,NULL,81.013,2.7057,0.53,NULL
338,C0022,B,NULL,NULL,81.73,2.6855,0.4802,NULL
338,C0022,B,NULL,NULL,82.313,2.6443,0.4544,NULL
338,C0022,B,NULL,NULL,83.048,2.7245,0.5091,NULL
338,C0022,B,NULL,NULL,83.774,2.6726,0.5076,NULL
338,C0022,B,NULL,NULL,84.348,2.758,0.5225,NULL
338,C0022,B,NULL,NULL,85.0075,2.7004,0.5052,NULL
338,C0022,B,NULL,NULL,85.653,2.66,0.5381,NULL
338,C0022,B,NULL,NULL,86.5525,2.6554,0.6012,NULL
338,C0022,B,NULL,NULL,87.346,2.6664,0.5778,NULL
338,C0022,B,NULL,NULL,87.835,2.6494,0.5773,NULL
338,C0022,B,NULL,NULL,88.296,2.6458,0.5726,NULL
338,C0022,B,NULL,NULL,88.762,2.6586,0.5953,NULL
338,C0022,B,NULL,NULL,90.012,2.6358,0.6181,NULL
338,C0022,B,NULL,NULL,90.469,2.6479,0.571,NULL
338,C0022,B,NULL,NULL,90.8255,2.6603,0.5473,NULL
338,C0022,B,NULL,NULL,92.0915,2.6771,0.5475,NULL
338,C0022,B,NULL,NULL,92.759,2.6963,0.4736,NULL
338,C0022,B,NULL,NULL,93.76,2.6659,0.5403,NULL
338,C0022,B,NULL,NULL,99.5715,2.7297,0.6377,NULL
338,C0022,B,NULL,NULL,100.1535,2.6628,0.5869,NULL
338,C0022,B,NULL,NULL,100.487,2.6525,0.5875,NULL
338,C0022,B,NULL,NULL,100.8495,2.6452,0.581,NULL
338,C0022,B,NULL,NULL,101.4095,2.6531,0.5985,NULL
338,C0022,B,NULL,NULL,101.6615,2.4637,0.5749,NULL
338,C0022,B,NULL,NULL,102.2445,2.6963,0.5571,NULL
338,C0022,B,NULL,NULL,102.6005,2.7034,0.5425,NULL
338,C0022,B,NULL,NULL,103.403,2.6494,0.5482,NULL
338,C0022,B,NULL,NULL,103.5615,2.6572,0.5448,NULL
338,C0022,B,NULL,NULL,104.1185,2.6238,0.5513,NULL
338,C0022,B,NULL,NULL,104.6935,2.7202,0.6026,NULL
338,C0022,B,NULL,NULL,105.3545,2.6766,0.5774,NULL
338,C0022,B,NULL,NULL,105.895,2.7327,0.5858,NULL
338,C0022,B,NULL,NULL,106.301,2.7079,0.5727,NULL
338,C0022,B,NULL,NULL,106.9595,2.7382,0.5806,NULL
338,C0022,B,NULL,NULL,107.115,2.7024,0.5796,NULL
338,C0022,B,NULL,NULL,107.858,2.821,0.5826,NULL
338,C0022,B,NULL,NULL,108.4285,2.7252,0.569,NULL
338,C0022,B,NULL,NULL,108.9255,2.7063,0.4889,NULL
338,C0022,B,NULL,NULL,109.861,2.7346,0.5354,NULL
338,C0022,B,NULL,NULL,110.0895,2.7281,0.5521,NULL
338,C0022,B,NULL,NULL,110.432,2.633,0.4971,NULL
338,C0022,B,NULL,NULL,110.742,2.751,0.5412,NULL
338,C0022,B,NULL,NULL,111.0445,2.7265,0.4819,NULL
338,C0022,B,NULL,NULL,111.3735,2.6991,0.4956,NULL
338,C0022,B,NULL,NULL,111.4615,2.7817,0.5707,NULL
338,C0022,B,NULL,NULL,111.711,2.5369,0.5187,NULL
338,C0022,B,NULL,NULL,112.1065,2.6785,0.5559,NULL
338,C0022,B,NULL,NULL,112.669,2.7454,0.5131,NULL
338,C0022,B,NULL,NULL,112.897,2.6816,0.4652,NULL
338,C0022,B,NULL,NULL,113.2635,2.7422,0.5522,NULL
338,C0022,B,NULL,NULL,113.8365,2.6632,0.5177,NULL
338,C0022,B,NULL,NULL,114.0435,2.737,0.5076,NULL
338,C0022,B,NULL,NULL,114.0755,2.7351,0.4646,NULL
338,C0022,B,NULL,NULL,115.23,2.7371,0.5111,NULL
338,C0022,B,NULL,NULL,116,2.7673,0.5582,NULL
338,C0022,B,NULL,NULL,116.79,2.7358,0.589,NULL
