Exp,Site,Hole,Core,Type,Sect,A/W,Top offset (cm),Bottom offset (cm),Top depth CSF-A (m),Bottom depth CSF-A (m),Top depth CSF-B (m),Bottom depth CSF-B (m),(mM) IC,(µM) SPEC,Al (uM) 309.3 nm ICPAES,Alkalinity (mM) ALKALINITY,AMMONIUM (mM) DA,ammonium (mM) TITRA_MAN,Ammonium (µM) SPEC,AMMONIUM (µM) SPEC,ammonium (µM) SPEC,AMMONIUM_TEST (mM) DA,B (uM)  nm ICPAES,B (uM) 0 nm ICPAES,B (uM) 208.9 nm ICPAES,B (uM) 209 nm ICPAES,B (uM) 249.7 nm ICPAES,B (uM) 249.8 nm ICPAES,B (uM) unkn nm ICPAES,Ba (uM)  nm ICPAES,Ba (uM) 0 nm ICPAES,Ba (uM) 208.9 nm ICPAES,Ba (uM) 209 nm ICPAES,Ba (uM) 233.5 nm ICPAES,Ba (uM) 249.7 nm ICPAES,Ba (uM) 249.8 nm ICPAES,Ba (uM) 455.4 nm ICPAES,Ba (uM) 493.4 nm ICPAES,Ba (uM) unkn nm ICPAES,Bromide (mM) IC,bromide (mM) IC,Ca (mM)  nm ICPAES,Ca (mM) 0 nm ICPAES,Ca (mM) 280.3 nm ICPAES,Ca (mM) 315.9 nm ICPAES,Ca (mM) 317.9 nm ICPAES,Ca (mM) 393.4 nm ICPAES,Ca (mM) 396.8 nm ICPAES,Ca (mM) 422.7 nm ICPAES,Calcium (mM) IC,calcium (mM) IC,Chloride (mM) IC,chloride (mM) IC,Chloride (mM) TITRA_MAN,Choride (mM) IC,Cs (nM) 0 nm ICPAES,Dissolved Inorganic Carbon (mM) TOC,Fe (uM)  nm ICPAES,Fe (uM) 0 nm ICPAES,Fe (uM) 238.2 nm ICPAES,Fe (uM) 239.6 nm ICPAES,Fe (uM) 259.9 nm ICPAES,Fe (uM) unkn nm ICPAES,Inorganic carbon (wt%) COUL,K (mM)  nm ICPAES,K (mM) 0 nm ICPAES,K (mM) 766.5 nm ICPAES,K (mM) 769.9 nm ICPAES,Li (uM)  nm ICPAES,Li (uM) 0 nm ICPAES,Li (uM) 610.4 nm ICPAES,Li (uM) 670.8 nm ICPAES,Li (uM) unkn nm ICPAES,Magnesium (mM) IC,magnesium (mM) IC,Mg (mM)  nm ICPAES,Mg (mM) 0 nm ICPAES,Mg (mM) 279.6 nm ICPAES,Mg (mM) 280.3 nm ICPAES,Mg (mM) 285.2 nm ICPAES,Mg (mM) 396.8 nm ICPAES,Mn (uM)  nm ICPAES,Mn (uM) 0 nm ICPAES,Mn (uM) 249.8 nm ICPAES,Mn (uM) 257.6 nm ICPAES,Mn (uM) 259.4 nm ICPAES,Mn (uM) unkn nm ICPAES,Mo (nM) 0 nm ICPAES,n.a. (mM) IC,Na (mM)  nm ICPAES,Na (mM) 0 nm ICPAES,Na (mM) 401.8 nm ICPAES,Na (mM) 589 nm ICPAES,Na (mM) 589.6 nm ICPAES,nitrate (µM) SPEC,Nitrate/Nitrite (µM) SPEC,NITRATE_CD (mM) DA,NITRATE_LOW (mM) DA,NITRITES_TEST (mM) DA,pH ALKALINITY,PHOSPHATE (mM) DA,Phosphate (mM) DA,phosphate (µM) SPEC,phosphate (µM) TITRA_MAN,Potassium (mM) IC,potassium (mM) IC,Rb (uM) 0 nm ICPAES,S (mM)  nm ICPAES,S (mM) 0 nm ICPAES,Salinity SALINITY,Si (uM)  nm ICPAES,Si (uM) 0 nm ICPAES,Si (uM) 250.7 nm ICPAES,Si (uM) 251.6 nm ICPAES,Si (uM) 288.2 nm ICPAES,Si (uM) unkn nm ICPAES,SILICA (mM) DA,Silica (mM) DA,silica (µM) SPEC,SILICAPD (mM) DA,SO4 (mM)  nm ICPAES,SO4 (mM) 0 nm ICPAES,Sodium (mM) IC,sodium (mM) IC,Sr (uM)  nm ICPAES,Sr (uM) 0 nm ICPAES,Sr (uM) 407.8 nm ICPAES,Sr (uM) 421.6 nm ICPAES,Sr (uM) 460.7 nm ICPAES,Sr (uM) unkn nm ICPAES,Sulfate (mM) IC,sulfate (mM) IC,sulfide (µM) SPEC,sulfide (µM) TITRA_MAN,Total Carbon (ppm) TOC,Total Organic Carbon (wt%) TOC,U (nM) 0 nm ICPAES,V (nM) 0 nm ICPAES,Proceedings label,Comments,,,
317,U1351,A,5,H,1,,110,140,26.2,26.2,26.18,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.792,,596.883,,,,,,,,,,,,,,,,,,,,,35.482,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,5.952,,,,,34,,,,,,,,,,,,,,508.805,,,,,,,0,,,,,,,,"U1351A-5H-1, 110.0-140.0 cm",  ,,,
317,U1351,A,5,H,1,,110,140,26.2,26.2,26.18,26.18,,,,,,,,,,2.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0,,,2.213,,,,,,,,,,,,,,,,,,592,,,,,,,,,,,,,,,,,,,"U1351A-5H-1, 110.0-140.0 cm",  Concentration in uM changed to mM,,,
317,U1351,A,5,H,2,,80,90,27.4,27.4,27.35,27.35,,,,,,,,,,,,,,,,,1.62,,,,,,,,,,5.1,,,,,,,,,,,,9.714,,588.598,,,,,,,,,,,,,,,,,,,,40,34.838,,,,,,,,,,,,,,,,,,,,,,,,0.022,,,,,,,5.729,,,,,34,,,,,,576,,,,,,,,500.84,,,,,,0.91,0,,,,,,,,"U1351A-5H-2, 80.0-90.0 cm",  ,,,
317,U1351,A,5,H,2,,80,90,27.4,27.4,27.35,27.35,,,,,,,,,,2.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.001,,,1.125,,,,,,,,,,,,,,,,,,523.8,,,,,,,,,,,,,,,,,,,"U1351A-5H-2, 80.0-90.0 cm",  Concentration in uM changed to mM,,,
317,U1351,B,8,H,3,,130,140,52,52,52,52,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,5.4,,,,,,,,,,,,12.497,,612.16,,,,,,,,,,,,,,,,,,,,33,32.691,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,4.778,,,,,34,,,,,,697,,,,,,,,522.353,,,,,,0.91,0,,,,,,,,"U1351B-8H-3, 130.0-140.0 cm",  ,,,
317,U1351,B,8,H,3,,130,140,52,52,52,52,,,,,,,,,,2.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0,,,0.576,,,,,,,,,,,,,,,,,,705.1,,,,,,,,,,,,,,,,,,,"U1351B-8H-3, 130.0-140.0 cm",  Concentration in uM changed to mM,,,
317,U1351,B,9,H,2,,140,150,60.1,60.1,60.1,60.1,,,,,,,,,,2.978,,,,,,,1.87,,,,,,,,,,7,,,,,,,,,,,,12.858,,599.006,,,,,,,,,,,,,,,,,,,,32,31.717,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.001,,,0.283,,,4.211,,,,,34,,,,,,742,,,,739.9,,,,510.231,,,,,,0.93,0,,,,,,,,"U1351B-9H-2, 140.0-150.0 cm",  ,,,
317,U1351,B,11,H,1,,140,150,71.1,71.1,71.1,71.1,,,,,,,,,,2.724,,,,,,,1.99,,,,,,,,,,8.1,,,,,,,,,,,,13.429,,601.889,,,,,,,,,,,,,,,,,,,,29,32.07,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.001,,,0.289,,,3.8,,,,,34,,,,,,723,,,,736.2,,,,511.373,,,,,,0.92,0,,,,,,,,"U1351B-11H-1, 140.0-150.0 cm",  ,,,
317,U1351,B,11,H,2,,140,150,72.6,72.6,72.6,72.6,,,,,,,,,,2.93,,,,,,,1.94,,,,,,,,,,5.9,,,,,,,,,,,,13.016,,591.112,,,,,,,,,,,,,,,,,,,,30,31.299,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.001,,,0.289,,,3.831,,,,,32,,,,,,687,,,,597.6,,,,500.323,,,,,,0.92,0,,,,,,,,"U1351B-11H-2, 140.0-150.0 cm",  ,,,
317,U1351,B,11,H,3,,140,150,74.1,74.1,74.1,74.1,,,,,,,,,,2.792,,,,,,,1.96,,,,,,,,,,7.1,,,,,,,,,,,,13.363,,608.877,,,,,,,,,,,,,,,,,,,,29,32.277,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.001,,,0.295,,,4.064,,,,,34,,,,,,625,,,,620,,,,516.061,,,,,,0.91,0,,,,,,,,"U1351B-11H-3, 140.0-150.0 cm",  ,,,
317,U1351,B,11,H,4,,107,117,75.27,75.27,75.27,75.27,,,,,,,,,,2.889,,,,,,,1.91,,,,,,,,,,10.1,,,,,,,,,,,,13.523,,604.372,,,,,,,,,,,,,,,,,,,,28,31.752,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.001,,,0.206,,,3.818,,,,,34,,,,,,595,,,,455.8,,,,512.282,,,,,,0.86,0,,,,,,,,"U1351B-11H-4, 107.0-117.0 cm",  ,,,
317,U1351,B,14,X,1,,140,150,96.1,96.1,96.1,96.1,,,,,,,,,,2.827,,,,,,,2.14,,,,,,,,,,5.9,,,,,,,,,,,,16.636,,572.18,,,,,,,,,,,,,,,,,,,,32,30.644,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.001,,,0.203,,,3.228,,,,,33,,,,,,528,,,,403.4,,,,475.552,,,,,,0.87,0.543,,,,,,,,"U1351B-14X-1, 140.0-150.0 cm",  ,,,
317,U1351,B,16,X,3,,130,140,117.2,117.2,117.2,117.2,,,,,,,,,,2.703,,,,,,,2.44,,,,,,,,,,7.3,,,,,,,,,,,,18.117,,593.567,,,,,,,,,,,,,,,,,,,,32,32.462,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.001,,,0.123,,,2.923,,,,,34,,,,,,581,,,,450.8,,,,489.681,,,,,,0.92,0.948,,,,,,,,"U1351B-16X-3, 130.0-140.0 cm",  ,,,
317,U1351,B,18,X,1,,140,150,133.4,133.4,133.4,133.4,,,,,,,,,,2.834,,,,,,,2.64,,,,,,,,,,12.1,,,,,,,,,,,,19.633,,601.071,,,,,,,,,,,,,,,,,,,,36,32.495,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.001,,,0.305,,,2.78,,,,,33,,,,,,580,,,,401.8,,,,496.128,,,,,,0.96,0,,,,,,,,"U1351B-18X-1, 140.0-150.0 cm",  ,,,
317,U1351,B,19,X,2,,140,150,144.5,144.5,144.5,144.5,,,,,,,,,,2.937,,,,,,,2.47,,,,,,,,,,6.3,,,,,,,,,,,,18.384,,573.213,,,,,,,,,,,,,,,,,,,,39,30.507,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,0,,,2.886,,,,,34,,,,,,507,,,,410.5,,,,469.864,,,,,,0.91,0,,,,,,,,"U1351B-19X-2, 140.0-150.0 cm",  ,,,
317,U1351,B,20,X,2,,140,150,154.1,154.1,154.1,154.1,,,,,,,,,,2.848,,,,,,,2.43,,,,,,,,,,4.7,,,,,,,,,,,,17.013,,566.964,,,,,,,,,,,,,,,,,,,,43,30.201,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.001,,,0,,,3.034,,,,,33,,,,,,385,,,,188.1,,,,465.689,,,,,,0.86,0,,,,,,,,"U1351B-20X-2, 140.0-150.0 cm",  ,,,
317,U1351,B,21,X,3,,130,140,165.1,165.1,165.1,165.1,,,,,,,,,,2.779,,,,,,,2.38,,,,,,,,,,5.5,,,,,,,,,,,,17.043,,602.079,,,,,,,,,,,,,,,,,,,,45,32.496,,,,,,,,,,,,,,,,,,,,,,,,0.002,0,,,0,,,2.903,,,,,34,,,,,,423,,,,231.3,,,,501.202,,,,,,0.84,0,,,,,,,,"U1351B-21X-3, 130.0-140.0 cm",  ,,,
317,U1351,B,22,X,2,,140,150,173.3,173.3,173.3,173.3,,,,,,,,,,3.102,,,,,,,2.46,,,,,,,,,,4.9,,,,,,,,,,,,17.087,,598.967,,,,,,,,,,,,,,,,,,,,45,31.963,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,0.077,,,2.546,,,,,33,,,,,,505,,,,310.7,,,,504.615,,,,,,0.84,0,,,,,,,,"U1351B-22X-2, 140.0-150.0 cm",  ,,,
317,U1351,B,25,X,1,,130,140,200.5,200.5,200.5,200.5,,,,,,,,,,2.827,,,,,,,2.65,,,,,,,,,,5.3,,,,,,,,,,,,15.957,,587.763,,,,,,,,,,,,,,,,,,,,53,32.532,,,,,,,,,,,,,,,,,,,,,,,,0.014,0,,,0.083,,,2.34,,,,,32,,,,,,390,,,,205.9,,,,493.014,,,,,,0.81,0,,,,,,,,"U1351B-25X-1, 130.0-140.0 cm",  ,,,
317,U1351,B,27,X,2,,140,150,221.3,221.3,221.3,221.3,,,,,,,,,,2.999,,,,,,,3.54,,,,,,,,,,3.9,,,,,,,,,,,,30.665,,578.94,,,,,,,,,,,,,,,,,,,,79,27.136,,,,,,,,,,,,,,,,,,,,,,,,0.053,0,,,0.003,,,2.292,,,,,33,,,,,,407,,,,221.5,,,,469.27,,,,,,0.97,0,,,,,,,,"U1351B-27X-2, 140.0-150.0 cm",  ,,,
317,U1351,B,28,X,2,,140,150,230.9,230.9,230.9,230.9,,,,,,,,,,3.13,,,,,,,4.17,,,,,,,,,,4,,,,,,,,,,,,37.219,,572.453,,,,,,,,,,,,,,,,,,,,96,24.216,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.001,,,0,,,2.22,,,,,31,,,,,,423,,,,233.4,,,,455.165,,,,,,1.03,0.42,,,,,,,,"U1351B-28X-2, 140.0-150.0 cm",  ,,,
317,U1351,B,29,X,3,,140,150,241.9,241.9,241.77,241.77,,,,,,,,,,2.806,,,,,,,4.67,,,,,,,,,,3.8,,,,,,,,,,,,38.442,,545.481,,,,,,,,,,,,,,,,,,,,117,22.229,,,,,,,,,,,,,,,,,,,,,,,,0.007,0,,,0.027,,,2.372,,,,,32,,,,,,395,,,,257.6,,,,427.021,,,,,,1.1,0,,,,,,,,"U1351B-29X-3, 140.0-150.0 cm",  ,,,
317,U1351,B,30,X,3,,140,150,251.5,251.5,251.5,251.5,,,,,,,,,,,,,,,,,4.44,,,,,,,,,,5.7,,,,,,,,,,,,39.026,,540.244,,,,,,,,,,,,,,,,,,,,129,22.058,,,,,,,,,,,,,,,,,,,,,,,,0.028,,,,,,,1.971,,,,,31,,,,,,398,,,,,,,,422.683,,,,,,1.06,0.499,,,,,,,,"U1351B-30X-3, 140.0-150.0 cm",  ,,,
317,U1351,B,30,X,3,,140,150,251.5,251.5,251.5,251.5,,,,,,,,,,2.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.001,,,0.154,,,,,,,,,,,,,,,,,,339.4,,,,,,,,,,,,,,,,,,,"U1351B-30X-3, 140.0-150.0 cm",  Concentration in uM changed to mM,,,
317,U1351,B,31,X,3,,125,140,260.95,260.95,260.95,260.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,540.648,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.161,,,,,,,,,,,,,,,,,,,419.441,,,,,,,0,,,,,,,,"U1351B-31X-3, 125.0-140.0 cm",  ,,,
317,U1351,B,31,X,3,,125,140,260.95,260.95,260.95,260.95,,,,,,,,,,2.813,,,,,,,4.53,,,,,,,,,,5.1,,,,,,,,,,,,39.747,,,,,,,,,,,,,,,,,,,,,,152,22.035,,,,,,,,,,,,,,,,,,,,,,,,0.008,0,,,0,,,2.161,,,,,32,,,,,,477,,,,373.4,,,,419.441,,,,,,1.11,,,,,,,,,"U1351B-31X-3, 125.0-140.0 cm",  ,,,
317,U1351,B,32,X,2,,135,150,269.15,269.15,269.15,269.15,,,,,,,,,,2.882,,,,,,,4.55,,,,,,,,,,5.3,,,,,,,,,,,,42.188,,561.802,,,,,,,,,,,,,,,,,,,,156,22.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2.103,,,,,31,,,,,,407,,,,319.9,,,,436.741,,,,,,1.08,0,,,,,,,,"U1351B-32X-2, 135.0-150.0 cm",  ,,,
317,U1351,B,36,X,2,,125,140,307.45,307.45,307.45,307.45,,,,,,,,,,2.737,,,,,,,3.66,,,,,,,,,,5,,,,,,,,,,,,41.533,,546.592,,,,,,,,,,,,,,,,,,,,223,21.561,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,0,,,2.274,,,,,32,,,,,,400,,,,324.9,,,,424.999,,,,,,1.19,0,,,,,,,,"U1351B-36X-2, 125.0-140.0 cm",  ,,,
317,U1351,B,37,X,1,,135,150,315.25,315.25,315.25,315.25,,,,,,,,,,2.909,,,,,,,4.56,,,,,,,,,,5.5,,,,,,,,,,,,40.752,,538.787,,,,,,,,,,,,,,,,,,,,199,21.293,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,0,,,2.491,,,,,31,,,,,,475,,,,278.3,,,,417.868,,,,,,1.14,0,,,,,,,,"U1351B-37X-1, 135.0-150.0 cm",  ,,,
317,U1351,B,39,X,2,,135,150,335.95,335.95,335.95,335.95,,,,,,,,,,2.737,,,,,,,4.99,,,,,,,,,,5.6,,,,,,,,,,,,41.152,,542.343,,,,,,,,,,,,,,,,,,,,227,21.163,,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,0,,,2.329,,,,,32,,,,,,479,,,,276.4,,,,419.764,,,,,,1.26,0,,,,,,,,"U1351B-39X-2, 135.0-150.0 cm",  ,,,
317,U1351,B,40,X,1,,135,150,344.05,344.05,344.05,344.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.199,,539.083,,,,,,,,,,,,,,,,,,,,,22.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.626,,,,,,,,,,,,,,,,,,,418.524,,,,,,,0.902,,,,,,,,"U1351B-40X-1, 135.0-150.0 cm",  ,,,
317,U1351,B,40,X,1,,135,150,344.05,344.05,344.05,344.05,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,4.8,,,,,,,,,,,,,,570.911,,,,,,,,,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,,,,,,32,,,,,,408,,,,279.9,,,,,,,,,,1.16,0.397,,,,,,,,"U1351B-40X-1, 135.0-150.0 cm",  ,,,
317,U1351,B,44,X,1,,116,131,382.26,382.26,382.26,382.26,,,,,,,,,,,,,,,,,4.18,,,,,,,,,,5.4,,,,,,,,,,,,42.718,,,,,,,,,,,,,,,,,,,,,,213,23.254,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,3.138,,,,,32,,,,,,460,,,,226,,,,443.239,,,,,,1.16,,,,,,,,,"U1351B-44X-1, 116.0-131.0 cm",  ,,,
317,U1351,B,47,X,1,,85,100,410.65,410.65,410.65,410.65,,,,,,,,,,,,,,,,,3.81,,,,,,,,,,6.5,,,,,,,,,,,,40.389,,545.311,,,,,,,,,,,,,,,,,,,,233,22.178,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,3.133,,,,,33,,,,,,435,,,,242.8,,,,418.884,,,,,,1.26,3.95,,,,,,,,"U1351B-47X-1, 85.0-100.0 cm",  ,,,
317,U1351,B,64,X,1,,135,150,554.75,554.75,554.75,554.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.979,,572.009,,,,,,,,,,,,,,,,,,,,,20.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,446.314,,,,,,,0,,,,,,,,"U1351B-64X-1, 135.0-150.0 cm",  ,,,
317,U1351,B,64,X,1,,135,150,554.75,554.75,554.75,554.75,,,,,,,,,,,,,,,,,2.43,,,,,,,,,,6.7,,,,,,,,,,,,,,574.56,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,,,,,,,,,,,32,,,,,,577,,,,241.7,,,,,,,,,,0.92,0.532,,,,,,,,"U1351B-64X-1, 135.0-150.0 cm",  ,,,
317,U1351,B,72,X,1,,135,150,621.95,621.95,621.95,621.95,,,,,,,,,,,,,,,,,3.83,,,,,,,,,,7.1,,,,,,,,,,,,,,536.421,,,,,,,,,,,,,,,,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,32,,,,,,497,,,,264.2,,,,,,,,,,1.48,0,,,,,,,,"U1351B-72X-1, 135.0-150.0 cm",  ,,,
317,U1351,B,72,X,1,,135,150,621.95,621.95,621.95,621.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.226,,560.783,,,,,,,,,,,,,,,,,,,,,19.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.239,,,,,,,,,,,,,,,,,,,418.486,,,,,,,0,,,,,,,,"U1351B-72X-1, 135.0-150.0 cm",  ,,,
317,U1351,B,88,X,1,,135,150,756.25,756.25,756.25,756.25,,,,,,,,,,,,,,,,,3.62,,,,,,,,,,0.6,,,,,,,,,,,,33.642,,566.31,,,,,,,,,,,,,,,,,,,,149,20.278,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,3.879,,,,,32,,,,,,439,,,,253.5,,,,436.387,,,,,,1.96,0.747,,,,,,,,"U1351B-88X-1, 135.0-150.0 cm",  ,,,
317,U1351,B,89,X,1,,135,150,765.85,765.85,765.85,765.85,,,,,,,,,,,,,,,,,4.22,,,,,,,,,,1.2,,,,,,,,,,,,33.98,,563.33,,,,,,,,,,,,,,,,,,,,137,19.791,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,,,,2.617,,,,,31,,,,,,497,,,,300.6,,,,438.197,,,,,,2.05,0,,,,,,,,"U1351B-89X-1, 135.0-150.0 cm",  ,,,
317,U1351,B,92,X,1,,125,155,794.55,794.55,794.55,794.55,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,1.4,,,,,,,,,,,,33.34,,551.406,,,,,,,,,,,,,,,,,,,,136,19.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,32,,,,,,556,,,,359.1,,,,424.895,,,,,,2.05,0,,,,,,,,"U1351B-92X-1, 125.0-155.0 cm",  ,,,
317,U1351,B,93,X,3,,135,150,807.35,807.35,807.2,807.2,,,,,,,,,,,,,,,,,4.47,,,,,,,,,,2.4,,,,,,,,,,,,34.784,,567.401,,,,,,,,,,,,,,,,,,,,147,20.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.078,,,,,32,,,,,,548,,,,355.1,,,,436.556,,,,,,2.14,0,,,,,,,,"U1351B-93X-3, 135.0-150.0 cm",  ,,,
317,U1351,B,97,X,2,,125,140,844.15,844.15,844.15,844.15,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,3,,,,,,,,,,,,33.364,,547.991,,,,,,,,,,,,,,,,,,,,160,23.035,,,,,,,,,,,,,,,,,,,,,,,,0.008,,,,,,,3.219,,,,,33,,,,,,532,,,,367.2,,,,420.719,,,,,,1.85,2.649,,,,,,,,"U1351B-97X-2, 125.0-140.0 cm",  ,,,
317,U1351,B,100,X,3,,135,150,874.65,874.65,874.65,874.65,,,,,,,,,,,,,,,,,3.72,,,,,,,,,,5.5,,,,,,,,,,,,40.254,,565.394,,,,,,,,,,,,,,,,,,,,164,23.923,,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,4.199,,,,,33,,,,,,493,,,,258.7,,,,427.941,,,,,,1.85,1.635,,,,,,,,"U1351B-100X-3, 135.0-150.0 cm",  ,,,
317,U1351,B,104,X,2,,135,150,911.65,911.65,911.65,911.65,,,,,,,,,,,,,,,,,3.67,,,,,,,,,,6.1,,,,,,,,,,,,42.714,,562.932,,,,,,,,,,,,,,,,,,,,183,23.513,,,,,,,,,,,,,,,,,,,,,,,,0.037,,,,,,,3.042,,,,,34,,,,,,523,,,,,,,,419.173,,,,,,1.8,1.316,,,,,,,,"U1351B-104X-2, 135.0-150.0 cm",  ,,,
317,U1351,B,104,X,2,,135,150,911.65,911.65,911.65,911.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,443.1,,,,,,,,,,,,,,,,,,,"U1351B-104X-2, 135.0-150.0 cm",  ,,,
317,U1351,B,106,X,2,,125,155,930.75,930.75,930.75,930.75,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,4.5,,,,,,,,,,,,44.852,,586.009,,,,,,,,,,,,,,,,,,,,204,24.829,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,,,,4.239,,,,,34,,,,,,533,,,,,,,,432.352,,,,,,1.63,1.188,,,,,,,,"U1351B-106X-2, 125.0-155.0 cm",  ,,,
317,U1351,B,106,X,2,,125,155,930.75,930.75,930.75,930.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,,,325.3,,,,,,,,,,,,,,,,,,,"U1351B-106X-2, 125.0-155.0 cm",  ,,,
317,U1351,B,109,X,1,,135,150,958.15,958.15,958.15,958.15,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,5.4,,,,,,,,,,,,44.581,,569.421,,,,,,,,,,,,,,,,,,,,210,24.821,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,2.543,,,,,34,,,,,,544,,,,,,,,423.865,,,,,,1.57,2.218,,,,,,,,"U1351B-109X-1, 135.0-150.0 cm",  ,,,
317,U1351,B,109,X,1,,135,150,958.15,958.15,958.15,958.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,380.6,,,,,,,,,,,,,,,,,,,"U1351B-109X-1, 135.0-150.0 cm",  ,,,
317,U1351,B,112,X,3,,125,155,989.75,989.75,989.75,989.75,,,,,,,,,,,,,,,,,3.89,,,,,,,,,,2.3,,,,,,,,,,,,46.762,,579.639,,,,,,,,,,,,,,,,,,,,204,22.349,,,,,,,,,,,,,,,,,,,,,,,,0.007,,,,,,,1.831,,,,,33,,,,,,645,,,,538,,,,436.199,,,,,,1.58,1.66,,,,,,,,"U1351B-112X-3, 125.0-155.0 cm",  ,,,
317,U1352,A,1,H,1,,110,140,1.1,1.1,1.08,1.08,,,,,,,,,,0.001,,,,,,,0.41,,,,,,,,,,1.7,,,,,,,,,,,,10.418,,541.955,,,,,,,,,,11.6,,,,,,,,,,25.2,51.776,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,3.074,,,10.723,,,,,33,,,,,,308.6,,,,271.6,,,,466.102,,,,,,0.091,27.816,,,,,,,,"U1352A-1H-1, 110.0-140.0 cm",  ,,,
317,U1352,A,1,H,2,,140,150,2.9,2.9,2.86,2.86,,,,,,,,,,0.002,,,,,,,0.4,,,,,,,,,,2.1,,,,,,,,,,,,10.4,,540.259,,,,,,,,,,11.7,,,,,,,,,,23.6,50.819,,,,,,,,,,,,,8.7,,,,,,,,,,,,,,,1.119,,,10.801,,,,,33,,,,,,299.5,,,,293.8,,,,464.957,,,,,,0.088,27.314,,,,,,,,"U1352A-1H-2, 140.0-150.0 cm",  ,,,
