Top Core Depth [],Top Drilling depth below sea floor [m DSF],Top Mud depth below sea floor [m MSF],Top Wireline log depth below sea floor [m WSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],Bottom Mud depth below sea floor [m MSF],Bottom Wireline log depth below sea floor [m WSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis; sample, cuttings::series number of mud logging::number","bulk CNS analysis; sample, cuttings::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, cuttings::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, cuttings::registerer","bulk CNS analysis; sample, cuttings::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
NULL,NULL,C0009A;1362.700,NULL,1362.7,NULL,NULL,1362.7,NULL,NULL,C0009A;1367.700,NULL,1367.7,NULL,NULL,1367.7,C0009A-143SMW W,CKY000000000001955400,CARB,NULL,10,kawamuras,NULL,CKY,2009-07-06T06:17:35Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06753,2.52381,7/11/2009,kuriharar,2010-09-28T08:39:01Z
NULL,NULL,C0009A;1362.700,NULL,1362.7,NULL,NULL,1362.7,NULL,NULL,C0009A;1362.700,NULL,1362.7,NULL,NULL,1362.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.4731,12.2753,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1367.700,NULL,1367.7,NULL,NULL,1367.7,NULL,NULL,C0009A;1372.700,NULL,1372.7,NULL,NULL,1372.7,C0009A-144SMW W,CKY000000000001950500,CARB,NULL,10,kames,NULL,CKY,2009-07-05T17:51:57Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06746,2.38084,7/11/2009,kuriharar,2010-09-28T08:39:01Z
NULL,NULL,C0009A;1367.700,NULL,1367.7,NULL,NULL,1367.7,NULL,NULL,C0009A;1367.700,NULL,1367.7,NULL,NULL,1367.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.3851,11.542,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1372.700,NULL,1372.7,NULL,NULL,1372.7,NULL,NULL,C0009A;1377.700,NULL,1377.7,NULL,NULL,1377.7,C0009A-145SMW W,CKY000000000001965000,CARB,NULL,10,ushiromurah,NULL,CKY,2009-07-07T02:12:00Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06856,2.4342,7/11/2009,kuriharar,2010-09-28T08:39:01Z
NULL,NULL,C0009A;1372.700,NULL,1372.7,NULL,NULL,1372.7,NULL,NULL,C0009A;1372.700,NULL,1372.7,NULL,NULL,1372.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.3926,11.6045,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1377.700,NULL,1377.7,NULL,NULL,1377.7,NULL,NULL,C0009A;1382.700,NULL,1382.7,NULL,NULL,1382.7,C0009A-146SMW W,CKY000000000001958600,CARB,NULL,10,nishimuram,NULL,CKY,2009-07-06T17:10:03Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0657,2.43537,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1377.700,NULL,1377.7,NULL,NULL,1377.7,NULL,NULL,C0009A;1377.700,NULL,1377.7,NULL,NULL,1377.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.3644,11.3695,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1382.700,NULL,1382.7,NULL,NULL,1382.7,NULL,NULL,C0009A;1387.700,NULL,1387.7,NULL,NULL,1387.7,C0009A-147SMW W,CKY000000000001958300,CARB,NULL,10,nishimuram,NULL,CKY,2009-07-06T17:09:25Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0647,2.40079,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1382.700,NULL,1382.7,NULL,NULL,1382.7,NULL,NULL,C0009A;1382.700,NULL,1382.7,NULL,NULL,1382.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.3533,11.277,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1387.700,NULL,1387.7,NULL,NULL,1387.7,NULL,NULL,C0009A;1392.700,NULL,1392.7,NULL,NULL,1392.7,C0009A-148SMW W,CKY000000000001953500,CARB,NULL,10,togashi,NULL,CKY,2009-07-05T22:17:03Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06353,2.37391,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1387.700,NULL,1387.7,NULL,NULL,1387.7,NULL,NULL,C0009A;1387.700,NULL,1387.7,NULL,NULL,1387.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.3741,11.4504,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1392.700,NULL,1392.7,NULL,NULL,1392.7,NULL,NULL,C0009A;1397.700,NULL,1397.7,NULL,NULL,1397.7,C0009A-149SMW W,CKY000000000001960700,CARB,NULL,10,togashi,NULL,CKY,2009-07-06T22:58:47Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06642,2.40493,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1392.700,NULL,1392.7,NULL,NULL,1392.7,NULL,NULL,C0009A;1392.700,NULL,1392.7,NULL,NULL,1392.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.3823,11.5187,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1397.700,NULL,1397.7,NULL,NULL,1397.7,NULL,NULL,C0009A;1402.700,NULL,1402.7,NULL,NULL,1402.7,C0009A-150SMW W,CKY000000000001953700,CARB,NULL,10,moriyas,NULL,CKY,2009-07-06T05:21:22Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06039,2.48769,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1397.700,NULL,1397.7,NULL,NULL,1397.7,NULL,NULL,C0009A;1397.700,NULL,1397.7,NULL,NULL,1397.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.4255,11.8787,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1402.700,NULL,1402.7,NULL,NULL,1402.7,NULL,NULL,C0009A;1407.700,NULL,1407.7,NULL,NULL,1407.7,C0009A-151SMW W,CKY000000000001955300,CARB,NULL,10,kawamuras,NULL,CKY,2009-07-06T06:17:35Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06143,2.5015,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1402.700,NULL,1402.7,NULL,NULL,1402.7,NULL,NULL,C0009A;1402.700,NULL,1402.7,NULL,NULL,1402.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5324,12.7695,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1407.700,NULL,1407.7,NULL,NULL,1407.7,NULL,NULL,C0009A;1412.700,NULL,1412.7,NULL,NULL,1412.7,C0009A-152SMW W,CKY000000000001954000,CARB,NULL,10,taketomoy,NULL,CKY,2009-07-06T05:32:48Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06378,2.59427,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1407.700,NULL,1407.7,NULL,NULL,1407.7,NULL,NULL,C0009A;1407.700,NULL,1407.7,NULL,NULL,1407.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.6147,13.4553,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1412.700,NULL,1412.7,NULL,NULL,1412.7,NULL,NULL,C0009A;1417.700,NULL,1417.7,NULL,NULL,1417.7,C0009A-153SMW W,CKY000000000001954500,CARB,NULL,10,taketomoy,NULL,CKY,2009-07-06T05:33:41Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06402,2.66047,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1412.700,NULL,1412.7,NULL,NULL,1412.7,NULL,NULL,C0009A;1412.700,NULL,1412.7,NULL,NULL,1412.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.6435,13.6953,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1417.700,NULL,1417.7,NULL,NULL,1417.7,NULL,NULL,C0009A;1422.700,NULL,1422.7,NULL,NULL,1422.7,C0009A-155SMW W,CKY000000000001952600,CARB,NULL,10,togashi,NULL,CKY,2009-07-05T22:13:35Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06322,2.66141,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1417.700,NULL,1417.7,NULL,NULL,1417.7,NULL,NULL,C0009A;1417.700,NULL,1417.7,NULL,NULL,1417.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.6524,13.7694,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1422.700,NULL,1422.7,NULL,NULL,1422.7,NULL,NULL,C0009A;1427.700,NULL,1427.7,NULL,NULL,1427.7,C0009A-156SMW W,CKY000000000001975800,CARB,NULL,10,togashi,NULL,CKY,2009-07-07T18:19:14Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06525,2.70438,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1422.700,NULL,1422.7,NULL,NULL,1422.7,NULL,NULL,C0009A;1422.700,NULL,1422.7,NULL,NULL,1422.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.6909,14.0903,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1427.700,NULL,1427.7,NULL,NULL,1427.7,NULL,NULL,C0009A;1432.700,NULL,1432.7,NULL,NULL,1432.7,C0009A-157SMW W,CKY000000000001961000,CARB,NULL,10,togashi,NULL,CKY,2009-07-06T22:59:45Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06414,2.72608,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1427.700,NULL,1427.7,NULL,NULL,1427.7,NULL,NULL,C0009A;1427.700,NULL,1427.7,NULL,NULL,1427.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.6998,14.1644,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1432.700,NULL,1432.7,NULL,NULL,1432.7,NULL,NULL,C0009A;1437.700,NULL,1437.7,NULL,NULL,1437.7,C0009A-158SMW W,CKY000000000001955200,CARB,NULL,10,kawamuras,NULL,CKY,2009-07-06T06:17:35Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06307,2.73178,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1432.700,NULL,1432.7,NULL,NULL,1432.7,NULL,NULL,C0009A;1432.700,NULL,1432.7,NULL,NULL,1432.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.6914,14.0944,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1437.700,NULL,1437.7,NULL,NULL,1437.7,NULL,NULL,C0009A;1442.700,NULL,1442.7,NULL,NULL,1442.7,C0009A-159SMW W,CKY000000000001961300,CARB,NULL,10,togashi,NULL,CKY,2009-07-06T23:00:38Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.07317,2.78052,7/12/2009,moriyas,2009-07-13T16:04:15Z
NULL,NULL,C0009A;1437.700,NULL,1437.7,NULL,NULL,1437.7,NULL,NULL,C0009A;1437.700,NULL,1437.7,NULL,NULL,1437.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.7233,14.3603,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1442.700,NULL,1442.7,NULL,NULL,1442.7,NULL,NULL,C0009A;1447.700,NULL,1447.7,NULL,NULL,1447.7,C0009A-160SMW W,CKY000000000001951400,CARB,NULL,10,togashi,NULL,CKY,2009-07-05T20:28:56Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.07102,2.76473,7/12/2009,moriyas,2009-07-13T16:04:16Z
NULL,NULL,C0009A;1442.700,NULL,1442.7,NULL,NULL,1442.7,NULL,NULL,C0009A;1442.700,NULL,1442.7,NULL,NULL,1442.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.7817,14.8469,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1447.700,NULL,1447.7,NULL,NULL,1447.7,NULL,NULL,C0009A;1452.700,NULL,1452.7,NULL,NULL,1452.7,C0009A-161SMW W,CKY000000000001951700,CARB,NULL,10,togashi,NULL,CKY,2009-07-05T20:30:06Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05676,2.77582,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1447.700,NULL,1447.7,NULL,NULL,1447.7,NULL,NULL,C0009A;1447.700,NULL,1447.7,NULL,NULL,1447.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.7898,14.9144,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1452.700,NULL,1452.7,NULL,NULL,1452.7,NULL,NULL,C0009A;1457.700,NULL,1457.7,NULL,NULL,1457.7,C0009A-162SMW W,CKY000000000001948900,CARB,NULL,10,kames,NULL,CKY,2009-07-05T14:09:22Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05891,2.79384,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1452.700,NULL,1452.7,NULL,NULL,1452.7,NULL,NULL,C0009A;1452.700,NULL,1452.7,NULL,NULL,1452.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.814,15.1161,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1457.700,NULL,1457.7,NULL,NULL,1457.7,NULL,NULL,C0009A;1462.700,NULL,1462.7,NULL,NULL,1462.7,C0009A-163SMW W,CKY000000000001949200,CARB,NULL,10,kames,NULL,CKY,2009-07-05T14:10:16Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05924,2.74879,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1457.700,NULL,1457.7,NULL,NULL,1457.7,NULL,NULL,C0009A;1457.700,NULL,1457.7,NULL,NULL,1457.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.82,15.1661,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1462.700,NULL,1462.7,NULL,NULL,1462.7,NULL,NULL,C0009A;1467.700,NULL,1467.7,NULL,NULL,1467.7,C0009A-164SMW W,CKY000000000001949500,CARB,NULL,10,kames,NULL,CKY,2009-07-05T14:11:06Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05885,2.75695,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1462.700,NULL,1462.7,NULL,NULL,1462.7,NULL,NULL,C0009A;1462.700,NULL,1462.7,NULL,NULL,1462.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.8177,15.1469,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1467.700,NULL,1467.7,NULL,NULL,1467.7,NULL,NULL,C0009A;1472.700,NULL,1472.7,NULL,NULL,1472.7,C0009A-165SMW W,CKY000000000001952900,CARB,NULL,10,togashi,NULL,CKY,2009-07-05T22:14:47Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05768,2.75787,7/13/2009,moriyas,2009-07-13T19:37:12Z
NULL,NULL,C0009A;1467.700,NULL,1467.7,NULL,NULL,1467.7,NULL,NULL,C0009A;1467.700,NULL,1467.7,NULL,NULL,1467.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.803,15.0244,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1472.700,NULL,1472.7,NULL,NULL,1472.7,NULL,NULL,C0009A;1477.700,NULL,1477.7,NULL,NULL,1477.7,C0009A-166SMW W,CKY000000000001949800,CARB,NULL,10,kames,NULL,CKY,2009-07-05T14:13:55Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05806,2.7115,7/13/2009,moriyas,2009-07-13T19:37:12Z
NULL,NULL,C0009A;1472.700,NULL,1472.7,NULL,NULL,1472.7,NULL,NULL,C0009A;1472.700,NULL,1472.7,NULL,NULL,1472.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.7467,14.5553,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1477.700,NULL,1477.7,NULL,NULL,1477.7,NULL,NULL,C0009A;1482.700,NULL,1482.7,NULL,NULL,1482.7,C0009A-167SMW W,CKY000000000001952000,CARB,NULL,10,togashi,NULL,CKY,2009-07-05T20:31:16Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05694,2.62249,7/13/2009,moriyas,2009-07-13T19:37:12Z
NULL,NULL,C0009A;1477.700,NULL,1477.7,NULL,NULL,1477.7,NULL,NULL,C0009A;1477.700,NULL,1477.7,NULL,NULL,1477.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.6267,13.5553,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1482.700,NULL,1482.7,NULL,NULL,1482.7,NULL,NULL,C0009A;1487.700,NULL,1487.7,NULL,NULL,1487.7,C0009A-168SMW W,CKY000000000001953200,CARB,NULL,10,togashi,NULL,CKY,2009-07-05T22:16:03Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05794,2.55435,7/13/2009,moriyas,2009-07-13T19:37:12Z
NULL,NULL,C0009A;1482.700,NULL,1482.7,NULL,NULL,1482.7,NULL,NULL,C0009A;1482.700,NULL,1482.7,NULL,NULL,1482.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5143,12.6187,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1487.700,NULL,1487.7,NULL,NULL,1487.7,NULL,NULL,C0009A;1492.700,NULL,1492.7,NULL,NULL,1492.7,C0009A-169SMW W,CKY000000000001952300,CARB,NULL,10,togashi,NULL,CKY,2009-07-05T20:32:18Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06121,2.65238,7/13/2009,moriyas,2009-07-13T19:37:12Z
NULL,NULL,C0009A;1487.700,NULL,1487.7,NULL,NULL,1487.7,NULL,NULL,C0009A;1487.700,NULL,1487.7,NULL,NULL,1487.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5723,13.102,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1492.700,NULL,1492.7,NULL,NULL,1492.7,NULL,NULL,C0009A;1497.700,NULL,1497.7,NULL,NULL,1497.7,C0009A-170SMW W,CKY000000000001950800,CARB,NULL,10,kames,NULL,CKY,2009-07-05T17:53:44Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06465,2.71269,7/13/2009,moriyas,2009-07-13T19:37:12Z
NULL,NULL,C0009A;1492.700,NULL,1492.7,NULL,NULL,1492.7,NULL,NULL,C0009A;1492.700,NULL,1492.7,NULL,NULL,1492.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5078,12.5645,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1497.700,NULL,1497.7,NULL,NULL,1497.7,NULL,NULL,C0009A;1502.700,NULL,1502.7,NULL,NULL,1502.7,C0009A-171SMW W,CKY000000000001950100,CARB,NULL,10,kames,NULL,CKY,2009-07-05T14:14:51Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0653,2.62112,7/13/2009,moriyas,2009-07-13T19:37:12Z
NULL,NULL,C0009A;1497.700,NULL,1497.7,NULL,NULL,1497.7,NULL,NULL,C0009A;1497.700,NULL,1497.7,NULL,NULL,1497.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.4679,12.232,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1502.700,NULL,1502.7,NULL,NULL,1502.7,NULL,NULL,C0009A;1507.700,NULL,1507.7,NULL,NULL,1507.7,C0009A-172SMW W,CKY000000000001951100,CARB,NULL,10,kames,NULL,CKY,2009-07-05T18:40:42Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06651,2.71843,7/13/2009,moriyas,2009-07-13T19:37:12Z
NULL,NULL,C0009A;1502.700,NULL,1502.7,NULL,NULL,1502.7,NULL,NULL,C0009A;1502.700,NULL,1502.7,NULL,NULL,1502.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.3923,11.602,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1507.700,NULL,1507.7,NULL,NULL,1507.7,NULL,NULL,C0009A;1509.700,NULL,1509.7,NULL,NULL,1509.7,C0009A-173SMW W,CKY000000000001961600,CARB,NULL,10,togashi,NULL,CKY,2009-07-06T23:01:40Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06747,2.60646,7/13/2009,moriyas,2009-07-13T19:37:12Z
NULL,NULL,C0009A;1507.700,NULL,1507.7,NULL,NULL,1507.7,NULL,NULL,C0009A;1507.700,NULL,1507.7,NULL,NULL,1507.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.3901,11.5837,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1509.700,NULL,1509.7,NULL,NULL,1509.7,NULL,NULL,C0009A;1512.700,NULL,1512.7,NULL,NULL,1512.7,C0009A-176SMW W,CKY000000000001988200,CARB,NULL,10,ushiromurah,NULL,CKY,2009-07-09T00:43:44Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0677,3.61219,7/13/2009,moriyas,2009-07-13T19:37:12Z
NULL,NULL,C0009A;1509.700,NULL,1509.7,NULL,NULL,1509.7,NULL,NULL,C0009A;1509.700,NULL,1509.7,NULL,NULL,1509.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.4237,11.8637,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
"C0009A-1R-1, 10.0 cm",NULL,NULL,NULL,1509.8,1509.8,1509.8,1509.8,"C0009A-1R-1, 18.0 cm",NULL,NULL,NULL,1509.88,1509.88,1509.88,1509.88,"C0009A-1R-1-3 WR, 10.0--18.0 cm",CKY000000000001962400,CARB,NULL,3,hiranos,Taken as cluster sample,CKY,2009-07-06T23:46:50Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.23029,1.35749,7/16/2009,kawamuras,2009-07-16T18:03:07Z
"C0009A-1R-1, 14.0 cm",NULL,NULL,NULL,1509.84,1509.84,1509.84,1509.84,"C0009A-1R-1, 14.0 cm",NULL,NULL,NULL,1509.84,1509.84,1509.84,1509.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6885,5.7373,kawait,2009-07-16T19:24:35Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1512.700,NULL,1512.7,NULL,NULL,1512.7,NULL,NULL,C0009A;1517.700,NULL,1517.7,NULL,NULL,1517.7,C0009A-177SMW W,CKY000000000001988300,CARB,NULL,10,ushiromurah,NULL,CKY,2009-07-09T00:44:01Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06833,3.29843,7/13/2009,moriyas,2009-07-13T19:37:12Z
NULL,NULL,C0009A;1512.700,NULL,1512.7,NULL,NULL,1512.7,NULL,NULL,C0009A;1512.700,NULL,1512.7,NULL,NULL,1512.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.499,12.4912,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
