Top Drilling depth below sea floor [m DSF],Top Mud depth below sea floor [m MSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]","Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Drilling depth below sea floor [m DSF],Top Core depth (below sea floor) [m CSF-B],Bottom Mud depth below sea floor [m MSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]","Bottom Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core depth (below sea floor) [m CSF-B],Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,bulk CNS analysis::inorganic carbon content: carbonate analyzer [wt%]::number,bulk CNS analysis::CaCO3 content: from inorganic carbon content [wt%]::number,"bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number",bulk CNS analysis::comment on measurement::text,bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
NULL,C0002F;1310.500,1310.5,1310.5,NULL,1310.5,C0002F;1315.500,1315.5,1315.5,1315.5,C0002F-108SMW W,CKY000000000001130210,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-08T23:37:52Z,0.4593,3.8273,0.049593897,2.172226463,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1320.500,1320.5,1320.5,NULL,1320.5,C0002F;1325.500,1325.5,1325.5,1325.5,C0002F-110SMW W,CKY000000000001093110,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:53:15Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1320.500,1320.5,1320.5,NULL,1320.5,C0002F;1325.500,1325.5,1325.5,1325.5,C0002F-110SMW W,CKY000000000001120210,CARB,NULL,2,hatakedak,"1-4mm, bulk",CKY,2012-11-08T16:58:48Z,0.3739,3.1157,0.050723776,2.217326386,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1320.500,1320.5,1320.5,NULL,1320.5,C0002F;1325.500,1325.5,1325.5,1325.5,C0002F-110SMW W,CKY000000000001170810,CARB,NULL,2,yabukit,">4mm, mudstone",CKY,2012-11-18T00:39:04Z,0.4103,3.419,0.055931688,2.072669787,>4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1320.500,1320.5,1320.5,NULL,1320.5,C0002F;1325.500,1325.5,1325.5,1325.5,C0002F-110SMW W,CKY000000000001171710,CARB,NULL,2,yabukit,"1-4mm, mudstone",CKY,2012-11-18T00:40:51Z,0.4176,3.4799,0.054041188,2.22033545,1-4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1330.500,1330.5,1330.5,NULL,1330.5,C0002F;1335.500,1335.5,1335.5,1335.5,C0002F-112SMW W,CKY000000000001093510,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:53:30Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1330.500,1330.5,1330.5,NULL,1330.5,C0002F;1335.500,1335.5,1335.5,1335.5,C0002F-112SMW W,CKY000000000001121110,CARB,NULL,2,hatakedak,"1-4mm, bulk",CKY,2012-11-08T17:42:14Z,0.3761,3.134,0.051953853,2.030568978,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1340.500,1340.5,1340.5,NULL,1340.5,C0002F;1345.500,1345.5,1345.5,1345.5,C0002F-114SMW W,CKY000000000001121510,CARB,NULL,2,hatakedak,"1-4mm, bulk",CKY,2012-11-08T17:44:27Z,0.3634,3.0282,0.057170534,2.06952528,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1340.500,1340.5,1340.5,NULL,1340.5,C0002F;1345.500,1345.5,1345.5,1345.5,C0002F-114SMW W,CKY000000000001121910,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:53:44Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1345.500,1345.5,1345.5,NULL,1345.5,C0002F;1350.500,1350.5,1350.5,1350.5,C0002F-115SMW W,CKY000000000001256610,CARB,NULL,2,yoshidakz,"1-4mm, bulk",CKY,2012-11-20T10:57:31Z,0.3829,3.1907,0.057810214,2.032248722,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1350.500,1350.5,1350.5,NULL,1350.5,C0002F;1355.500,1355.5,1355.5,1355.5,C0002F-116SMW W,CKY000000000001099410,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:53:57Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1350.500,1350.5,1350.5,NULL,1350.5,C0002F;1355.500,1355.5,1355.5,1355.5,C0002F-116SMW W,CKY000000000001131110,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-08T23:44:03Z,0.4286,3.5715,0.053856903,2.240274971,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1360.500,1360.5,1360.5,NULL,1360.5,C0002F;1365.500,1365.5,1365.5,1365.5,C0002F-120SMW W,CKY000000000001130710,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:54:57Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1360.500,1360.5,1360.5,NULL,1360.5,C0002F;1365.500,1365.5,1365.5,1365.5,C0002F-120SMW W,CKY000000000001161610,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-09T23:54:29Z,0.4394,3.6615,0.055166996,2.131145521,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1360.500,1360.5,1360.5,NULL,1360.5,C0002F;1365.500,1365.5,1365.5,1365.5,C0002F-120SMW W,CKY000000000001171110,CARB,NULL,2,yabukit,">4mm, mudstone",CKY,2012-11-18T00:39:04Z,0.4407,3.6724,0.057955619,2.022137786,>4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1370.500,1370.5,1370.5,NULL,1370.5,C0002F;1375.500,1375.5,1375.5,1375.5,C0002F-122SMW W,CKY000000000001153010,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:55:23Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1370.500,1370.5,1370.5,NULL,1370.5,C0002F;1375.500,1375.5,1375.5,1375.5,C0002F-122SMW W,CKY000000000001187010,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-10T22:21:44Z,0.427,3.5582,0.053891026,2.200607312,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1380.500,1380.5,1380.5,NULL,1380.5,C0002F;1385.500,1385.5,1385.5,1385.5,C0002F-124SMW W,CKY000000000001157210,CARB,NULL,2,miyabes,">4mm, bulk",CKY,2012-11-09T20:34:15Z,0.3162,2.6349,0.05174774,1.794506947,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1380.500,1380.5,1380.5,NULL,1380.5,C0002F;1385.500,1385.5,1385.5,1385.5,C0002F-124SMW W,CKY000000000001163210,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-10T00:28:37Z,0.3992,3.3265,0.056579695,2.125361469,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1390.500,1390.5,1390.5,NULL,1390.5,C0002F;1395.500,1395.5,1395.5,1395.5,C0002F-126SMW W,CKY000000000001136910,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:55:37Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1390.500,1390.5,1390.5,NULL,1390.5,C0002F;1395.500,1395.5,1395.5,1395.5,C0002F-126SMW W,CKY000000000001153810,CARB,NULL,2,hatakedak,"1-4mm, bulk",CKY,2012-11-09T16:17:16Z,0.4483,3.7357,0.054814225,2.336009172,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1400.500,1400.5,1400.5,NULL,1400.5,C0002F;1405.500,1405.5,1405.5,1405.5,C0002F-130SMW W,CKY000000000001137010,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2012-11-09T06:01:45Z,0.442,3.6832,0.057408453,2.278694446,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1400.500,1400.5,1400.5,NULL,1400.5,C0002F;1405.500,1405.5,1405.5,1405.5,C0002F-130SMW W,CKY000000000001153110,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2012-11-09T13:43:52Z,0.4191,3.4924,0.05527476,2.037828341,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1400.500,1400.5,1400.5,NULL,1400.5,C0002F;1405.500,1405.5,1405.5,1405.5,C0002F-130SMW W,CKY000000000001195910,CARB,NULL,2,yabukit,"1-4mm, mudstone",CKY,2012-11-18T00:40:51Z,0.473,3.9415,0.054164833,2.122559847,1-4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1410.500,1410.5,1410.5,NULL,1410.5,C0002F;1415.500,1415.5,1415.5,1415.5,C0002F-132SMW W,CKY000000000001153210,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:55:55Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1410.500,1410.5,1410.5,NULL,1410.5,C0002F;1415.500,1415.5,1415.5,1415.5,C0002F-132SMW W,CKY000000000001162410,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-09T23:55:28Z,0.4075,3.3957,0.053616225,2.281478687,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1420.500,1420.5,1420.5,NULL,1420.5,C0002F;1425.500,1425.5,1425.5,1425.5,C0002F-134SMW W,CKY000000000001156410,CARB,NULL,2,miyabes,">4mm, bulk",CKY,2012-11-09T20:32:32Z,0.3915,3.2624,0.056830977,1.922264038,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1420.500,1420.5,1420.5,NULL,1420.5,C0002F;1425.500,1425.5,1425.5,1425.5,C0002F-134SMW W,CKY000000000001162010,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-09T23:54:59Z,0.4024,3.3532,0.054610102,2.039995055,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1430.500,1430.5,1430.5,NULL,1430.5,C0002F;1435.500,1435.5,1435.5,1435.5,C0002F-136SMW W,CKY000000000001164810,CARB,NULL,2,miyabes,">4mm, bulk",CKY,2012-11-10T00:31:54Z,0.3936,3.2799,0.050366722,1.85639378,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1430.500,1430.5,1430.5,NULL,1430.5,C0002F;1435.500,1435.5,1435.5,1435.5,C0002F-136SMW W,CKY000000000001188610,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-10T22:25:15Z,0.429,3.5749,0.051037913,2.064494096,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1440.500,1440.5,1440.5,NULL,1440.5,C0002F;1445.500,1445.5,1445.5,1445.5,C0002F-138SMW W,CKY000000000001164010,CARB,NULL,2,miyabes,">4mm, bulk",CKY,2012-11-10T00:30:04Z,0.365,3.0415,0.054726065,1.815178734,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1440.500,1440.5,1440.5,NULL,1440.5,C0002F;1445.500,1445.5,1445.5,1445.5,C0002F-138SMW W,CKY000000000001178510,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2012-11-10T12:45:01Z,0.4098,3.4149,0.053275064,2.05579592,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1445.500,1445.5,1445.5,NULL,1445.5,C0002F;1450.500,1450.5,1450.5,1450.5,C0002F-139SMW W,CKY000000000001250910,CARB,NULL,2,yabukit,"1-4mm, bulk",CKY,2012-11-19T23:56:20Z,0.4178,3.4815,0.055099073,2.025800092,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1450.500,1450.5,1450.5,NULL,1450.5,C0002F;1455.500,1455.5,1455.5,1455.5,C0002F-140SMW W,CKY000000000001153310,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:56:15Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1450.500,1450.5,1450.5,NULL,1450.5,C0002F;1455.500,1455.5,1455.5,1455.5,C0002F-140SMW W,CKY000000000001186610,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-10T22:20:49Z,0.3728,3.1065,0.050476966,1.995285137,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1460.500,1460.5,1460.5,NULL,1460.5,C0002F;1465.500,1465.5,1465.5,1465.5,C0002F-142SMW W,CKY000000000001164410,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:56:29Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1460.500,1460.5,1460.5,NULL,1460.5,C0002F;1465.500,1465.5,1465.5,1465.5,C0002F-142SMW W,CKY000000000001188210,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-10T22:23:55Z,0.4136,3.4465,0.054475189,2.052757583,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1470.500,1470.5,1470.5,NULL,1470.5,C0002F;1475.500,1475.5,1475.5,1475.5,C0002F-144SMW W,CKY000000000001137110,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:56:44Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1470.500,1470.5,1470.5,NULL,1470.5,C0002F;1475.500,1475.5,1475.5,1475.5,C0002F-144SMW W,CKY000000000001187810,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-10T22:23:10Z,0.4427,3.689,0.055386024,1.975248133,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1480.500,1480.5,1480.5,NULL,1480.5,C0002F;1485.500,1485.5,1485.5,1485.5,C0002F-148SMW W,CKY000000000001137210,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:56:57Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1480.500,1480.5,1480.5,NULL,1480.5,C0002F;1485.500,1485.5,1485.5,1485.5,C0002F-148SMW W,CKY000000000001187410,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-10T22:22:34Z,0.4931,4.109,0.053587685,1.966222865,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1490.500,1490.5,1490.5,NULL,1490.5,C0002F;1495.500,1495.5,1495.5,1495.5,C0002F-150SMW W,CKY000000000001137310,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:57:14Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1490.500,1490.5,1490.5,NULL,1490.5,C0002F;1495.500,1495.5,1495.5,1495.5,C0002F-150SMW W,CKY000000000001156010,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-09T20:29:15Z,0.3868,3.2232,0.053119227,1.79803438,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1500.500,1500.5,1500.5,NULL,1500.5,C0002F;1505.500,1505.5,1505.5,1505.5,C0002F-153SMW W,CKY000000000001122310,CARB,NULL,2,hatakedak,">4mm, bulk",CKY,2012-11-08T17:53:27Z,0.381,3.1749,0.057865582,1.99365452,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1500.500,1500.5,1500.5,NULL,1500.5,C0002F;1505.500,1505.5,1505.5,1505.5,C0002F-153SMW W,CKY000000000001178610,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2012-11-10T12:45:01Z,0.4228,3.5232,0.056089254,1.969906463,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1510.500,1510.5,1510.5,NULL,1510.5,C0002F;1515.500,1515.5,1515.5,1515.5,C0002F-155SMW W,CKY000000000001122710,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:57:29Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1510.500,1510.5,1510.5,NULL,1510.5,C0002F;1515.500,1515.5,1515.5,1515.5,C0002F-155SMW W,CKY000000000001163610,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-10T00:29:05Z,0.502,4.1832,0.052964232,1.922196543,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1510.500,1510.5,1510.5,NULL,1510.5,C0002F;1515.500,1515.5,1515.5,1515.5,C0002F-155SMW W,CKY000000000001196010,CARB,NULL,2,yabukit,"1-4mm, mudstone",CKY,2012-11-18T00:40:51Z,0.4734,3.9448,0.056124161,1.876558456,1-4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1520.500,1520.5,1520.5,NULL,1520.5,C0002F;1525.500,1525.5,1525.5,1525.5,C0002F-158SMW W,CKY000000000001137410,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:57:49Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1520.500,1520.5,1520.5,NULL,1520.5,C0002F;1525.500,1525.5,1525.5,1525.5,C0002F-158SMW W,CKY000000000001155610,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-09T20:25:32Z,0.4905,4.0873,0.058182348,2.103116714,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1525.500,1525.5,1525.5,NULL,1525.5,C0002F;1530.500,1530.5,1530.5,1530.5,C0002F-159SMW W,CKY000000000001256910,CARB,NULL,2,yoshidakz,"1-4mm, bulk",CKY,2012-11-20T11:04:08Z,0.4928,4.1065,0.059119769,2.027774297,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1530.500,1530.5,1530.5,NULL,1530.5,C0002F;1535.500,1535.5,1535.5,1535.5,C0002F-161SMW W,CKY000000000001137510,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:58:04Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1530.500,1530.5,1530.5,NULL,1530.5,C0002F;1535.500,1535.5,1535.5,1535.5,C0002F-161SMW W,CKY000000000001178710,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2012-11-10T12:45:01Z,0.4994,4.1615,0.056001556,2.242758166,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1535.500,1535.5,1535.5,NULL,1535.5,C0002F;1540.500,1540.5,1540.5,1540.5,C0002F-162SMW W,CKY000000000001257210,CARB,NULL,2,yoshidakz,"1-4mm, bulk",CKY,2012-11-20T11:06:22Z,0.5185,4.3207,0.062577259,2.387613077,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1540.500,1540.5,1540.5,NULL,1540.5,C0002F;1545.500,1545.5,1545.5,1545.5,C0002F-163SMW W,CKY000000000001137610,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:58:34Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1540.500,1540.5,1540.5,NULL,1540.5,C0002F;1545.500,1545.5,1545.5,1545.5,C0002F-163SMW W,CKY000000000001178810,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2012-11-10T12:45:01Z,0.4879,4.0657,0.059878771,2.268331217,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1545.500,1545.5,1545.5,NULL,1545.5,C0002F;1550.500,1550.5,1550.5,1550.5,C0002F-164SMW W,CKY000000000001250410,CARB,NULL,2,yabukit,"1-4mm, bulk",CKY,2012-11-19T23:54:49Z,0.4746,3.9548,0.060444325,2.34962619,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1550.500,1550.5,1550.5,NULL,1550.5,C0002F;1555.500,1555.5,1555.5,1555.5,C0002F-167SMW W,CKY000000000001161210,CARB,NULL,2,miyabes,">4mm, bulk",CKY,2012-11-09T23:53:58Z,0.4298,3.5815,0.056596085,1.612519298,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1550.500,1550.5,1550.5,NULL,1550.5,C0002F;1555.500,1555.5,1555.5,1555.5,C0002F-167SMW W,CKY000000000001189010,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-10T22:25:44Z,0.4683,3.9023,0.057830233,2.00995637,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1555.500,1555.5,1555.5,NULL,1555.5,C0002F;1560.500,1560.5,1560.5,1560.5,C0002F-168SMW W,CKY000000000001248510,CARB,NULL,2,fujikit,"1-4mm, bulk",CKY,2012-11-19T19:31:35Z,0.4681,3.9007,0.059800653,2.1478589,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1560.500,1560.5,1560.5,NULL,1560.5,C0002F;1565.500,1565.5,1565.5,1565.5,C0002F-169SMW W,CKY000000000001153410,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:58:54Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1560.500,1560.5,1560.5,NULL,1560.5,C0002F;1565.500,1565.5,1565.5,1565.5,C0002F-169SMW W,CKY000000000001182610,CARB,NULL,2,nishimuram,"1-4mm, bulk",CKY,2012-11-10T14:28:58Z,0.4314,3.5949,0.059184652,1.850425111,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1565.500,1565.5,1565.5,NULL,1565.5,C0002F;1570.500,1570.5,1570.5,1570.5,C0002F-170SMW W,CKY000000000001248910,CARB,NULL,2,fujikit,"1-4mm, bulk",CKY,2012-11-19T19:40:01Z,0.407,3.3915,0.057402048,1.947095717,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1570.500,1570.5,1570.5,NULL,1570.5,C0002F;1575.500,1575.5,1575.5,1575.5,C0002F-172SMW W,CKY000000000001160810,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:59:14Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1570.500,1570.5,1570.5,NULL,1570.5,C0002F;1575.500,1575.5,1575.5,1575.5,C0002F-172SMW W,CKY000000000001182710,CARB,NULL,2,nishimuram,"1-4mm, bulk",CKY,2012-11-10T14:28:58Z,0.3838,3.1982,0.055889206,1.772249218,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1575.500,1575.5,1575.5,NULL,1575.5,C0002F;1580.500,1580.5,1580.5,1580.5,C0002F-173SMW W,CKY000000000001249310,CARB,NULL,2,fujikit,"1-4mm, bulk",CKY,2012-11-19T19:52:23Z,0.399,3.3249,0.060018833,1.904933854,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1580.500,1580.5,1580.5,NULL,1580.5,C0002F;1585.500,1585.5,1585.5,1585.5,C0002F-174SMW W,CKY000000000001178910,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:59:32Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1580.500,1580.5,1580.5,NULL,1580.5,C0002F;1585.500,1585.5,1585.5,1585.5,C0002F-174SMW W,CKY000000000001182810,CARB,NULL,2,nishimuram,"1-4mm, bulk",CKY,2012-11-10T14:28:58Z,0.3973,3.3107,0.058703506,1.758512959,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1590.500,1590.5,1590.5,NULL,1590.5,C0002F;1595.500,1595.5,1595.5,1595.5,C0002F-177SMW W,CKY000000000001179010,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:59:46Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1590.500,1590.5,1590.5,NULL,1590.5,C0002F;1595.500,1595.5,1595.5,1595.5,C0002F-177SMW W,CKY000000000001182910,CARB,NULL,2,nishimuram,"1-4mm, bulk",CKY,2012-11-10T14:28:58Z,0.4014,3.3449,0.053860536,1.766675366,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1595.500,1595.5,1595.5,NULL,1595.5,C0002F;1600.500,1600.5,1600.5,1600.5,C0002F-178SMW W,CKY000000000001249710,CARB,NULL,2,fujikit,"1-4mm, bulk",CKY,2012-11-19T19:57:50Z,0.4232,3.5265,0.057461839,1.874669547,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1600.500,1600.5,1600.5,NULL,1600.5,C0002F;1605.500,1605.5,1605.5,1605.5,C0002F-182SMW W,CKY000000000001160010,CARB,NULL,2,miyabes,">4mm, bulk",CKY,2012-11-09T23:51:28Z,0.4271,3.559,0.061926637,1.855978799,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1600.500,1600.5,1600.5,NULL,1600.5,C0002F;1605.500,1605.5,1605.5,1605.5,C0002F-182SMW W,CKY000000000001160410,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-09T23:52:00Z,0.4306,3.5882,0.056022686,1.796554571,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1600.500,1600.5,1600.5,NULL,1600.5,C0002F;1605.500,1605.5,1605.5,1605.5,C0002F-182SMW W,CKY000000000001220810,CARB,NULL,2,yabukit,"1-4mm, mudstone",CKY,2012-11-18T00:40:51Z,0.4206,3.5049,0.057481913,1.754680186,1-4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1610.500,1610.5,1610.5,NULL,1610.5,C0002F;1615.500,1615.5,1615.5,1615.5,C0002F-184SMW W,CKY000000000001157610,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-09T20:35:22Z,0.4103,3.419,0.061312333,1.967543107,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1610.500,1610.5,1610.5,NULL,1610.5,C0002F;1615.500,1615.5,1615.5,1615.5,C0002F-184SMW W,CKY000000000001179110,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T06:00:03Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1620.500,1620.5,1620.5,NULL,1620.5,C0002F;1625.500,1625.5,1625.5,1625.5,C0002F-187SMW W,CKY000000000001162810,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T06:00:15Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1620.500,1620.5,1620.5,NULL,1620.5,C0002F;1625.500,1625.5,1625.5,1625.5,C0002F-187SMW W,CKY000000000001179210,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2012-11-10T12:45:01Z,0.452,3.7665,0.057203247,1.754139804,1-4mm bulk,kames,2012-12-15T16:35:41Z
