leg	site	hole	core	section	top interval depth (cm)	bottom interval depth (cm)	top of core depth (m)	sample depth (m)	percent total carbon	percent organic carbon	percent calcium carbonate (CaCO3)	method code	data source code
9	76	A	2	1	101.0	101.0	18.20	19.21	7.3	0.1	60.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	76	A	2	3	12.0	12.0	18.20	21.32	9.8	0.1	81.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	76	A	2	3	86.0	86.0	18.20	22.06	10.9	0.1	90.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	76	A	2	4	110.0	110.0	18.20	23.80	9.1	0.1	75.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	76	A	2	5	68.0	68.0	18.20	24.88	11.2	0.1	92.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	76	A	2	6	80.0	80.0	18.20	26.50	10.6	0.1	87.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	76	A	2	6	98.0	98.0	18.20	26.68	4.2	0.1	33.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77		1	1	42.0	42.0	0.00	0.42	9.5	0.1	78.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	A	1	1	60.0	60.0	0.00	0.96	9.1	0.1	74.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	A	1	2	30.0	30.0	0.00	2.16	9.4	0.1	77.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	A	1	3	16.0	16.0	0.00	3.52	8.5	0.1	70.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	A	1	4	70.0	70.0	0.00	5.56	9.8	0.3	79.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	A	1	5	71.0	71.0	0.00	7.07	9.9	0.3	79.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	A	1	6	82.0	82.0	0.00	8.68	9.8	0.2	80.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	1	1	20.0	20.0	9.10	9.60	10.7	0.1	88.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	1	2	16.0	16.0	9.10	11.06	10.0	0.2	82.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	1	3	31.0	31.0	9.10	12.71	10.0	0.2	82.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	1	4	17.0	17.0	9.10	14.07	10.7	0.1	87.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	1	5	102.0	102.0	9.10	16.42	10.2	0.2	83.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	1	6	21.0	21.0	9.10	17.11	10.6	0.1	87.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	2	1	36.0	36.0	18.20	18.71	9.5	0.2	78.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	2	2	55.0	55.0	18.20	20.40	9.3	0.1	76.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	2	3	20.0	20.0	18.20	21.55	10.1	0.2	82.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	2	4	40.0	40.0	18.20	23.25	10.0	0.1	82.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	2	5	80.0	80.0	18.20	25.15	10.1	0.1	83.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	2	6	35.0	35.0	18.20	26.20	9.6	0.1	78.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	3	1	35.0	35.0	27.30	27.65	9.6	0.1	78.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	3	2	23.0	23.0	27.30	29.03	9.9	0.1	81.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	3	3	20.0	20.0	27.30	30.50	10.2	0.3	82.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	3	4	41.0	41.0	27.30	32.21	10.1	0.3	81.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	3	5	30.0	30.0	27.30	33.60	9.6	0.0	80.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	4	1	103.0	103.0	36.60	37.73	8.9	0.3	71.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	4	2	24.0	24.0	36.60	38.44	9.6	0.3	77.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	4	3	20.0	20.0	36.60	39.90	8.5	0.3	68.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	4	4	16.0	16.0	36.60	41.36	7.7	0.2	62.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	4	5	15.0	15.0	36.60	42.85	7.5	0.3	60.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	4	5	92.0	92.0	36.60	43.62	8.5	0.1	69.7	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	4	6	15.0	15.0	36.60	44.35	9.1	0.2	74.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	5	1	16.0	16.0	45.60	46.03	8.7	0.3	69.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	5	2	15.0	15.0	45.60	47.52	8.4	0.4	66.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	5	3	15.0	15.0	45.60	49.02	8.4	0.3	67.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	5	4	16.0	16.0	45.60	50.53	8.3	0.3	66.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	5	5	16.0	16.0	45.60	52.03	7.6	0.3	61.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	5	6	15.0	15.0	45.60	53.52	8.3	0.2	67.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	6	1	16.0	16.0	54.80	55.21	9.2	0.2	75.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	6	2	30.0	30.0	54.80	56.85	9.9	0.3	80.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	6	3	16.0	16.0	54.80	58.21	9.1	0.3	73.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	6	4	16.0	16.0	54.80	59.71	7.9	0.3	63.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	6	5	16.0	16.0	54.80	61.21	8.7	0.4	69.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	6	6	16.0	16.0	54.80	62.71	8.5	0.2	69.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	6	6	125.0	125.0	54.80	63.80	10.8	0.1	89.1	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	7	1	51.0	51.0	64.00	64.81	10.5	0.2	85.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	7	2	16.0	16.0	64.00	65.96	10.6	0.2	86.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	7	3	16.0	16.0	64.00	67.46	9.9	0.2	80.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	7	4	16.0	16.0	64.00	68.96	10.8	0.3	87.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	7	5	16.0	16.0	64.00	70.46	9.2	0.2	74.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	7	6	97.0	97.0	64.00	72.77	9.5	0.3	76.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	8	3	16.0	16.0	73.10	76.26	9.7	0.3	77.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	8	5	16.0	16.0	73.10	79.26	10.1	0.2	82.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	8	6	16.0	16.0	73.10	80.76	9.9	0.2	80.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	8	6	125.0	125.0	73.10	81.85	9.8	0.1	81.5	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	9	2	16.0	16.0	82.20	84.16	10.9	0.3	88.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	9	2	49.0	49.0	82.20	84.49			88.3	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	9	4	16.0	16.0	82.20	87.16	10.8	0.5	86.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	9	6	16.0	16.0	82.20	90.16	10.8	0.3	87.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	9	6	56.0	56.0	82.20	90.56			86.1	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	10	2	16.0	16.0	91.50	93.46	11.2	0.2	91.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	10	2	104.0	104.0	91.50	94.34			84.3	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	10	4	16.0	16.0	91.50	96.46	10.9	0.2	89.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	10	4	104.0	104.0	91.50	97.34			88.5	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	10	6	24.0	24.0	91.50	99.54	10.9	0.2	88.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	10	6	104.0	104.0	91.50	100.34			86.3	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	11	1	149.0	149.0	100.60	102.09	10.2	0.1	84.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	12	1	15.0	15.0	109.60	110.05	11.0	0.2	89.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	12	1	118.0	118.0	109.60	111.08			85.2	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	12	3	106.0	106.0	109.60	113.96			86.5	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	12	5	106.0	106.0	109.60	116.96			85.7	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	12	6	16.0	16.0	109.60	117.56	10.7	0.3	86.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	13	2	16.0	16.0	118.80	120.46	10.1	0.2	82.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	13	2	54.0	54.0	118.80	120.84			79.1	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	13	4	15.0	15.0	118.80	123.45	10.3	0.2	84.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	13	4	55.0	55.0	118.80	123.85			79.6	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	13	6	16.0	16.0	118.80	126.46	10.7	0.3	87.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	13	6	53.0	53.0	118.80	126.83			83.2	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	14	1	16.0	16.0	128.00	128.16	10.8	0.2	88.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	14	2	100.0	100.0	128.00	130.50	8.2	0.1	66.9	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	14	2	104.0	104.0	128.00	130.54			68.1	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	14	4	16.0	16.0	128.00	132.66	10.1	0.3	82.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	14	4	98.0	98.0	128.00	133.48			73.7	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	14	4	106.0	106.0	128.00	133.56	9.3	0.1	76.9	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	14	6	16.0	16.0	128.00	135.66	9.2	0.2	74.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	14	6	104.0	104.0	128.00	136.54			74.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	14	6	139.0	139.0	128.00	136.89	9.0	0.1	73.9	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	15	2	20.0	20.0	137.10	139.10	10.6	0.3	85.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	15	2	103.0	103.0	137.10	139.93			81.5	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	15	4	16.0	16.0	137.10	142.06	11.2	0.3	90.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	15	5	104.0	104.0	137.10	144.44			86.4	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	15	6	16.0	16.0	137.10	145.06	11.3	0.2	92.7	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	15	6	109.0	109.0	137.10	145.99	10.3	0.1	85.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	16	1	105.0	105.0	146.20	147.55			83.9	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	16	2	16.0	16.0	146.20	148.16	10.8	0.3	87.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	16	4	16.0	16.0	146.20	151.16	10.3	0.3	83.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	16	4	52.0	52.0	146.20	151.52			81.2	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	16	6	16.0	16.0	146.20	154.16	10.1	0.2	82.2	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	16	6	54.0	54.0	146.20	154.54			78.2	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	17	1	16.0	16.0	155.50	155.96	9.3	0.2	75.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	17	2	16.0	16.0	155.50	157.46	8.6	0.2	70.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	17	2	29.0	29.0	155.50	157.59			67.7	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	17	4	16.0	16.0	155.50	160.46	9.9	0.1	81.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	17	5	49.0	49.0	155.50	162.29			79.7	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	17	6	16.0	16.0	155.50	163.46	9.6	0.1	78.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	18	1	105.0	105.0	161.60	162.95			69.4	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	18	2	16.0	16.0	161.60	163.56	6.5	0.2	53.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	18	2	145.0	145.0	161.60	164.85	9.4	0.1	77.6	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	18	3	58.0	58.0	161.60	165.48			68.4	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
9	77	B	18	4	16.0	16.0	161.60	166.56	8.2	0.2	66.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	18	4	125.0	125.0	161.60	167.65	7.3	0.1	59.4	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	18	6	16.0	16.0	161.60	169.56	7.2	0.1	58.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	18	6	123.0	123.0	161.60	170.63	9.6	0.1	79.1	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	19	1	35.0	35.0	170.60	170.95	8.9	0.2	72.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	19	2	16.0	16.0	170.60	172.26	9.2	0.2	74.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	19	3	16.0	16.0	170.60	173.76	10.0	0.2	81.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	19	4	16.0	16.0	170.60	175.26	9.9	0.2	80.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	19	5	16.0	16.0	170.60	176.76	10.2	0.2	83.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	19	6	16.0	16.0	170.60	178.26	10.3	0.2	84.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	20	2	16.0	16.0	179.70	181.36	10.6	0.1	86.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	20	2	130.0	130.0	179.70	182.50	11.0	0.0	91.1	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	20	5	16.0	16.0	179.70	185.86	10.6	0.2	86.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	20	6	16.0	16.0	179.70	187.36	10.4	0.2	85.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	21	1	16.0	16.0	189.00	189.16	11.1	0.2	91.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	21	2	16.0	16.0	189.00	190.66	11.4	0.2	93.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	21	2	125.0	125.0	189.00	191.75	11.7	0.1	96.7	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	21	5	16.0	16.0	189.00	195.16	11.6	0.2	94.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	21	5	77.0	77.0	189.00	195.77	11.7	0.7	92.1	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	22	2	16.0	16.0	198.10	199.76	10.3	0.3	83.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	22	2	124.0	124.0	198.10	200.84	10.6	0.0	88.1	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	22	5	16.0	16.0	198.10	204.26	10.5	0.2	85.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	22	6	16.0	16.0	198.10	205.76	10.6	0.3	86.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	23	2	16.0	16.0	207.20	208.86	10.9	0.2	89.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	23	2	125.0	125.0	207.20	209.95	10.5	0.5	83.5	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	23	5	16.0	16.0	207.20	213.36	11.4	0.2	92.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	23	6	16.0	16.0	207.20	214.86	11.2	0.2	91.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	24	2	16.0	16.0	216.30	217.96	11.6	0.2	94.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	24	2	124.0	124.0	216.30	219.04	11.1	0.1	91.9	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	24	5	30.0	30.0	216.30	222.60	10.9	0.3	89.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	24	6	16.0	16.0	216.30	223.96	11.2	0.3	90.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	24	6	139.0	139.0	216.30	225.19	10.8	0.3	87.3	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	25	2	16.0	16.0	225.60	227.56	11.4	0.3	92.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	25	2	141.0	141.0	225.60	228.81	11.2	0.0	92.6	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	25	4	15.0	15.0	225.60	230.55	11.2	0.0	92.8	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	25	5	16.0	16.0	225.60	232.06	10.2	0.3	82.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	25	6	16.0	16.0	225.60	233.56	10.9	0.2	89.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	26	2	35.0	35.0	234.60	236.75	11.3	0.3	91.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	26	2	139.0	139.0	234.60	237.79	10.8	0.1	89.7	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	26	5	16.0	16.0	234.60	241.06	11.1	0.3	89.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	26	6	16.0	16.0	234.60	242.56	11.0	0.2	89.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	26	6	125.0	125.0	234.60	243.65	11.2	0.0	93.3	LECO ACID-BASE ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	27	1	22.0	22.0	243.80	244.02	9.3	0.4	74.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	27	2	30.0	30.0	243.80	245.60	8.6	0.4	68.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	27	5	16.0	16.0	243.80	249.96	9.4	0.3	76.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	27	6	16.0	16.0	243.80	251.46	9.7	0.3	78.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	28	2	46.0	46.0	253.00	255.26	10.1	0.2	81.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	28	5	27.0	27.0	253.00	259.57	9.8	0.3	79.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	28	6	16.0	16.0	253.00	260.96	10.4	0.4	83.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	29	2	22.0	22.0	262.10	264.12	11.1	0.2	90.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	29	5	16.0	16.0	262.10	268.56	11.1	0.2	90.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	29	6	16.0	16.0	262.10	270.06	11.1	0.3	89.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	30	2	16.0	16.0	271.20	272.86	11.0	0.3	89.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	30	5	16.0	16.0	271.20	277.36	10.9	0.2	89.6	LECOAB (total carbon)/LECO70 (organic carbon)	DSDP SHORE LABORATORY
9	77	B	30	6	15.0	15.0	271.20	278.85	11.6	0.1	95.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	31	2	25.0	25.0	280.30	282.35	11.5	0.2	94.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	31	5	16.0	16.0	280.30	286.76	11.9	0.1	97.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	31	6	16.0	16.0	280.30	288.26	11.5	0.1	94.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	32	2	16.0	16.0	289.60	291.26	11.6	0.2	95.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	32	5	16.0	16.0	289.60	295.76	11.5	0.1	94.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	32	6	16.0	16.0	289.60	297.26	11.3	0.1	92.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	33	2	14.0	14.0	298.60	300.24	11.3	0.2	92.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	33	5	14.0	14.0	298.60	304.74	11.4	0.1	93.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	33	5	14.0	14.0	298.60	304.74	11.4	0.2	93.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	33	6	16.0	16.0	298.60	306.26	11.8	0.1	97.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
9	77	B	34	2	16.0	16.0	307.80	309.76	11.5	0.3	93.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
